"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer-NS(d21:2/20:0)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d21:2/20:0)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d21:2/20:0)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d21:2/20:0)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d21:2/20:0)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d21:2/20:0)+H","634.6133","616.6027","598.5921","322.3105","304.2999","312.3261","292.2999","10.5078916666667","10.8078916666667","8255"
"","Cer-NS(d21:2/20:2)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d21:2/20:2)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d21:2/20:2)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d21:2/20:2)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d21:2/20:2)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d21:2/20:2)+H","630.582","612.5714","594.5609","322.3105","304.2999","308.2948","292.2999","9.9613416666667","10.2613416666667","3167"
"","Cer-NS(d21:2/21:0)+H",0,1,1,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d21:2/21:0)+H",0,10.46025,10.46025,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d21:2/21:0)+H",0,2,2,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d21:2/21:0)+H",0,334557.6,90379.96,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d21:2/21:0)+H",0,630.6192,612.6087,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d21:2/21:0)+H","648.6289","630.6183","612.6078","322.3105","304.2999","326.3417","292.2999","10.3596444444444","10.6596444444444","494"
"","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d21:2/21:0)+H","648.6289","630.6183","612.6078","322.3105","304.2999","326.3417","292.2999","9.9483513888889","10.2483513888889","4351"
"","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d21:2/21:0)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d21:2/21:0)+H","648.6289","630.6183","612.6078","322.3105","304.2999","326.3417","292.2999","10.9531944444444","11.2531944444444","4405"
"","Cer-NS(d21:2/21:0)+H",0,1,1,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d21:2/21:0)+H",0,10.46025,10.46025,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d21:2/21:0)+H",0,1,1,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d21:2/21:0)+H",0,334557.6,90379.96,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d21:2/21:0)+H",0,630.6191,612.6087,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d21:2/21:0)+H","648.6289","630.6183","612.6078","322.3105","304.2999","326.3417","292.2999","10.2047847222222","10.5047847222222","4758"
"","Cer-NS(d21:2/21:0)+H",1,1,1,0,0,0,0,"10.4972958333333","10.7972958333333","9098","","Cer-NS(d21:2/21:0)+H",10.70582,10.70582,10.70582,0,0,0,0,"10.4972958333333","10.7972958333333","9098","","Cer-NS(d21:2/21:0)+H",1,2,2,0,0,0,0,"10.4972958333333","10.7972958333333","9098","","Cer-NS(d21:2/21:0)+H",1106.167,394643,84226.8,0,0,0,0,"10.4972958333333","10.7972958333333","9098","","Cer-NS(d21:2/21:0)+H",648.6307,630.6197,612.60915,0,0,0,0,"10.4972958333333","10.7972958333333","9098","","Cer-NS(d21:2/21:0)+H","648.6289","630.6183","612.6078","322.3105","304.2999","326.3417","292.2999","10.4972958333333","10.7972958333333","9098"
"","Cer-NS(d21:2/21:1)+H",0,1,1,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d21:2/21:1)+H",0,9.655471,9.655471,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d21:2/21:1)+H",0,1,1,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d21:2/21:1)+H",0,136597.3,35508.75,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d21:2/21:1)+H",0,628.6038,610.5933,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d21:2/21:1)+H","646.6133","628.6027","610.5921","322.3105","304.2999","324.3261","292.2999","9.4889875","9.7889875","1340"
"","Cer-NS(d21:2/21:1)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d21:2/21:1)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d21:2/21:1)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d21:2/21:1)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d21:2/21:1)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d21:2/21:1)+H","646.6133","628.6027","610.5921","322.3105","304.2999","324.3261","292.2999","10.7468944444444","11.0468944444444","3439"
"","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.6227361111111","10.9227361111111","2396","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.6227361111111","10.9227361111111","2396","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.6227361111111","10.9227361111111","2396","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.6227361111111","10.9227361111111","2396","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.6227361111111","10.9227361111111","2396","","Cer-NS(d21:2/22:0)+H","662.6446","644.634","626.6234","322.3105","304.2999","340.3574","292.2999","10.6227361111111","10.9227361111111","2396"
"","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.954546969697","11.254546969697","14325","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.954546969697","11.254546969697","14325","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.954546969697","11.254546969697","14325","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.954546969697","11.254546969697","14325","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"10.954546969697","11.254546969697","14325","","Cer-NS(d21:2/22:0)+H","662.6446","644.634","626.6234","322.3105","304.2999","340.3574","292.2999","10.954546969697","11.254546969697","14325"
"","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"11.500475","11.800475","17129","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"11.500475","11.800475","17129","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"11.500475","11.800475","17129","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"11.500475","11.800475","17129","","Cer-NS(d21:2/22:0)+H",0,0,0,0,0,0,0,"11.500475","11.800475","17129","","Cer-NS(d21:2/22:0)+H","662.6446","644.634","626.6234","322.3105","304.2999","340.3574","292.2999","11.500475","11.800475","17129"
"","Cer-NS(d21:2/22:1)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d21:2/22:1)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d21:2/22:1)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d21:2/22:1)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d21:2/22:1)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d21:2/22:1)+H","660.6289","642.6183","624.6078","322.3105","304.2999","338.3417","292.2999","11.1775875","11.4775875","3922"
"","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d21:2/22:2)+H","658.6133","640.6027","622.5921","322.3105","304.2999","336.3261","292.2999","10.6758791666667","10.9758791666667","4531"
"","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d21:2/22:2)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d21:2/22:2)+H","658.6133","640.6027","622.5921","322.3105","304.2999","336.3261","292.2999","12.4133166666667","12.7133166666667","17789"
"","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d21:2/23:0)+H","676.6602","658.6497","640.6391","322.3105","304.2999","354.373","292.2999","11.2191861111111","11.5191861111111","3355"
"","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d21:2/23:0)+H","676.6602","658.6497","640.6391","322.3105","304.2999","354.373","292.2999","10.8477722222222","11.1477722222222","7911"
"","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d21:2/23:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d21:2/23:0)+H","676.6602","658.6497","640.6391","322.3105","304.2999","354.373","292.2999","11.2112666666667","11.5112666666667","17694"
"","Cer-NS(d21:2/23:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d21:2/23:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d21:2/23:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d21:2/23:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d21:2/23:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d21:2/23:1)+H","674.6446","656.634","638.6234","322.3105","304.2999","352.3574","292.2999","10.5010166666667","10.8010166666667","10540"
"","Cer-NS(d21:2/24:2)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer-NS(d21:2/24:2)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer-NS(d21:2/24:2)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer-NS(d21:2/24:2)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer-NS(d21:2/24:2)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer-NS(d21:2/24:2)+H","686.6446","668.634","650.6234","322.3105","304.2999","364.3574","292.2999","11.5449138888889","11.8449138888889","1837"
"","Cer-NS(d21:2/25:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d21:2/25:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d21:2/25:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d21:2/25:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d21:2/25:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d21:2/25:0)+H","704.6915","686.681","668.6704","322.3105","304.2999","382.4044","292.2999","11.6771583333333","11.9771583333333","6271"
"","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d21:2/27:0)+H","732.7228","714.7123","696.7017","322.3105","304.2999","410.4356","292.2999","12.4224513888889","12.7224513888889","10246"
"","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d21:2/27:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d21:2/27:0)+H","732.7228","714.7123","696.7017","322.3105","304.2999","410.4356","292.2999","12.4253027777778","12.7253027777778","17432"
"","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"3.87078888888889","4.17078888888889","3260","","Cer-NS(d21:3/12:1)+H","518.4568","500.4462","482.4356","320.2948","302.2842","198.1853","290.2842","3.87078888888889","4.17078888888889","3260"
"","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.61464722222222","5.91464722222222","5274","","Cer-NS(d21:3/12:1)+H","518.4568","500.4462","482.4356","320.2948","302.2842","198.1853","290.2842","5.61464722222222","5.91464722222222","5274"
"","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer-NS(d21:3/12:1)+H",0,0,0,0,0,0,0,"5.01789393939394","5.31789393939394","13982","","Cer-NS(d21:3/12:1)+H","518.4568","500.4462","482.4356","320.2948","302.2842","198.1853","290.2842","5.01789393939394","5.31789393939394","13982"
"","Cer-NS(d21:3/13:1)+H",0,0,0,0,0,0,0,"3.86982777777778","4.16982777777778","5056","","Cer-NS(d21:3/13:1)+H",0,0,0,0,0,0,0,"3.86982777777778","4.16982777777778","5056","","Cer-NS(d21:3/13:1)+H",0,0,0,0,0,0,0,"3.86982777777778","4.16982777777778","5056","","Cer-NS(d21:3/13:1)+H",0,0,0,0,0,0,0,"3.86982777777778","4.16982777777778","5056","","Cer-NS(d21:3/13:1)+H",0,0,0,0,0,0,0,"3.86982777777778","4.16982777777778","5056","","Cer-NS(d21:3/13:1)+H","532.4724","514.4619","496.4513","320.2948","302.2842","212.2009","290.2842","3.86982777777778","4.16982777777778","5056"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","8.41369861111111","8.71369861111111","2488"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","14.2582916666667","14.5582916666667","5848"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","13.701875","14.001875","6224"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","12.5892152777778","12.8892152777778","8275"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","14.7810402777778","15.0810402777778","10000"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","11.8859","12.1859","11112"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","12.467275","12.767275","11120"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","9.27646666666667","9.57646666666667","12555"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","13.1736","13.4736","14693"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","12.1946041666667","12.4946041666667","14883"
"","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer-NS(d21:3/14:0)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer-NS(d21:3/14:0)+H","548.5037","530.4932","512.4826","320.2948","302.2842","228.2322","290.2842","15.1240347222222","15.4240347222222","15429"
