"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment"
"","PS(15:0_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PS(15:0_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PS(15:0_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PS(15:0_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PS(15:0_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PS(15:0_15:1)+H","706.46546","521.45651","297.24246","299.25816","225.22135","223.20565","482.2521","484.2678","464.2416","466.2573","1.34317916666667","1.64317916666667","6183"
"","PS(15:0_16:0)+H",0,0,0,1,1,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PS(15:0_16:0)+H",0,0,0,5.880608,5.880608,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PS(15:0_16:0)+H",0,0,0,1,1,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PS(15:0_16:0)+H",0,0,0,11262.71,73787.13,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PS(15:0_16:0)+H",0,0,0,299.2589,225.2218,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PS(15:0_16:0)+H","722.49676","537.48781","313.27376","299.25816","225.22135","239.23695","498.2834","484.2678","480.2729","466.2573","5.71002361111111","6.01002361111111","952"
"","PS(15:0_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:0_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:0_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:0_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:0_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:0_17:1)+H","734.49676","549.48781","325.27376","299.25816","225.22135","251.23695","510.2834","484.2678","492.2729","466.2573","1.86179583333333","2.16179583333333","9016"
"","PS(15:0_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:0_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:0_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:0_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:0_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:0_17:2)+H","732.48116","547.47221","323.25816","299.25816","225.22135","249.22135","508.2678","484.2678","490.2573","466.2573","1.54857083333333","1.84857083333333","12234"
"","PS(15:0_19:0)+H",1,1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(15:0_19:0)+H",7.867475,7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(15:0_19:0)+H",1,1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(15:0_19:0)+H",4952.251,7554868,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(15:0_19:0)+H",764.5439,579.535,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(15:0_19:0)+H","764.54376","579.53481","355.32076","299.25816","225.22135","281.28395","540.3304","484.2678","522.3199","466.2573","7.68959027777778","7.98959027777778","200"
"","PS(15:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(15:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(15:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(15:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(15:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(15:0_20:0)+H","778.55936","593.55041","369.33636","299.25816","225.22135","295.29955","554.346","484.2678","536.3355","466.2573","8.01333333333333","8.31333333333333","14247"
"","PS(15:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:0_22:2)+H","802.55936","617.55041","393.33636","299.25816","225.22135","319.29955","578.346","484.2678","560.3355","466.2573","7.225625","7.525625","9320"
"","PS(15:0_22:6)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:0_22:6)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:0_22:6)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:0_22:6)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:0_22:6)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:0_22:6)+H","794.49676","609.48781","385.27376","299.25816","225.22135","311.23695","570.2834","484.2678","552.2729","466.2573","4.95417727272727","5.25417727272727","13576"
"","PS(15:1_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PS(15:1_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PS(15:1_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PS(15:1_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PS(15:1_15:1)+H",0,0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PS(15:1_15:1)+H","704.44976","519.44081","297.24246","297.24246","223.20565","223.20565","482.2521","482.2521","464.2416","464.2416","1.05886111111111","1.35886111111111","7726"
"","PS(15:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PS(15:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PS(15:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PS(15:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PS(15:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PS(15:1_16:1)+H","718.46546","533.45651","311.25816","297.24246","223.20565","237.22135","496.2678","482.2521","478.2573","464.2416","1.74011944444444","2.04011944444444","8846"
"","PS(15:1_17:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:1_17:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:1_17:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:1_17:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:1_17:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(15:1_17:0)+H","734.49676","549.48781","327.28946","297.24246","223.20565","253.25265","512.2991","482.2521","494.2886","464.2416","1.86179583333333","2.16179583333333","9016"
"","PS(15:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(15:1_17:1)+H","732.48106","547.47211","325.27376","297.24246","223.20565","251.23695","510.2834","482.2521","492.2729","464.2416","1.54857083333333","1.84857083333333","12234"
"","PS(15:1_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PS(15:1_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PS(15:1_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PS(15:1_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PS(15:1_17:2)+H",0,0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PS(15:1_17:2)+H","730.46546","545.45651","323.25816","297.24246","223.20565","249.22135","508.2678","482.2521","490.2573","464.2416","1.47424166666667","1.77424166666667","7817"
"","PS(15:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(15:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(15:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(15:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(15:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(15:1_21:0)+H","790.55936","605.55041","383.35206","297.24246","223.20565","309.31525","568.3617","482.2521","550.3512","464.2416","3.00620416666667","3.30620416666667","4995"
"","PS(15:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(15:1_22:1)+H","802.55936","617.55041","395.35206","297.24246","223.20565","321.31525","580.3617","482.2521","562.3512","464.2416","7.225625","7.525625","9320"
"","PS(15:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(15:1_22:5)+H","794.49676","609.48781","387.28946","297.24246","223.20565","313.25265","572.2991","482.2521","554.2886","464.2416","4.95417727272727","5.25417727272727","13576"
"","PS(15:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(15:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(15:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(15:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(15:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(15:1_23:0)+H","818.59066","633.58171","411.38336","297.24246","223.20565","337.34655","596.393","482.2521","578.3825","464.2416","4.10132083333333","4.40132083333333","3848"
"","PS(16:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(16:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(16:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(16:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(16:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PS(16:0_16:1)+H","734.49676","549.48781","311.25816","313.27376","239.23695","237.22135","496.2678","498.2834","478.2573","480.2729","1.86179583333333","2.16179583333333","9016"
"","PS(16:0_18:0)+H",1,1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(16:0_18:0)+H",7.867475,7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(16:0_18:0)+H",1,1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(16:0_18:0)+H",4952.251,7554868,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(16:0_18:0)+H",764.5439,579.535,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PS(16:0_18:0)+H","764.54366","579.53471","341.30506","313.27376","239.23695","267.26825","526.3147","498.2834","508.3042","480.2729","7.68959027777778","7.98959027777778","200"
"","PS(16:0_18:2)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(16:0_18:2)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(16:0_18:2)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(16:0_18:2)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(16:0_18:2)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(16:0_18:2)+H","760.51236","575.50341","337.27376","313.27376","239.23695","263.23695","522.2834","498.2834","504.2729","480.2729","1.78840833333333","2.08840833333333","8216"
"","PS(16:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(16:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(16:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(16:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(16:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(16:0_19:0)+H","778.55936","593.55041","355.32076","313.27376","239.23695","281.28395","540.3304","498.2834","522.3199","480.2729","8.01333333333333","8.31333333333333","14247"
"","PS(16:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:0_20:1)+H","790.55936","605.55041","367.32076","313.27376","239.23695","293.28395","552.3304","498.2834","534.3199","480.2729","3.00620416666667","3.30620416666667","4995"
"","PS(16:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:0_22:1)+H","818.59066","633.58171","395.35206","313.27376","239.23695","321.31525","580.3617","498.2834","562.3512","480.2729","4.10132083333333","4.40132083333333","3848"
"","PS(16:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:0_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:0_22:2)+H","816.57496","631.56601","393.33636","313.27376","239.23695","319.29955","578.346","498.2834","560.3355","480.2729","5.10691818181818","5.40691818181818","10241"
"","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:0_22:3)+H","814.55936","629.55041","391.32076","313.27376","239.23695","317.28395","576.3304","498.2834","558.3199","480.2729","4.12318888888889","4.42318888888889","6221"
"","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:0_22:3)+H","814.55936","629.55041","391.32076","313.27376","239.23695","317.28395","576.3304","498.2834","558.3199","480.2729","3.10427638888889","3.40427638888889","8057"
"","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:0_22:3)+H","814.55936","629.55041","391.32076","313.27376","239.23695","317.28395","576.3304","498.2834","558.3199","480.2729","3.79138333333333","4.09138333333333","8066"
"","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:0_22:3)+H","814.55936","629.55041","391.32076","313.27376","239.23695","317.28395","576.3304","498.2834","558.3199","480.2729","3.39136944444444","3.69136944444444","8265"
"","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:0_22:3)+H","814.55936","629.55041","391.32076","313.27376","239.23695","317.28395","576.3304","498.2834","558.3199","480.2729","4.12585277777778","4.42585277777778","13405"
"","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:0_22:3)+H","814.55936","629.55041","391.32076","313.27376","239.23695","317.28395","576.3304","498.2834","558.3199","480.2729","1.83709444444444","2.13709444444444","15859"
"","PS(16:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(16:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(16:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(16:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(16:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(16:0_22:4)+H","812.54366","627.53471","389.30506","313.27376","239.23695","315.26825","574.3147","498.2834","556.3042","480.2729","1.86782083333333","2.16782083333333","11159"
"","PS(16:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(16:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(16:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(16:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(16:1_16:1)+H",0,0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PS(16:1_16:1)+H","732.48116","547.47221","311.25816","311.25816","237.22135","237.22135","496.2678","496.2678","478.2573","478.2573","1.54857083333333","1.84857083333333","12234"
"","PS(16:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(16:1_20:0)+H","790.55936","605.55041","369.33636","311.25816","237.22135","295.29955","554.346","496.2678","536.3355","478.2573","3.00620416666667","3.30620416666667","4995"
"","PS(16:1_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:1_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:1_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:1_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:1_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(16:1_22:0)+H","818.59066","633.58171","397.36766","311.25816","237.22135","323.33085","582.3773","496.2678","564.3668","478.2573","4.10132083333333","4.40132083333333","3848"
"","PS(16:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(16:1_22:1)+H","816.57506","631.56611","395.35206","311.25816","237.22135","321.31525","580.3617","496.2678","562.3512","478.2573","5.10691818181818","5.40691818181818","10241"
"","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(16:1_22:2)+H","814.55936","629.55041","393.33636","311.25816","237.22135","319.29955","578.346","496.2678","560.3355","478.2573","4.12318888888889","4.42318888888889","6221"
