"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(24:1_16:4)+NH4",1,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(24:1_16:4)+NH4",6.709229,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(24:1_16:4)+NH4",2,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(24:1_16:4)+NH4",471735.3,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(24:1_16:4)+NH4",796.58605,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","6.61006388888889","6.91006388888889","248"
"","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","7.38762638888889","7.68762638888889","2203"
"","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","8.43268888888889","8.73268888888889","2577"
"","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","7.02047777777778","7.32047777777778","9164"
"","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","6.07171666666667","6.37171666666667","12758"
"","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","12.5134541666667","12.8134541666667","13098"
"","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(24:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(24:1_16:4)+NH4","796.58517","653.5504","413.209","531.381","305.2114","423.3834","231.1742","349.3463","183.0417","8.72429166666667","9.02429166666667","16859"
"","PEtOH(24:2_16:4)+NH4",1,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(24:2_16:4)+NH4",5.786267,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(24:2_16:4)+NH4",2,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(24:2_16:4)+NH4",226959.3,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(24:2_16:4)+NH4",794.57005,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(24:2_16:4)+NH4","794.56947","651.5347","413.209","529.3654","305.2113","421.3677","231.1742","347.3306","183.0417","5.66719861111111","5.96719861111111","682"
"","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(24:2_16:4)+NH4","794.56947","651.5347","413.209","529.3654","305.2113","421.3677","231.1742","347.3306","183.0417","6.00126805555556","6.30126805555556","738"
"","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(24:2_16:4)+NH4","794.56947","651.5347","413.209","529.3654","305.2113","421.3677","231.1742","347.3306","183.0417","7.68438194444444","7.98438194444444","1682"
"","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(24:2_16:4)+NH4","794.56947","651.5347","413.209","529.3654","305.2113","421.3677","231.1742","347.3306","183.0417","12.0360861111111","12.3360861111111","3839"
"","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(24:2_16:4)+NH4","794.56947","651.5347","413.209","529.3654","305.2113","421.3677","231.1742","347.3306","183.0417","12.2886722222222","12.5886722222222","6559"
"","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(24:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(24:2_16:4)+NH4","794.56947","651.5347","413.209","529.3654","305.2113","421.3677","231.1742","347.3306","183.0417","12.6315861111111","12.9315861111111","9571"
"","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(16:4_24:4)+NH4","790.53817","647.5034","525.334","413.2089","417.3364","305.2113","343.2993","231.1742","183.0417","11.8608930555556","12.1608930555556","2713"
"","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(16:4_24:4)+NH4","790.53817","647.5034","525.334","413.2089","417.3364","305.2113","343.2993","231.1742","183.0417","11.1749319444444","11.4749319444444","3305"
"","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(16:4_24:4)+NH4","790.53817","647.5034","525.334","413.2089","417.3364","305.2113","343.2993","231.1742","183.0417","11.5303902777778","11.8303902777778","7156"
"","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(16:4_24:4)+NH4","790.53817","647.5034","525.334","413.2089","417.3364","305.2113","343.2993","231.1742","183.0417","6.23224444444445","6.53224444444445","12777"
"","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(16:4_24:4)+NH4",0,0,0,0,0,0,0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(16:4_24:4)+NH4","790.53817","647.5034","525.334","413.2089","417.3364","305.2113","343.2993","231.1742","183.0417","12.4749939393939","12.7749939393939","14920"
"","PEtOH(25:0_16:4)+NH4",1,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(25:0_16:4)+NH4",8.078541,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(25:0_16:4)+NH4",2,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(25:0_16:4)+NH4",10496790,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(25:0_16:4)+NH4",812.61555,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(25:0_16:4)+NH4","812.61647","669.5817","413.209","547.4124","305.2114","439.4147","231.1742","365.3776","183.0417","7.85714861111111","8.15714861111111","17"
"","PEtOH(25:0_16:4)+NH4",1,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(25:0_16:4)+NH4",8.332244,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(25:0_16:4)+NH4",2,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(25:0_16:4)+NH4",782220.7,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(25:0_16:4)+NH4",812.61685,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(25:0_16:4)+NH4","812.61647","669.5817","413.209","547.4124","305.2114","439.4147","231.1742","365.3776","183.0417","8.22076666666667","8.52076666666667","229"
"","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(25:0_16:4)+NH4","812.61647","669.5817","413.209","547.4124","305.2114","439.4147","231.1742","365.3776","183.0417","4.97424166666667","5.27424166666667","15543"
"","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(25:0_16:4)+NH4","812.61647","669.5817","413.209","547.4124","305.2114","439.4147","231.1742","365.3776","183.0417","10.4650847222222","10.7650847222222","15857"
"","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(25:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(25:0_16:4)+NH4","812.61647","669.5817","413.209","547.4124","305.2114","439.4147","231.1742","365.3776","183.0417","4.86641818181818","5.16641818181818","18246"
"","PEtOH(26:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(26:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(26:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(26:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(26:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(26:0_16:4)+NH4","826.63207","683.5973","413.209","561.428","305.2114","453.4303","231.1742","379.3932","183.0417","8.20431388888889","8.50431388888889","2519"
"","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(26:1_16:4)+NH4","824.61647","681.5817","413.209","559.4124","305.2114","451.4147","231.1742","377.3776","183.0417","7.70540555555556","8.00540555555556","1326"
"","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(26:1_16:4)+NH4","824.61647","681.5817","413.209","559.4124","305.2114","451.4147","231.1742","377.3776","183.0417","5.72048611111111","6.02048611111111","11625"
"","PEtOH(26:2_16:4)+NH4",1,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(26:2_16:4)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(26:2_16:4)+NH4",1,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(26:2_16:4)+NH4",340063.4,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(26:2_16:4)+NH4",822.6011,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(26:2_16:4)+NH4","822.60077","679.566","413.209","557.3967","305.2113","449.399","231.1742","375.3619","183.0417","6.82585694444444","7.12585694444444","616"
"","PEtOH(26:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(26:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(26:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(26:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(26:2_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(26:2_16:4)+NH4","822.60077","679.566","413.209","557.3967","305.2113","449.399","231.1742","375.3619","183.0417","5.75316805555555","6.05316805555555","9370"
"","PEtOH(26:2_16:4)+NH4",1,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(26:2_16:4)+NH4",8.290424,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(26:2_16:4)+NH4",1,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(26:2_16:4)+NH4",79580.3,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(26:2_16:4)+NH4",822.598,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(26:2_16:4)+NH4","822.60077","679.566","413.209","557.3967","305.2113","449.399","231.1742","375.3619","183.0417","8.13475694444444","8.43475694444444","11317"
"","PEtOH(16:4_26:4)+NH4",1,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(16:4_26:4)+NH4",6.816227,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(16:4_26:4)+NH4",1,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(16:4_26:4)+NH4",10506.07,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(16:4_26:4)+NH4",818.5704,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(16:4_26:4)+NH4","818.56947","675.5347","553.3654","413.209","445.3677","305.2113","371.3306","231.1742","183.0417","6.80782777777778","7.10782777777778","2172"
"","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(27:0_16:4)+NH4","840.64767","697.6129","413.209","575.4435","305.2113","467.4459","231.1742","393.4088","183.0417","8.94489722222222","9.24489722222222","1438"
"","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(27:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(27:0_16:4)+NH4","840.64767","697.6129","413.209","575.4435","305.2113","467.4459","231.1742","393.4088","183.0417","8.61771805555556","8.91771805555556","14257"
"","PEtOH(17:0_17:1)+NH4",1,0,0,0,0,1,0,1,0,"8.64666527777777","8.94666527777777","95","","PEtOH(17:0_17:1)+NH4",8.815608,0,0,0,0,8.815608,0,8.815608,0,"8.64666527777777","8.94666527777777","95","","PEtOH(17:0_17:1)+NH4",2,0,0,0,0,2,0,2,0,"8.64666527777777","8.94666527777777","95","","PEtOH(17:0_17:1)+NH4",73318.2,0,0,0,0,442402.2,0,1015782,0,"8.64666527777777","8.94666527777777","95","","PEtOH(17:0_17:1)+NH4",720.5545,0,0,0,0,327.28965,0,253.25285,0,"8.64666527777777","8.94666527777777","95","","PEtOH(17:0_17:1)+NH4","720.55387","577.5191","433.2715","435.2872","325.2739","327.2896","251.2368","253.2524","183.0417","8.64666527777777","8.94666527777777","95"
"","PEtOH(17:0_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(17:0_17:1)+NH4",6.821414,0,0,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(17:0_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(17:0_17:1)+NH4",360136.4,0,0,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(17:0_17:1)+NH4",720.5547,0,0,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(17:0_17:1)+NH4","720.55387","577.5191","433.2715","435.2872","325.2739","327.2896","251.2368","253.2524","183.0417","6.63066666666667","6.93066666666667","518"
"","PEtOH(17:0_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(17:0_17:1)+NH4",6.58182,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(17:0_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(17:0_17:1)+NH4",89414.06,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(17:0_17:1)+NH4",720.5549,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(17:0_17:1)+NH4","720.55387","577.5191","433.2715","435.2872","325.2739","327.2896","251.2368","253.2524","183.0417","6.43381527777778","6.73381527777778","1486"
