"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","RT at Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Number of Scans","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Average m/z","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment"
"","SQDG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(14:1_17:1)+NH4","794.5089","551.2885","509.2415","551.467","533.4564","325.2737","283.2267","251.237","209.19","5.54281666666667","5.84281666666667","7831"
"","SQDG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(14:1_18:2)+NH4","806.5089","563.2885","509.2415","563.467","545.4564","337.2737","283.2267","263.2369","209.19","2.95637083333333","3.25637083333333","13999"
"","SQDG(19:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(19:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(19:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(19:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(19:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(19:0_14:1)+NH4","824.5558","509.2415","581.3354","581.514","563.5034","283.2267","355.3206","209.19","281.2839","7.67626944444444","7.97626944444444","3406"
"","SQDG(14:1_19:1)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(14:1_19:1)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(14:1_19:1)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(14:1_19:1)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(14:1_19:1)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(14:1_19:1)+NH4","822.5401","579.3198","509.2415","579.4983","561.4877","353.305","283.2267","279.2682","209.19","6.725425","7.025425","3618"
"","SQDG(14:1_19:1)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(14:1_19:1)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(14:1_19:1)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(14:1_19:1)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(14:1_19:1)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(14:1_19:1)+NH4","822.5401","579.3198","509.2415","579.4983","561.4877","353.305","283.2267","279.2682","209.19","6.71988333333333","7.01988333333333","17207"
"","SQDG(21:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(21:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(21:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(21:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(21:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(21:0_14:1)+NH4","852.5871","509.2415","609.3667","609.5452","591.5347","283.2267","383.352","209.19","309.3152","8.58094027777778","8.88094027777778","14718"
"","SQDG(14:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(14:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(14:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(14:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(14:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(14:1_21:2)+NH4","848.5558","605.3354","509.2415","605.514","587.5034","379.3206","283.2267","305.2839","209.19","7.43965555555556","7.73965555555556","14412"
"","SQDG(26:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(26:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(26:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(26:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(26:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(26:0_14:1)+NH4","922.6653","509.2415","679.4449","679.6235","661.6129","283.2267","453.4302","209.19","379.3935","8.84209444444445","9.14209444444445","6542"
"","SQDG(15:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(15:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(15:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(15:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(15:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(15:0_16:1)+NH4","796.5245","537.2728","525.2728","553.4827","535.4721","311.2581","299.2581","237.2213","225.2213","4.94340138888889","5.24340138888889","1357"
"","SQDG(15:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(15:0_16:1)+NH4",6.709229,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(15:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(15:0_16:1)+NH4",19417.12,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(15:0_16:1)+NH4",796.5253,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(15:0_16:1)+NH4","796.5245","537.2728","525.2728","553.4827","535.4721","311.2581","299.2581","237.2213","225.2213","6.50441111111111","6.80441111111111","9550"
"","SQDG(15:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:0_16:2)+NH4","794.5089","535.2571","525.2728","551.467","533.4564","309.2424","299.2581","235.2056","225.2213","5.54281666666667","5.84281666666667","7831"
"","SQDG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(15:0_18:0)+NH4","826.5714","567.3198","525.2728","583.5296","565.519","341.305","299.2581","267.2682","225.2213","8.47476388888889","8.77476388888889","3945"
"","SQDG(15:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(15:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(15:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(15:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(15:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(15:0_18:1)+NH4","824.5558","565.3041","525.2728","581.514","563.5034","339.2894","299.2581","265.2526","225.2213","7.67626944444444","7.97626944444444","3406"
"","SQDG(15:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:0_18:2)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:0_18:2)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:0_18:2)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:0_18:2)+NH4","822.5401","563.2885","525.2728","579.4983","561.4877","337.2737","299.2581","263.2369","225.2213","6.725425","7.025425","3618"
"","SQDG(15:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:0_18:2)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:0_18:2)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:0_18:2)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:0_18:2)+NH4","822.5401","563.2885","525.2728","579.4983","561.4877","337.2737","299.2581","263.2369","225.2213","6.71988333333333","7.01988333333333","17207"
"","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:0_18:4)+NH4","818.5089","559.2571","525.2728","575.467","557.4564","333.2424","299.2581","259.2057","225.2213","4.94600277777778","5.24600277777778","2949"
"","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:0_18:4)+NH4","818.5089","559.2571","525.2728","575.467","557.4564","333.2424","299.2581","259.2057","225.2213","5.38028055555556","5.68028055555556","3691"
"","SQDG(15:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(15:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(15:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(15:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(15:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(15:0_19:0)+NH4","840.5871","581.3354","525.2728","597.5452","579.5347","355.3206","299.2581","281.2839","225.2213","6.8432303030303","7.1432303030303","7080"
"","SQDG(15:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(15:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(15:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(15:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(15:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(15:0_20:1)+NH4","852.5871","593.3354","525.2728","609.5452","591.5347","367.3206","299.2581","293.2839","225.2213","8.58094027777778","8.88094027777778","14718"
"","SQDG(15:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:0_20:3)+NH4","848.5558","589.3041","525.2728","605.514","587.5034","363.2894","299.2581","289.2526","225.2213","7.43965555555556","7.73965555555556","14412"
"","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:0_20:5)+NH4","844.5245","585.2728","525.2728","601.4827","583.4721","359.2581","299.2581","285.2213","225.2213","5.83603333333333","6.13603333333333","2995"
"","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:0_20:5)+NH4","844.5245","585.2728","525.2728","601.4827","583.4721","359.2581","299.2581","285.2213","225.2213","5.30555138888889","5.60555138888889","4398"
"","SQDG(15:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:0_22:3)+NH4","876.5871","617.3354","525.2728","633.5452","615.5347","391.3206","299.2581","317.2839","225.2213","8.17715555555555","8.47715555555555","15561"
"","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(15:0_23:0)+NH4","896.6497","637.398","525.2728","653.6078","635.5973","411.3833","299.2581","337.3465","225.2213","8.70818611111111","9.00818611111111","10225"
"","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(15:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(15:0_23:0)+NH4","896.6497","637.398","525.2728","653.6078","635.5973","411.3833","299.2581","337.3465","225.2213","8.97857638888889","9.27857638888889","11731"
"","SQDG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(15:0_25:0)+NH4","924.681","665.4293","525.2728","681.6392","663.6286","439.4146","299.2581","365.3778","225.2213","9.67896527777778","9.97896527777778","6609"
"","SQDG(16:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(16:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(16:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(16:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(16:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","1357","","SQDG(16:0_15:1)+NH4","796.5245","523.2571","539.2885","553.4827","535.4721","297.2424","313.2737","223.2056","239.237","4.94340138888889","5.24340138888889","1357"
"","SQDG(16:0_15:1)+NH4",1,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(16:0_15:1)+NH4",6.709229,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(16:0_15:1)+NH4",1,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(16:0_15:1)+NH4",19417.12,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(16:0_15:1)+NH4",796.5253,0,0,0,0,0,0,0,0,"6.50441111111111","6.80441111111111","9550","","SQDG(16:0_15:1)+NH4","796.5245","523.2571","539.2885","553.4827","535.4721","297.2424","313.2737","223.2056","239.237","6.50441111111111","6.80441111111111","9550"
"","SQDG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.54281666666667","5.84281666666667","7831","","SQDG(15:1_16:1)+NH4","794.5089","537.2728","523.2571","551.467","533.4564","311.2581","297.2424","237.2213","223.2056","5.54281666666667","5.84281666666667","7831"
"","SQDG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(15:1_17:2)+NH4","806.5089","549.2728","523.2571","563.467","545.4564","323.2581","297.2424","249.2213","223.2056","2.95637083333333","3.25637083333333","13999"
"","SQDG(18:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(18:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(18:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(18:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(18:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(18:0_15:1)+NH4","824.5558","523.2571","567.3198","581.514","563.5034","297.2424","341.305","223.2056","267.2682","7.67626944444444","7.97626944444444","3406"
"","SQDG(15:1_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:1_18:1)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:1_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:1_18:1)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:1_18:1)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(15:1_18:1)+NH4","822.5401","565.3041","523.2571","579.4983","561.4877","339.2894","297.2424","265.2526","223.2056","6.725425","7.025425","3618"
"","SQDG(15:1_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:1_18:1)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:1_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:1_18:1)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:1_18:1)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(15:1_18:1)+NH4","822.5401","565.3041","523.2571","579.4983","561.4877","339.2894","297.2424","265.2526","223.2056","6.71988333333333","7.01988333333333","17207"
"","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(15:1_18:3)+NH4","818.5089","561.2728","523.2571","575.467","557.4564","335.2581","297.2424","261.2213","223.2056","4.94600277777778","5.24600277777778","2949"
"","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(15:1_18:3)+NH4","818.5089","561.2728","523.2571","575.467","557.4564","335.2581","297.2424","261.2213","223.2056","5.38028055555556","5.68028055555556","3691"
