"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(20:2_24:4)+NH4",1,0,0,0,0,0,0,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(20:2_24:4)+NH4",7.576729,0,0,0,0,0,0,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(20:2_24:4)+NH4",2,0,0,0,0,0,0,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(20:2_24:4)+NH4",2883958,0,0,0,0,0,0,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(20:2_24:4)+NH4",836.61685,0,0,0,0,0,0,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(20:2_24:4)+NH4","836.61652","707.5974","511.3185","459.2872","417.3365","365.3052","343.2993","291.2681","169.026","7.41901944444445","7.71901944444445","102"
"","PMeOH(20:2_24:4)+NH4",1,0,0,0,0,0,0,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(20:2_24:4)+NH4",8.048048,0,0,0,0,0,0,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(20:2_24:4)+NH4",2,0,0,0,0,0,0,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(20:2_24:4)+NH4",1225362,0,0,0,0,0,0,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(20:2_24:4)+NH4",836.6166,0,0,0,0,0,0,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(20:2_24:4)+NH4","836.61652","707.5974","511.3185","459.2872","417.3365","365.3052","343.2993","291.2681","169.026","7.82708888888889","8.12708888888889","147"
"","PMeOH(20:2_24:4)+NH4",1,0,0,0,0,0,0,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(20:2_24:4)+NH4",8.758866,0,0,0,0,0,0,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(20:2_24:4)+NH4",1,0,0,0,0,0,0,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(20:2_24:4)+NH4",273584.7,0,0,0,0,0,0,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(20:2_24:4)+NH4",836.6151,0,0,0,0,0,0,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(20:2_24:4)+NH4","836.61652","707.5974","511.3185","459.2872","417.3365","365.3052","343.2993","291.2681","169.026","8.57287916666667","8.87287916666667","15127"
"","PMeOH(26:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(26:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(26:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(26:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(26:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(26:0_20:2)+NH4","872.71032","743.6912","459.2873","547.4124","365.3053","453.4304","291.2681","379.3932","169.026","11.2354263888889","11.5354263888889","3340"
"","PMeOH(26:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(26:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(26:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(26:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(26:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(26:1_20:2)+NH4","870.69462","741.6755","459.2872","545.3967","365.3052","451.4147","291.2681","377.3776","169.026","10.5612680555556","10.8612680555556","2131"
"","PMeOH(20:2_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(20:2_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(20:2_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(20:2_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(20:2_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(20:2_26:2)+NH4","868.67902","739.6599","543.381","459.2872","449.399","365.3052","375.3619","291.2681","169.026","9.8999651515152","10.1999651515152","4930"
"","PMeOH(20:2_26:4)+NH4",1,0,0,0,0,0,0,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(20:2_26:4)+NH4",8.496271,0,0,0,0,0,0,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(20:2_26:4)+NH4",1,0,0,0,0,0,0,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(20:2_26:4)+NH4",83293.74,0,0,0,0,0,0,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(20:2_26:4)+NH4",864.6487,0,0,0,0,0,0,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(20:2_26:4)+NH4","864.64762","735.6285","539.3497","459.2871","445.3677","365.3052","371.3306","291.2681","169.026","8.27571527777778","8.57571527777778","941"
"","PMeOH(20:2_26:4)+NH4",1,0,0,0,0,0,0,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(20:2_26:4)+NH4",8.496271,0,0,0,0,0,0,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(20:2_26:4)+NH4",1,0,0,0,0,0,0,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(20:2_26:4)+NH4",83293.74,0,0,0,0,0,0,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(20:2_26:4)+NH4",864.6487,0,0,0,0,0,0,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(20:2_26:4)+NH4","864.64762","735.6285","539.3497","459.2871","445.3677","365.3052","371.3306","291.2681","169.026","8.47133472222222","8.77133472222222","1415"
"","PMeOH(20:2_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(20:2_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(20:2_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(20:2_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(20:2_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(20:2_26:4)+NH4","864.64762","735.6285","539.3497","459.2871","445.3677","365.3052","371.3306","291.2681","169.026","8.87949305555556","9.17949305555556","6364"
"","PMeOH(20:2_26:4)+NH4",1,0,0,0,0,0,0,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(20:2_26:4)+NH4",8.496271,0,0,0,0,0,0,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(20:2_26:4)+NH4",1,0,0,0,0,0,0,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(20:2_26:4)+NH4",83293.74,0,0,0,0,0,0,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(20:2_26:4)+NH4",864.6487,0,0,0,0,0,0,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(20:2_26:4)+NH4","864.64762","735.6285","539.3497","459.2871","445.3677","365.3052","371.3306","291.2681","169.026","8.48149861111111","8.78149861111111","18718"
"","PMeOH(20:3_20:3)+NH4",1,0,0,0,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(20:3_20:3)+NH4",5.598378,0,0,0,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(20:3_20:3)+NH4",2,0,0,0,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(20:3_20:3)+NH4",2547703,0,0,0,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(20:3_20:3)+NH4",780.5538,0,0,0,0,0,0,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(20:3_20:3)+NH4","780.55382","651.5347","457.2715","457.2715","363.2896","363.2896","289.2524","289.2524","169.026","5.37506805555555","5.67506805555555","64"
"","PMeOH(20:3_20:3)+NH4",1,0,0,0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(20:3_20:3)+NH4",5.199954,0,0,0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(20:3_20:3)+NH4",2,0,0,0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(20:3_20:3)+NH4",2002326,0,0,0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(20:3_20:3)+NH4",780.5555,0,0,0,0,0,0,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(20:3_20:3)+NH4","780.55382","651.5347","457.2715","457.2715","363.2896","363.2896","289.2524","289.2524","169.026","5.00485151515152","5.30485151515152","125"
"","PMeOH(20:3_20:3)+NH4",1,0,0,0,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(20:3_20:3)+NH4",4.786699,0,0,0,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(20:3_20:3)+NH4",1,0,0,0,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(20:3_20:3)+NH4",263594.2,0,0,0,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(20:3_20:3)+NH4",780.5553,0,0,0,0,0,0,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(20:3_20:3)+NH4","780.55382","651.5347","457.2715","457.2715","363.2896","363.2896","289.2524","289.2524","169.026","4.58952361111111","4.88952361111111","545"
"","PMeOH(20:3_20:3)+NH4",1,0,0,0,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(20:3_20:3)+NH4",6.484857,0,0,0,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(20:3_20:3)+NH4",2,0,0,0,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(20:3_20:3)+NH4",754364.4,0,0,0,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(20:3_20:3)+NH4",780.5527,0,0,0,0,0,0,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(20:3_20:3)+NH4","780.55382","651.5347","457.2715","457.2715","363.2896","363.2896","289.2524","289.2524","169.026","6.47969027777778","6.77969027777778","601"
"","PMeOH(20:3_20:3)+NH4",1,0,0,0,0,0,0,0,0,"5.02155","5.32155","12641","","PMeOH(20:3_20:3)+NH4",5.199954,0,0,0,0,0,0,0,0,"5.02155","5.32155","12641","","PMeOH(20:3_20:3)+NH4",2,0,0,0,0,0,0,0,0,"5.02155","5.32155","12641","","PMeOH(20:3_20:3)+NH4",2002326,0,0,0,0,0,0,0,0,"5.02155","5.32155","12641","","PMeOH(20:3_20:3)+NH4",780.5555,0,0,0,0,0,0,0,0,"5.02155","5.32155","12641","","PMeOH(20:3_20:3)+NH4","780.55382","651.5347","457.2715","457.2715","363.2896","363.2896","289.2524","289.2524","169.026","5.02155","5.32155","12641"
"","PMeOH(20:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(20:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(20:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(20:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(20:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(20:3_20:3)+NH4","780.55382","651.5347","457.2715","457.2715","363.2896","363.2896","289.2524","289.2524","169.026","8.28612361111111","8.58612361111111","13761"
"","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(20:3_20:4)+NH4",5.613944,0,0,0,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(20:3_20:4)+NH4",246907,0,0,0,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(20:3_20:4)+NH4",778.5369,0,0,0,0,0,0,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(20:3_20:4)+NH4","778.53812","649.519","455.2559","457.2715","361.2739","363.2895","287.2368","289.2524","169.026","5.54003333333333","5.84003333333333","1161"
"","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(20:3_20:4)+NH4",4.268749,0,0,0,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(20:3_20:4)+NH4",68975.3,0,0,0,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(20:3_20:4)+NH4",778.5392,0,0,0,0,0,0,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(20:3_20:4)+NH4","778.53812","649.519","455.2559","457.2715","361.2739","363.2895","287.2368","289.2524","169.026","4.11489305555556","4.41489305555556","1706"
"","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(20:3_20:4)+NH4",5.414547,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(20:3_20:4)+NH4",421282,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(20:3_20:4)+NH4",778.5378,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(20:3_20:4)+NH4","778.53812","649.519","455.2559","457.2715","361.2739","363.2895","287.2368","289.2524","169.026","5.25342916666667","5.55342916666667","9112"
"","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(20:3_20:4)+NH4",5.414547,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(20:3_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(20:3_20:4)+NH4",421282,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(20:3_20:4)+NH4",778.5378,0,0,0,0,0,0,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(20:3_20:4)+NH4","778.53812","649.519","455.2559","457.2715","361.2739","363.2895","287.2368","289.2524","169.026","5.25342916666667","5.55342916666667","12669"
"","PMeOH(20:3_20:5)+NH4",1,0,0,0,0,0,0,0,0,"4.9153","5.2153","502","","PMeOH(20:3_20:5)+NH4",5.073851,0,0,0,0,0,0,0,0,"4.9153","5.2153","502","","PMeOH(20:3_20:5)+NH4",1,0,0,0,0,0,0,0,0,"4.9153","5.2153","502","","PMeOH(20:3_20:5)+NH4",910724.3,0,0,0,0,0,0,0,0,"4.9153","5.2153","502","","PMeOH(20:3_20:5)+NH4",776.522,0,0,0,0,0,0,0,0,"4.9153","5.2153","502","","PMeOH(20:3_20:5)+NH4","776.52252","647.5034","453.2401","457.2714","359.2582","363.2895","285.2212","289.2524","169.026","4.9153","5.2153","502"
"","PMeOH(20:3_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(20:3_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(20:3_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(20:3_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(20:3_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(20:3_20:5)+NH4","776.52252","647.5034","453.2401","457.2714","359.2582","363.2895","285.2212","289.2524","169.026","4.57123333333333","4.87123333333333","13772"
"","PMeOH(21:0_20:3)+NH4",1,0,0,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(21:0_20:3)+NH4",8.30612,0,0,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(21:0_20:3)+NH4",2,0,0,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(21:0_20:3)+NH4",778024.4,0,0,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(21:0_20:3)+NH4",800.61635,0,0,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(21:0_20:3)+NH4","800.61652","671.5974","457.2716","477.3341","363.2896","383.3522","289.2524","309.315","169.026","8.13221388888889","8.43221388888889","301"
"","PMeOH(21:0_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(21:0_20:3)+NH4",8.161917,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(21:0_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(21:0_20:3)+NH4",192656.7,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(21:0_20:3)+NH4",800.6161,0,0,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(21:0_20:3)+NH4","800.61652","671.5974","457.2716","477.3341","363.2896","383.3522","289.2524","309.315","169.026","7.92857222222222","8.22857222222222","17797"
"","PMeOH(21:1_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PMeOH(21:1_20:3)+NH4",7.424463,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PMeOH(21:1_20:3)+NH4",2,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PMeOH(21:1_20:3)+NH4",731011.2,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PMeOH(21:1_20:3)+NH4",798.60145,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PMeOH(21:1_20:3)+NH4","798.60072","669.5816","457.2715","475.3185","363.2896","381.3365","289.2524","307.2993","169.026","7.2798","7.5798","344"
"","PMeOH(21:1_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(21:1_20:3)+NH4",7.300851,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(21:1_20:3)+NH4",2,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(21:1_20:3)+NH4",512799.4,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(21:1_20:3)+NH4",798.6013,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(21:1_20:3)+NH4","798.60072","669.5816","457.2715","475.3185","363.2896","381.3365","289.2524","307.2993","169.026","7.09015833333333","7.39015833333333","353"
"","PMeOH(21:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(21:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(21:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(21:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(21:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(21:1_20:3)+NH4","798.60072","669.5816","457.2715","475.3185","363.2896","381.3365","289.2524","307.2993","169.026","9.11741666666667","9.41741666666667","14515"
"","PMeOH(21:2_20:3)+NH4",1,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(21:2_20:3)+NH4",6.969626,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(21:2_20:3)+NH4",2,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(21:2_20:3)+NH4",1819422,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(21:2_20:3)+NH4",796.5858,0,0,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","6.80782777777778","7.10782777777778","154"
"","PMeOH(21:2_20:3)+NH4",1,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(21:2_20:3)+NH4",6.709229,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(21:2_20:3)+NH4",2,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(21:2_20:3)+NH4",471735.3,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(21:2_20:3)+NH4",796.58605,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","6.61006388888889","6.91006388888889","248"
"","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","7.38762638888889","7.68762638888889","2203"
"","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","8.43268888888889","8.73268888888889","2577"
"","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","7.02047777777778","7.32047777777778","9164"
"","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","6.07171666666667","6.37171666666667","12758"
"","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","12.5134541666667","12.8134541666667","13098"
"","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(21:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(21:2_20:3)+NH4","796.58512","667.566","457.2716","473.3029","363.2896","379.3209","289.2524","305.2837","169.026","8.72429166666667","9.02429166666667","16859"
