"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NS(d29:2/13:0)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d29:2/13:0)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d29:2/13:0)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d29:2/13:0)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d29:2/13:0)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d29:2/13:0)+H","810.6823","648.6295","630.6189","612.6083","434.4356","416.4251","214.2166","404.4251","9.66834305555556","9.96834305555556","878"
"","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d29:2/13:0)+H","810.6823","648.6295","630.6189","612.6083","434.4356","416.4251","214.2166","404.4251","10.4424116666667","10.7424116666667","10097"
"","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d29:2/13:0)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d29:2/13:0)+H","810.6823","648.6295","630.6189","612.6083","434.4356","416.4251","214.2166","404.4251","10.5081333333333","10.8081333333333","17348"
"","HexCer-NS(d29:2/13:1)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:2/13:1)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:2/13:1)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:2/13:1)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:2/13:1)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:2/13:1)+H","808.6666","646.6138","628.6032","610.5927","434.4356","416.4251","212.2009","404.4251","8.76434861111111","9.06434861111111","3082"
"","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:2/18:1)+H","878.7449","716.6921","698.6815","680.6709","434.4356","416.4251","282.2791","404.4251","10.8061847222222","11.1061847222222","5632"
"","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:2/18:1)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:2/18:1)+H","878.7449","716.6921","698.6815","680.6709","434.4356","416.4251","282.2791","404.4251","10.8201083333333","11.1201083333333","17983"
"","HexCer-NS(d29:2/18:2)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:2/18:2)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:2/18:2)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:2/18:2)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:2/18:2)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:2/18:2)+H","876.7292","714.6764","696.6658","678.6553","434.4356","416.4251","280.2635","404.4251","10.141946969697","10.441946969697","13430"
"","HexCer-NS(d29:2/20:0)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d29:2/20:0)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d29:2/20:0)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d29:2/20:0)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d29:2/20:0)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d29:2/20:0)+H","908.7919","746.739","728.7285","710.7179","434.4356","416.4251","312.3261","404.4251","12.1439555555556","12.4439555555556","6370"
"","HexCer-NS(d29:2/20:1)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d29:2/20:1)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d29:2/20:1)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d29:2/20:1)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d29:2/20:1)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d29:2/20:1)+H","906.7762","744.7234","726.7128","708.7022","434.4356","416.4251","310.3105","404.4251","11.4980319444444","11.7980319444444","1489"
"","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d29:2/20:2)+H","904.7606","742.7077","724.6971","706.6866","434.4356","416.4251","308.2948","404.4251","10.8874638888889","11.1874638888889","2101"
"","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d29:2/20:2)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d29:2/20:2)+H","904.7606","742.7077","724.6971","706.6866","434.4356","416.4251","308.2948","404.4251","11.7696416666667","12.0696416666667","7877"
"","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d29:2/22:2)+H","932.7919","770.739","752.7285","734.7179","434.4356","416.4251","336.3261","404.4251","11.53305","11.83305","2524"
"","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d29:2/22:2)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d29:2/22:2)+H","932.7919","770.739","752.7285","734.7179","434.4356","416.4251","336.3261","404.4251","11.8132045454545","12.1132045454545","5443"
"","HexCer-NS(d29:2/23:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d29:2/23:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d29:2/23:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d29:2/23:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d29:2/23:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d29:2/23:0)+H","950.8388","788.7859","770.7754","752.7648","434.4356","416.4251","354.373","404.4251","14.7090625","15.0090625","1190"
"","HexCer-NS(d29:2/23:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d29:2/23:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d29:2/23:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d29:2/23:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d29:2/23:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d29:2/23:1)+H","948.8231","786.7703","768.7598","750.7491","434.4356","416.4251","352.3574","404.4251","14.2717125","14.5717125","1561"
"","HexCer-NS(d29:2/25:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d29:2/25:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d29:2/25:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d29:2/25:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d29:2/25:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d29:2/25:0)+H","978.8701","816.8173","798.8067","780.7961","434.4356","416.4251","382.4044","404.4251","15.0874712121212","15.3874712121212","2434"
"","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d29:2/25:1)+H","976.8544","814.8016","796.791","778.7805","434.4356","416.4251","380.3887","404.4251","14.7330097222222","15.0330097222222","1450"
"","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d29:2/25:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d29:2/25:1)+H","976.8544","814.8016","796.791","778.7805","434.4356","416.4251","380.3887","404.4251","11.4900888888889","11.7900888888889","4036"
"","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d29:2/26:2)+H","988.8544","826.8016","808.791","790.7805","434.4356","416.4251","392.3887","404.4251","10.9070916666667","11.2070916666667","8118"
"","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d29:2/26:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d29:2/26:2)+H","988.8544","826.8016","808.791","790.7805","434.4356","416.4251","392.3887","404.4251","10.92895","11.22895","17747"
"","HexCer-NS(d29:2/28:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d29:2/28:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d29:2/28:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d29:2/28:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d29:2/28:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d29:2/28:0)+H","1020.917","858.8642","840.8536","822.8431","434.4356","416.4251","424.4513","404.4251","14.7082939393939","15.0082939393939","3381"
"","HexCer-NS(d29:2/29:0)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NS(d29:2/29:0)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NS(d29:2/29:0)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NS(d29:2/29:0)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NS(d29:2/29:0)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NS(d29:2/29:0)+H","1034.933","872.8799","854.8693","836.8587","434.4356","416.4251","438.4669","404.4251","14.7094847222222","15.0094847222222","16108"
"","HexCer-NS(d29:2/30:1)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d29:2/30:1)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d29:2/30:1)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d29:2/30:1)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d29:2/30:1)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d29:2/30:1)+H","1046.933","884.8799","866.8693","848.8587","434.4356","416.4251","450.4669","404.4251","14.7330083333333","15.0330083333333","4271"
"","HexCer-NS(d29:2/31:1)+H",0,0,0,0,0,0,0,0,"14.7315636363636","15.0315636363636","13778","","HexCer-NS(d29:2/31:1)+H",0,0,0,0,0,0,0,0,"14.7315636363636","15.0315636363636","13778","","HexCer-NS(d29:2/31:1)+H",0,0,0,0,0,0,0,0,"14.7315636363636","15.0315636363636","13778","","HexCer-NS(d29:2/31:1)+H",0,0,0,0,0,0,0,0,"14.7315636363636","15.0315636363636","13778","","HexCer-NS(d29:2/31:1)+H",0,0,0,0,0,0,0,0,"14.7315636363636","15.0315636363636","13778","","HexCer-NS(d29:2/31:1)+H","1060.948","898.8955","880.8849","862.8744","434.4356","416.4251","464.4826","404.4251","14.7315636363636","15.0315636363636","13778"
"","HexCer-NS(d29:2/32:0)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NS(d29:2/32:0)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NS(d29:2/32:0)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NS(d29:2/32:0)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NS(d29:2/32:0)+H",0,0,0,0,0,0,0,0,"15.3132266666667","15.6132266666667","18243","","HexCer-NS(d29:2/32:0)+H","1076.98","914.9268","896.9163","878.9056","434.4356","416.4251","480.5139","404.4251","15.3132266666667","15.6132266666667","18243"
"","HexCer-NS(d29:2/32:1)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d29:2/32:1)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d29:2/32:1)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d29:2/32:1)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d29:2/32:1)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d29:2/32:1)+H","1074.964","912.9111","894.9006","876.89","434.4356","416.4251","478.4983","404.4251","15.3067393939394","15.6067393939394","15811"
"","HexCer-NS(d29:2/34:0)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NS(d29:2/34:0)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NS(d29:2/34:0)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NS(d29:2/34:0)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NS(d29:2/34:0)+H",0,0,0,0,0,0,0,0,"15.4749736111111","15.7749736111111","6906","","HexCer-NS(d29:2/34:0)+H","1105.011","942.9581","924.9475","906.937","434.4356","416.4251","508.5452","404.4251","15.4749736111111","15.7749736111111","6906"
"","HexCer-NS(d29:2/34:1)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d29:2/34:1)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d29:2/34:1)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d29:2/34:1)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d29:2/34:1)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d29:2/34:1)+H","1102.995","940.9424","922.9319","904.9213","434.4356","416.4251","506.5295","404.4251","15.2787402777778","15.5787402777778","6124"
"","HexCer-NS(d29:2/34:2)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d29:2/34:2)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d29:2/34:2)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d29:2/34:2)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d29:2/34:2)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d29:2/34:2)+H","1100.98","938.9268","920.9163","902.9056","434.4356","416.4251","504.5139","404.4251","15.2596694444444","15.5596694444444","7497"
"","HexCer-NS(d29:2/36:1)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d29:2/36:1)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d29:2/36:1)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d29:2/36:1)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d29:2/36:1)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d29:2/36:1)+H","1131.027","968.9738","950.9632","932.9526","434.4356","416.4251","534.5609","404.4251","15.4839055555556","15.7839055555556","5067"
"","HexCer-NS(d29:2/36:2)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d29:2/36:2)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d29:2/36:2)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d29:2/36:2)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d29:2/36:2)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d29:2/36:2)+H","1129.011","966.9581","948.9475","930.937","434.4356","416.4251","532.5452","404.4251","15.2917555555556","15.5917555555556","5388"
"","HexCer-NS(d29:3/13:0)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:3/13:0)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:3/13:0)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:3/13:0)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:3/13:0)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d29:3/13:0)+H","808.6666","646.6138","628.6032","610.5927","432.42","414.4094","214.2166","402.4094","8.76434861111111","9.06434861111111","3082"
"","HexCer-NS(d29:3/13:1)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","HexCer-NS(d29:3/13:1)+H",9.912439,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","HexCer-NS(d29:3/13:1)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","HexCer-NS(d29:3/13:1)+H",949616.6,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","HexCer-NS(d29:3/13:1)+H",806.6501,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","HexCer-NS(d29:3/13:1)+H","806.651","644.5981","626.5876","608.577","432.42","414.4094","212.2009","402.4094","9.75620694444445","10.0562069444445","1035"
"","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d29:3/18:0)+H","878.7449","716.6921","698.6815","680.6709","432.42","414.4094","284.2948","402.4094","10.8061847222222","11.1061847222222","5632"
"","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:3/18:0)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d29:3/18:0)+H","878.7449","716.6921","698.6815","680.6709","432.42","414.4094","284.2948","402.4094","10.8201083333333","11.1201083333333","17983"
"","HexCer-NS(d29:3/18:1)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:3/18:1)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:3/18:1)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:3/18:1)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:3/18:1)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","HexCer-NS(d29:3/18:1)+H","876.7292","714.6764","696.6658","678.6553","432.42","414.4094","282.2791","402.4094","10.141946969697","10.441946969697","13430"
