"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","RT at Max Intensity","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Number of Scans","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Max Intensity","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Average m/z","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment"
"","BMP(14:1_24:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(14:1_24:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(14:1_24:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(14:1_24:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(14:1_24:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(14:1_24:4)+NH4","814.5593","625.5201","417.3363","283.2268","3.39136944444444","3.69136944444444","8265"
"","BMP(14:1_24:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(14:1_24:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(14:1_24:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(14:1_24:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(14:1_24:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(14:1_24:4)+NH4","814.5593","625.5201","417.3363","283.2268","4.12585277777778","4.42585277777778","13405"
"","BMP(14:1_24:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(14:1_24:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(14:1_24:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(14:1_24:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(14:1_24:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(14:1_24:4)+NH4","814.5593","625.5201","417.3363","283.2268","1.83709444444444","2.13709444444444","15859"
"","BMP(14:1_26:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(14:1_26:4)+NH4","842.5906","653.5515","445.3676","283.2268","5.47872777777778","5.77872777777778","5746"
"","BMP(14:1_26:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(14:1_26:4)+NH4","842.5906","653.5515","445.3676","283.2268","4.97432083333333","5.27432083333333","9287"
"","BMP(14:1_26:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(14:1_26:4)+NH4","842.5906","653.5515","445.3676","283.2268","5.68667916666667","5.98667916666667","10954"
"","BMP(14:1_26:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(14:1_26:4)+NH4","842.5906","653.5515","445.3676","283.2268","4.98549305555556","5.28549305555556","12814"
"","BMP(14:1_26:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(14:1_26:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(14:1_26:4)+NH4","842.5906","653.5515","445.3676","283.2268","4.71984242424242","5.01984242424242","13153"
"","BMP(14:1_26:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(14:1_26:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(14:1_26:4)+NH4","842.5906","653.5515","445.3676","283.2268","5.70359444444444","6.00359444444444","13926"
"","BMP(15:0_15:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(15:0_15:0)+NH4","712.5123","523.4732","299.2581","299.2581","4.09877222222222","4.39877222222222","2115"
"","BMP(15:0_15:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(15:0_15:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(15:0_15:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(15:0_15:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(15:0_15:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(15:0_15:0)+NH4","712.5123","523.4732","299.2581","299.2581","3.20013888888889","3.50013888888889","4290"
"","BMP(15:0_15:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(15:0_15:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(15:0_15:0)+NH4","712.5123","523.4732","299.2581","299.2581","4.9523","5.2523","5349"
"","BMP(15:0_16:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(15:0_16:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(15:0_16:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(15:0_16:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(15:0_16:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(15:0_16:0)+NH4","726.528","537.4888","313.2737","299.2581","3.20013888888889","3.50013888888889","7940"
"","BMP(15:0_16:2)+NH4",0,0,0,1,"5.71002361111111","6.01002361111111","952","","BMP(15:0_16:2)+NH4",0,0,0,5.880608,"5.71002361111111","6.01002361111111","952","","BMP(15:0_16:2)+NH4",0,0,0,1,"5.71002361111111","6.01002361111111","952","","BMP(15:0_16:2)+NH4",0,0,0,11262.71,"5.71002361111111","6.01002361111111","952","","BMP(15:0_16:2)+NH4",0,0,0,299.2589,"5.71002361111111","6.01002361111111","952","","BMP(15:0_16:2)+NH4","722.4966","533.4575","309.2424","299.2581","5.71002361111111","6.01002361111111","952"
"","BMP(15:0_16:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:0_16:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:0_16:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:0_16:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:0_16:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:0_16:4)+NH4","718.4653","529.4262","305.2111","299.2581","1.74011944444444","2.04011944444444","8846"
"","BMP(15:0_18:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(15:0_18:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(15:0_18:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(15:0_18:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(15:0_18:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(15:0_18:0)+NH4","754.5593","565.5201","341.305","299.2581","4.10132083333333","4.40132083333333","3023"
"","BMP(15:0_19:2)+NH4",1,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:0_19:2)+NH4",7.867475,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:0_19:2)+NH4",1,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:0_19:2)+NH4",4952.251,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:0_19:2)+NH4",764.5439,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:0_19:2)+NH4","764.5436","575.5045","351.2894","299.2581","7.68959027777778","7.98959027777778","200"
"","BMP(15:0_20:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:0_20:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:0_20:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:0_20:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:0_20:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:0_20:2)+NH4","778.5593","589.5201","365.305","299.2581","8.01333333333333","8.31333333333333","14247"
"","BMP(15:0_22:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:0_22:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:0_22:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:0_22:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:0_22:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:0_22:4)+NH4","802.5593","613.5201","389.305","299.2581","7.225625","7.525625","9320"
"","BMP(15:0_25:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(15:0_25:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(15:0_25:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(15:0_25:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(15:0_25:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(15:0_25:0)+NH4","852.6688","663.6297","439.4146","299.2581","7.81433472222222","8.11433472222222","5309"
"","BMP(15:1_16:1)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(15:1_16:1)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(15:1_16:1)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(15:1_16:1)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(15:1_16:1)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(15:1_16:1)+NH4","722.4966","533.4575","311.2581","297.2424","5.71002361111111","6.01002361111111","952"
"","BMP(15:1_16:3)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:1_16:3)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:1_16:3)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:1_16:3)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:1_16:3)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(15:1_16:3)+NH4","718.4653","529.4262","307.2268","297.2424","1.74011944444444","2.04011944444444","8846"
"","BMP(15:1_16:4)+NH4",0,0,0,0,"4.99630606060606","5.29630606060606","13568","","BMP(15:1_16:4)+NH4",0,0,0,0,"4.99630606060606","5.29630606060606","13568","","BMP(15:1_16:4)+NH4",0,0,0,0,"4.99630606060606","5.29630606060606","13568","","BMP(15:1_16:4)+NH4",0,0,0,0,"4.99630606060606","5.29630606060606","13568","","BMP(15:1_16:4)+NH4",0,0,0,0,"4.99630606060606","5.29630606060606","13568","","BMP(15:1_16:4)+NH4","716.4497","527.4106","305.2111","297.2424","4.99630606060606","5.29630606060606","13568"
"","BMP(15:1_17:2)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(15:1_17:2)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(15:1_17:2)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(15:1_17:2)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(15:1_17:2)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(15:1_17:2)+NH4","734.4966","545.4575","323.2581","297.2424","1.86179583333333","2.16179583333333","9016"
"","BMP(15:1_19:1)+NH4",1,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:1_19:1)+NH4",7.867475,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:1_19:1)+NH4",1,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:1_19:1)+NH4",4952.251,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:1_19:1)+NH4",764.5439,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(15:1_19:1)+NH4","764.5436","575.5045","353.305","297.2424","7.68959027777778","7.98959027777778","200"
"","BMP(15:1_20:1)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:1_20:1)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:1_20:1)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:1_20:1)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:1_20:1)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(15:1_20:1)+NH4","778.5593","589.5201","367.3207","297.2424","8.01333333333333","8.31333333333333","14247"
"","BMP(15:1_21:2)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(15:1_21:2)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(15:1_21:2)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(15:1_21:2)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(15:1_21:2)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(15:1_21:2)+NH4","790.5593","601.5201","379.3207","297.2424","3.00620416666667","3.30620416666667","4995"
"","BMP(15:1_22:3)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:1_22:3)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:1_22:3)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:1_22:3)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:1_22:3)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(15:1_22:3)+NH4","802.5593","613.5201","391.3207","297.2424","7.225625","7.525625","9320"
"","BMP(23:0_15:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(23:0_15:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(23:0_15:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(23:0_15:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(23:0_15:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(23:0_15:1)+NH4","822.6219","633.5827","297.2424","411.3833","9.82033333333333","10.1203333333333","7206"
"","BMP(16:0_16:3)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(16:0_16:3)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(16:0_16:3)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(16:0_16:3)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(16:0_16:3)+NH4",0,0,0,0,"1.86179583333333","2.16179583333333","9016","","BMP(16:0_16:3)+NH4","734.4966","545.4575","307.2268","313.2737","1.86179583333333","2.16179583333333","9016"
"","BMP(16:0_16:4)+NH4",0,0,0,0,"1.54857083333333","1.84857083333333","12234","","BMP(16:0_16:4)+NH4",0,0,0,0,"1.54857083333333","1.84857083333333","12234","","BMP(16:0_16:4)+NH4",0,0,0,0,"1.54857083333333","1.84857083333333","12234","","BMP(16:0_16:4)+NH4",0,0,0,0,"1.54857083333333","1.84857083333333","12234","","BMP(16:0_16:4)+NH4",0,0,0,0,"1.54857083333333","1.84857083333333","12234","","BMP(16:0_16:4)+NH4","732.481","543.4419","305.2111","313.2737","1.54857083333333","1.84857083333333","12234"
"","BMP(16:0_17:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(16:0_17:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(16:0_17:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(16:0_17:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(16:0_17:0)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3023","","BMP(16:0_17:0)+NH4","754.5593","565.5201","327.2894","313.2737","4.10132083333333","4.40132083333333","3023"
"","BMP(16:0_18:2)+NH4",1,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(16:0_18:2)+NH4",7.867475,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(16:0_18:2)+NH4",1,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(16:0_18:2)+NH4",4952.251,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(16:0_18:2)+NH4",764.5439,0,0,0,"7.68959027777778","7.98959027777778","200","","BMP(16:0_18:2)+NH4","764.5436","575.5045","337.2737","313.2737","7.68959027777778","7.98959027777778","200"
"","BMP(16:0_18:4)+NH4",0,0,0,0,"1.78840833333333","2.08840833333333","8216","","BMP(16:0_18:4)+NH4",0,0,0,0,"1.78840833333333","2.08840833333333","8216","","BMP(16:0_18:4)+NH4",0,0,0,0,"1.78840833333333","2.08840833333333","8216","","BMP(16:0_18:4)+NH4",0,0,0,0,"1.78840833333333","2.08840833333333","8216","","BMP(16:0_18:4)+NH4",0,0,0,0,"1.78840833333333","2.08840833333333","8216","","BMP(16:0_18:4)+NH4","760.5123","571.4732","333.2424","313.2737","1.78840833333333","2.08840833333333","8216"
"","BMP(16:0_19:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(16:0_19:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(16:0_19:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(16:0_19:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(16:0_19:2)+NH4",0,0,0,0,"8.01333333333333","8.31333333333333","14247","","BMP(16:0_19:2)+NH4","778.5593","589.5201","351.2894","313.2737","8.01333333333333","8.31333333333333","14247"
"","BMP(16:0_20:3)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(16:0_20:3)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(16:0_20:3)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(16:0_20:3)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(16:0_20:3)+NH4",0,0,0,0,"3.00620416666667","3.30620416666667","4995","","BMP(16:0_20:3)+NH4","790.5593","601.5201","363.2894","313.2737","3.00620416666667","3.30620416666667","4995"
"","BMP(16:0_22:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(16:0_22:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(16:0_22:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(16:0_22:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(16:0_22:1)+NH4",0,0,0,0,"9.82033333333333","10.1203333333333","7206","","BMP(16:0_22:1)+NH4","822.6219","633.5827","395.352","313.2737","9.82033333333333","10.1203333333333","7206"
"","BMP(16:0_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(16:0_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(16:0_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(16:0_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(16:0_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(16:0_22:3)+NH4","818.5906","629.5515","391.3207","313.2737","4.10132083333333","4.40132083333333","3848"
"","BMP(16:0_22:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(16:0_22:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(16:0_22:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(16:0_22:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(16:0_22:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(16:0_22:4)+NH4","816.5749","627.5358","389.305","313.2737","5.10691818181818","5.40691818181818","10241"
"","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(16:0_22:5)+NH4","814.5593","625.5201","387.2894","313.2737","4.12318888888889","4.42318888888889","6221"
"","BMP(16:0_22:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(16:0_22:5)+NH4","814.5593","625.5201","387.2894","313.2737","3.10427638888889","3.40427638888889","8057"
"","BMP(16:0_22:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(16:0_22:5)+NH4","814.5593","625.5201","387.2894","313.2737","3.79138333333333","4.09138333333333","8066"
"","BMP(16:0_22:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(16:0_22:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(16:0_22:5)+NH4","814.5593","625.5201","387.2894","313.2737","3.39136944444444","3.69136944444444","8265"
"","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(16:0_22:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(16:0_22:5)+NH4","814.5593","625.5201","387.2894","313.2737","4.12585277777778","4.42585277777778","13405"
"","BMP(16:0_22:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(16:0_22:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(16:0_22:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(16:0_22:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(16:0_22:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(16:0_22:5)+NH4","814.5593","625.5201","387.2894","313.2737","1.83709444444444","2.13709444444444","15859"
"","BMP(16:0_22:6)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(16:0_22:6)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(16:0_22:6)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(16:0_22:6)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(16:0_22:6)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(16:0_22:6)+NH4","812.5436","623.5045","385.2737","313.2737","1.86782083333333","2.16782083333333","11159"
"","BMP(16:0_24:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(16:0_24:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(16:0_24:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(16:0_24:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(16:0_24:0)+NH4",0,0,0,0,"7.81433472222222","8.11433472222222","5309","","BMP(16:0_24:0)+NH4","852.6688","663.6297","425.3989","313.2737","7.81433472222222","8.11433472222222","5309"
