"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Average m/z","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment"
"","PMeOH(27:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(27:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(27:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(27:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(27:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(27:0_20:4)-H","863.6535","471.252","577.424","303.2323","409.4043","167.0115","12.2591625","12.5591625","3435"
"","PMeOH(21:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PMeOH(21:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PMeOH(21:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PMeOH(21:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PMeOH(21:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PMeOH(21:0_20:5)-H","777.544","469.2363","493.3301","301.2166","325.3105","167.0115","6.414625","6.714625","3530"
"","PMeOH(22:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PMeOH(22:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PMeOH(22:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PMeOH(22:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PMeOH(22:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PMeOH(22:2_20:5)-H","787.5283","469.2362","503.3145","301.2166","335.2948","167.0115","5.90351666666667","6.20351666666667","11923"
"","PMeOH(27:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(27:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(27:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(27:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(27:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(27:0_20:5)-H","861.6378","469.2363","577.424","301.2166","409.4043","167.0115","12.1984151515151","12.4984151515151","9062"
"","PMeOH(21:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PMeOH(21:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PMeOH(21:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PMeOH(21:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PMeOH(21:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PMeOH(21:0_22:0)-H","815.6535","507.3458","493.3302","339.3261","325.3105","167.0115","13.2440986111111","13.5440986111111","2408"
"","PMeOH(21:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(21:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(21:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(21:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(21:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(21:0_22:1)-H","813.6378","505.3301","493.3301","337.3105","325.3105","167.0115","12.6584708333333","12.9584708333333","2622"
"","PMeOH(21:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:0_22:2)-H","811.6222","503.3145","493.3301","335.2948","325.3105","167.0115","12.0062194444444","12.3062194444444","4054"
"","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:0_22:6)-H","803.5596","495.2519","493.3301","327.2323","325.3105","167.0115","7.23601666666667","7.53601666666667","15198"
"","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:0_22:6)-H","803.5596","495.2519","493.3301","327.2323","325.3105","167.0115","6.71725","7.01725","15234"
"","PMeOH(21:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(21:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(21:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(21:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(21:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(21:0_24:1)-H","841.6693","533.3615","493.3302","365.3417","325.3105","167.0115","13.2815291666667","13.5815291666667","2072"
"","PMeOH(21:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:0_24:2)-H","839.6535","531.3458","493.3302","363.3261","325.3105","167.0115","12.6835222222222","12.9835222222222","1944"
"","PMeOH(21:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:0_24:4)-H","835.6222","527.3145","493.3301","359.2948","325.3105","167.0115","11.5389708333333","11.8389708333333","6880"
"","PMeOH(21:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(21:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(21:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(21:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(21:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(21:0_26:0)-H","871.7161","563.4084","493.3302","395.3887","325.3105","167.0115","14.4251138888889","14.7251138888889","2684"
"","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(21:0_26:1)-H","869.7005","561.3928","493.3302","393.373","325.3105","167.0115","13.8415402777778","14.1415402777778","1860"
"","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(21:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(21:0_26:1)-H","869.7005","561.3928","493.3302","393.373","325.3105","167.0115","13.9612472222222","14.2612472222222","15200"
"","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:0_26:2)-H","867.6848","559.3771","493.3302","391.3574","325.3105","167.0115","13.3318611111111","13.6318611111111","1446"
"","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:0_26:2)-H","867.6848","559.3771","493.3302","391.3574","325.3105","167.0115","13.4939787878788","13.7939787878788","17855"
"","PMeOH(21:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:0_26:4)-H","863.6535","555.3458","493.3302","387.3261","325.3105","167.0115","12.2591625","12.5591625","3435"
"","PMeOH(21:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(21:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(21:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(21:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(21:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(21:0_27:0)-H","885.7318","577.4241","493.3303","409.4043","325.3105","167.0115","14.6744694444444","14.9744694444444","4163"
"","PMeOH(22:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(22:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(22:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(22:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(22:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PMeOH(22:0_21:1)-H","813.6378","491.3145","507.3457","323.2948","339.3261","167.0115","12.6584708333333","12.9584708333333","2622"
"","PMeOH(21:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(21:1_22:1)-H","811.6222","505.3301","491.3145","337.3105","323.2948","167.0115","12.0062194444444","12.3062194444444","4054"
"","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:1_22:5)-H","803.5596","497.2675","491.3145","329.2479","323.2948","167.0115","7.23601666666667","7.53601666666667","15198"
"","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:1_22:5)-H","803.5596","497.2675","491.3145","329.2479","323.2948","167.0115","6.71725","7.01725","15234"
"","PMeOH(21:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:1_22:6)-H","801.544","495.252","491.3145","327.2323","323.2948","167.0115","5.5199875","5.8199875","5694"
"","PMeOH(24:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(24:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(24:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(24:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(24:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(24:0_21:1)-H","841.6693","491.3146","535.3771","323.2948","367.3574","167.0115","13.2815291666667","13.5815291666667","2072"
"","PMeOH(21:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(21:1_24:1)-H","839.6535","533.3615","491.3145","365.3417","323.2948","167.0115","12.6835222222222","12.9835222222222","1944"
"","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(21:1_24:2)-H","837.6378","531.3458","491.3145","363.3261","323.2948","167.0115","12.1038722222222","12.4038722222222","2763"
"","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(21:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(21:1_24:2)-H","837.6378","531.3458","491.3145","363.3261","323.2948","167.0115","12.4755893939394","12.7755893939394","12069"
"","PMeOH(25:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(25:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(25:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(25:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(25:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(25:0_21:1)-H","855.6848","491.3145","549.3928","323.2948","381.373","167.0115","13.6513791666667","13.9513791666667","18419"
"","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(26:0_21:1)-H","869.7005","491.3146","563.4084","323.2948","395.3887","167.0115","13.8415402777778","14.1415402777778","1860"
"","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(26:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(26:0_21:1)-H","869.7005","491.3146","563.4084","323.2948","395.3887","167.0115","13.9612472222222","14.2612472222222","15200"
"","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(21:1_26:1)-H","867.6848","561.3928","491.3145","393.373","323.2948","167.0115","13.3318611111111","13.6318611111111","1446"
"","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(21:1_26:1)-H","867.6848","561.3928","491.3145","393.373","323.2948","167.0115","13.4939787878788","13.7939787878788","17855"
"","PMeOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(21:1_26:2)-H","865.6693","559.3771","491.3146","391.3574","323.2948","167.0115","13.1475986111111","13.4475986111111","9490"
"","PMeOH(21:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(21:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(21:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(21:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(21:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(21:1_26:4)-H","861.6378","555.3458","491.3145","387.3261","323.2948","167.0115","12.1984151515151","12.4984151515151","9062"
"","PMeOH(27:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(27:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(27:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(27:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(27:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(27:0_21:1)-H","883.7161","491.3146","577.424","323.2948","409.4043","167.0115","14.1392625","14.4392625","3239"
"","PMeOH(22:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(22:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(22:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(22:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(22:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PMeOH(22:0_21:2)-H","811.6222","489.2989","507.3458","321.2792","339.3261","167.0115","12.0062194444444","12.3062194444444","4054"
"","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PMeOH(21:2_22:4)-H","803.5596","499.2832","489.2988","331.2635","321.2792","167.0115","7.23601666666667","7.53601666666667","15198"
"","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PMeOH(21:2_22:4)-H","803.5596","499.2832","489.2988","331.2635","321.2792","167.0115","6.71725","7.01725","15234"
"","PMeOH(21:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PMeOH(21:2_22:5)-H","801.544","497.2676","489.2989","329.2479","321.2792","167.0115","5.5199875","5.8199875","5694"
"","PMeOH(21:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PMeOH(21:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PMeOH(21:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PMeOH(21:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PMeOH(21:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PMeOH(21:2_22:6)-H","799.5283","495.2519","489.2988","327.2323","321.2792","167.0115","5.37886212121212","5.67886212121212","10322"
"","PMeOH(24:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(24:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(24:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(24:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(24:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(24:0_21:2)-H","839.6535","489.2989","535.3771","321.2792","367.3574","167.0115","12.6835222222222","12.9835222222222","1944"
"","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(24:1_21:2)-H","837.6378","489.2988","533.3614","321.2792","365.3417","167.0115","12.1038722222222","12.4038722222222","2763"
