"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d20:0/14:1)+H","700.5728","538.5199","520.5093","502.4988","312.3261","294.3155","226.2166","282.3155","5.21461944444444","5.51461944444444","3785"
"","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d20:0/14:1)+H","700.5728","538.5199","520.5093","502.4988","312.3261","294.3155","226.2166","282.3155","8.27311666666667","8.57311666666667","12563"
"","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d20:0/14:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d20:0/14:1)+H","700.5728","538.5199","520.5093","502.4988","312.3261","294.3155","226.2166","282.3155","8.27312916666667","8.57312916666667","18238"
"","HexCer-NDS(d20:0/15:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d20:0/15:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d20:0/15:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d20:0/15:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d20:0/15:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d20:0/15:1)+H","714.5884","552.5356","534.525","516.5144","312.3261","294.3155","240.2322","282.3155","8.68942916666667","8.98942916666667","8501"
"","HexCer-NDS(d20:0/16:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d20:0/16:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d20:0/16:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d20:0/16:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d20:0/16:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d20:0/16:1)+H","728.6041","566.5512","548.5406","530.5301","312.3261","294.3155","254.2478","282.3155","7.61792777777778","7.91792777777778","2666"
"","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d20:0/18:1)+H","756.6353","594.5825","576.572","558.5613","312.3261","294.3155","282.2791","282.3155","8.72719305555555","9.02719305555555","2137"
"","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d20:0/18:1)+H","756.6353","594.5825","576.572","558.5613","312.3261","294.3155","282.2791","282.3155","9.20191944444444","9.50191944444444","6842"
"","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d20:0/18:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d20:0/18:1)+H","756.6353","594.5825","576.572","558.5613","312.3261","294.3155","282.2791","282.3155","9.20142222222222","9.50142222222222","13508"
"","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NDS(d20:0/18:2)+H","754.6197","592.5668","574.5563","556.5457","312.3261","294.3155","280.2635","282.3155","7.74322222222222","8.04322222222222","9868"
"","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NDS(d20:0/18:2)+H","754.6197","592.5668","574.5563","556.5457","312.3261","294.3155","280.2635","282.3155","6.96971944444444","7.26971944444444","11887"
"","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NDS(d20:0/18:2)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NDS(d20:0/18:2)+H","754.6197","592.5668","574.5563","556.5457","312.3261","294.3155","280.2635","282.3155","6.79748055555556","7.09748055555556","16139"
"","HexCer-NDS(d20:0/19:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d20:0/19:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d20:0/19:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d20:0/19:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d20:0/19:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d20:0/19:1)+H","770.651","608.5981","590.5876","572.577","312.3261","294.3155","296.2948","282.3155","9.25202638888889","9.55202638888889","3834"
"","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d20:0/20:1)+H","784.6666","622.6138","604.6032","586.5927","312.3261","294.3155","310.3105","282.3155","9.75355416666667","10.0535541666667","782"
"","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d20:0/20:1)+H","784.6666","622.6138","604.6032","586.5927","312.3261","294.3155","310.3105","282.3155","10.1036152777778","10.4036152777778","5567"
"","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d20:0/20:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d20:0/20:1)+H","784.6666","622.6138","604.6032","586.5927","312.3261","294.3155","310.3105","282.3155","10.02995","10.32995","18396"
"","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NDS(d20:0/20:2)+H","782.651","620.5981","602.5876","584.577","312.3261","294.3155","308.2948","282.3155","8.83116388888889","9.13116388888889","2968"
"","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NDS(d20:0/20:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NDS(d20:0/20:2)+H","782.651","620.5981","602.5876","584.577","312.3261","294.3155","308.2948","282.3155","9.52148787878788","9.82148787878788","11986"
"","HexCer-NDS(d20:0/21:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d20:0/21:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d20:0/21:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d20:0/21:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d20:0/21:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d20:0/21:1)+H","798.6823","636.6295","618.6189","600.6083","312.3261","294.3155","324.3261","282.3155","10.2331319444444","10.5331319444444","1201"
"","HexCer-NDS(d20:0/22:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d20:0/22:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d20:0/22:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d20:0/22:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d20:0/22:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d20:0/22:1)+H","812.6979","650.6451","632.6345","614.624","312.3261","294.3155","338.3417","282.3155","10.6725680555556","10.9725680555556","626"
"","HexCer-NDS(d20:0/22:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d20:0/22:2)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d20:0/22:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d20:0/22:2)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d20:0/22:2)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NDS(d20:0/22:2)+H","810.6823","648.6295","630.6189","612.6083","312.3261","294.3155","336.3261","282.3155","9.66834305555556","9.96834305555556","878"
"","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NDS(d20:0/22:2)+H","810.6823","648.6295","630.6189","612.6083","312.3261","294.3155","336.3261","282.3155","10.4424116666667","10.7424116666667","10097"
"","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d20:0/22:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d20:0/22:2)+H","810.6823","648.6295","630.6189","612.6083","312.3261","294.3155","336.3261","282.3155","10.5081333333333","10.8081333333333","17348"
"","HexCer-NDS(d20:0/23:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d20:0/23:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d20:0/23:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d20:0/23:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d20:0/23:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d20:0/23:1)+H","826.7136","664.6608","646.6502","628.6396","312.3261","294.3155","352.3574","282.3155","11.1021833333333","11.4021833333333","4741"
"","HexCer-NDS(d20:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d20:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d20:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d20:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d20:0/32:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d20:0/32:2)+H","950.8388","788.7859","770.7754","752.7648","312.3261","294.3155","476.4826","282.3155","14.7090625","15.0090625","1190"
"","HexCer-NDS(d20:0/34:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d20:0/34:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d20:0/34:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d20:0/34:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d20:0/34:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d20:0/34:2)+H","978.8701","816.8173","798.8067","780.7961","312.3261","294.3155","504.5139","282.3155","15.0874712121212","15.3874712121212","2434"
"","HexCer-NDS(d20:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d20:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d20:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d20:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d20:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","HexCer-NDS(d20:0/38:2)+H","1034.933","872.8799","854.8693","836.8587","312.3261","294.3155","560.5765","282.3155","14.7094847222222","15.0094847222222","16108"
"","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d21:0/12:0)+H","688.5728","526.5199","508.5093","490.4988","326.3417","308.3312","200.2009","296.3312","10.4931196969697","10.7931196969697","10162"
"","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d21:0/12:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d21:0/12:0)+H","688.5728","526.5199","508.5093","490.4988","326.3417","308.3312","200.2009","296.3312","10.6881013888889","10.9881013888889","17437"
"","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d21:0/12:1)+H","686.5571","524.5043","506.4937","488.4831","326.3417","308.3312","198.1853","296.3312","5.71002361111111","6.01002361111111","5972"
"","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d21:0/12:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d21:0/12:1)+H","686.5571","524.5043","506.4937","488.4831","326.3417","308.3312","198.1853","296.3312","10.2094212121212","10.5094212121212","16210"
"","HexCer-NDS(d21:0/13:1)+H",0,0,1,1,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d21:0/13:1)+H",0,0,6.545538,6.545538,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d21:0/13:1)+H",0,0,1,1,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d21:0/13:1)+H",0,0,145452.5,56112.69,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d21:0/13:1)+H",0,0,520.5101,502.4994,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d21:0/13:1)+H","700.5728","538.5199","520.5093","502.4988","326.3417","308.3312","212.2009","296.3312","6.36482638888889","6.66482638888889","1123"
"","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d21:0/13:1)+H","700.5728","538.5199","520.5093","502.4988","326.3417","308.3312","212.2009","296.3312","5.21461944444444","5.51461944444444","3785"
"","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d21:0/13:1)+H","700.5728","538.5199","520.5093","502.4988","326.3417","308.3312","212.2009","296.3312","8.27311666666667","8.57311666666667","12563"
"","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d21:0/13:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d21:0/13:1)+H","700.5728","538.5199","520.5093","502.4988","326.3417","308.3312","212.2009","296.3312","8.27312916666667","8.57312916666667","18238"
"","HexCer-NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d21:0/14:1)+H","714.5884","552.5356","534.525","516.5144","326.3417","308.3312","226.2166","296.3312","8.68942916666667","8.98942916666667","8501"
