"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","RT at Max Intensity","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Number of Scans","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Max Intensity","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Average m/z","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment"
"","PEG(n=3_NH4+_CH2=19_DBE=5_(4-OH))",1,1,1,"0.450670833333333","0.750670833333333","1055","","PEG(n=3_NH4+_CH2=19_DBE=5_(4-OH))",0.6279176,0.6279176,0.6279176,"0.450670833333333","0.750670833333333","1055","","PEG(n=3_NH4+_CH2=19_DBE=5_(4-OH))",1,1,1,"0.450670833333333","0.750670833333333","1055","","PEG(n=3_NH4+_CH2=19_DBE=5_(4-OH))",9025.836,4276.17,5882.737,"0.450670833333333","0.750670833333333","1055","","PEG(n=3_NH4+_CH2=19_DBE=5_(4-OH))",488.3231,89.05988,133.0861,"0.450670833333333","0.750670833333333","1055","","PEG(n=3_NH4+_CH2=19_DBE=5_(4-OH))","488.321","89.0602","133.0859","0.450670833333333","0.750670833333333","1055"
"","PEG(n=7_NH4+_CH2=11_DBE=5_)",1,1,1,"0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)",0.6279176,0.6279176,0.6279176,"0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)",1,1,1,"0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)",9025.836,4276.17,5882.737,"0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)",488.3231,89.05988,133.0861,"0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)","488.322","89.0602","133.0859","0.450670833333333","0.750670833333333","1055"
"","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"3.2305","3.5305","3694","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"3.2305","3.5305","3694","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"3.2305","3.5305","3694","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"3.2305","3.5305","3694","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"3.2305","3.5305","3694","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))","488.394","89.0602","133.0859","3.2305","3.5305","3694"
"","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"1.8678125","2.1678125","15357","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"1.8678125","2.1678125","15357","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"1.8678125","2.1678125","15357","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"1.8678125","2.1678125","15357","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"1.8678125","2.1678125","15357","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))","488.394","89.0602","133.0859","1.8678125","2.1678125","15357"
"","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"2.69110416666667","2.99110416666667","15406","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"2.69110416666667","2.99110416666667","15406","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"2.69110416666667","2.99110416666667","15406","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"2.69110416666667","2.99110416666667","15406","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"2.69110416666667","2.99110416666667","15406","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))","488.394","89.0602","133.0859","2.69110416666667","2.99110416666667","15406"
"","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"5.65934722222222","5.95934722222222","15854","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"5.65934722222222","5.95934722222222","15854","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"5.65934722222222","5.95934722222222","15854","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"5.65934722222222","5.95934722222222","15854","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))",0,0,0,"5.65934722222222","5.95934722222222","15854","","PEG(n=4_NH4+_CH2=19_DBE=2_(1=O))","488.394","89.0602","133.0859","5.65934722222222","5.95934722222222","15854"
"","PEG(n=6_NH4+_CH2=14_DBE=4_(2-NH3))",0,0,0,"0.197981818181818","0.497981818181818","233","","PEG(n=6_NH4+_CH2=14_DBE=4_(2-NH3))",0,0,0,"0.197981818181818","0.497981818181818","233","","PEG(n=6_NH4+_CH2=14_DBE=4_(2-NH3))",0,0,0,"0.197981818181818","0.497981818181818","233","","PEG(n=6_NH4+_CH2=14_DBE=4_(2-NH3))",0,0,0,"0.197981818181818","0.497981818181818","233","","PEG(n=6_NH4+_CH2=14_DBE=4_(2-NH3))",0,0,0,"0.197981818181818","0.497981818181818","233","","PEG(n=6_NH4+_CH2=14_DBE=4_(2-NH3))","488.405","89.0602","133.0859","0.197981818181818","0.497981818181818","233"
"","PEG(n=9_H+_CH2=6_DBE=5_(2-NH3))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=9_H+_CH2=6_DBE=5_(2-NH3))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=9_H+_CH2=6_DBE=5_(2-NH3))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=9_H+_CH2=6_DBE=5_(2-NH3))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=9_H+_CH2=6_DBE=5_(2-NH3))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=9_H+_CH2=6_DBE=5_(2-NH3))","489.317","89.0602","133.0859","0.194992424242424","0.494992424242424","9271"
"","PEG(n=4_Na+_CH2=19_DBE=4_(1=O))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=4_Na+_CH2=19_DBE=4_(1=O))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=4_Na+_CH2=19_DBE=4_(1=O))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=4_Na+_CH2=19_DBE=4_(1=O))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=4_Na+_CH2=19_DBE=4_(1=O))",0,0,0,"0.194992424242424","0.494992424242424","9271","","PEG(n=4_Na+_CH2=19_DBE=4_(1=O))","489.318","89.0602","133.0859","0.194992424242424","0.494992424242424","9271"
"","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5298","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5298","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5298","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5298","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5298","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))","489.353","89.0602","133.0859","1.77240138888889","2.07240138888889","5298"
"","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.40907916666667","1.70907916666667","5559","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.40907916666667","1.70907916666667","5559","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.40907916666667","1.70907916666667","5559","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.40907916666667","1.70907916666667","5559","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))",0,0,0,"1.40907916666667","1.70907916666667","5559","","PEG(n=8_H+_CH2=9_DBE=4_(2-NH3))","489.353","89.0602","133.0859","1.40907916666667","1.70907916666667","5559"
"","PEG(n=6_H+_CH2=15_DBE=2_(1-NH3))",0,0,0,"1.99750138888889","2.29750138888889","3628","","PEG(n=6_H+_CH2=15_DBE=2_(1-NH3))",0,0,0,"1.99750138888889","2.29750138888889","3628","","PEG(n=6_H+_CH2=15_DBE=2_(1-NH3))",0,0,0,"1.99750138888889","2.29750138888889","3628","","PEG(n=6_H+_CH2=15_DBE=2_(1-NH3))",0,0,0,"1.99750138888889","2.29750138888889","3628","","PEG(n=6_H+_CH2=15_DBE=2_(1-NH3))",0,0,0,"1.99750138888889","2.29750138888889","3628","","PEG(n=6_H+_CH2=15_DBE=2_(1-NH3))","489.402","89.0602","133.0859","1.99750138888889","2.29750138888889","3628"
"","PEG(n=3_NH4+_CH2=19_DBE=4_(4-OH))",0,0,0,"0.329534848484849","0.629534848484849","2587","","PEG(n=3_NH4+_CH2=19_DBE=4_(4-OH))",0,0,0,"0.329534848484849","0.629534848484849","2587","","PEG(n=3_NH4+_CH2=19_DBE=4_(4-OH))",0,0,0,"0.329534848484849","0.629534848484849","2587","","PEG(n=3_NH4+_CH2=19_DBE=4_(4-OH))",0,0,0,"0.329534848484849","0.629534848484849","2587","","PEG(n=3_NH4+_CH2=19_DBE=4_(4-OH))",0,0,0,"0.329534848484849","0.629534848484849","2587","","PEG(n=3_NH4+_CH2=19_DBE=4_(4-OH))","490.337","89.0602","133.0859","0.329534848484849","0.629534848484849","2587"
"","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,0,0,"2.34328055555556","2.64328055555556","271","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,2.410224,0,"2.34328055555556","2.64328055555556","271","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,1,0,"2.34328055555556","2.64328055555556","271","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,441.805,0,"2.34328055555556","2.64328055555556","271","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,89.05978,0,"2.34328055555556","2.64328055555556","271","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))","490.346","89.0602","133.0859","2.34328055555556","2.64328055555556","271"
"","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,0,0,"2.50535","2.80535","9264","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,0,0,"2.50535","2.80535","9264","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,0,0,"2.50535","2.80535","9264","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,0,0,"2.50535","2.80535","9264","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))",0,0,0,"2.50535","2.80535","9264","","PEG(n=10_NH4+_CH2=1_DBE=0_(1-NH3))","490.346","89.0602","133.0859","2.50535","2.80535","9264"
"","PEG(n=4_NH4+_CH2=18_DBE=1_(2=O))",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=4_NH4+_CH2=18_DBE=1_(2=O))",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=4_NH4+_CH2=18_DBE=1_(2=O))",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=4_NH4+_CH2=18_DBE=1_(2=O))",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=4_NH4+_CH2=18_DBE=1_(2=O))",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=4_NH4+_CH2=18_DBE=1_(2=O))","490.373","89.0602","133.0859","0.94924861111111","1.24924861111111","6001"
"","PEG(n=6_NH4+_CH2=14_DBE=3_)",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=6_NH4+_CH2=14_DBE=3_)",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=6_NH4+_CH2=14_DBE=3_)",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=6_NH4+_CH2=14_DBE=3_)",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=6_NH4+_CH2=14_DBE=3_)",0,0,0,"0.94924861111111","1.24924861111111","6001","","PEG(n=6_NH4+_CH2=14_DBE=3_)","490.374","89.0602","133.0859","0.94924861111111","1.24924861111111","6001"
"","PEG(n=4_NH4+_CH2=19_DBE=1_(1=O))",0,0,0,"2.00354305555556","2.30354305555556","17390","","PEG(n=4_NH4+_CH2=19_DBE=1_(1=O))",0,0,0,"2.00354305555556","2.30354305555556","17390","","PEG(n=4_NH4+_CH2=19_DBE=1_(1=O))",0,0,0,"2.00354305555556","2.30354305555556","17390","","PEG(n=4_NH4+_CH2=19_DBE=1_(1=O))",0,0,0,"2.00354305555556","2.30354305555556","17390","","PEG(n=4_NH4+_CH2=19_DBE=1_(1=O))",0,0,0,"2.00354305555556","2.30354305555556","17390","","PEG(n=4_NH4+_CH2=19_DBE=1_(1=O))","490.410","89.0602","133.0859","2.00354305555556","2.30354305555556","17390"
"","PEG(n=5_NH4+_CH2=17_DBE=2_(2-NH3))",0,0,0,"0.34885","0.64885","2069","","PEG(n=5_NH4+_CH2=17_DBE=2_(2-NH3))",0,0,0,"0.34885","0.64885","2069","","PEG(n=5_NH4+_CH2=17_DBE=2_(2-NH3))",0,0,0,"0.34885","0.64885","2069","","PEG(n=5_NH4+_CH2=17_DBE=2_(2-NH3))",0,0,0,"0.34885","0.64885","2069","","PEG(n=5_NH4+_CH2=17_DBE=2_(2-NH3))",0,0,0,"0.34885","0.64885","2069","","PEG(n=5_NH4+_CH2=17_DBE=2_(2-NH3))","490.457","89.0602","133.0859","0.34885","0.64885","2069"
"","PEG(n=7_Na+_CH2=11_DBE=6_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5269","","PEG(n=7_Na+_CH2=11_DBE=6_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5269","","PEG(n=7_Na+_CH2=11_DBE=6_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5269","","PEG(n=7_Na+_CH2=11_DBE=6_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5269","","PEG(n=7_Na+_CH2=11_DBE=6_(2-NH3))",0,0,0,"1.77240138888889","2.07240138888889","5269","","PEG(n=7_Na+_CH2=11_DBE=6_(2-NH3))","491.309","89.0602","133.0859","1.77240138888889","2.07240138888889","5269"
"","PEG(n=8_Na+_CH2=7_DBE=0_(1-NH3))",0,0,0,"0.454469696969697","0.754469696969697","13263","","PEG(n=8_Na+_CH2=7_DBE=0_(1-NH3))",0,0,0,"0.454469696969697","0.754469696969697","13263","","PEG(n=8_Na+_CH2=7_DBE=0_(1-NH3))",0,0,0,"0.454469696969697","0.754469696969697","13263","","PEG(n=8_Na+_CH2=7_DBE=0_(1-NH3))",0,0,0,"0.454469696969697","0.754469696969697","13263","","PEG(n=8_Na+_CH2=7_DBE=0_(1-NH3))",0,0,0,"0.454469696969697","0.754469696969697","13263","","PEG(n=8_Na+_CH2=7_DBE=0_(1-NH3))","491.343","89.0602","133.0859","0.454469696969697","0.754469696969697","13263"
"","PEG(n=8_H+_CH2=9_DBE=3_(2-NH3))",0,0,0,"1.40417361111111","1.70417361111111","12588","","PEG(n=8_H+_CH2=9_DBE=3_(2-NH3))",0,0,0,"1.40417361111111","1.70417361111111","12588","","PEG(n=8_H+_CH2=9_DBE=3_(2-NH3))",0,0,0,"1.40417361111111","1.70417361111111","12588","","PEG(n=8_H+_CH2=9_DBE=3_(2-NH3))",0,0,0,"1.40417361111111","1.70417361111111","12588","","PEG(n=8_H+_CH2=9_DBE=3_(2-NH3))",0,0,0,"1.40417361111111","1.70417361111111","12588","","PEG(n=8_H+_CH2=9_DBE=3_(2-NH3))","491.369","89.0602","133.0859","1.40417361111111","1.70417361111111","12588"
"","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",1,0,0,"0.252780555555556","0.552780555555556","258","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",0.4160431,0,0,"0.252780555555556","0.552780555555556","258","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",1,0,0,"0.252780555555556","0.552780555555556","258","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",21701.66,0,0,"0.252780555555556","0.552780555555556","258","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",491.3961,0,0,"0.252780555555556","0.552780555555556","258","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))","491.394","89.0602","133.0859","0.252780555555556","0.552780555555556","258"
"","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",0,0,0,"4.15120972222222","4.45120972222222","13646","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",0,0,0,"4.15120972222222","4.45120972222222","13646","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",0,0,0,"4.15120972222222","4.45120972222222","13646","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",0,0,0,"4.15120972222222","4.45120972222222","13646","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))",0,0,0,"4.15120972222222","4.45120972222222","13646","","PEG(n=4_H+_CH2=19_DBE=1_(2-OH))","491.394","89.0602","133.0859","4.15120972222222","4.45120972222222","13646"
"","PEG(n=4_NH4+_CH2=16_DBE=4_(4-OH))",0,0,0,"0.210043939393939","0.510043939393939","16645","","PEG(n=4_NH4+_CH2=16_DBE=4_(4-OH))",0,0.2914241,0.2914241,"0.210043939393939","0.510043939393939","16645","","PEG(n=4_NH4+_CH2=16_DBE=4_(4-OH))",0,1,1,"0.210043939393939","0.510043939393939","16645","","PEG(n=4_NH4+_CH2=16_DBE=4_(4-OH))",0,781.2132,484.2712,"0.210043939393939","0.510043939393939","16645","","PEG(n=4_NH4+_CH2=16_DBE=4_(4-OH))",0,89.06005,133.0863,"0.210043939393939","0.510043939393939","16645","","PEG(n=4_NH4+_CH2=16_DBE=4_(4-OH))","492.316","89.0602","133.0859","0.210043939393939","0.510043939393939","16645"
"","PEG(n=7_NH4+_CH2=10_DBE=3_(1=O))",0,0,0,"0.210043939393939","0.510043939393939","16645","","PEG(n=7_NH4+_CH2=10_DBE=3_(1=O))",0,0.2914241,0.2914241,"0.210043939393939","0.510043939393939","16645","","PEG(n=7_NH4+_CH2=10_DBE=3_(1=O))",0,1,1,"0.210043939393939","0.510043939393939","16645","","PEG(n=7_NH4+_CH2=10_DBE=3_(1=O))",0,781.2132,484.2712,"0.210043939393939","0.510043939393939","16645","","PEG(n=7_NH4+_CH2=10_DBE=3_(1=O))",0,89.06005,133.0863,"0.210043939393939","0.510043939393939","16645","","PEG(n=7_NH4+_CH2=10_DBE=3_(1=O))","492.317","89.0602","133.0859","0.210043939393939","0.510043939393939","16645"
"","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))","493.240","89.0602","133.0859","15.2090083333333","15.5090083333333","8668"
"","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))","493.240","89.0602","133.0859","15.3217680555556","15.6217680555556","8756"
"","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=4_Na+_CH2=16_DBE=6_(4-OH))","493.240","89.0602","133.0859","15.2764527777778","15.5764527777778","18604"
"","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2090083333333","15.5090083333333","8668","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))","493.241","89.0602","133.0859","15.2090083333333","15.5090083333333","8668"
"","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.3217680555556","15.6217680555556","8756","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))","493.241","89.0602","133.0859","15.3217680555556","15.6217680555556","8756"
"","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))",0,0,0,"15.2764527777778","15.5764527777778","18604","","PEG(n=7_Na+_CH2=10_DBE=5_(1=O))","493.241","89.0602","133.0859","15.2764527777778","15.5764527777778","18604"
"","PEG(n=11_H+_CH2=0_DBE=5_(2-NH3))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=11_H+_CH2=0_DBE=5_(2-NH3))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=11_H+_CH2=0_DBE=5_(2-NH3))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=11_H+_CH2=0_DBE=5_(2-NH3))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=11_H+_CH2=0_DBE=5_(2-NH3))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=11_H+_CH2=0_DBE=5_(2-NH3))","493.276","89.0602","133.0859","0.437630555555556","0.737630555555556","1879"
"","PEG(n=3_Na+_CH2=19_DBE=5_(4-OH))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=3_Na+_CH2=19_DBE=5_(4-OH))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=3_Na+_CH2=19_DBE=5_(4-OH))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=3_Na+_CH2=19_DBE=5_(4-OH))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=3_Na+_CH2=19_DBE=5_(4-OH))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=3_Na+_CH2=19_DBE=5_(4-OH))","493.277","89.0602","133.0859","0.437630555555556","0.737630555555556","1879"
"","PEG(n=5_H+_CH2=17_DBE=6_(2=O))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=5_H+_CH2=17_DBE=6_(2=O))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=5_H+_CH2=17_DBE=6_(2=O))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=5_H+_CH2=17_DBE=6_(2=O))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=5_H+_CH2=17_DBE=6_(2=O))",0,0,0,"0.437630555555556","0.737630555555556","1879","","PEG(n=5_H+_CH2=17_DBE=6_(2=O))","493.279","89.0602","133.0859","0.437630555555556","0.737630555555556","1879"
"","PEG(n=7_Na+_CH2=11_DBE=5_(2-NH3))",0,0,0,"1.79705","2.09705","6686","","PEG(n=7_Na+_CH2=11_DBE=5_(2-NH3))",0,0,0,"1.79705","2.09705","6686","","PEG(n=7_Na+_CH2=11_DBE=5_(2-NH3))",0,0,0,"1.79705","2.09705","6686","","PEG(n=7_Na+_CH2=11_DBE=5_(2-NH3))",0,0,0,"1.79705","2.09705","6686","","PEG(n=7_Na+_CH2=11_DBE=5_(2-NH3))",0,0,0,"1.79705","2.09705","6686","","PEG(n=7_Na+_CH2=11_DBE=5_(2-NH3))","493.325","89.0602","133.0859","1.79705","2.09705","6686"
"","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"3.23108611111111","3.53108611111111","4755","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"3.23108611111111","3.53108611111111","4755","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"3.23108611111111","3.53108611111111","4755","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"3.23108611111111","3.53108611111111","4755","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"3.23108611111111","3.53108611111111","4755","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))","493.348","89.0602","133.0859","3.23108611111111","3.53108611111111","4755"
"","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"1.89841388888889","2.19841388888889","6318","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"1.89841388888889","2.19841388888889","6318","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"1.89841388888889","2.19841388888889","6318","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"1.89841388888889","2.19841388888889","6318","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))",0,0,0,"1.89841388888889","2.19841388888889","6318","","PEG(n=9_H+_CH2=6_DBE=3_(2-NH3))","493.348","89.0602","133.0859","1.89841388888889","2.19841388888889","6318"
