"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Average m/z","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment"
"","PEtOH(18:0_24:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(18:0_24:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(18:0_24:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(18:0_24:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(18:0_24:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(18:0_24:0)-H","815.6535","549.3927","465.2989","367.3574","283.2635","181.0271","13.2440986111111","13.5440986111111","2408"
"","PEtOH(18:0_24:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(18:0_24:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(18:0_24:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(18:0_24:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(18:0_24:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(18:0_24:1)-H","813.6378","547.377","465.2988","365.3417","283.2635","181.0271","12.6584708333333","12.9584708333333","2622"
"","PEtOH(18:0_24:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:0_24:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:0_24:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:0_24:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:0_24:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:0_24:2)-H","811.6222","545.3615","465.2989","363.3261","283.2635","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(18:0_26:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(18:0_26:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(18:0_26:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(18:0_26:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(18:0_26:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(18:0_26:1)-H","841.6693","575.4084","465.299","393.373","283.2635","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(18:0_26:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:0_26:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:0_26:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:0_26:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:0_26:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:0_26:2)-H","839.6535","573.3927","465.2989","391.3574","283.2635","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(18:0_26:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:0_26:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:0_26:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:0_26:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:0_26:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:0_26:4)-H","835.6222","569.3615","465.2989","387.3261","283.2635","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(20:0_18:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(20:0_18:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(20:0_18:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(20:0_18:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(20:0_18:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(20:0_18:1)-H","757.5753","463.2832","493.3302","281.2479","311.2948","181.0271","11.2052194444444","11.5052194444444","5081"
"","PEtOH(22:0_18:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(22:0_18:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(22:0_18:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(22:0_18:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(22:0_18:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(22:0_18:1)-H","785.6065","463.2832","521.3614","281.2479","339.3261","181.0271","11.9665222222222","12.2665222222222","3510"
"","PEtOH(18:1_22:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:1_22:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:1_22:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:1_22:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:1_22:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:1_22:4)-H","777.544","513.2989","463.2832","331.2635","281.2479","181.0271","6.414625","6.714625","3530"
"","PEtOH(24:0_18:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(24:0_18:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(24:0_18:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(24:0_18:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(24:0_18:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(24:0_18:1)-H","813.6378","463.2832","549.3926","281.2479","367.3574","181.0271","12.6584708333333","12.9584708333333","2622"
"","PEtOH(18:1_24:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:1_24:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:1_24:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:1_24:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:1_24:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(18:1_24:1)-H","811.6222","547.3771","463.2832","365.3417","281.2479","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(26:0_18:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(26:0_18:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(26:0_18:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(26:0_18:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(26:0_18:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(26:0_18:1)-H","841.6693","463.2833","577.4241","281.2479","395.3887","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(18:1_26:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:1_26:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:1_26:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:1_26:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:1_26:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(18:1_26:1)-H","839.6535","575.4084","463.2832","393.373","281.2479","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(18:1_26:2)-H","837.6378","573.3926","463.2832","391.3574","281.2479","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(18:1_26:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(18:1_26:2)-H","837.6378","573.3926","463.2832","391.3574","281.2479","181.0271","12.4755893939394","12.7755893939394","12069"
"","PEtOH(27:0_18:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(27:0_18:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(27:0_18:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(27:0_18:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(27:0_18:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(27:0_18:1)-H","855.6848","463.2833","591.4396","281.2479","409.4043","181.0271","13.6513791666667","13.9513791666667","18419"
"","PEtOH(18:2_22:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:2_22:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:2_22:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:2_22:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:2_22:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(18:2_22:3)-H","777.544","515.3145","461.2676","333.2792","279.2323","181.0271","6.414625","6.714625","3530"
"","PEtOH(24:0_18:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(24:0_18:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(24:0_18:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(24:0_18:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(24:0_18:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(24:0_18:2)-H","811.6222","461.2676","549.3927","279.2323","367.3574","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(18:2_24:4)-H","803.5596","541.3301","461.2675","359.2948","279.2323","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(18:2_24:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(18:2_24:4)-H","803.5596","541.3301","461.2675","359.2948","279.2323","181.0271","6.71725","7.01725","15234"
"","PEtOH(26:0_18:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(26:0_18:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(26:0_18:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(26:0_18:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(26:0_18:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(26:0_18:2)-H","839.6535","461.2676","577.424","279.2323","395.3887","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:1_18:2)-H","837.6378","461.2675","575.4083","279.2323","393.373","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:1_18:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:1_18:2)-H","837.6378","461.2675","575.4083","279.2323","393.373","181.0271","12.4755893939394","12.7755893939394","12069"
"","PEtOH(18:2_26:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:2_26:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:2_26:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:2_26:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:2_26:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(18:2_26:2)-H","835.6222","573.3927","461.2676","391.3574","279.2323","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(22:2_18:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:2_18:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:2_18:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:2_18:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:2_18:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:2_18:3)-H","777.544","459.252","517.3301","277.2166","335.2948","181.0271","6.414625","6.714625","3530"
"","PEtOH(18:3_24:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(18:3_24:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(18:3_24:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(18:3_24:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(18:3_24:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(18:3_24:4)-H","801.544","541.3301","459.252","359.2948","277.2166","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(26:0_18:3)-H","837.6378","459.2519","577.424","277.2166","395.3887","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:0_18:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(26:0_18:3)-H","837.6378","459.2519","577.424","277.2166","395.3887","181.0271","12.4755893939394","12.7755893939394","12069"
"","PEtOH(26:1_18:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:1_18:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:1_18:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:1_18:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:1_18:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:1_18:3)-H","835.6222","459.252","575.4083","277.2166","393.373","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(22:1_18:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:1_18:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:1_18:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:1_18:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:1_18:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:1_18:4)-H","777.544","457.2363","519.3458","275.201","337.3105","181.0271","6.414625","6.714625","3530"
"","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:2_18:4)-H","803.5596","457.2363","545.3614","275.201","363.3261","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:2_18:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:2_18:4)-H","803.5596","457.2363","545.3614","275.201","363.3261","181.0271","6.71725","7.01725","15234"
"","PEtOH(18:4_24:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(18:4_24:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(18:4_24:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(18:4_24:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(18:4_24:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(18:4_24:4)-H","799.5283","541.3301","457.2362","359.2948","275.201","181.0271","5.37886212121212","5.67886212121212","10322"
"","PEtOH(26:0_18:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:0_18:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:0_18:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:0_18:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:0_18:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(26:0_18:4)-H","835.6222","457.2363","577.424","275.201","395.3887","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(18:4_26:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(18:4_26:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(18:4_26:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(18:4_26:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(18:4_26:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(18:4_26:4)-H","827.5596","569.3614","457.2363","387.3261","275.201","181.0271","7.040325","7.340325","18367"
"","PEtOH(22:0_18:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:0_18:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:0_18:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:0_18:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:0_18:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(22:0_18:5)-H","777.544","455.2207","521.3615","273.1853","339.3261","181.0271","6.414625","6.714625","3530"
"","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(24:1_18:5)-H","803.5596","455.2206","547.377","273.1853","365.3417","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:1_18:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(24:1_18:5)-H","803.5596","455.2206","547.377","273.1853","365.3417","181.0271","6.71725","7.01725","15234"
"","PEtOH(24:2_18:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(24:2_18:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(24:2_18:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(24:2_18:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(24:2_18:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(24:2_18:5)-H","801.544","455.2207","545.3615","273.1853","363.3261","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(19:0_19:0)-H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PEtOH(19:0_19:0)-H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PEtOH(19:0_19:0)-H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PEtOH(19:0_19:0)-H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PEtOH(19:0_19:0)-H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PEtOH(19:0_19:0)-H","759.5909","479.3145","479.3145","297.2792","297.2792","181.0271","11.8773597222222","12.1773597222222","4216"
"","PEtOH(19:0_19:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(19:0_19:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(19:0_19:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(19:0_19:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(19:0_19:1)-H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PEtOH(19:0_19:1)-H","757.5753","477.2989","479.3145","295.2635","297.2792","181.0271","11.2052194444444","11.5052194444444","5081"
"","PEtOH(19:0_21:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(19:0_21:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(19:0_21:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(19:0_21:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(19:0_21:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(19:0_21:0)-H","787.6222","507.3458","479.3145","325.3105","297.2792","181.0271","12.5862263888889","12.8862263888889","2975"
"","PEtOH(19:0_21:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(19:0_21:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(19:0_21:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(19:0_21:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(19:0_21:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(19:0_21:1)-H","785.6065","505.3301","479.3145","323.2948","297.2792","181.0271","11.9665222222222","12.2665222222222","3510"
