"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Average m/z","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+Na]+","NL_T1&Na","NL_T2&Na","NL_T1&T2&Na","RT_min","RT_max","Comment"
"","MGDG(17:1_20:2)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:1_20:2)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:1_20:2)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:1_20:2)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:1_20:2)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:1_20:2)+Na","817.58","549.3398","509.3085","243.084","4.88551818181818","5.18551818181818","16128"
"","MGDG(17:1_22:3)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:1_22:3)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:1_22:3)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:1_22:3)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:1_22:3)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:1_22:3)+Na","843.5957","575.3555","509.3085","243.084","5.47874305555556","5.77874305555556","14805"
"","MGDG(17:1_22:3)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:1_22:3)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:1_22:3)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:1_22:3)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:1_22:3)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:1_22:3)+Na","843.5957","575.3555","509.3085","243.084","4.70899861111111","5.00899861111111","16408"
"","MGDG(17:2_18:2)+Na",0,0,0,0,"7.05652361111111","7.35652361111111","14405","","MGDG(17:2_18:2)+Na",0,0,0,0,"7.05652361111111","7.35652361111111","14405","","MGDG(17:2_18:2)+Na",0,0,0,0,"7.05652361111111","7.35652361111111","14405","","MGDG(17:2_18:2)+Na",0,0,0,0,"7.05652361111111","7.35652361111111","14405","","MGDG(17:2_18:2)+Na",0,0,0,0,"7.05652361111111","7.35652361111111","14405","","MGDG(17:2_18:2)+Na","787.5331","521.3085","507.2929","243.084","7.05652361111111","7.35652361111111","14405"
"","MGDG(17:2_20:1)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(17:2_20:1)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(17:2_20:1)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(17:2_20:1)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(17:2_20:1)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(17:2_20:1)+Na","817.5801","551.3555","507.2929","243.084","5.10978484848485","5.40978484848485","13852"
"","MGDG(17:2_20:1)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:2_20:1)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:2_20:1)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:2_20:1)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:2_20:1)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(17:2_20:1)+Na","817.5801","551.3555","507.2929","243.084","4.88551818181818","5.18551818181818","16128"
"","MGDG(17:2_22:2)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:2_22:2)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:2_22:2)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:2_22:2)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:2_22:2)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(17:2_22:2)+Na","843.5957","577.3711","507.2929","243.084","5.47874305555556","5.77874305555556","14805"
"","MGDG(17:2_22:2)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:2_22:2)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:2_22:2)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:2_22:2)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:2_22:2)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(17:2_22:2)+Na","843.5957","577.3711","507.2929","243.084","4.70899861111111","5.00899861111111","16408"
"","MGDG(17:2_22:6)+Na",0,0,0,0,"5.58047222222222","5.88047222222222","2373","","MGDG(17:2_22:6)+Na",0,0,0,0,"5.58047222222222","5.88047222222222","2373","","MGDG(17:2_22:6)+Na",0,0,0,0,"5.58047222222222","5.88047222222222","2373","","MGDG(17:2_22:6)+Na",0,0,0,0,"5.58047222222222","5.88047222222222","2373","","MGDG(17:2_22:6)+Na",0,0,0,0,"5.58047222222222","5.88047222222222","2373","","MGDG(17:2_22:6)+Na","835.5331","569.3085","507.2929","243.084","5.58047222222222","5.88047222222222","2373"
"","MGDG(18:0_18:0)+Na",0,0,0,0,"11.3531472222222","11.6531472222222","7081","","MGDG(18:0_18:0)+Na",0,0,0,0,"11.3531472222222","11.6531472222222","7081","","MGDG(18:0_18:0)+Na",0,0,0,0,"11.3531472222222","11.6531472222222","7081","","MGDG(18:0_18:0)+Na",0,0,0,0,"11.3531472222222","11.6531472222222","7081","","MGDG(18:0_18:0)+Na",0,0,0,0,"11.3531472222222","11.6531472222222","7081","","MGDG(18:0_18:0)+Na","809.6113","525.3398","525.3398","243.084","11.3531472222222","11.6531472222222","7081"
"","MGDG(18:3_19:0)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(18:3_19:0)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(18:3_19:0)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(18:3_19:0)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(18:3_19:0)+Na",0,0,0,0,"5.10978484848485","5.40978484848485","13852","","MGDG(18:3_19:0)+Na","817.5801","539.3555","519.2929","243.084","5.10978484848485","5.40978484848485","13852"
"","MGDG(18:3_19:0)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(18:3_19:0)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(18:3_19:0)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(18:3_19:0)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(18:3_19:0)+Na",0,0,0,0,"4.88551818181818","5.18551818181818","16128","","MGDG(18:3_19:0)+Na","817.5801","539.3555","519.2929","243.084","4.88551818181818","5.18551818181818","16128"
"","MGDG(18:4_21:0)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(18:4_21:0)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(18:4_21:0)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(18:4_21:0)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(18:4_21:0)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(18:4_21:0)+Na","843.5957","567.3868","517.2772","243.084","5.47874305555556","5.77874305555556","14805"
"","MGDG(18:4_21:0)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(18:4_21:0)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(18:4_21:0)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(18:4_21:0)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(18:4_21:0)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(18:4_21:0)+Na","843.5957","567.3868","517.2772","243.084","4.70899861111111","5.00899861111111","16408"
"","MGDG(19:0_20:4)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(19:0_20:4)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(19:0_20:4)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(19:0_20:4)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(19:0_20:4)+Na",0,0,0,0,"5.47874305555556","5.77874305555556","14805","","MGDG(19:0_20:4)+Na","843.5957","545.3085","539.3555","243.084","5.47874305555556","5.77874305555556","14805"
"","MGDG(19:0_20:4)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(19:0_20:4)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(19:0_20:4)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(19:0_20:4)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(19:0_20:4)+Na",0,0,0,0,"4.70899861111111","5.00899861111111","16408","","MGDG(19:0_20:4)+Na","843.5957","545.3085","539.3555","243.084","4.70899861111111","5.00899861111111","16408"
"","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(20:4_26:0)+Na","941.7052","637.465","545.3085","243.084","13.0061777777778","13.3061777777778","3230"
"","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:3_24:1)+Na","941.7053","607.4181","575.3555","243.084","13.0061777777778","13.3061777777778","3230"
"","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na",0,0,0,0,"13.0061777777778","13.3061777777778","3230","","MGDG(22:4_24:0)+Na","941.7052","609.4337","573.3398","243.084","13.0061777777778","13.3061777777778","3230"
"","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na",0,0,0,0,"1.55959166666667","1.85959166666667","12943","","MGDG(22:6_22:6)+Na","897.5487","569.3085","569.3085","243.084","1.55959166666667","1.85959166666667","12943"
"","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na",0,0,0,0,"5.37886212121212","5.67886212121212","10322","","MGDG(18:0_18:5)+Na","799.53264","515.26114","525.3398","243.084","5.37886212121212","5.67886212121212","10322"
