"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Number of Scans","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Max Intensity","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Average m/z","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+H]+","NL Head","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment"
"","PG(18:1_26:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(18:1_26:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(18:1_26:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(18:1_26:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(18:1_26:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(18:1_26:0)+H","889.68931","718.68341","339.2894","453.4302","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(18:2_18:3)+H",0,0,0,0,0,0,0,"5.08792083333333","5.38792083333333","11087","","PG(18:2_18:3)+H",0,0,0,0,0,0,0,"5.08792083333333","5.38792083333333","11087","","PG(18:2_18:3)+H",0,0,0,0,0,0,0,"5.08792083333333","5.38792083333333","11087","","PG(18:2_18:3)+H",0,0,0,0,0,0,0,"5.08792083333333","5.38792083333333","11087","","PG(18:2_18:3)+H",0,0,0,0,0,0,0,"5.08792083333333","5.38792083333333","11087","","PG(18:2_18:3)+H","769.50151","598.49561","337.2737","335.2581","71.0856","95.0855","123.1168","5.08792083333333","5.38792083333333","11087"
"","PG(18:2_24:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(18:2_24:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(18:2_24:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(18:2_24:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(18:2_24:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(18:2_24:0)+H","859.64231","688.63641","337.2737","425.3989","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(18:2_25:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(18:2_25:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(18:2_25:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(18:2_25:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(18:2_25:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(18:2_25:0)+H","873.65801","702.65211","337.2737","439.4146","71.0856","95.0855","123.1168","8.14518333333333","8.44518333333333","14415"
"","PG(18:3_21:0)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(18:3_21:0)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(18:3_21:0)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(18:3_21:0)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(18:3_21:0)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(18:3_21:0)+H","815.57981","644.57391","335.2581","383.352","71.0856","95.0855","123.1168","6.78260151515152","7.08260151515152","18808"
"","PG(19:0_20:3)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(19:0_20:3)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(19:0_20:3)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(19:0_20:3)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(19:0_20:3)+H",0,0,0,0,0,0,0,"6.78260151515152","7.08260151515152","18808","","PG(19:0_20:3)+H","815.57981","644.57391","355.3207","363.2894","71.0856","95.0855","123.1168","6.78260151515152","7.08260151515152","18808"
"","PG(19:0_22:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(19:0_22:0)+H","849.65801","678.65211","355.3207","397.3676","71.0856","95.0855","123.1168","7.873475","8.173475","18751"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(19:0_23:0)+H","863.67371","692.66781","355.3207","411.3833","71.0856","95.0855","123.1168","11.7076621212121","12.0076621212121","8052"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(19:0_23:0)+H","863.67371","692.66781","355.3207","411.3833","71.0856","95.0855","123.1168","11.7227763888889","12.0227763888889","10574"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(19:0_23:0)+H","863.67371","692.66781","355.3207","411.3833","71.0856","95.0855","123.1168","10.6739233333333","10.9739233333333","14210"
"","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(19:0_23:0)+H","863.67371","692.66781","355.3207","411.3833","71.0856","95.0855","123.1168","11.78905","12.08905","18971"
"","PG(19:0_25:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(19:0_25:0)+H","891.70501","720.69911","355.3207","439.4146","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(20:0_21:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H",0,0,0,0,0,0,0,"7.873475","8.173475","18751","","PG(20:0_21:0)+H","849.65801","678.65211","369.3363","383.352","71.0856","95.0855","123.1168","7.873475","8.173475","18751"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(20:0_22:0)+H","863.67361","692.66771","369.3363","397.3676","71.0856","95.0855","123.1168","11.7076621212121","12.0076621212121","8052"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(20:0_22:0)+H","863.67361","692.66771","369.3363","397.3676","71.0856","95.0855","123.1168","11.7227763888889","12.0227763888889","10574"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(20:0_22:0)+H","863.67361","692.66771","369.3363","397.3676","71.0856","95.0855","123.1168","10.6739233333333","10.9739233333333","14210"
"","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(20:0_22:0)+H","863.67361","692.66771","369.3363","397.3676","71.0856","95.0855","123.1168","11.78905","12.08905","18971"
"","PG(20:0_22:2)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:0_22:2)+H","859.64231","688.63641","369.3363","393.3363","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(20:0_24:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H",0,0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(20:0_24:0)+H","891.70491","720.69901","369.3363","425.3989","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:0_24:1)+H","889.68931","718.68341","369.3363","423.3833","71.0856","95.0855","123.1168","11.8720916666667","12.1720916666667","4824"
"","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:0_24:1)+H","889.68931","718.68341","369.3363","423.3833","71.0856","95.0855","123.1168","10.5238555555556","10.8238555555556","6979"
"","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:0_24:1)+H","889.68931","718.68341","369.3363","423.3833","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(20:0_26:0)+H","919.73621","748.73031","369.3363","453.4302","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H",0,0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(20:0_26:0)+H","919.73621","748.73031","369.3363","453.4302","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(20:0_26:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",11.14948,0,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",1,0,0,0,1,1,1,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",131990.3,0,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(20:0_26:0)+H",919.7374,0,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(20:0_26:0)+H","919.73621","748.73031","369.3363","453.4302","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(20:1_22:1)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:1_22:1)+H","859.64241","688.63651","367.3207","395.352","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(20:1_24:0)+H","889.68931","718.68341","367.3207","425.3989","71.0856","95.0855","123.1168","11.8720916666667","12.1720916666667","4824"
"","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(20:1_24:0)+H","889.68931","718.68341","367.3207","425.3989","71.0856","95.0855","123.1168","10.5238555555556","10.8238555555556","6979"
"","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H",0,0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(20:1_24:0)+H","889.68931","718.68341","367.3207","425.3989","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(20:1_26:0)+H","917.72061","746.71471","367.3207","453.4302","71.0856","95.0855","123.1168","10.9039527777778","11.2039527777778","3781"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(20:1_26:0)+H","917.72061","746.71471","367.3207","453.4302","71.0856","95.0855","123.1168","10.5726125","10.8726125","9604"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(20:1_26:0)+H","917.72061","746.71471","367.3207","453.4302","71.0856","95.0855","123.1168","10.5726125","10.8726125","9933"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H","917.72061","746.71471","367.3207","453.4302","71.0856","95.0855","123.1168","11.1557763888889","11.4557763888889","17225"
"","PG(20:2_22:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H","859.64231","688.63641","365.305","397.3676","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(20:2_23:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H","873.65801","702.65211","365.305","411.3833","71.0856","95.0855","123.1168","8.14518333333333","8.44518333333333","14415"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H","915.70491","744.69901","365.305","453.4302","71.0856","95.0855","123.1168","10.6845097222222","10.9845097222222","6361"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H","915.70491","744.69901","365.305","453.4302","71.0856","95.0855","123.1168","10.6010363636364","10.9010363636364","11790"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H","915.70491","744.69901","365.305","453.4302","71.0856","95.0855","123.1168","10.2370069444444","10.5370069444444","13483"
"","PG(20:3_26:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H","913.68931","742.68341","363.2894","453.4302","71.0856","95.0855","123.1168","11.2693027777778","11.5693027777778","9060"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H","863.67371","692.66781","383.352","383.352","71.0856","95.0855","123.1168","11.7076621212121","12.0076621212121","8052"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H","863.67371","692.66781","383.352","383.352","71.0856","95.0855","123.1168","11.7227763888889","12.0227763888889","10574"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H","863.67371","692.66781","383.352","383.352","71.0856","95.0855","123.1168","10.6739233333333","10.9739233333333","14210"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H","863.67371","692.66781","383.352","383.352","71.0856","95.0855","123.1168","11.78905","12.08905","18971"
"","PG(21:0_22:2)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H","873.65801","702.65211","383.352","393.3363","71.0856","95.0855","123.1168","8.14518333333333","8.44518333333333","14415"
