"MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7"
"MSDIAL_NAOrn 11:0/13:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC)CCCCCC(=O)NC(CCCN)C(O)=O;ZQWBHDHAXZXVMP-UHFFFAOYNA-N;C29H56N2O5","513.42620","115.0866","70.06513","309.2537","133.0972","327.2642","513.4262","195.1743"
"MSDIAL_NAOrn 11:0/13:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCC;BTQNCQUTXVDZTG-RGEXLXHINA-N;C29H54N2O5","511.41055","115.0866","70.06513","307.238","133.0972","325.2486","511.4106","193.1587"
"MSDIAL_NAOrn 11:0/14:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;FUSPPJDQCSKGSD-UHFFFAOYNA-N;C30H58N2O5","527.44185","115.0866","70.06513","323.2693","133.0972","341.2799","527.4418","209.19"
"MSDIAL_NAOrn 11:0/14:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;RXRKEKCXPXUVRG-HKWRFOASNA-N;C30H56N2O5","525.42620","115.0866","70.06513","321.2537","133.0972","339.2642","525.4262","207.1743"
"MSDIAL_NAOrn 11:0/15:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;GBMPWUBACVPYKN-UHFFFAOYNA-N;C31H60N2O5","541.45750","115.0866","70.06513","337.2849","133.0972","355.2955","541.4575","223.2056"
"MSDIAL_NAOrn 11:0/15:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;VWIXRBMDGCQQHS-PGMHBOJBNA-N;C31H58N2O5","539.44185","115.0866","70.06513","335.2693","133.0972","353.2799","539.4418","221.19"
"MSDIAL_NAOrn 11:0/16:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;QXOFCGVTMKWGQL-UHFFFAOYNA-N;C32H62N2O5","555.47315","115.0866","70.06513","351.3006","133.0972","369.3112","555.4731","237.2213"
"MSDIAL_NAOrn 11:0/16:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCC;JRZCAPJBCNIFMA-XLNRJJMWNA-N;C32H60N2O5","553.45750","115.0866","70.06513","349.2849","133.0972","367.2955","553.4575","235.2056"
"MSDIAL_NAOrn 11:0/16:2;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;NYBNNAFJETXXEI-QWRWPHRRNA-N;C32H58N2O5","551.44185","115.0866","70.06513","347.2693","133.0972","365.2799","551.4418","233.19"
"MSDIAL_NAOrn 11:0/16:3;[M+H]+;CCCCCCCCCCC(=O)OC(\C=C/CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CC;DBEYXTFSOMBCAQ-KKRLRHTMNA-N;C32H56N2O5","549.42620","115.0866","70.06513","345.2537","133.0972","363.2642","549.4262","231.1743"
