"MSDIAL_FAHFA","[M-H]-","1","2","3","4"
"MSDIAL_FAHFA 3:0/20:3;[M-H]-;CC\C=C/C\C=C/C\C=C/C(CCCCCCCCC(O)=O)OC(=O)CC;JDGVBDQCRFGPQL-MYJYEHPDNA-N;C23H38O4","377.26973","73.0295","303.2329","377.2697","321.2435"
"MSDIAL_FAHFA 3:0/20:4;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/C(CCCCCC(O)=O)OC(=O)CC;YBAVRWKDQJWENO-MWBUOUFXNA-N;C23H36O4","375.25408","73.0295","301.2173","375.2541","319.2279"
"MSDIAL_FAHFA 3:0/21:0;[M-H]-;CCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;GWERFZDFYLNMMU-UHFFFAOYNA-N;C24H46O4","397.33233","73.0295","323.2956","397.3323","341.3061"
"MSDIAL_FAHFA 3:0/21:1;[M-H]-;CCCCCCCCC\C=C/C(CCCCCCCCC(O)=O)OC(=O)CC;WICUGEPDLGEPQX-MNDPQUGUNA-N;C24H44O4","395.31668","73.0295","321.2799","395.3167","339.2905"
"MSDIAL_FAHFA 3:0/21:2;[M-H]-;CCCCCC\C=C/C\C=C/C(CCCCCCCCC(O)=O)OC(=O)CC;AMMOKHDGDDTTBJ-JSKOQASCNA-N;C24H42O4","393.30103","73.0295","319.2643","393.301","337.2748"
"MSDIAL_FAHFA 3:0/22:0;[M-H]-;CCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;VKYIUCOLGPIDQN-UHFFFAOYNA-N;C25H48O4","411.34798","73.0295","337.3112","411.348","355.3218"
"MSDIAL_FAHFA 3:0/22:1;[M-H]-;CCCCCCCC\C=C/CCCC(CCCCCCCC(O)=O)OC(=O)CC;YPOHWFOSWPZXRX-QXMHVHEDNA-N;C25H46O4","409.33233","73.0295","335.2956","409.3323","353.3061"
"MSDIAL_FAHFA 3:0/22:2;[M-H]-;CCCCC\C=C/C\C=C/CCCC(CCCCCCCC(O)=O)OC(=O)CC;DMHGEOVORUUCLY-MURFETPANA-N;C25H44O4","407.31668","73.0295","333.2799","407.3167","351.2905"
"MSDIAL_FAHFA 3:0/22:3;[M-H]-;CCCCC\C=C/C\C=C/C\C=C/C(CCCCCCCC(O)=O)OC(=O)CC;QMNVQKUDISYSSA-STKBLOKQNA-N;C25H42O4","405.30103","73.0295","331.2643","405.301","349.2748"
"MSDIAL_FAHFA 3:0/22:4;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/C(CCCCCCCC(O)=O)OC(=O)CC;YPLAMYHJGBPFIM-NLNVNUPUNA-N;C25H40O4","403.28538","73.0295","329.2486","403.2854","347.2592"
"MSDIAL_FAHFA 3:0/22:5;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C(CCCCC(O)=O)OC(=O)CC;LVJLBCYOBOWOIG-VETQGPOYNA-N;C25H38O4","401.26973","73.0295","327.2329","401.2697","345.2435"
"MSDIAL_FAHFA 3:0/23:0;[M-H]-;CCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;UAJAKGNSDUGMRT-UHFFFAOYNA-N;C26H50O4","425.36363","73.0295","351.3268","425.3636","369.3374"
"MSDIAL_FAHFA 3:0/24:0;[M-H]-;CCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;LYTPHUFXQVHDBL-UHFFFAOYNA-N;C27H52O4","439.37928","73.0295","365.3425","439.3793","383.3531"
"MSDIAL_FAHFA 3:0/24:1;[M-H]-;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(O)=O)OC(=O)CC;DIIDMJIWFMYVKD-YPKPFQOONA-N;C27H50O4","437.36363","73.0295","363.3268","437.3636","381.3374"
"MSDIAL_FAHFA 3:0/24:2;[M-H]-;CCCCCCC\C=C/C\C=C/CCCC(CCCCCCCC(O)=O)OC(=O)CC;KIPDNJNSZJJZKC-XVTLYKPTNA-N;C27H48O4","435.34798","73.0295","361.3112","435.348","379.3218"
"MSDIAL_FAHFA 3:0/24:4;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCC(CCCCCCCC(O)=O)OC(=O)CC;JZVNUOYWTJLXCR-PNBXSEQMNA-N;C27H44O4","431.31668","73.0295","357.2799","431.3167","375.2905"
"MSDIAL_FAHFA 3:0/25:0;[M-H]-;CCCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;TWZHHOUHAJLCBG-UHFFFAOYNA-N;C28H54O4","453.39493","73.0295","379.3582","453.3949","397.3687"
"MSDIAL_FAHFA 3:0/26:0;[M-H]-;CCCCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;PYJNBQZHBIIEIQ-UHFFFAOYNA-N;C29H56O4","467.41058","73.0295","393.3738","467.4106","411.3844"
"MSDIAL_FAHFA 3:0/26:1;[M-H]-;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(O)=O)OC(=O)CC;KFPBWLZCNURWGP-YPKPFQOONA-N;C29H54O4","465.39493","73.0295","391.3582","465.3949","409.3687"
"MSDIAL_FAHFA 3:0/26:2;[M-H]-;CCCCCCC\C=C/C\C=C/CCCCCC(CCCCCCCC(O)=O)OC(=O)CC;XHBMWBHIYMQWAG-XVTLYKPTNA-N;C29H52O4","463.37928","73.0295","389.3425","463.3793","407.3531"
"MSDIAL_FAHFA 3:0/26:4;[M-H]-;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(CCCCCCCC(O)=O)OC(=O)CC;OFUZMSGORGEAIJ-AFSLFLIVNA-N;C29H48O4","459.34798","73.0295","385.3112","459.348","403.3218"
"MSDIAL_FAHFA 3:0/27:0;[M-H]-;CCCCCCCCCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CC;WGFUFLFHHMTZOX-UHFFFAOYNA-N;C30H58O4","481.42623","73.0295","407.3894","481.4262","425.4"
"MSDIAL_FAHFA 4:0/14:0;[M-H]-;CCCCCCC(CCCCCCC(O)=O)OC(=O)CCC;CYYOSNAXYYRJLQ-UHFFFAOYNA-N;C18H34O4","313.23843","87.04515","225.186","313.2384","243.1966"
"MSDIAL_FAHFA 4:0/14:1;[M-H]-;CCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;OWTOGZWPTBONQA-LCYFTJDENA-N;C18H32O4","311.22278","87.04515","223.1703","311.2228","241.1809"
"MSDIAL_FAHFA 4:0/15:0;[M-H]-;CCCCCCCC(CCCCCCC(O)=O)OC(=O)CCC;ZHIGHPASIVBXIA-UHFFFAOYNA-N;C19H36O4","327.25408","87.04515","239.2016","327.2541","257.2122"
"MSDIAL_FAHFA 4:0/15:1;[M-H]-;CCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;UKFXLAPXSOBKNR-UVTDQMKNNA-N;C19H34O4","325.23843","87.04515","237.186","325.2384","255.1966"
"MSDIAL_FAHFA 4:0/16:0;[M-H]-;CCCCCCCCC(CCCCCCC(O)=O)OC(=O)CCC;VGFZKEMHAAFWBM-UHFFFAOYNA-N;C20H38O4","341.26973","87.04515","253.2173","341.2697","271.2279"
"MSDIAL_FAHFA 4:0/16:1;[M-H]-;CCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;WQQJZEPNFBNIPB-PTNGSMBKNA-N;C20H36O4","339.25408","87.04515","251.2016","339.2541","269.2122"
"MSDIAL_FAHFA 4:0/16:2;[M-H]-;CCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;XINPKMJOHZREPR-VQJSAQCONA-N;C20H34O4","337.23843","87.04515","249.186","337.2384","267.1966"
"MSDIAL_FAHFA 4:0/16:3;[M-H]-;CCCC(=O)OC(\C=C/CCCCCC(O)=O)\C=C/C\C=C/CC;IGRAEYPKLXHTPF-PCYOUEGTNA-N;C20H32O4","335.22278","87.04515","247.1703","335.2228","265.1809"
"MSDIAL_FAHFA 4:0/17:0;[M-H]-;CCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CCC;ZNTHNJWIILHVCY-UHFFFAOYNA-N;C21H40O4","355.28538","87.04515","267.2329","355.2854","285.2435"
"MSDIAL_FAHFA 4:0/17:1;[M-H]-;CCCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;GZYNAIMWMDELKL-VBKFSLOCNA-N;C21H38O4","353.26973","87.04515","265.2173","353.2697","283.2279"
"MSDIAL_FAHFA 4:0/17:2;[M-H]-;CCCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;FKMLHDFDIIZTCS-JDALPSNQNA-N;C21H36O4","351.25408","87.04515","263.2017","351.2541","281.2122"
"MSDIAL_FAHFA 4:0/18:0;[M-H]-;CCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CCC;FHPKXAVCBUSXDO-UHFFFAOYNA-N;C22H42O4","369.30103","87.04515","281.2486","369.301","299.2592"
"MSDIAL_FAHFA 4:0/18:1;[M-H]-;CCCCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;GSQXEMQNEFVBOI-LGMDPLHJNA-N;C22H40O4","367.28538","87.04515","279.2329","367.2854","297.2435"
"MSDIAL_FAHFA 4:0/18:2;[M-H]-;CCCCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;IJLJYGGTNHJBGN-SSWBJLPWNA-N;C22H38O4","365.26973","87.04515","277.2173","365.2697","295.2279"
"MSDIAL_FAHFA 4:0/18:3;[M-H]-;CCCC(=O)OC(CCCCCCC(O)=O)\C=C/C\C=C/C\C=C/CC;YJLFZLIVCHONLA-GKBBHXMYNA-N;C22H36O4","363.25408","87.04515","275.2017","363.2541","293.2122"
"MSDIAL_FAHFA 4:0/19:0;[M-H]-;CCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CCC;NOELUOMGQLWMCU-UHFFFAOYNA-N;C23H44O4","383.31668","87.04515","295.2643","383.3167","313.2748"
"MSDIAL_FAHFA 4:0/19:1;[M-H]-;CCCCCCCCC\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;NMZCUYSEAUBBMK-JXAWBTAJNA-N;C23H42O4","381.30103","87.04515","293.2486","381.301","311.2592"
"MSDIAL_FAHFA 4:0/19:2;[M-H]-;CCCCCC\C=C/C\C=C/C(CCCCCCC(O)=O)OC(=O)CCC;PYLPHBLGRRKSEA-SRCDJRPDNA-N;C23H40O4","379.28538","87.04515","291.2329","379.2854","309.2435"
"MSDIAL_FAHFA 4:0/20:0;[M-H]-;CCCCCCCCCCCC(CCCCCCCC(O)=O)OC(=O)CCC;JHDPYBRDQGVHAM-UHFFFAOYNA-N;C24H46O4","397.33233","87.04515","309.2799","397.3323","327.2905"
"MSDIAL_FAHFA 4:0/20:1;[M-H]-;CCCCCCCC\C=C/C(CCCCCCCCC(O)=O)OC(=O)CCC;ONAKLECZIZIUHE-CYVLTUHYNA-N;C24H44O4","395.31668","87.04515","307.2643","395.3167","325.2748"
