"MSDIAL_HexCer_EOS","[M+H]+","1","2","3","4","5","6","7"
"MSDIAL_HexCer 16:2;2O/60:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;HUAYRHPLISNGDK-JIYRSTOZNA-N;C82H153NO10","1313.15673","234.2216","1133.093","1151.104","1313.157","1115.083","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/60:4;2O;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;LRRCDULUUUMDKX-HNRBEIPDNA-N;C82H151NO10","1311.14108","234.2216","1131.078","1149.088","1311.141","1113.067","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/60:5;2O;[M+H]+;CCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCC;QYGGPYOHIXOMNO-UUKQLIPKNA-N;C82H149NO10","1309.12543","234.2216","1129.062","1147.073","1309.125","1111.051","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/61:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;ARGWSWZRWFCZMT-WFYSLSFENA-N;C83H159NO10","1331.20368","234.2216","1151.14","1169.151","1331.204","1133.13","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/61:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;TUOJEOVRDNNXOW-KIDYALJGNA-N;C83H157NO10","1329.18803","234.2216","1149.125","1167.135","1329.188","1131.114","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/61:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;REAYXWKPUJDKRB-JPLDUQJMNA-N;C83H155NO10","1327.17238","234.2216","1147.109","1165.12","1327.172","1129.098","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/61:4;2O;[M+H]+;CCCCCCCCC\C=C/CCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;VUTFNHHJLRQLTF-MTVQSRONNA-N;C83H153NO10","1325.15673","234.2216","1145.093","1163.104","1325.157","1127.083","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/61:5;2O;[M+H]+;CCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCCC;PGHFQMODMPPTBM-CIXSTFACNA-N;C83H151NO10","1323.14108","234.2216","1143.078","1161.088","1323.141","1125.067","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/62:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;BWULFTMJWZTOPF-NFAJARGHNA-N;C84H161NO10","1345.21933","234.2216","1165.156","1183.167","1345.219","1147.145","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/62:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;AIUSJTLCQXPFJY-SSZKQNOCNA-N;C84H159NO10","1343.20368","234.2216","1163.14","1181.151","1343.204","1145.13","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/62:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;KFCDDWWOBYYFCW-PBDVAUHLNA-N;C84H157NO10","1341.18803","234.2216","1161.125","1179.135","1341.188","1143.114","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/62:4;2O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;MTGYWTCOVFNVAG-WEXBMPGANA-N;C84H155NO10","1339.17238","234.2216","1159.109","1177.12","1339.172","1141.098","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/62:5;2O;[M+H]+;CCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC;OVQHNQLRWYVWRV-DQMXHSKLNA-N;C84H153NO10","1337.15673","234.2216","1157.093","1175.104","1337.157","1139.083","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/63:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;QQVCCXFLYUGBPQ-IQKSAILFNA-N;C85H163NO10","1359.23498","234.2216","1179.172","1197.182","1359.235","1161.161","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/63:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;TXFRGFSHDICAHE-YXZBJNNTNA-N;C85H161NO10","1357.21933","234.2216","1177.156","1195.167","1357.219","1159.145","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/63:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;DUAIRVHPQQSQRN-VXJKUYGQNA-N;C85H159NO10","1355.20368","234.2216","1175.14","1193.151","1355.204","1157.13","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/63:4;2O;[M+H]+;CCCCCCCCC\C=C/CCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;CCDASDAVGVFVOF-SDKSJIOUNA-N;C85H157NO10","1353.18803","234.2216","1173.125","1191.135","1353.188","1155.114","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/63:5;2O;[M+H]+;CCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCC;LUAQWWVNDQNUTK-JLZNCMQYNA-N;C85H155NO10","1351.17238","234.2216","1171.109","1189.12","1351.172","1153.098","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/64:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;BOWGJUVJJHLTQD-DVELTVTHNA-N;C86H165NO10","1373.25063","234.2216","1193.187","1211.198","1373.251","1175.177","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/64:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;OJMDDCTXBKHGPE-UMKAOWPZNA-N;C86H163NO10","1371.23498","234.2216","1191.172","1209.182","1371.235","1173.161","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/64:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;XAUUDKXWJLAQQC-RJIXQORKNA-N;C86H161NO10","1369.21933","234.2216","1189.156","1207.167","1369.219","1171.145","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/64:4;2O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCC;WOCZGGCDMGTKOW-BGFOSZETNA-N;C86H159NO10","1367.20368","234.2216","1187.14","1205.151","1367.204","1169.13","222.2216","252.2322"
"MSDIAL_HexCer 16:2;2O/64:5;2O;[M+H]+;CCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC;KSBQHLUVKOWSIS-UZSUDRSMNA-N;C86H157NO10","1365.18803","234.2216","1185.125","1203.135","1365.188","1167.114","222.2216","252.2322"
"MSDIAL_HexCer 16:3;2O/28:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;QMTQINKKDMYSQJ-HEQMQMLPNA-N;C50H91NO10","866.67157","232.206","686.6082","704.6187","866.6716","668.5976","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/28:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;LBEKWNPXYCYFSX-XISPMUITNA-N;C50H89NO10","864.65592","232.206","684.5925","702.6031","864.6559","666.582","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/28:3;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;UUVQJNLMVNWRSK-RLYDFIMQNA-N;C50H87NO10","862.64027","232.206","682.5768","700.5875","862.6403","664.5663","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/29:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;OCQIYROVFDOVJJ-DSYKTPCYNA-N;C51H93NO10","880.68722","232.206","700.6238","718.6344","880.6872","682.6132","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/29:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;UQAOPGOHJNRGRY-XCSRRTHPNA-N;C51H91NO10","878.67157","232.206","698.6082","716.6187","878.6716","680.5976","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/29:3;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;KVRXWJFDEJPLEE-PJOHGFALNA-N;C51H89NO10","876.65592","232.206","696.5925","714.6031","876.6559","678.582","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/30:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;YJCOKYMCDRLKOY-YIGACIOJNA-N;C52H95NO10","894.70287","232.206","714.6395","732.65","894.7029","696.6289","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/30:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCC\C=C/CCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;WNYHRAKWHJDLPL-FAAMMNTBNA-N;C52H93NO10","892.68722","232.206","712.6238","730.6344","892.6872","694.6132","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/30:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCC\C=C/C\C=C/CCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;LYPHXOBHRVXEOI-AVZQHGEHNA-N;C52H91NO10","890.67157","232.206","710.6082","728.6187","890.6716","692.5976","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/30:4;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCCCCC\C=C/C\C=C/CCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;IKLFTYCIEBQGIE-PVMCLPCUNA-N;C52H89NO10","888.65592","232.206","708.5925","726.6031","888.6559","690.582","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/31:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;DAPJEVNNVNAFGO-CIPNCSDENA-N;C53H97NO10","908.71852","232.206","728.6551","746.6657","908.7185","710.6445","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/31:2;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;KXCNQBNBUZXHEP-JMTKJLNTNA-N;C53H95NO10","906.70287","232.206","726.6395","744.65","906.7029","708.6289","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/31:3;2O;[M+H]+;CCCCCCCCCCCCCCC(=O)OCCCCCCCC\C=C/C\C=C/CCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;ZGJNXAVBPWOOKQ-BHIYHDCWNA-N;C53H93NO10","904.68722","232.206","724.6238","742.6344","904.6872","706.6132","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/31:4;2O;[M+H]+;CCCCC\C=C/CCCCCCCC(=O)OCCCCCCCC\C=C/C\C=C/CCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;AFRFHSKRUJTPOA-AHGZCMIWNA-N;C53H91NO10","902.67157","232.206","722.6082","740.6187","902.6716","704.5976","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/32:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;WMSXKCAOSHGCHN-YFWMTMDINA-N;C54H99NO10","922.73417","232.206","742.6708","760.6813","922.7342","724.6602","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/32:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCC\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;BEKGLAAEMUSDLC-NIHFGVDONA-N;C54H97NO10","920.71852","232.206","740.6551","758.6657","920.7185","722.6445","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/32:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCC\C=C/C=C\CCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;JBENROFNUDFWHL-BIRVEPJYNA-N;C54H95NO10","918.70287","232.206","738.6395","756.65","918.7029","720.6289","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/32:4;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCC\C=C/C=C\CCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;DNFCGVCEOSKGNP-NYJKFOAXNA-N;C54H93NO10","916.68722","232.206","736.6238","754.6344","916.6872","718.6132","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/32:5;2O;[M+H]+;CCC\C=C\CC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CC\C=C/C\C=C/CCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;YNPDBFDYRPTPCV-GCNAYPSRNA-N;C54H91NO10","914.67157","232.206","734.6082","752.6187","914.6716","716.5976","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/33:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;OOHSRNYMYRPZEX-KSSTXTQJNA-N;C55H101NO10","936.74982","232.206","756.6864","774.697","936.7498","738.6758","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/33:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;UEFPNCHZDIZETM-XBTNTGTDNA-N;C55H99NO10","934.73417","232.206","754.6708","772.6813","934.7342","736.6602","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/33:3;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;WEBQRMVNPIBKEM-VDKGCXMONA-N;C55H97NO10","932.71852","232.206","752.6551","770.6657","932.7185","734.6445","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/33:4;2O;[M+H]+;CCCCC\C=C/CCCCCCCC(=O)OCCCCC\C=C/C=C\CCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;MJHYOCARUISGIA-CUILSUNANA-N;C55H95NO10","930.70287","232.206","750.6395","768.65","930.7029","732.6289","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/33:5;2O;[M+H]+;CCCC\C=C/C\C=C/CCCCCCCC(=O)OCCCCCCCC\C=C/C\C=C/CCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;ZDKNFHAPFMCEPA-VWEDHHHANA-N;C55H93NO10","928.68722","232.206","748.6238","766.6344","928.6872","730.6132","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/34:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;BVJUHMCVRKDTJR-FAZQSVNUNA-N;C56H103NO10","950.76547","232.206","770.7021","788.7126","950.7654","752.6915","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/34:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCC\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;VQHRBMQMYUOHEO-BXXRETDVNA-N;C56H101NO10","948.74982","232.206","768.6864","786.697","948.7498","750.6758","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/34:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;SDDGKAOLMPNIHZ-RLFVPAGDNA-N;C56H99NO10","946.73417","232.206","766.6708","784.6813","946.7342","748.6602","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/34:4;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;VUPKLGPCFMGIKF-BIBZTAGINA-N;C56H97NO10","944.71852","232.206","764.6551","782.6657","944.7185","746.6445","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/34:5;2O;[M+H]+;CCC\C=C\CC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCC\C=C/C=C\CCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;VNJJWSBSBGKSIB-LEUGVMOPNA-N;C56H95NO10","942.70287","232.206","762.6395","780.65","942.7029","744.6289","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/35:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;PEHKRKVROMOOTR-MJHBKFHINA-N;C57H105NO10","964.78112","232.206","784.7177","802.7283","964.7811","766.7072","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/35:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;NNXGQOCOAPDERL-DJQDYMSSNA-N;C57H103NO10","962.76547","232.206","782.7021","800.7126","962.7654","764.6915","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/35:3;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCCCCCCCC\C=C/CCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;HNHQFLGYKOMLGU-IFESNMJXNA-N;C57H101NO10","960.74982","232.206","780.6864","798.697","960.7498","762.6758","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/35:4;2O;[M+H]+;CCCCC\C=C/CCCCCCCC(=O)OCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;XKAFCUAQKWZKCI-FXKUUWPSNA-N;C57H99NO10","958.73417","232.206","778.6708","796.6813","958.7342","760.6602","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/35:5;2O;[M+H]+;CCCC\C=C/C\C=C/CCCCCCCC(=O)OCCCCC\C=C/C=C\CCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;GMSXXQOCMFCYBG-VVQFIPIENA-N;C57H97NO10","956.71852","232.206","776.6551","794.6657","956.7185","758.6445","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/36:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;UXHVMCIDGORNAR-LBAXJGEBNA-N;C58H107NO10","978.79677","232.206","798.7334","816.744","978.7968","780.7228","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/36:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCC\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;KKNBEZHEMOZAJT-YYDKKDLVNA-N;C58H105NO10","976.78112","232.206","796.7177","814.7283","976.7811","778.7072","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/36:3;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCC\C=C/C=C\CCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;PFTZSBARMQFBAM-ATCIUZCUNA-N;C58H103NO10","974.76547","232.206","794.7021","812.7126","974.7654","776.6915","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/36:4;2O;[M+H]+;CCCC\C=C/CCCCCCCC(=O)OCCCCC\C=C/C=C\CCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;PTKOCVBOHNKSQC-KTJPVLJENA-N;C58H101NO10","972.74982","232.206","792.6864","810.697","972.7498","774.6758","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/36:5;2O;[M+H]+;CCC\C=C\CC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;OSXSCBQLIBQVKO-WGWBQWEXNA-N;C58H99NO10","970.73417","232.206","790.6708","808.6813","970.7342","772.6602","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/37:1;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;MARMCZDDNWFTHG-DFENOGTENA-N;C59H109NO10","992.81242","232.206","812.749","830.7596","992.8124","794.7385","220.206","250.2166"
"MSDIAL_HexCer 16:3;2O/37:2;2O;[M+H]+;CCCCCCCCCCCCCC(=O)OCCCCCCCCCCC\C=C/CCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;IVOJXZWPQZIMDB-ZDJOMDBSNA-N;C59H107NO10","990.79677","232.206","810.7334","828.744","990.7968","792.7228","220.206","250.2166"
