"MSDIAL_OxPE","[M-H]-","1","2","3","4","5","6"
"MSDIAL_PE 18:0_20:5;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;ATXZTBPGAQPWNT-STPXBLHJNA-N;C43H76NO11P","812.50832","283.2635","812.5083","313.1809","331.1915","196.038","349.2021"
"MSDIAL_PE 18:0_20:5;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;ZHRALJRVCXANPU-UJNQZSPMNA-N;C43H76NO11P","812.50832","283.2635","812.5083","196.038","331.1915","349.2021","1"
"MSDIAL_PE 18:0_20:5;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;GOFWOLZCOBHJMK-UJNQZSPMNA-N;C43H76NO12P","828.50324","283.2635","828.5032","347.1864","329.1758","196.038","365.197"
"MSDIAL_PE 18:0_22:5;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;LGCVHGQURUDXEB-GCHHYRJUNA-N;C45H78NO9P","806.53414","283.2635","806.5341","343.2279","196.038","1","1"
"MSDIAL_PE 18:0_22:5;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;XBRAPHHTEISNFP-GCHHYRJUNA-N;C45H80NO10P","824.54471","283.2635","343.2279","824.5447","325.2173","361.2384","196.038"
"MSDIAL_PE 18:0_22:6;O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;MOHUPZPZSMULNY-JADASICXNA-N;C45H78NO9P","806.53414","283.2635","806.5341","325.2173","196.038","343.2279","1"
"MSDIAL_PE 18:0_22:6;2O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;NEJXKICFYNXASI-MOPCUWBDNA-N;C45H78NO10P","822.52906","283.2635","341.2122","822.5291","323.2017","359.2228","196.038"
"MSDIAL_PE 18:0_22:6;3O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;ZTCXPPIYTUFFGW-ASAZBHDUNA-N;C45H78NO11P","838.52397","283.2635","838.524","339.1966","357.2072","196.038","375.2177"
"MSDIAL_PE 18:0_22:6;4O;[M-H]-;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;ZASKTMNDTKYGQE-ZREGQKFPNA-N;C45H78NO12P","854.51889","283.2635","854.5189","196.038","355.1915","373.2021","391.2126"
"MSDIAL_PE 18:1_18:0;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC(O)CCCCCC;VOCXDLBDQCNPTG-YPKPFQOONA-N;C41H80NO9P","760.54979","281.2479","760.5498","281.2486","196.038","299.2592","1"
"MSDIAL_PE 18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC1OC1CCCCCC;GZAQDXZKFBGGQM-YPKPFQOONA-N;C41H78NO9P","758.53414","281.2479","758.5341","297.2435","196.038","1","1"
"MSDIAL_PE 18:1_18:0;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;VEGXJBGRDKXNBT-YPKPFQOONA-N;C41H80NO10P","776.54471","281.2479","297.2435","776.5447","279.233","315.2541","196.038"
"MSDIAL_PE 18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;WIBZVVWFTWUGLQ-AQQHYSSFNA-N;C41H78NO9P","758.53414","281.2479","758.5341","279.233","196.038","297.2435","1"
"MSDIAL_PE 18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;ZECARAIVKQNUDH-NJZKSKOUNA-N;C41H76NO9P","756.51849","281.2479","756.5185","295.2279","196.038","1","1"
"MSDIAL_PE 18:1_18:1;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;MEDNNADYKRKVHZ-NJZKSKOUNA-N;C41H78NO10P","774.52906","281.2479","295.2279","774.5291","277.2173","313.2384","196.038"
"MSDIAL_PE 18:1_18:1;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;ALNMFYPMVURPNT-JOWYLZJINA-N;C41H78NO11P","790.52397","281.2479","790.524","293.2122","311.2228","196.038","329.2333"
"MSDIAL_PE 18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;FGLJNFBRBQTLFZ-DYMQBEGYNA-N;C41H76NO9P","756.51849","281.2479","756.5185","277.2173","196.038","295.2279","1"
