"MSDIAL_Cer_EOS","[M+H]+","1","2","3","4","5","6"
"MSDIAL_Cer 22:1;2O/50:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;SCWNFPLWSICNJQ-CWBMRJBWNA-N;C72H135NO5","1095.04130","320.3312","1077.031","1059.02","1095.041","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/50:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;PZMUSIQTGWXXFG-QLAYRKRMNA-N;C72H133NO5","1093.02565","320.3312","1075.015","1057.005","1093.026","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/51:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;RULHNFBHVRFCSR-BNQHEXLPNA-N;C73H143NO5","1115.10390","320.3312","1097.093","1079.083","1115.104","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/51:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;PHHUODHPYSWBGQ-CLSLDROUNA-N;C73H141NO5","1113.08825","320.3312","1095.078","1077.067","1113.088","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/51:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;UHNYLVGUZMBRHM-ZCLXYUGDNA-N;C73H139NO5","1111.07260","320.3312","1093.062","1075.052","1111.073","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/51:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;IDCUFANFTDPMGF-HWUMVOSRNA-N;C73H137NO5","1109.05695","320.3312","1091.046","1073.036","1109.057","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/51:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;FAURBBYKEKNLRN-FOZHONSUNA-N;C73H135NO5","1107.04130","320.3312","1089.031","1071.02","1107.041","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/52:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;FSDVPSFFRFLWJI-BAGMXPBTNA-N;C74H145NO5","1129.11955","320.3312","1111.109","1093.098","1129.12","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/52:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;NQMJFKXYYGRAEK-VDQBJZDBNA-N;C74H143NO5","1127.10390","320.3312","1109.093","1091.083","1127.104","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/52:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;PCTNKCKUCWZFDN-JLKZJGLMNA-N;C74H141NO5","1125.08825","320.3312","1107.078","1089.067","1125.088","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/52:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;LEDUPEMJQUDOLA-XBYAIEQXNA-N;C74H139NO5","1123.07260","320.3312","1105.062","1087.052","1123.073","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/52:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;AXOIVLTZVDLPAE-HVCDKHHJNA-N;C74H137NO5","1121.05695","320.3312","1103.046","1085.036","1121.057","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/53:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;OLCCKXBAHXFEGX-SUUXKQSUNA-N;C75H147NO5","1143.13520","320.3312","1125.125","1107.114","1143.135","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/53:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;LPPXHEQYGOZRLB-ASCOGRTDNA-N;C75H145NO5","1141.11955","320.3312","1123.109","1105.098","1141.12","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/53:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;GFCBNPOAJMZOEC-NBIAXXNDNA-N;C75H143NO5","1139.10390","320.3312","1121.093","1103.083","1139.104","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/53:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;QMVHFWRWOMZYDQ-SIFAOHCENA-N;C75H141NO5","1137.08825","320.3312","1119.078","1101.067","1137.088","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/53:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;AZFDKYOAQDSNSM-JIMQXUJYNA-N;C75H139NO5","1135.07260","320.3312","1117.062","1099.052","1135.073","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/54:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;IUNZQTFZVUKIGM-RXLQYJFXNA-N;C76H149NO5","1157.15085","320.3312","1139.14","1121.13","1157.151","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/54:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;FQNPWMACLWIGIR-GHCFMQMMNA-N;C76H147NO5","1155.13520","320.3312","1137.125","1119.114","1155.135","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/54:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;IAHTWDJIVNXATM-PFELMAAXNA-N;C76H145NO5","1153.11955","320.3312","1135.109","1117.098","1153.12","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/54:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;VMDBJFPSFBPSDO-LCVKYBOTNA-N;C76H143NO5","1151.10390","320.3312","1133.093","1115.083","1151.104","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/54:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;DVJRMURWWCQVCR-KRZXNDFWNA-N;C76H141NO5","1149.08825","320.3312","1131.078","1113.067","1149.088","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/55:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;HDQBDYDKTGHRIN-WOGVOUMSNA-N;C77H151NO5","1171.16650","320.3312","1153.156","1135.145","1171.167","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/55:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;IECUBWQBEXLCNB-SINWZZOQNA-N;C77H149NO5","1169.15085","320.3312","1151.14","1133.13","1169.151","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/55:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;SUWSHKRLWLBXLV-HITTWOFXNA-N;C77H147NO5","1167.13520","320.3312","1149.125","1131.114","1167.135","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/55:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;LYCGALAJXZAAHK-PEHPLOJJNA-N;C77H145NO5","1165.11955","320.3312","1147.109","1129.098","1165.12","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/55:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;VMBHJBVARLCIPR-MHUDJDIGNA-N;C77H143NO5","1163.10390","320.3312","1145.093","1127.083","1163.104","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/56:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;QQCUHMLISIUYIN-AODAXDSHNA-N;C78H153NO5","1185.18215","320.3312","1167.172","1149.161","1185.182","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/56:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;MLWJVVVSZHTLCG-FKMZBINQNA-N;C78H151NO5","1183.16650","320.3312","1165.156","1147.145","1183.167","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/56:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC;FRAKQKWXYKATBL-ISFPILJDNA-N;C78H149NO5","1181.15085","320.3312","1163.14","1145.13","1181.151","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/56:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCC;UGZJRALSCPNRME-ZEOAFLBYNA-N;C78H147NO5","1179.13520","320.3312","1161.125","1143.114","1179.135","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/56:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;XLNVTOKZJSWNMD-NOQOAYBUNA-N;C78H145NO5","1177.11955","320.3312","1159.109","1141.098","1177.12","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/57:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;MTTYEANKWDWSES-PYWZPIOCNA-N;C79H155NO5","1199.19780","320.3312","1181.187","1163.177","1199.198","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/57:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;FLEKMQAQBONJKO-QNDPPHKBNA-N;C79H153NO5","1197.18215","320.3312","1179.172","1161.161","1197.182","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/57:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCC;QGULPRLODRSFHW-MAZYECJWNA-N;C79H151NO5","1195.16650","320.3312","1177.156","1159.145","1195.167","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/57:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCC;YWKWNTVWLAFJCF-KQMPQWKSNA-N;C79H149NO5","1193.15085","320.3312","1175.14","1157.13","1193.151","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/57:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;LHZUWLSOSXWOOR-ABWCVYRZNA-N;C79H147NO5","1191.13520","320.3312","1173.125","1155.114","1191.135","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/58:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC;FZMVHJWESVTDIT-YBOQELBENA-N;C80H157NO5","1213.21345","320.3312","1195.203","1177.192","1213.214","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/58:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC;CVFYQPFRDCGCFZ-OHESDPOLNA-N;C80H155NO5","1211.19780","320.3312","1193.187","1175.177","1211.198","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/58:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC;PBSAEORWLWYBFY-QEYFJLSNNA-N;C80H153NO5","1209.18215","320.3312","1191.172","1173.161","1209.182","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/58:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCC;PYXVVWLGAFSADO-MLGURVLENA-N;C80H151NO5","1207.16650","320.3312","1189.156","1171.145","1207.167","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/58:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCC;NKZWFCAABJQBQQ-NOQAUEEGNA-N;C80H149NO5","1205.15085","320.3312","1187.14","1169.13","1205.151","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/59:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCC;DQSOEWBYQKERPB-XKAMCKOHNA-N;C81H159NO5","1227.22910","320.3312","1209.219","1191.208","1227.229","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/59:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCC;QUASDQMMRQTQJJ-RVMFGABMNA-N;C81H157NO5","1225.21345","320.3312","1207.203","1189.192","1225.214","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/59:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCC;STKHSSHIMVKPJA-KNDYCVLENA-N;C81H155NO5","1223.19780","320.3312","1205.187","1187.177","1223.198","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/59:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCC;YEAROXKQGBTIFQ-ZQPJGSDZNA-N;C81H153NO5","1221.18215","320.3312","1203.172","1185.161","1221.182","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/59:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCC;NKHXRDAAEYUCIL-ALDJLBRENA-N;C81H151NO5","1219.16650","320.3312","1201.156","1183.145","1219.167","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/60:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC;CTQNZCHJEUAMDZ-ZOTZDUAONA-N;C82H161NO5","1241.24475","320.3312","1223.234","1205.224","1241.245","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/60:2;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC;JEYJTQXRVWGZHG-VYBVUMLANA-N;C82H159NO5","1239.22910","320.3312","1221.219","1203.208","1239.229","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/60:3;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC;UWCUEWJWROTOFO-GVGAEWBHNA-N;C82H157NO5","1237.21345","320.3312","1219.203","1201.192","1237.214","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/60:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC;KJOKOANYRZVCHR-LJAURBNSNA-N;C82H155NO5","1235.19780","320.3312","1217.187","1199.177","1235.198","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/60:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCC;NRUXNTJBCFIDGG-MXQFGPBTNA-N;C82H153NO5","1233.18215","320.3312","1215.172","1197.161","1233.182","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/61:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;LOMLMXYZBJJYFO-JDYIVELWNA-N;C83H163NO5","1255.26040","320.3312","1237.25","1219.239","1255.26","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/61:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;GMPFMPNFRARLDO-RDPOFYIMNA-N;C83H161NO5","1253.24475","320.3312","1235.234","1217.224","1253.245","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/61:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;VRVJBGLZWPWGSW-YXHLDXAXNA-N;C83H159NO5","1251.22910","320.3312","1233.219","1215.208","1251.229","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/61:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCCC;IDWNTUQKPMFRPN-LSJWQPHINA-N;C83H157NO5","1249.21345","320.3312","1231.203","1213.192","1249.214","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/61:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCCC;MGBSTAMAANCLFD-JVYOPFRANA-N;C83H155NO5","1247.19780","320.3312","1229.187","1211.177","1247.198","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/62:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;HPFWRVJRNNDKOD-PNYHIZOMNA-N;C84H165NO5","1269.27605","320.3312","1251.266","1233.255","1269.276","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/62:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;IQNNZWRYGXCHLW-FWDMEDKXNA-N;C84H163NO5","1267.26040","320.3312","1249.25","1231.239","1267.26","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/62:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;AZPIGEXRQODCRJ-DFDOLWNSNA-N;C84H161NO5","1265.24475","320.3312","1247.234","1229.224","1265.245","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/62:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/CCCCCCCC;WCGGRDOFJDDXFI-XUFCBCGVNA-N;C84H159NO5","1263.22910","320.3312","1245.219","1227.208","1263.229","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/62:5;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC;QURBLVMAVNUVLP-ZVWORZAZNA-N;C84H157NO5","1261.21345","320.3312","1243.203","1225.192","1261.214","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/63:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;IEDJENFWBGXPOP-FTKBPXERNA-N;C85H167NO5","1283.29170","320.3312","1265.281","1247.271","1283.292","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/63:2;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;XBCSEJDHLKSUQC-BCBYXPPLNA-N;C85H165NO5","1281.27605","320.3312","1263.266","1245.255","1281.276","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/63:3;2O;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCCCCCC;RVALYDAXKBKMMJ-ADISQMQTNA-N;C85H163NO5","1279.26040","320.3312","1261.25","1243.239","1279.26","308.3312","338.3417"
"MSDIAL_Cer 22:1;2O/63:4;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC\C=C/CCCCCCCCC;XOSSBIVUHQIIQF-HUENWOFMNA-N;C85H161NO5","1277.24475","320.3312","1259.234","1241.224","1277.245","308.3312","338.3417"
