"MSDIAL_EtherOxPE","[M-H]-","1","2","3","4","5"
"MSDIAL_PE O-18:0_20:6;O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;CCZHYGHAOPTMAF-OVDRCAGVNA-N;C43H76NO8P","764.52358","315.1966","764.5236","466.3298","1","1"
"MSDIAL_PE O-18:0_20:5;2O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;QPBPSZWOACVKDU-MIBUVNFVNA-N;C43H78NO9P","782.53414","333.2071","782.5341","297.186","315.1966","466.3298"
"MSDIAL_PE O-18:0_20:5;3O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;YUZAUDKBZCIDEL-AAWIPFNANA-N;C43H78NO10P","798.52906","349.2021","798.5291","313.1809","331.1915","466.3298"
"MSDIAL_PE O-18:0_20:5;3O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;DETIARWOTFRFMK-AOLQTOJXNA-N;C43H78NO10P","798.52906","349.2021","798.5291","331.1915","466.3298","1"
"MSDIAL_PE O-18:0_20:5;4O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;FLLUDGUFVIADPZ-AOLQTOJXNA-N;C43H78NO11P","814.52397","365.197","814.524","329.1758","347.1864","466.3298"
"MSDIAL_PE O-18:0_22:5;O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;RTBUZUMWEZVKEL-NLQHZASQNA-N;C45H80NO8P","792.55488","343.2279","792.5549","466.3298","1","1"
"MSDIAL_PE O-18:0_22:5;2O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;KTJJEYTYLBSAPP-NLQHZASQNA-N;C45H82NO9P","810.56544","361.2384","810.5654","325.2173","343.2279","466.3298"
"MSDIAL_PE O-18:0_22:6;O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;BBEGOTOLRDHILU-ZLGWOSFWNA-N;C45H80NO8P","792.55488","343.2279","792.5549","325.2173","466.3298","1"
"MSDIAL_PE O-18:0_22:6;2O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;YTMWVXSYRUSWDH-CGWJQIGMNA-N;C45H80NO9P","808.54979","359.2228","808.5498","323.2017","341.2122","466.3298"
"MSDIAL_PE O-18:0_22:6;3O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;GAPVNCQHBXPQLT-AOCYOBQENA-N;C45H80NO10P","824.54471","375.2177","824.5447","339.1966","357.2072","466.3298"
