CL,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,T3_RCOO-,T4_RCOO-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R3+R4),PA(R3+R4)-NL_T3RCOOH,PA(R3+R4)-NL_T4RCOOH,PA(R3+R4)-NL_T3Ketene,PA(R3+R4)-NL_T4Ketene,PA(R3+R4)+56,PA(R3+R4)+136
CL(20:3_20:3_20:4_20:4)-H,1547.996249,152.995833,171.006398,305.248604,305.248604,303.232954,303.232954,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274
CL(20:3_20:3_20:4_22:0)-H,1584.090149,152.995833,171.006398,305.248604,305.248604,303.232954,339.326854,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174
CL(20:3_20:3_20:4_22:5)-H,1574.011899,152.995833,171.006398,305.248604,305.248604,303.232954,329.248604,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,769.481379,465.241149,439.225499,483.251714,457.236064,825.507593,905.473924
CL(20:3_20:3_20:4_22:6)-H,1571.996249,152.995833,171.006398,305.248604,305.248604,303.232954,327.232954,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,767.465729,463.225499,439.225499,481.236064,457.236064,823.491943,903.458274
CL(20:3_20:3_22:5_22:0)-H,1610.105799,152.995833,171.006398,305.248604,305.248604,329.248604,339.326854,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,805.575279,475.319399,465.241149,493.329964,483.251714,861.601493,941.567824
CL(20:3_20:3_22:5_22:5)-H,1600.027549,152.995833,171.006398,305.248604,305.248604,329.248604,329.248604,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:3_20:3_22:5_22:6)-H,1598.011899,152.995833,171.006398,305.248604,305.248604,329.248604,327.232954,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:3_20:3_22:6_22:0)-H,1608.090149,152.995833,171.006398,305.248604,305.248604,327.232954,339.326854,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,803.559629,475.319399,463.225499,493.329964,481.236064,859.585843,939.552174
CL(20:3_20:3_22:6_22:6)-H,1595.996249,152.995833,171.006398,305.248604,305.248604,327.232954,327.232954,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:3_20:4_20:4_20:4)-H,1545.980599,152.995833,171.006398,305.248604,303.232954,303.232954,303.232954,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274
CL(20:3_20:4_20:4_22:0)-H,1582.074499,152.995833,171.006398,305.248604,303.232954,303.232954,339.326854,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174
CL(20:3_20:4_20:4_22:5)-H,1571.996249,152.995833,171.006398,305.248604,303.232954,303.232954,329.248604,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,769.481379,465.241149,439.225499,483.251714,457.236064,825.507593,905.473924
CL(20:3_20:4_20:4_22:6)-H,1569.980599,152.995833,171.006398,305.248604,303.232954,303.232954,327.232954,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,767.465729,463.225499,439.225499,481.236064,457.236064,823.491943,903.458274
CL(20:3_20:4_22:5_22:0)-H,1608.090149,152.995833,171.006398,305.248604,303.232954,329.248604,339.326854,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,805.575279,475.319399,465.241149,493.329964,483.251714,861.601493,941.567824
CL(20:3_20:4_22:5_22:5)-H,1598.011899,152.995833,171.006398,305.248604,303.232954,329.248604,329.248604,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:3_20:4_22:5_22:6)-H,1595.996249,152.995833,171.006398,305.248604,303.232954,329.248604,327.232954,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:3_20:4_22:6_22:0)-H,1606.074499,152.995833,171.006398,305.248604,303.232954,327.232954,339.326854,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,803.559629,475.319399,463.225499,493.329964,481.236064,859.585843,939.552174
CL(20:3_20:4_22:6_22:6)-H,1593.980599,152.995833,171.006398,305.248604,303.232954,327.232954,327.232954,745.481379,439.225499,441.241149,457.236064,459.251714,801.507593,881.473924,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:3_22:0_20:3_20:3)-H,1586.105799,152.995833,171.006398,305.248604,339.326854,305.248604,305.248604,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,747.497029,441.241149,441.241149,459.251714,459.251714,803.523243,883.489574
CL(20:3_22:0_20:3_22:0)-H,1620.184049,152.995833,171.006398,305.248604,339.326854,305.248604,339.326854,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824
CL(20:3_22:0_20:4_22:0)-H,1618.168399,152.995833,171.006398,305.248604,339.326854,303.232954,339.326854,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174
CL(20:3_22:0_22:5_22:0)-H,1644.184049,152.995833,171.006398,305.248604,339.326854,329.248604,339.326854,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,805.575279,475.319399,465.241149,493.329964,483.251714,861.601493,941.567824
CL(20:3_22:0_22:5_22:5)-H,1634.105799,152.995833,171.006398,305.248604,339.326854,329.248604,329.248604,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:3_22:0_22:5_22:6)-H,1632.090149,152.995833,171.006398,305.248604,339.326854,329.248604,327.232954,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:3_22:0_22:6_22:0)-H,1642.168399,152.995833,171.006398,305.248604,339.326854,327.232954,339.326854,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,803.559629,475.319399,463.225499,493.329964,481.236064,859.585843,939.552174
CL(20:3_22:0_22:6_22:6)-H,1630.074499,152.995833,171.006398,305.248604,339.326854,327.232954,327.232954,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:3_22:5_22:5_22:5)-H,1624.027549,152.995833,171.006398,305.248604,329.248604,329.248604,329.248604,771.497029,465.241149,441.241149,483.251714,459.251714,827.523243,907.489574,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:3_22:5_22:5_22:6)-H,1622.011899,152.995833,171.006398,305.248604,329.248604,329.248604,327.232954,771.497029,465.241149,441.241149,483.251714,459.251714,827.523243,907.489574,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:3_22:5_22:6_22:6)-H,1619.996249,152.995833,171.006398,305.248604,329.248604,327.232954,327.232954,771.497029,465.241149,441.241149,483.251714,459.251714,827.523243,907.489574,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:3_22:6_22:6_22:6)-H,1617.980599,152.995833,171.006398,305.248604,327.232954,327.232954,327.232954,769.481379,463.225499,441.241149,481.236064,459.251714,825.507593,905.473924,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:4_20:4_20:4_20:4)-H,1543.964949,152.995833,171.006398,303.232954,303.232954,303.232954,303.232954,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274
CL(20:4_20:4_20:4_22:5)-H,1569.980599,152.995833,171.006398,303.232954,303.232954,303.232954,329.248604,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,769.481379,465.241149,439.225499,483.251714,457.236064,825.507593,905.473924
CL(20:4_20:4_20:4_22:6)-H,1567.964949,152.995833,171.006398,303.232954,303.232954,303.232954,327.232954,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,767.465729,463.225499,439.225499,481.236064,457.236064,823.491943,903.458274
CL(20:4_20:4_22:5_22:0)-H,1606.074499,152.995833,171.006398,303.232954,303.232954,329.248604,339.326854,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,805.575279,475.319399,465.241149,493.329964,483.251714,861.601493,941.567824
CL(20:4_20:4_22:5_22:5)-H,1595.996249,152.995833,171.006398,303.232954,303.232954,329.248604,329.248604,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:4_20:4_22:5_22:6)-H,1593.980599,152.995833,171.006398,303.232954,303.232954,329.248604,327.232954,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:4_20:4_22:6_22:0)-H,1604.058849,152.995833,171.006398,303.232954,303.232954,327.232954,339.326854,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,803.559629,475.319399,463.225499,493.329964,481.236064,859.585843,939.552174
CL(20:4_20:4_22:6_22:6)-H,1591.964949,152.995833,171.006398,303.232954,303.232954,327.232954,327.232954,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:4_22:0_20:4_20:4)-H,1580.058849,152.995833,171.006398,303.232954,339.326854,303.232954,303.232954,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,743.465729,439.225499,439.225499,457.236064,457.236064,799.491943,879.458274
CL(20:4_22:0_20:4_22:0)-H,1616.152749,152.995833,171.006398,303.232954,339.326854,303.232954,339.326854,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174
CL(20:4_22:0_22:5_22:0)-H,1642.168399,152.995833,171.006398,303.232954,339.326854,329.248604,339.326854,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,805.575279,475.319399,465.241149,493.329964,483.251714,861.601493,941.567824
CL(20:4_22:0_22:5_22:5)-H,1632.090149,152.995833,171.006398,303.232954,339.326854,329.248604,329.248604,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:4_22:0_22:5_22:6)-H,1630.074499,152.995833,171.006398,303.232954,339.326854,329.248604,327.232954,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:4_22:0_22:6_22:0)-H,1640.152749,152.995833,171.006398,303.232954,339.326854,327.232954,339.326854,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,803.559629,475.319399,463.225499,493.329964,481.236064,859.585843,939.552174
CL(20:4_22:0_22:6_22:6)-H,1628.058849,152.995833,171.006398,303.232954,339.326854,327.232954,327.232954,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:4_22:5_22:5_22:5)-H,1622.011899,152.995833,171.006398,303.232954,329.248604,329.248604,329.248604,769.481379,465.241149,439.225499,483.251714,457.236064,825.507593,905.473924,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(20:4_22:5_22:5_22:6)-H,1619.996249,152.995833,171.006398,303.232954,329.248604,329.248604,327.232954,769.481379,465.241149,439.225499,483.251714,457.236064,825.507593,905.473924,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(20:4_22:5_22:6_22:6)-H,1617.980599,152.995833,171.006398,303.232954,329.248604,327.232954,327.232954,769.481379,465.241149,439.225499,483.251714,457.236064,825.507593,905.473924,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(20:4_22:6_22:6_22:6)-H,1615.964949,152.995833,171.006398,303.232954,327.232954,327.232954,327.232954,767.465729,463.225499,439.225499,481.236064,457.236064,823.491943,903.458274,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(22:0_22:0_16:1_22:0)-H,1602.230999,152.995833,171.006398,339.326854,339.326854,253.217304,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,729.543979,475.319399,389.209849,493.329964,407.220414,785.570193,865.536524
CL(22:0_22:0_18:1_22:0)-H,1630.262299,152.995833,171.006398,339.326854,339.326854,281.248604,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,757.575279,475.319399,417.241149,493.329964,435.251714,813.601493,893.567824
CL(22:0_22:0_18:2_22:0)-H,1628.246649,152.995833,171.006398,339.326854,339.326854,279.232954,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,755.559629,475.319399,415.225499,493.329964,433.236064,811.585843,891.552174
CL(22:0_22:0_18:3_22:0)-H,1626.230999,152.995833,171.006398,339.326854,339.326854,277.217304,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524
CL(22:0_22:0_20:1_22:0)-H,1658.293599,152.995833,171.006398,339.326854,339.326854,309.279904,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,785.606579,475.319399,445.272449,493.329964,463.283014,841.632793,921.599124
CL(22:0_22:0_20:2_22:0)-H,1656.277949,152.995833,171.006398,339.326854,339.326854,307.264254,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,783.590929,475.319399,443.256799,493.329964,461.267364,839.617143,919.583474
CL(22:0_22:0_20:3_22:0)-H,1654.262299,152.995833,171.006398,339.326854,339.326854,305.248604,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,781.575279,475.319399,441.241149,493.329964,459.251714,837.601493,917.567824
CL(22:0_22:0_20:4_22:0)-H,1652.246649,152.995833,171.006398,339.326854,339.326854,303.232954,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,779.559629,475.319399,439.225499,493.329964,457.236064,835.585843,915.552174
CL(22:0_22:0_22:0_22:0)-H,1688.340549,152.995833,171.006398,339.326854,339.326854,339.326854,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074
CL(22:0_22:0_22:0_22:5)-H,1678.262299,152.995833,171.006398,339.326854,339.326854,339.326854,329.248604,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,805.575279,465.241149,475.319399,483.251714,493.329964,861.601493,941.567824
CL(22:0_22:0_22:0_22:6)-H,1676.246649,152.995833,171.006398,339.326854,339.326854,339.326854,327.232954,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,803.559629,463.225499,475.319399,481.236064,493.329964,859.585843,939.552174
CL(22:0_22:0_22:5_22:5)-H,1668.184049,152.995833,171.006398,339.326854,339.326854,329.248604,329.248604,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(22:0_22:0_22:5_22:6)-H,1666.168399,152.995833,171.006398,339.326854,339.326854,329.248604,327.232954,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(22:0_22:0_22:6_22:6)-H,1664.152749,152.995833,171.006398,339.326854,339.326854,327.232954,327.232954,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(22:0_22:5_22:5_22:5)-H,1658.105799,152.995833,171.006398,339.326854,329.248604,329.248604,329.248604,805.575279,465.241149,475.319399,483.251714,493.329964,861.601493,941.567824,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
CL(22:0_22:5_22:5_22:6)-H,1656.090149,152.995833,171.006398,339.326854,329.248604,329.248604,327.232954,805.575279,465.241149,475.319399,483.251714,493.329964,861.601493,941.567824,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924
CL(22:0_22:5_22:6_22:6)-H,1654.074499,152.995833,171.006398,339.326854,329.248604,327.232954,327.232954,805.575279,465.241149,475.319399,483.251714,493.329964,861.601493,941.567824,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(22:0_22:6_22:6_22:6)-H,1652.058849,152.995833,171.006398,339.326854,327.232954,327.232954,327.232954,803.559629,463.225499,475.319399,481.236064,493.329964,859.585843,939.552174,791.465729,463.225499,463.225499,481.236064,481.236064,847.491943,927.458274
CL(22:5_22:5_22:5_22:5)-H,1648.027549,152.995833,171.006398,329.248604,329.248604,329.248604,329.248604,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574
