OxTG,[M+NH4]+,NL_R1COOH,NL_R2COOH,NL_R3COOH
OxTG(16:1_20:4_13:0(CHO))+NH4,842.6868804,571.4357064,521.4201064,597.4877764
OxTG(16:1_20:4_14:0(CHO))+NH4,856.7025304,585.4513564,535.4357564,597.4877764
OxTG(16:1_20:4_15:0(CHO))+NH4,870.7181804,599.4670064,549.4514064,597.4877764
OxTG(16:1_20:4_6:1(CHO))+NH4,742.5616904,471.3105164,421.2949164,597.4877764
OxTG(16:1_20:4_7:1(CHO))+NH4,756.5773404,485.3261664,435.3105664,597.4877764
OxTG(16:1_20:4_8:1(CHO))+NH4,770.5929904,499.3418164,449.3262164,597.4877764
OxTG(16:1_20:4_9:1(CHO))+NH4,784.6086404,513.3574664,463.3418664,597.4877764
OxTG(16:1_20:4_9:2(CHO))+NH4,782.5929904,511.3418164,461.3262164,597.4877764
OxTG(16:1_20:4_10:1(CHO))+NH4,798.6242904,527.3731164,477.3575164,597.4877764
OxTG(16:1_20:4_10:2(CHO))+NH4,796.6086404,525.3574664,475.3418664,597.4877764
OxTG(16:1_20:4_11:1(CHO))+NH4,812.6399404,541.3887664,491.3731664,597.4877764
OxTG(16:1_20:4_11:2(CHO))+NH4,810.6242904,539.3731164,489.3575164,597.4877764
OxTG(16:1_20:4_12:1(CHO))+NH4,826.6555904,555.4044164,505.3888164,597.4877764
OxTG(16:1_20:4_12:2(CHO))+NH4,824.6399404,553.3887664,503.3731664,597.4877764
OxTG(16:1_20:4_12:3(CHO))+NH4,822.6242904,551.3731164,501.3575164,597.4877764
OxTG(16:1_20:4_13:1(CHO))+NH4,840.6712404,569.4200664,519.4044664,597.4877764
OxTG(16:1_20:4_13:2(CHO))+NH4,838.6555904,567.4044164,517.3888164,597.4877764
OxTG(16:1_20:4_13:3(CHO))+NH4,836.6399404,565.3887664,515.3731664,597.4877764
OxTG(16:1_20:4_14:1(CHO))+NH4,854.6868904,583.4357164,533.4201164,597.4877764
OxTG(16:1_20:4_14:2(CHO))+NH4,852.6712404,581.4200664,531.4044664,597.4877764
OxTG(16:1_20:4_14:3(CHO))+NH4,850.6555904,579.4044164,529.3888164,597.4877764
OxTG(16:1_20:4_15:1(CHO))+NH4,868.7025404,597.4513664,547.4357664,597.4877764
OxTG(16:1_20:4_15:2(CHO))+NH4,866.6868904,595.4357164,545.4201164,597.4877764
OxTG(16:1_20:4_15:3(CHO))+NH4,864.6712404,593.4200664,543.4044664,597.4877764
OxTG(16:1_20:4_15:4(CHO))+NH4,862.6555904,591.4044164,541.3888164,597.4877764
OxTG(16:1_20:4_16:1(CHO))+NH4,882.7181904,611.4670164,561.4514164,597.4877764
OxTG(16:1_20:4_16:2(CHO))+NH4,880.7025404,609.4513664,559.4357664,597.4877764
OxTG(16:1_20:4_16:3(CHO))+NH4,878.6868904,607.4357164,557.4201164,597.4877764
OxTG(16:1_20:4_16:4(CHO))+NH4,876.6712404,605.4200664,555.4044664,597.4877764
OxTG(16:1_20:4_17:4(CHO))+NH4,890.6868904,619.4357164,569.4201164,597.4877764
OxTG(16:1_20:4_18:4(CHO))+NH4,904.7025404,633.4513664,583.4357664,597.4877764
OxTG(16:1_20:4_18:5(CHO))+NH4,902.6868904,631.4357164,581.4201164,597.4877764
OxTG(16:1_20:4_19:4(CHO))+NH4,918.7181904,647.4670164,597.4514164,597.4877764
OxTG(16:1_20:4_19:5(CHO))+NH4,916.7025404,645.4513664,595.4357664,597.4877764
OxTG(16:1_20:5_3:0(CHO))+NH4,700.5147804,429.2636064,381.2636064,595.4721764
OxTG(16:1_20:5_4:0(CHO))+NH4,714.5304304,443.2792564,395.2792564,595.4721764
OxTG(16:1_20:5_5:0(CHO))+NH4,728.5460804,457.2949064,409.2949064,595.4721764
OxTG(16:1_20:5_6:0(CHO))+NH4,742.5617304,471.3105564,423.3105564,595.4721764
OxTG(16:1_20:5_7:0(CHO))+NH4,756.5773804,485.3262064,437.3262064,595.4721764
OxTG(16:1_20:5_8:0(CHO))+NH4,770.5930304,499.3418564,451.3418564,595.4721764
OxTG(16:1_20:5_9:0(CHO))+NH4,784.6086804,513.3575064,465.3575064,595.4721764
OxTG(16:1_20:5_10:0(CHO))+NH4,798.6243304,527.3731564,479.3731564,595.4721764
OxTG(16:1_20:5_11:0(CHO))+NH4,812.6399804,541.3888064,493.3888064,595.4721764
OxTG(16:1_20:5_12:0(CHO))+NH4,826.6556304,555.4044564,507.4044564,595.4721764
OxTG(16:1_20:5_13:0(CHO))+NH4,840.6712804,569.4201064,521.4201064,595.4721764
OxTG(16:1_20:5_14:0(CHO))+NH4,854.6869304,583.4357564,535.4357564,595.4721764
OxTG(16:1_20:5_15:0(CHO))+NH4,868.7025804,597.4514064,549.4514064,595.4721764
OxTG(16:1_20:5_6:1(CHO))+NH4,740.5460904,469.2949164,421.2949164,595.4721764
OxTG(16:1_20:5_7:1(CHO))+NH4,754.5617404,483.3105664,435.3105664,595.4721764
OxTG(16:1_20:5_8:1(CHO))+NH4,768.5773904,497.3262164,449.3262164,595.4721764
OxTG(16:1_20:5_9:1(CHO))+NH4,782.5930404,511.3418664,463.3418664,595.4721764
OxTG(16:1_20:5_9:2(CHO))+NH4,780.5773904,509.3262164,461.3262164,595.4721764
OxTG(16:1_20:5_10:1(CHO))+NH4,796.6086904,525.3575164,477.3575164,595.4721764
OxTG(16:1_20:5_10:2(CHO))+NH4,794.5930404,523.3418664,475.3418664,595.4721764
OxTG(16:1_20:5_11:1(CHO))+NH4,810.6243404,539.3731664,491.3731664,595.4721764
OxTG(16:1_20:5_11:2(CHO))+NH4,808.6086904,537.3575164,489.3575164,595.4721764
OxTG(16:1_20:5_12:1(CHO))+NH4,824.6399904,553.3888164,505.3888164,595.4721764
OxTG(16:1_20:5_12:2(CHO))+NH4,822.6243404,551.3731664,503.3731664,595.4721764
OxTG(16:1_20:5_12:3(CHO))+NH4,820.6086904,549.3575164,501.3575164,595.4721764
OxTG(16:1_20:5_13:1(CHO))+NH4,838.6556404,567.4044664,519.4044664,595.4721764
OxTG(16:1_20:5_13:2(CHO))+NH4,836.6399904,565.3888164,517.3888164,595.4721764
OxTG(16:1_20:5_13:3(CHO))+NH4,834.6243404,563.3731664,515.3731664,595.4721764
OxTG(16:1_20:5_14:1(CHO))+NH4,852.6712904,581.4201164,533.4201164,595.4721764
OxTG(16:1_20:5_14:2(CHO))+NH4,850.6556404,579.4044664,531.4044664,595.4721764
OxTG(16:1_20:5_14:3(CHO))+NH4,848.6399904,577.3888164,529.3888164,595.4721764
OxTG(16:1_20:5_15:1(CHO))+NH4,866.6869404,595.4357664,547.4357664,595.4721764
OxTG(16:1_20:5_15:2(CHO))+NH4,864.6712904,593.4201164,545.4201164,595.4721764
OxTG(16:1_20:5_15:3(CHO))+NH4,862.6556404,591.4044664,543.4044664,595.4721764
OxTG(16:1_20:5_15:4(CHO))+NH4,860.6399904,589.3888164,541.3888164,595.4721764
OxTG(16:1_20:5_16:1(CHO))+NH4,880.7025904,609.4514164,561.4514164,595.4721764
OxTG(16:1_20:5_16:2(CHO))+NH4,878.6869404,607.4357664,559.4357664,595.4721764
OxTG(16:1_20:5_16:3(CHO))+NH4,876.6712904,605.4201164,557.4201164,595.4721764
OxTG(16:1_20:5_16:4(CHO))+NH4,874.6556404,603.4044664,555.4044664,595.4721764
OxTG(16:1_20:5_17:4(CHO))+NH4,888.6712904,617.4201164,569.4201164,595.4721764
OxTG(16:1_20:5_18:4(CHO))+NH4,902.6869404,631.4357664,583.4357664,595.4721764
OxTG(16:1_20:5_18:5(CHO))+NH4,900.6712904,629.4201164,581.4201164,595.4721764
OxTG(16:1_20:5_19:4(CHO))+NH4,916.7025904,645.4514164,597.4514164,595.4721764
OxTG(16:1_20:5_19:5(CHO))+NH4,914.6869404,643.4357664,595.4357664,595.4721764
OxTG(16:1_22:5_3:0(CHO))+NH4,728.5460804,457.2949064,381.2636064,623.5034764
OxTG(16:1_22:5_4:0(CHO))+NH4,742.5617304,471.3105564,395.2792564,623.5034764
OxTG(16:1_22:5_5:0(CHO))+NH4,756.5773804,485.3262064,409.2949064,623.5034764
OxTG(16:1_22:5_6:0(CHO))+NH4,770.5930304,499.3418564,423.3105564,623.5034764
OxTG(16:1_22:5_7:0(CHO))+NH4,784.6086804,513.3575064,437.3262064,623.5034764
OxTG(16:1_22:5_8:0(CHO))+NH4,798.6243304,527.3731564,451.3418564,623.5034764
OxTG(16:1_22:5_9:0(CHO))+NH4,812.6399804,541.3888064,465.3575064,623.5034764
OxTG(16:1_22:5_10:0(CHO))+NH4,826.6556304,555.4044564,479.3731564,623.5034764
OxTG(16:1_22:5_11:0(CHO))+NH4,840.6712804,569.4201064,493.3888064,623.5034764
OxTG(16:1_22:5_12:0(CHO))+NH4,854.6869304,583.4357564,507.4044564,623.5034764
OxTG(16:1_22:5_13:0(CHO))+NH4,868.7025804,597.4514064,521.4201064,623.5034764
OxTG(16:1_22:5_14:0(CHO))+NH4,882.7182304,611.4670564,535.4357564,623.5034764
OxTG(16:1_22:5_15:0(CHO))+NH4,896.7338804,625.4827064,549.4514064,623.5034764
OxTG(16:1_22:5_6:1(CHO))+NH4,768.5773904,497.3262164,421.2949164,623.5034764
OxTG(16:1_22:5_7:1(CHO))+NH4,782.5930404,511.3418664,435.3105664,623.5034764
OxTG(16:1_22:5_8:1(CHO))+NH4,796.6086904,525.3575164,449.3262164,623.5034764
OxTG(16:1_22:5_9:1(CHO))+NH4,810.6243404,539.3731664,463.3418664,623.5034764
OxTG(16:1_22:5_9:2(CHO))+NH4,808.6086904,537.3575164,461.3262164,623.5034764
OxTG(16:1_22:5_10:1(CHO))+NH4,824.6399904,553.3888164,477.3575164,623.5034764
OxTG(16:1_22:5_10:2(CHO))+NH4,822.6243404,551.3731664,475.3418664,623.5034764
OxTG(16:1_22:5_11:1(CHO))+NH4,838.6556404,567.4044664,491.3731664,623.5034764
OxTG(16:1_22:5_11:2(CHO))+NH4,836.6399904,565.3888164,489.3575164,623.5034764
OxTG(16:1_22:5_12:1(CHO))+NH4,852.6712904,581.4201164,505.3888164,623.5034764
OxTG(16:1_22:5_12:2(CHO))+NH4,850.6556404,579.4044664,503.3731664,623.5034764
OxTG(16:1_22:5_12:3(CHO))+NH4,848.6399904,577.3888164,501.3575164,623.5034764
OxTG(16:1_22:5_13:1(CHO))+NH4,866.6869404,595.4357664,519.4044664,623.5034764
OxTG(16:1_22:5_13:2(CHO))+NH4,864.6712904,593.4201164,517.3888164,623.5034764
OxTG(16:1_22:5_13:3(CHO))+NH4,862.6556404,591.4044664,515.3731664,623.5034764
OxTG(16:1_22:5_14:1(CHO))+NH4,880.7025904,609.4514164,533.4201164,623.5034764
OxTG(16:1_22:5_14:2(CHO))+NH4,878.6869404,607.4357664,531.4044664,623.5034764
OxTG(16:1_22:5_14:3(CHO))+NH4,876.6712904,605.4201164,529.3888164,623.5034764
OxTG(16:1_22:5_15:1(CHO))+NH4,894.7182404,623.4670664,547.4357664,623.5034764
OxTG(16:1_22:5_15:2(CHO))+NH4,892.7025904,621.4514164,545.4201164,623.5034764
OxTG(16:1_22:5_15:3(CHO))+NH4,890.6869404,619.4357664,543.4044664,623.5034764
OxTG(16:1_22:5_15:4(CHO))+NH4,888.6712904,617.4201164,541.3888164,623.5034764
OxTG(16:1_22:5_16:1(CHO))+NH4,908.7338904,637.4827164,561.4514164,623.5034764
OxTG(16:1_22:5_16:2(CHO))+NH4,906.7182404,635.4670664,559.4357664,623.5034764
OxTG(16:1_22:5_16:3(CHO))+NH4,904.7025904,633.4514164,557.4201164,623.5034764
OxTG(16:1_22:5_16:4(CHO))+NH4,902.6869404,631.4357664,555.4044664,623.5034764
OxTG(16:1_22:5_17:4(CHO))+NH4,916.7025904,645.4514164,569.4201164,623.5034764
OxTG(16:1_22:5_18:4(CHO))+NH4,930.7182404,659.4670664,583.4357664,623.5034764
OxTG(16:1_22:5_18:5(CHO))+NH4,928.7025904,657.4514164,581.4201164,623.5034764
OxTG(16:1_22:5_19:4(CHO))+NH4,944.7338904,673.4827164,597.4514164,623.5034764
OxTG(16:1_22:5_19:5(CHO))+NH4,942.7182404,671.4670664,595.4357664,623.5034764
OxTG(16:1_22:6_3:0(CHO))+NH4,726.5303804,455.2792064,381.2636064,621.4877764
OxTG(16:1_22:6_4:0(CHO))+NH4,740.5460304,469.2948564,395.2792564,621.4877764
OxTG(16:1_22:6_5:0(CHO))+NH4,754.5616804,483.3105064,409.2949064,621.4877764
OxTG(16:1_22:6_6:0(CHO))+NH4,768.5773304,497.3261564,423.3105564,621.4877764
OxTG(16:1_22:6_7:0(CHO))+NH4,782.5929804,511.3418064,437.3262064,621.4877764
OxTG(16:1_22:6_8:0(CHO))+NH4,796.6086304,525.3574564,451.3418564,621.4877764
OxTG(16:1_22:6_9:0(CHO))+NH4,810.6242804,539.3731064,465.3575064,621.4877764
OxTG(16:1_22:6_10:0(CHO))+NH4,824.6399304,553.3887564,479.3731564,621.4877764
OxTG(16:1_22:6_11:0(CHO))+NH4,838.6555804,567.4044064,493.3888064,621.4877764
OxTG(16:1_22:6_12:0(CHO))+NH4,852.6712304,581.4200564,507.4044564,621.4877764
OxTG(16:1_22:6_13:0(CHO))+NH4,866.6868804,595.4357064,521.4201064,621.4877764
OxTG(16:1_22:6_14:0(CHO))+NH4,880.7025304,609.4513564,535.4357564,621.4877764
OxTG(16:1_22:6_15:0(CHO))+NH4,894.7181804,623.4670064,549.4514064,621.4877764
OxTG(16:1_22:6_6:1(CHO))+NH4,766.5616904,495.3105164,421.2949164,621.4877764
OxTG(16:1_22:6_7:1(CHO))+NH4,780.5773404,509.3261664,435.3105664,621.4877764
OxTG(16:1_22:6_8:1(CHO))+NH4,794.5929904,523.3418164,449.3262164,621.4877764
OxTG(16:1_22:6_9:1(CHO))+NH4,808.6086404,537.3574664,463.3418664,621.4877764
OxTG(16:1_22:6_9:2(CHO))+NH4,806.5929904,535.3418164,461.3262164,621.4877764
OxTG(16:1_22:6_10:1(CHO))+NH4,822.6242904,551.3731164,477.3575164,621.4877764
OxTG(16:1_22:6_10:2(CHO))+NH4,820.6086404,549.3574664,475.3418664,621.4877764
OxTG(16:1_22:6_11:1(CHO))+NH4,836.6399404,565.3887664,491.3731664,621.4877764
OxTG(16:1_22:6_11:2(CHO))+NH4,834.6242904,563.3731164,489.3575164,621.4877764
OxTG(16:1_22:6_12:1(CHO))+NH4,850.6555904,579.4044164,505.3888164,621.4877764
OxTG(16:1_22:6_12:2(CHO))+NH4,848.6399404,577.3887664,503.3731664,621.4877764
OxTG(16:1_22:6_12:3(CHO))+NH4,846.6242904,575.3731164,501.3575164,621.4877764
OxTG(16:1_22:6_13:1(CHO))+NH4,864.6712404,593.4200664,519.4044664,621.4877764
OxTG(16:1_22:6_13:2(CHO))+NH4,862.6555904,591.4044164,517.3888164,621.4877764
OxTG(16:1_22:6_13:3(CHO))+NH4,860.6399404,589.3887664,515.3731664,621.4877764
OxTG(16:1_22:6_14:1(CHO))+NH4,878.6868904,607.4357164,533.4201164,621.4877764
OxTG(16:1_22:6_14:2(CHO))+NH4,876.6712404,605.4200664,531.4044664,621.4877764
OxTG(16:1_22:6_14:3(CHO))+NH4,874.6555904,603.4044164,529.3888164,621.4877764
OxTG(16:1_22:6_15:1(CHO))+NH4,892.7025404,621.4513664,547.4357664,621.4877764
OxTG(16:1_22:6_15:2(CHO))+NH4,890.6868904,619.4357164,545.4201164,621.4877764
OxTG(16:1_22:6_15:3(CHO))+NH4,888.6712404,617.4200664,543.4044664,621.4877764
OxTG(16:1_22:6_15:4(CHO))+NH4,886.6555904,615.4044164,541.3888164,621.4877764
OxTG(16:1_22:6_16:1(CHO))+NH4,906.7181904,635.4670164,561.4514164,621.4877764
OxTG(16:1_22:6_16:2(CHO))+NH4,904.7025404,633.4513664,559.4357664,621.4877764
OxTG(16:1_22:6_16:3(CHO))+NH4,902.6868904,631.4357164,557.4201164,621.4877764
OxTG(16:1_22:6_16:4(CHO))+NH4,900.6712404,629.4200664,555.4044664,621.4877764
OxTG(16:1_22:6_17:4(CHO))+NH4,914.6868904,643.4357164,569.4201164,621.4877764
OxTG(16:1_22:6_18:4(CHO))+NH4,928.7025404,657.4513664,583.4357664,621.4877764
OxTG(16:1_22:6_18:5(CHO))+NH4,926.6868904,655.4357164,581.4201164,621.4877764
OxTG(16:1_22:6_19:4(CHO))+NH4,942.7181904,671.4670164,597.4514164,621.4877764
OxTG(16:1_22:6_19:5(CHO))+NH4,940.7025404,669.4513664,595.4357664,621.4877764
OxTG(18:0_18:0_3:0(CHO))+NH4,712.6085804,411.3105064,411.3105064,607.5659764
OxTG(18:0_18:0_4:0(CHO))+NH4,726.6242304,425.3261564,425.3261564,607.5659764
OxTG(18:0_18:0_5:0(CHO))+NH4,740.6398804,439.3418064,439.3418064,607.5659764
OxTG(18:0_18:0_6:0(CHO))+NH4,754.6555304,453.3574564,453.3574564,607.5659764
OxTG(18:0_18:0_7:0(CHO))+NH4,768.6711804,467.3731064,467.3731064,607.5659764
OxTG(18:0_18:0_8:0(CHO))+NH4,782.6868304,481.3887564,481.3887564,607.5659764
OxTG(18:0_18:0_9:0(CHO))+NH4,796.7024804,495.4044064,495.4044064,607.5659764
OxTG(18:0_18:0_10:0(CHO))+NH4,810.7181304,509.4200564,509.4200564,607.5659764
OxTG(18:0_18:0_11:0(CHO))+NH4,824.7337804,523.4357064,523.4357064,607.5659764
OxTG(18:0_18:0_12:0(CHO))+NH4,838.7494304,537.4513564,537.4513564,607.5659764
OxTG(18:0_18:0_13:0(CHO))+NH4,852.7650804,551.4670064,551.4670064,607.5659764
OxTG(18:0_18:0_14:0(CHO))+NH4,866.7807304,565.4826564,565.4826564,607.5659764
OxTG(18:0_18:0_15:0(CHO))+NH4,880.7963804,579.4983064,579.4983064,607.5659764
OxTG(18:0_18:0_6:1(CHO))+NH4,752.6398904,451.3418164,451.3418164,607.5659764
OxTG(18:0_18:0_7:1(CHO))+NH4,766.6555404,465.3574664,465.3574664,607.5659764
OxTG(18:0_18:0_8:1(CHO))+NH4,780.6711904,479.3731164,479.3731164,607.5659764
OxTG(18:0_18:0_9:1(CHO))+NH4,794.6868404,493.3887664,493.3887664,607.5659764
OxTG(18:0_18:0_9:2(CHO))+NH4,792.6711904,491.3731164,491.3731164,607.5659764
OxTG(18:0_18:0_10:1(CHO))+NH4,808.7024904,507.4044164,507.4044164,607.5659764
OxTG(18:0_18:0_10:2(CHO))+NH4,806.6868404,505.3887664,505.3887664,607.5659764
OxTG(18:0_18:0_11:1(CHO))+NH4,822.7181404,521.4200664,521.4200664,607.5659764
OxTG(18:0_18:0_11:2(CHO))+NH4,820.7024904,519.4044164,519.4044164,607.5659764
OxTG(18:0_18:0_12:1(CHO))+NH4,836.7337904,535.4357164,535.4357164,607.5659764
OxTG(18:0_18:0_12:2(CHO))+NH4,834.7181404,533.4200664,533.4200664,607.5659764
OxTG(18:0_18:0_12:3(CHO))+NH4,832.7024904,531.4044164,531.4044164,607.5659764
OxTG(18:0_18:0_13:1(CHO))+NH4,850.7494404,549.4513664,549.4513664,607.5659764
OxTG(18:0_18:0_13:2(CHO))+NH4,848.7337904,547.4357164,547.4357164,607.5659764
OxTG(18:0_18:0_13:3(CHO))+NH4,846.7181404,545.4200664,545.4200664,607.5659764
OxTG(18:0_18:0_14:1(CHO))+NH4,864.7650904,563.4670164,563.4670164,607.5659764
OxTG(18:0_18:0_14:2(CHO))+NH4,862.7494404,561.4513664,561.4513664,607.5659764
OxTG(18:0_18:0_14:3(CHO))+NH4,860.7337904,559.4357164,559.4357164,607.5659764
OxTG(18:0_18:0_15:1(CHO))+NH4,878.7807404,577.4826664,577.4826664,607.5659764
OxTG(18:0_18:0_15:2(CHO))+NH4,876.7650904,575.4670164,575.4670164,607.5659764
OxTG(18:0_18:0_15:3(CHO))+NH4,874.7494404,573.4513664,573.4513664,607.5659764
OxTG(18:0_18:0_15:4(CHO))+NH4,872.7337904,571.4357164,571.4357164,607.5659764
OxTG(18:0_18:0_16:1(CHO))+NH4,892.7963904,591.4983164,591.4983164,607.5659764
OxTG(18:0_18:0_16:2(CHO))+NH4,890.7807404,589.4826664,589.4826664,607.5659764
OxTG(18:0_18:0_16:3(CHO))+NH4,888.7650904,587.4670164,587.4670164,607.5659764
OxTG(18:0_18:0_16:4(CHO))+NH4,886.7494404,585.4513664,585.4513664,607.5659764
OxTG(18:0_18:0_17:4(CHO))+NH4,900.7650904,599.4670164,599.4670164,607.5659764
OxTG(18:0_18:0_18:4(CHO))+NH4,914.7807404,613.4826664,613.4826664,607.5659764
OxTG(18:0_18:0_18:5(CHO))+NH4,912.7650904,611.4670164,611.4670164,607.5659764
OxTG(18:0_18:0_19:4(CHO))+NH4,928.7963904,627.4983164,627.4983164,607.5659764
OxTG(18:0_18:0_19:5(CHO))+NH4,926.7807404,625.4826664,625.4826664,607.5659764
OxTG(18:0_18:1_3:0(CHO))+NH4,710.5929804,409.2949064,411.3105064,605.5503764
OxTG(18:0_18:1_4:0(CHO))+NH4,724.6086304,423.3105564,425.3261564,605.5503764
OxTG(18:0_18:1_5:0(CHO))+NH4,738.6242804,437.3262064,439.3418064,605.5503764
OxTG(18:0_18:1_6:0(CHO))+NH4,752.6399304,451.3418564,453.3574564,605.5503764
OxTG(18:0_18:1_7:0(CHO))+NH4,766.6555804,465.3575064,467.3731064,605.5503764
OxTG(18:0_18:1_8:0(CHO))+NH4,780.6712304,479.3731564,481.3887564,605.5503764
OxTG(18:0_18:1_9:0(CHO))+NH4,794.6868804,493.3888064,495.4044064,605.5503764
OxTG(18:0_18:1_10:0(CHO))+NH4,808.7025304,507.4044564,509.4200564,605.5503764
OxTG(18:0_18:1_11:0(CHO))+NH4,822.7181804,521.4201064,523.4357064,605.5503764
OxTG(18:0_18:1_12:0(CHO))+NH4,836.7338304,535.4357564,537.4513564,605.5503764
OxTG(18:0_18:1_13:0(CHO))+NH4,850.7494804,549.4514064,551.4670064,605.5503764
OxTG(18:0_18:1_14:0(CHO))+NH4,864.7651304,563.4670564,565.4826564,605.5503764
OxTG(18:0_18:1_15:0(CHO))+NH4,878.7807804,577.4827064,579.4983064,605.5503764
OxTG(18:0_18:1_6:1(CHO))+NH4,750.6242904,449.3262164,451.3418164,605.5503764
OxTG(18:0_18:1_7:1(CHO))+NH4,764.6399404,463.3418664,465.3574664,605.5503764
OxTG(18:0_18:1_8:1(CHO))+NH4,778.6555904,477.3575164,479.3731164,605.5503764
OxTG(18:0_18:1_9:1(CHO))+NH4,792.6712404,491.3731664,493.3887664,605.5503764
OxTG(18:0_18:1_9:2(CHO))+NH4,790.6555904,489.3575164,491.3731164,605.5503764
OxTG(18:0_18:1_10:1(CHO))+NH4,806.6868904,505.3888164,507.4044164,605.5503764
OxTG(18:0_18:1_10:2(CHO))+NH4,804.6712404,503.3731664,505.3887664,605.5503764
OxTG(18:0_18:1_11:1(CHO))+NH4,820.7025404,519.4044664,521.4200664,605.5503764
OxTG(18:0_18:1_11:2(CHO))+NH4,818.6868904,517.3888164,519.4044164,605.5503764
OxTG(18:0_18:1_12:1(CHO))+NH4,834.7181904,533.4201164,535.4357164,605.5503764
OxTG(18:0_18:1_12:2(CHO))+NH4,832.7025404,531.4044664,533.4200664,605.5503764
OxTG(18:0_18:1_12:3(CHO))+NH4,830.6868904,529.3888164,531.4044164,605.5503764
OxTG(18:0_18:1_13:1(CHO))+NH4,848.7338404,547.4357664,549.4513664,605.5503764
OxTG(18:0_18:1_13:2(CHO))+NH4,846.7181904,545.4201164,547.4357164,605.5503764
OxTG(18:0_18:1_13:3(CHO))+NH4,844.7025404,543.4044664,545.4200664,605.5503764
OxTG(18:0_18:1_14:1(CHO))+NH4,862.7494904,561.4514164,563.4670164,605.5503764
OxTG(18:0_18:1_14:2(CHO))+NH4,860.7338404,559.4357664,561.4513664,605.5503764
OxTG(18:0_18:1_14:3(CHO))+NH4,858.7181904,557.4201164,559.4357164,605.5503764
OxTG(18:0_18:1_15:1(CHO))+NH4,876.7651404,575.4670664,577.4826664,605.5503764
OxTG(18:0_18:1_15:2(CHO))+NH4,874.7494904,573.4514164,575.4670164,605.5503764
OxTG(18:0_18:1_15:3(CHO))+NH4,872.7338404,571.4357664,573.4513664,605.5503764
OxTG(18:0_18:1_15:4(CHO))+NH4,870.7181904,569.4201164,571.4357164,605.5503764
OxTG(18:0_18:1_16:1(CHO))+NH4,890.7807904,589.4827164,591.4983164,605.5503764
OxTG(18:0_18:1_16:2(CHO))+NH4,888.7651404,587.4670664,589.4826664,605.5503764
OxTG(18:0_18:1_16:3(CHO))+NH4,886.7494904,585.4514164,587.4670164,605.5503764
OxTG(18:0_18:1_16:4(CHO))+NH4,884.7338404,583.4357664,585.4513664,605.5503764
OxTG(18:0_18:1_17:4(CHO))+NH4,898.7494904,597.4514164,599.4670164,605.5503764
OxTG(18:0_18:1_18:4(CHO))+NH4,912.7651404,611.4670664,613.4826664,605.5503764
OxTG(18:0_18:1_18:5(CHO))+NH4,910.7494904,609.4514164,611.4670164,605.5503764
OxTG(18:0_18:1_19:4(CHO))+NH4,926.7807904,625.4827164,627.4983164,605.5503764
OxTG(18:0_18:1_19:5(CHO))+NH4,924.7651404,623.4670664,625.4826664,605.5503764
OxTG(18:0_18:2_3:0(CHO))+NH4,708.5772804,407.2792064,411.3105064,603.5346764
OxTG(18:0_18:2_4:0(CHO))+NH4,722.5929304,421.2948564,425.3261564,603.5346764
OxTG(18:0_18:2_5:0(CHO))+NH4,736.6085804,435.3105064,439.3418064,603.5346764
OxTG(18:0_18:2_6:0(CHO))+NH4,750.6242304,449.3261564,453.3574564,603.5346764
OxTG(18:0_18:2_7:0(CHO))+NH4,764.6398804,463.3418064,467.3731064,603.5346764
OxTG(18:0_18:2_8:0(CHO))+NH4,778.6555304,477.3574564,481.3887564,603.5346764
OxTG(18:0_18:2_9:0(CHO))+NH4,792.6711804,491.3731064,495.4044064,603.5346764
OxTG(18:0_18:2_10:0(CHO))+NH4,806.6868304,505.3887564,509.4200564,603.5346764
OxTG(18:0_18:2_11:0(CHO))+NH4,820.7024804,519.4044064,523.4357064,603.5346764
OxTG(18:0_18:2_12:0(CHO))+NH4,834.7181304,533.4200564,537.4513564,603.5346764
OxTG(18:0_18:2_13:0(CHO))+NH4,848.7337804,547.4357064,551.4670064,603.5346764
OxTG(18:0_18:2_14:0(CHO))+NH4,862.7494304,561.4513564,565.4826564,603.5346764
OxTG(18:0_18:2_15:0(CHO))+NH4,876.7650804,575.4670064,579.4983064,603.5346764
OxTG(18:0_18:2_6:1(CHO))+NH4,748.6085904,447.3105164,451.3418164,603.5346764
OxTG(18:0_18:2_7:1(CHO))+NH4,762.6242404,461.3261664,465.3574664,603.5346764
OxTG(18:0_18:2_8:1(CHO))+NH4,776.6398904,475.3418164,479.3731164,603.5346764
OxTG(18:0_18:2_9:1(CHO))+NH4,790.6555404,489.3574664,493.3887664,603.5346764
OxTG(18:0_18:2_9:2(CHO))+NH4,788.6398904,487.3418164,491.3731164,603.5346764
OxTG(18:0_18:2_10:1(CHO))+NH4,804.6711904,503.3731164,507.4044164,603.5346764
OxTG(18:0_18:2_10:2(CHO))+NH4,802.6555404,501.3574664,505.3887664,603.5346764
OxTG(18:0_18:2_11:1(CHO))+NH4,818.6868404,517.3887664,521.4200664,603.5346764
OxTG(18:0_18:2_11:2(CHO))+NH4,816.6711904,515.3731164,519.4044164,603.5346764
OxTG(18:0_18:2_12:1(CHO))+NH4,832.7024904,531.4044164,535.4357164,603.5346764
OxTG(18:0_18:2_12:2(CHO))+NH4,830.6868404,529.3887664,533.4200664,603.5346764
OxTG(18:0_18:2_12:3(CHO))+NH4,828.6711904,527.3731164,531.4044164,603.5346764
