"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_GDCAE","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_GDCAE","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_GDCAE","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_GDCAE","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_GDCAE","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_GDCAE","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"13.7778930555556","14.0778930555556","15191","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"13.7778930555556","14.0778930555556","15191","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"13.7778930555556","14.0778930555556","15191","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"13.7778930555556","14.0778930555556","15191","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"13.7778930555556","14.0778930555556","15191","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6","751.56196","414.3003","751.5620","13.7778930555556","14.0778930555556","15191"
"","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"10.6854638888889","10.9854638888889","17169","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"10.6854638888889","10.9854638888889","17169","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"10.6854638888889","10.9854638888889","17169","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"10.6854638888889","10.9854638888889","17169","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"10.6854638888889","10.9854638888889","17169","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6","751.56196","414.3003","751.5620","10.6854638888889","10.9854638888889","17169"
"","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"11.7173083333333","12.0173083333333","17172","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"11.7173083333333","12.0173083333333","17172","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"11.7173083333333","12.0173083333333","17172","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"11.7173083333333","12.0173083333333","17172","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6",0,0,0,"11.7173083333333","12.0173083333333","17172","","MSDIAL_ST 24:1;O4;G/20:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;YOIHYPSKTUEXCF-WMPRHZDHNA-N;C46H71NO6","751.56196","414.3003","751.5620","11.7173083333333","12.0173083333333","17172"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.73484583333333","8.03484583333333","4634","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.73484583333333","8.03484583333333","4634","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.73484583333333","8.03484583333333","4634","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.73484583333333","8.03484583333333","4634","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.73484583333333","8.03484583333333","4634","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","7.73484583333333","8.03484583333333","4634"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"9.63323194444445","9.93323194444445","6198","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"9.63323194444445","9.93323194444445","6198","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"9.63323194444445","9.93323194444445","6198","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"9.63323194444445","9.93323194444445","6198","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"9.63323194444445","9.93323194444445","6198","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","9.63323194444445","9.93323194444445","6198"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"10.1843027777778","10.4843027777778","6464","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"10.1843027777778","10.4843027777778","6464","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"10.1843027777778","10.4843027777778","6464","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"10.1843027777778","10.4843027777778","6464","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"10.1843027777778","10.4843027777778","6464","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","10.1843027777778","10.4843027777778","6464"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.4272393939394","11.7272393939394","11542","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.4272393939394","11.7272393939394","11542","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.4272393939394","11.7272393939394","11542","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.4272393939394","11.7272393939394","11542","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.4272393939394","11.7272393939394","11542","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","11.4272393939394","11.7272393939394","11542"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"13.0897208333333","13.3897208333333","11778","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"13.0897208333333","13.3897208333333","11778","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"13.0897208333333","13.3897208333333","11778","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"13.0897208333333","13.3897208333333","11778","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"13.0897208333333","13.3897208333333","11778","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","13.0897208333333","13.3897208333333","11778"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.1060083333333","11.4060083333333","12049","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.1060083333333","11.4060083333333","12049","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.1060083333333","11.4060083333333","12049","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.1060083333333","11.4060083333333","12049","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.1060083333333","11.4060083333333","12049","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","11.1060083333333","11.4060083333333","12049"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.5554319444444","11.8554319444444","13032","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.5554319444444","11.8554319444444","13032","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.5554319444444","11.8554319444444","13032","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.5554319444444","11.8554319444444","13032","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"11.5554319444444","11.8554319444444","13032","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","11.5554319444444","11.8554319444444","13032"
"","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.45539722222222","7.75539722222222","15250","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.45539722222222","7.75539722222222","15250","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.45539722222222","7.75539722222222","15250","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.45539722222222","7.75539722222222","15250","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6",0,0,0,"7.45539722222222","7.75539722222222","15250","","MSDIAL_ST 24:1;O4;G/22:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)NCC(O)=O)C4(C)C(O)CC23)C1;MCZCOKSFURXZIE-WMPRHZDHNA-N;C48H75NO6","779.59326","414.3003","779.5933","7.45539722222222","7.75539722222222","15250"
