"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Number of Scans","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Max Intensity","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Average m/z","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_EtherMGDG","[M+NH4]+","1","2","3","RT_min","RT_max","Comment"
"","MSDIAL_MGDG O-18:4_28:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;DGXWZSQLCQJZME-PSYWBMEKNA-N;C55H100O9",0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MSDIAL_MGDG O-18:4_28:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;DGXWZSQLCQJZME-PSYWBMEKNA-N;C55H100O9",0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MSDIAL_MGDG O-18:4_28:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;DGXWZSQLCQJZME-PSYWBMEKNA-N;C55H100O9",0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MSDIAL_MGDG O-18:4_28:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;DGXWZSQLCQJZME-PSYWBMEKNA-N;C55H100O9",0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MSDIAL_MGDG O-18:4_28:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;DGXWZSQLCQJZME-PSYWBMEKNA-N;C55H100O9",0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MSDIAL_MGDG O-18:4_28:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;DGXWZSQLCQJZME-PSYWBMEKNA-N;C55H100O9","922.77056","481.4617","725.6806"," 922.7706","9.24179545454545","9.54179545454545","11101"
"","MSDIAL_MGDG O-18:5_6:0;[M+NH4]+;CCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;KJOVWXVXFUAMNA-CZESKWGWNA-N;C33H54O9",0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MSDIAL_MGDG O-18:5_6:0;[M+NH4]+;CCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;KJOVWXVXFUAMNA-CZESKWGWNA-N;C33H54O9",0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MSDIAL_MGDG O-18:5_6:0;[M+NH4]+;CCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;KJOVWXVXFUAMNA-CZESKWGWNA-N;C33H54O9",0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MSDIAL_MGDG O-18:5_6:0;[M+NH4]+;CCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;KJOVWXVXFUAMNA-CZESKWGWNA-N;C33H54O9",0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MSDIAL_MGDG O-18:5_6:0;[M+NH4]+;CCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;KJOVWXVXFUAMNA-CZESKWGWNA-N;C33H54O9",0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MSDIAL_MGDG O-18:5_6:0;[M+NH4]+;CCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;KJOVWXVXFUAMNA-CZESKWGWNA-N;C33H54O9","612.41061","173.1173","415.3207"," 612.4106","0.464094444444444","0.764094444444444","10470"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","8.60180972222222","8.90180972222222","11813"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","12.5669541666667","12.8669541666667","12249"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","15.2129181818182","15.5129181818182","12324"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","13.0036388888889","13.3036388888889","14588"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","10.3497555555556","10.6497555555556","14651"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","9.9681236111111","10.2681236111111","14770"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","15.5360222222222","15.8360222222222","15006"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","12.7135597222222","13.0135597222222","15613"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","15.3339742424242","15.6339742424242","15670"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.1972625","13.4972625","16111","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.1972625","13.4972625","16111","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.1972625","13.4972625","16111","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.1972625","13.4972625","16111","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"13.1972625","13.4972625","16111","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","13.1972625","13.4972625","16111"
"","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9",0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MSDIAL_MGDG O-18:5_11:0;[M+NH4]+;CCCCCCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC1OC(CO)C(O)C(O)C1O;JJIMNWICWRGEGD-MCYDJIHJNA-N;C38H64O9","682.48886","243.1956","485.3989"," 682.4888","9.62216666666667","9.92216666666667","16251"
