"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(39:6)+NH4",0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(39:6)+NH4",0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(39:6)+NH4",0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(39:6)+NH4",0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(39:6)+NH4",0,0,0,"6.90980694444444","7.20980694444444","1245","","PMeOH(39:6)+NH4","766.53812","637.519","169.026","6.90980694444444","7.20980694444444","1245"
"","PMeOH(39:6)+NH4",0,0,0,"11.41745","11.71745","1316","","PMeOH(39:6)+NH4",0,0,0,"11.41745","11.71745","1316","","PMeOH(39:6)+NH4",0,0,0,"11.41745","11.71745","1316","","PMeOH(39:6)+NH4",0,0,0,"11.41745","11.71745","1316","","PMeOH(39:6)+NH4",0,0,0,"11.41745","11.71745","1316","","PMeOH(39:6)+NH4","766.53812","637.519","169.026","11.41745","11.71745","1316"
"","PMeOH(39:6)+NH4",1,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(39:6)+NH4",4.878976,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(39:6)+NH4",1,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(39:6)+NH4",51995.89,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(39:6)+NH4",766.5398,0,0,"4.70570694444444","5.00570694444444","9188","","PMeOH(39:6)+NH4","766.53812","637.519","169.026","4.70570694444444","5.00570694444444","9188"
"","PMeOH(39:7)+NH4",0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(39:7)+NH4",0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(39:7)+NH4",0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(39:7)+NH4",0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(39:7)+NH4",0,0,0,"4.94856388888889","5.24856388888889","1074","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","4.94856388888889","5.24856388888889","1074"
"","PMeOH(39:7)+NH4",0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(39:7)+NH4",0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(39:7)+NH4",0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(39:7)+NH4",0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(39:7)+NH4",0,0,0,"11.5779833333333","11.8779833333333","1830","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","11.5779833333333","11.8779833333333","1830"
"","PMeOH(39:7)+NH4",0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(39:7)+NH4",0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(39:7)+NH4",0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(39:7)+NH4",0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(39:7)+NH4",0,0,0,"11.8072236111111","12.1072236111111","2283","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","11.8072236111111","12.1072236111111","2283"
"","PMeOH(39:7)+NH4",0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(39:7)+NH4",0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(39:7)+NH4",0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(39:7)+NH4",0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(39:7)+NH4",0,0,0,"10.8738347222222","11.1738347222222","2395","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","10.8738347222222","11.1738347222222","2395"
"","PMeOH(39:7)+NH4",0,0,0,"5.5747625","5.8747625","2560","","PMeOH(39:7)+NH4",0,0,0,"5.5747625","5.8747625","2560","","PMeOH(39:7)+NH4",0,0,0,"5.5747625","5.8747625","2560","","PMeOH(39:7)+NH4",0,0,0,"5.5747625","5.8747625","2560","","PMeOH(39:7)+NH4",0,0,0,"5.5747625","5.8747625","2560","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","5.5747625","5.8747625","2560"
"","PMeOH(39:7)+NH4",0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(39:7)+NH4",0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(39:7)+NH4",0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(39:7)+NH4",0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(39:7)+NH4",0,0,0,"11.1108152777778","11.4108152777778","2887","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","11.1108152777778","11.4108152777778","2887"
"","PMeOH(39:7)+NH4",0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(39:7)+NH4",0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(39:7)+NH4",0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(39:7)+NH4",0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(39:7)+NH4",0,0,0,"12.2327861111111","12.5327861111111","5733","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","12.2327861111111","12.5327861111111","5733"
"","PMeOH(39:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PMeOH(39:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PMeOH(39:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PMeOH(39:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PMeOH(39:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PMeOH(39:7)+NH4","764.52252","635.5034","169.026","12.430775","12.730775","7010"
"","PMeOH(39:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PMeOH(39:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PMeOH(39:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PMeOH(39:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PMeOH(39:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PMeOH(39:8)+NH4","762.50682","633.4877","169.026","11.0632152777778","11.3632152777778","7255"
"","PMeOH(39:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PMeOH(39:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PMeOH(39:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PMeOH(39:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PMeOH(39:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PMeOH(39:8)+NH4","762.50682","633.4877","169.026","10.3225763888889","10.6225763888889","13972"
"","PMeOH(39:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PMeOH(39:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PMeOH(39:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PMeOH(39:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PMeOH(39:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PMeOH(39:8)+NH4","762.50682","633.4877","169.026","10.5068861111111","10.8068861111111","18200"
"","PMeOH(40:1)+NH4",1,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(40:1)+NH4",9.53131,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(40:1)+NH4",2,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(40:1)+NH4",390063.4,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(40:1)+NH4",790.63275,0,0,"9.41335833333333","9.71335833333333","437","","PMeOH(40:1)+NH4","790.63202","661.6129","169.026","9.41335833333333","9.71335833333333","437"
"","PMeOH(40:2)+NH4",1,0,0,"8.4482125","8.7482125","31","","PMeOH(40:2)+NH4",8.585182,0,0,"8.4482125","8.7482125","31","","PMeOH(40:2)+NH4",3,0,0,"8.4482125","8.7482125","31","","PMeOH(40:2)+NH4",11980960,0,0,"8.4482125","8.7482125","31","","PMeOH(40:2)+NH4",788.616033333333,0,0,"8.4482125","8.7482125","31","","PMeOH(40:2)+NH4","788.61652","659.5974","169.026","8.4482125","8.7482125","31"
"","PMeOH(40:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PMeOH(40:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PMeOH(40:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PMeOH(40:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PMeOH(40:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PMeOH(40:2)+NH4","788.61652","659.5974","169.026","10.6369227272727","10.9369227272727","19046"
"","PMeOH(40:3)+NH4",1,0,0,"7.57646666666667","7.87646666666667","2","","PMeOH(40:3)+NH4",7.758957,0,0,"7.57646666666667","7.87646666666667","2","","PMeOH(40:3)+NH4",2,0,0,"7.57646666666667","7.87646666666667","2","","PMeOH(40:3)+NH4",70751260,0,0,"7.57646666666667","7.87646666666667","2","","PMeOH(40:3)+NH4",786.60015,0,0,"7.57646666666667","7.87646666666667","2","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","7.57646666666667","7.87646666666667","2"
"","PMeOH(40:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PMeOH(40:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PMeOH(40:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PMeOH(40:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PMeOH(40:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","12.3612277777778","12.6612277777778","11543"
"","PMeOH(40:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PMeOH(40:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PMeOH(40:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PMeOH(40:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PMeOH(40:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","11.4511194444444","11.7511194444444","11549"
"","PMeOH(40:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PMeOH(40:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PMeOH(40:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PMeOH(40:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PMeOH(40:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","15.3691805555556","15.6691805555556","14313"
"","PMeOH(40:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PMeOH(40:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PMeOH(40:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PMeOH(40:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PMeOH(40:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","15.8038138888889","16.1038138888889","14475"
"","PMeOH(40:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PMeOH(40:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PMeOH(40:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PMeOH(40:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PMeOH(40:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","4.90799090909091","5.20799090909091","15312"
"","PMeOH(40:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PMeOH(40:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PMeOH(40:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PMeOH(40:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PMeOH(40:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","16.7279939393939","17.0279939393939","17703"
"","PMeOH(40:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PMeOH(40:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PMeOH(40:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PMeOH(40:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PMeOH(40:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","15.1161930555556","15.4161930555556","17955"
"","PMeOH(40:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PMeOH(40:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PMeOH(40:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PMeOH(40:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PMeOH(40:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","14.7195805555556","15.0195805555556","17973"
"","PMeOH(40:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PMeOH(40:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PMeOH(40:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PMeOH(40:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PMeOH(40:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PMeOH(40:3)+NH4","786.60072","657.5816","169.026","15.3209361111111","15.6209361111111","18433"
"","PMeOH(40:4)+NH4",1,0,0,"6.70160416666667","7.00160416666667","10","","PMeOH(40:4)+NH4",6.876792,0,0,"6.70160416666667","7.00160416666667","10","","PMeOH(40:4)+NH4",3,0,0,"6.70160416666667","7.00160416666667","10","","PMeOH(40:4)+NH4",38120540,0,0,"6.70160416666667","7.00160416666667","10","","PMeOH(40:4)+NH4",784.584633333333,0,0,"6.70160416666667","7.00160416666667","10","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","6.70160416666667","7.00160416666667","10"
"","PMeOH(40:4)+NH4",1,0,0,"6.49417777777778","6.79417777777778","20","","PMeOH(40:4)+NH4",6.622591,0,0,"6.49417777777778","6.79417777777778","20","","PMeOH(40:4)+NH4",2,0,0,"6.49417777777778","6.79417777777778","20","","PMeOH(40:4)+NH4",17610440,0,0,"6.49417777777778","6.79417777777778","20","","PMeOH(40:4)+NH4",784.58465,0,0,"6.49417777777778","6.79417777777778","20","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","6.49417777777778","6.79417777777778","20"
"","PMeOH(40:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PMeOH(40:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PMeOH(40:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PMeOH(40:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PMeOH(40:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","4.10959305555556","4.40959305555556","7134"
"","PMeOH(40:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PMeOH(40:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PMeOH(40:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PMeOH(40:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PMeOH(40:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","12.3792611111111","12.6792611111111","7271"
"","PMeOH(40:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PMeOH(40:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PMeOH(40:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PMeOH(40:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PMeOH(40:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","10.4203263888889","10.7203263888889","11726"
"","PMeOH(40:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PMeOH(40:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PMeOH(40:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PMeOH(40:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PMeOH(40:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","12.5186527777778","12.8186527777778","12087"
"","PMeOH(40:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PMeOH(40:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PMeOH(40:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PMeOH(40:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PMeOH(40:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","10.4464291666667","10.7464291666667","13376"
"","PMeOH(40:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PMeOH(40:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PMeOH(40:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PMeOH(40:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PMeOH(40:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","11.2811444444444","11.5811444444444","13553"
"","PMeOH(40:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PMeOH(40:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PMeOH(40:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PMeOH(40:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PMeOH(40:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","11.9020444444444","12.2020444444444","13958"
"","PMeOH(40:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PMeOH(40:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PMeOH(40:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PMeOH(40:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PMeOH(40:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","15.5348125","15.8348125","14421"
"","PMeOH(40:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PMeOH(40:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PMeOH(40:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PMeOH(40:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PMeOH(40:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","15.8475333333333","16.1475333333333","14906"
"","PMeOH(40:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PMeOH(40:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PMeOH(40:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PMeOH(40:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PMeOH(40:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","9.55243194444445","9.85243194444445","15267"
"","PMeOH(40:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PMeOH(40:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PMeOH(40:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PMeOH(40:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PMeOH(40:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","15.1663986111111","15.4663986111111","16201"
"","PMeOH(40:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PMeOH(40:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PMeOH(40:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PMeOH(40:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PMeOH(40:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","10.9894625","11.2894625","16304"
"","PMeOH(40:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PMeOH(40:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PMeOH(40:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PMeOH(40:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PMeOH(40:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","9.9527383333333","10.2527383333333","17319"
"","PMeOH(40:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PMeOH(40:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PMeOH(40:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PMeOH(40:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PMeOH(40:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","11.7741638888889","12.0741638888889","18130"
"","PMeOH(40:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PMeOH(40:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PMeOH(40:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PMeOH(40:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PMeOH(40:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","15.2890652777778","15.5890652777778","18211"
"","PMeOH(40:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PMeOH(40:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PMeOH(40:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PMeOH(40:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PMeOH(40:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PMeOH(40:4)+NH4","784.58512","655.566","169.026","4.90746111111111","5.20746111111111","18439"
"","PMeOH(40:5)+NH4",1,0,0,"6.19623055555556","6.49623055555556","3","","PMeOH(40:5)+NH4",6.377342,0,0,"6.19623055555556","6.49623055555556","3","","PMeOH(40:5)+NH4",2,0,0,"6.19623055555556","6.49623055555556","3","","PMeOH(40:5)+NH4",51438020,0,0,"6.19623055555556","6.49623055555556","3","","PMeOH(40:5)+NH4",782.5691,0,0,"6.19623055555556","6.49623055555556","3","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","6.19623055555556","6.49623055555556","3"
"","PMeOH(40:5)+NH4",1,0,0,"5.52218333333333","5.82218333333333","43","","PMeOH(40:5)+NH4",5.727679,0,0,"5.52218333333333","5.82218333333333","43","","PMeOH(40:5)+NH4",1,0,0,"5.52218333333333","5.82218333333333","43","","PMeOH(40:5)+NH4",8179768,0,0,"5.52218333333333","5.82218333333333","43","","PMeOH(40:5)+NH4",782.569,0,0,"5.52218333333333","5.82218333333333","43","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","5.52218333333333","5.82218333333333","43"
"","PMeOH(40:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PMeOH(40:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PMeOH(40:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PMeOH(40:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PMeOH(40:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","12.2616666666667","12.5616666666667","6963"
"","PMeOH(40:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PMeOH(40:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PMeOH(40:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PMeOH(40:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PMeOH(40:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","10.3432375","10.6432375","9736"
"","PMeOH(40:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PMeOH(40:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PMeOH(40:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PMeOH(40:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PMeOH(40:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","11.0342708333333","11.3342708333333","10498"
"","PMeOH(40:5)+NH4",1,0,0,"5.86516388888889","6.16516388888889","12643","","PMeOH(40:5)+NH4",5.995445,0,0,"5.86516388888889","6.16516388888889","12643","","PMeOH(40:5)+NH4",2,0,0,"5.86516388888889","6.16516388888889","12643","","PMeOH(40:5)+NH4",1579572,0,0,"5.86516388888889","6.16516388888889","12643","","PMeOH(40:5)+NH4",782.5701,0,0,"5.86516388888889","6.16516388888889","12643","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","5.86516388888889","6.16516388888889","12643"
"","PMeOH(40:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PMeOH(40:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PMeOH(40:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PMeOH(40:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PMeOH(40:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","15.5131666666667","15.8131666666667","14395"
