"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4","246.16998","246.1700","85.02841","0.184875","0.484875","5166"
"","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",1,1,1,"0.694738888888889","0.994738888888889","702","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0.8168742,0.8168742,0.8168742,"0.694738888888889","0.994738888888889","702","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",1,1,1,"0.694738888888889","0.994738888888889","702","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",1235414,1235414,332049.3,"0.694738888888889","0.994738888888889","702","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",400.3427,400.3427,85.02854,"0.694738888888889","0.994738888888889","702","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4","400.34214","400.3421","85.02841","0.694738888888889","0.994738888888889","702"
"","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.90144545454545","1.20144545454545","5308","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.90144545454545","1.20144545454545","5308","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.90144545454545","1.20144545454545","5308","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.90144545454545","1.20144545454545","5308","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.90144545454545","1.20144545454545","5308","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4","400.34214","400.3421","85.02841","0.90144545454545","1.20144545454545","5308"
"","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.446275757575758","0.746275757575758","14627","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.446275757575758","0.746275757575758","14627","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.446275757575758","0.746275757575758","14627","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.446275757575758","0.746275757575758","14627","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,0,"0.446275757575758","0.746275757575758","14627","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4","400.34214","400.3421","85.02841","0.446275757575758","0.746275757575758","14627"
"","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,1,"1.10978333333333","1.40978333333333","18572","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,1.359127,"1.10978333333333","1.40978333333333","18572","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,1,"1.10978333333333","1.40978333333333","18572","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,1549.624,"1.10978333333333","1.40978333333333","18572","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4",0,0,85.02864,"1.10978333333333","1.40978333333333","18572","","MSDIAL_CAR 16:0;[M]+;CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;XOMRRQXKHMYMOC-UHFFFAOYNA-O;C23H46NO4","400.34214","400.3421","85.02841","1.10978333333333","1.40978333333333","18572"
"","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"0.484563888888889","0.784563888888889","1475","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"0.484563888888889","0.784563888888889","1475","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"0.484563888888889","0.784563888888889","1475","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"0.484563888888889","0.784563888888889","1475","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"0.484563888888889","0.784563888888889","1475","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4","398.32649","398.3265","85.02841","0.484563888888889","0.784563888888889","1475"
"","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"1.75343888888889","2.05343888888889","15863","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"1.75343888888889","2.05343888888889","15863","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"1.75343888888889","2.05343888888889","15863","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"1.75343888888889","2.05343888888889","15863","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"1.75343888888889","2.05343888888889","15863","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4","398.32649","398.3265","85.02841","1.75343888888889","2.05343888888889","15863"
"","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"16.3127138888889","16.6127138888889","18680","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"16.3127138888889","16.6127138888889","18680","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"16.3127138888889","16.6127138888889","18680","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"16.3127138888889","16.6127138888889","18680","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4",0,0,0,"16.3127138888889","16.6127138888889","18680","","MSDIAL_CAR 16:1;[M]+;CCCCCCCC\C=C/CCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;NRCCZFJHTDUMBS-SEYXRHQNNA-O;C23H44NO4","398.32649","398.3265","85.02841","16.3127138888889","16.6127138888889","18680"
"","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"0.372379166666667","0.672379166666667","3805","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"0.372379166666667","0.672379166666667","3805","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"0.372379166666667","0.672379166666667","3805","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"0.372379166666667","0.672379166666667","3805","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"0.372379166666667","0.672379166666667","3805","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4","396.31084","396.3109","85.02841","0.372379166666667","0.672379166666667","3805"
"","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"4.94341944444444","5.24341944444444","12427","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"4.94341944444444","5.24341944444444","12427","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"4.94341944444444","5.24341944444444","12427","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"4.94341944444444","5.24341944444444","12427","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4",0,0,0,"4.94341944444444","5.24341944444444","12427","","MSDIAL_CAR 16:2;[M]+;CCCCCCCC\C=C/C\C=C\CCC(=O)OC(CC(O)=O)C[N+](C)(C)C;DPIJSJWXUXNTJD-OFXORYEXNA-O;C23H42NO4","396.31084","396.3109","85.02841","4.94341944444444","5.24341944444444","12427"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.2554055555556","14.5554055555556","4132","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.2554055555556","14.5554055555556","4132","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.2554055555556","14.5554055555556","4132","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.2554055555556","14.5554055555556","4132","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.2554055555556","14.5554055555556","4132","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","14.2554055555556","14.5554055555556","4132"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.6955444444444","13.9955444444444","4444","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.6955444444444","13.9955444444444","4444","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.6955444444444","13.9955444444444","4444","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.6955444444444","13.9955444444444","4444","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.6955444444444","13.9955444444444","4444","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","13.6955444444444","13.9955444444444","4444"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1917444444444","13.4917444444444","4534","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1917444444444","13.4917444444444","4534","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1917444444444","13.4917444444444","4534","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1917444444444","13.4917444444444","4534","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1917444444444","13.4917444444444","4534","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","13.1917444444444","13.4917444444444","4534"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.7951277777778","15.0951277777778","6033","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.7951277777778","15.0951277777778","6033","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.7951277777778","15.0951277777778","6033","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.7951277777778","15.0951277777778","6033","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"14.7951277777778","15.0951277777778","6033","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","14.7951277777778","15.0951277777778","6033"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"8.66255694444445","8.96255694444445","8736","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"8.66255694444445","8.96255694444445","8736","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"8.66255694444445","8.96255694444445","8736","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"8.66255694444445","8.96255694444445","8736","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"8.66255694444445","8.96255694444445","8736","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","8.66255694444445","8.96255694444445","8736"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1674722222222","13.4674722222222","9908","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1674722222222","13.4674722222222","9908","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1674722222222","13.4674722222222","9908","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1674722222222","13.4674722222222","9908","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"13.1674722222222","13.4674722222222","9908","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","13.1674722222222","13.4674722222222","9908"
"","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"12.6376194444444","12.9376194444444","11962","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"12.6376194444444","12.9376194444444","11962","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"12.6376194444444","12.9376194444444","11962","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"12.6376194444444","12.9376194444444","11962","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4",0,0,0,"12.6376194444444","12.9376194444444","11962","","MSDIAL_CAR 16:3;[M]+;CC\C=C\C=C\C=C/CCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;BZWHRBUVELQZRZ-ZUGARUELNA-O;C23H40NO4","394.29519","394.2952","85.02841","12.6376194444444","12.9376194444444","11962"
