"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(38:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PEtOH(38:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PEtOH(38:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PEtOH(38:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PEtOH(38:7)+NH4",0,0,0,"12.430775","12.730775","7010","","PEtOH(38:7)+NH4","764.52247","621.4877","183.0417","12.430775","12.730775","7010"
"","PEtOH(38:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PEtOH(38:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PEtOH(38:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PEtOH(38:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PEtOH(38:8)+NH4",0,0,0,"11.0632152777778","11.3632152777778","7255","","PEtOH(38:8)+NH4","762.50687","619.4721","183.0417","11.0632152777778","11.3632152777778","7255"
"","PEtOH(38:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PEtOH(38:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PEtOH(38:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PEtOH(38:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PEtOH(38:8)+NH4",0,0,0,"10.3225763888889","10.6225763888889","13972","","PEtOH(38:8)+NH4","762.50687","619.4721","183.0417","10.3225763888889","10.6225763888889","13972"
"","PEtOH(38:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PEtOH(38:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PEtOH(38:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PEtOH(38:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PEtOH(38:8)+NH4",0,0,0,"10.5068861111111","10.8068861111111","18200","","PEtOH(38:8)+NH4","762.50687","619.4721","183.0417","10.5068861111111","10.8068861111111","18200"
"","PEtOH(39:1)+NH4",1,0,0,"9.41335833333333","9.71335833333333","437","","PEtOH(39:1)+NH4",9.53131,0,0,"9.41335833333333","9.71335833333333","437","","PEtOH(39:1)+NH4",2,0,0,"9.41335833333333","9.71335833333333","437","","PEtOH(39:1)+NH4",390063.4,0,0,"9.41335833333333","9.71335833333333","437","","PEtOH(39:1)+NH4",790.63275,0,0,"9.41335833333333","9.71335833333333","437","","PEtOH(39:1)+NH4","790.63207","647.5973","183.0417","9.41335833333333","9.71335833333333","437"
"","PEtOH(39:2)+NH4",1,0,0,"8.4482125","8.7482125","31","","PEtOH(39:2)+NH4",8.585182,0,0,"8.4482125","8.7482125","31","","PEtOH(39:2)+NH4",3,0,0,"8.4482125","8.7482125","31","","PEtOH(39:2)+NH4",11980960,0,0,"8.4482125","8.7482125","31","","PEtOH(39:2)+NH4",788.616033333333,0,0,"8.4482125","8.7482125","31","","PEtOH(39:2)+NH4","788.61647","645.5817","183.0417","8.4482125","8.7482125","31"
"","PEtOH(39:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PEtOH(39:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PEtOH(39:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PEtOH(39:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PEtOH(39:2)+NH4",0,0,0,"10.6369227272727","10.9369227272727","19046","","PEtOH(39:2)+NH4","788.61647","645.5817","183.0417","10.6369227272727","10.9369227272727","19046"
"","PEtOH(39:3)+NH4",1,0,0,"7.57646666666667","7.87646666666667","2","","PEtOH(39:3)+NH4",7.758957,0,0,"7.57646666666667","7.87646666666667","2","","PEtOH(39:3)+NH4",2,0,0,"7.57646666666667","7.87646666666667","2","","PEtOH(39:3)+NH4",70751260,0,0,"7.57646666666667","7.87646666666667","2","","PEtOH(39:3)+NH4",786.60015,0,0,"7.57646666666667","7.87646666666667","2","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","7.57646666666667","7.87646666666667","2"
"","PEtOH(39:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PEtOH(39:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PEtOH(39:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PEtOH(39:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PEtOH(39:3)+NH4",0,0,0,"12.3612277777778","12.6612277777778","11543","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","12.3612277777778","12.6612277777778","11543"
"","PEtOH(39:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PEtOH(39:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PEtOH(39:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PEtOH(39:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PEtOH(39:3)+NH4",0,0,0,"11.4511194444444","11.7511194444444","11549","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","11.4511194444444","11.7511194444444","11549"
"","PEtOH(39:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PEtOH(39:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PEtOH(39:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PEtOH(39:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PEtOH(39:3)+NH4",0,0,0,"15.3691805555556","15.6691805555556","14313","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","15.3691805555556","15.6691805555556","14313"
"","PEtOH(39:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PEtOH(39:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PEtOH(39:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PEtOH(39:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PEtOH(39:3)+NH4",0,0,0,"15.8038138888889","16.1038138888889","14475","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","15.8038138888889","16.1038138888889","14475"
"","PEtOH(39:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PEtOH(39:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PEtOH(39:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PEtOH(39:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PEtOH(39:3)+NH4",0,0,0,"4.90799090909091","5.20799090909091","15312","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","4.90799090909091","5.20799090909091","15312"
"","PEtOH(39:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PEtOH(39:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PEtOH(39:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PEtOH(39:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PEtOH(39:3)+NH4",0,0,0,"16.7279939393939","17.0279939393939","17703","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","16.7279939393939","17.0279939393939","17703"
"","PEtOH(39:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PEtOH(39:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PEtOH(39:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PEtOH(39:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PEtOH(39:3)+NH4",0,0,0,"15.1161930555556","15.4161930555556","17955","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","15.1161930555556","15.4161930555556","17955"
"","PEtOH(39:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PEtOH(39:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PEtOH(39:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PEtOH(39:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PEtOH(39:3)+NH4",0,0,0,"14.7195805555556","15.0195805555556","17973","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","14.7195805555556","15.0195805555556","17973"
"","PEtOH(39:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PEtOH(39:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PEtOH(39:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PEtOH(39:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PEtOH(39:3)+NH4",0,0,0,"15.3209361111111","15.6209361111111","18433","","PEtOH(39:3)+NH4","786.60077","643.566","183.0417","15.3209361111111","15.6209361111111","18433"
"","PEtOH(39:4)+NH4",1,0,0,"6.70160416666667","7.00160416666667","10","","PEtOH(39:4)+NH4",6.876792,0,0,"6.70160416666667","7.00160416666667","10","","PEtOH(39:4)+NH4",3,0,0,"6.70160416666667","7.00160416666667","10","","PEtOH(39:4)+NH4",38120540,0,0,"6.70160416666667","7.00160416666667","10","","PEtOH(39:4)+NH4",784.584633333333,0,0,"6.70160416666667","7.00160416666667","10","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","6.70160416666667","7.00160416666667","10"
"","PEtOH(39:4)+NH4",1,0,0,"6.49417777777778","6.79417777777778","20","","PEtOH(39:4)+NH4",6.622591,0,0,"6.49417777777778","6.79417777777778","20","","PEtOH(39:4)+NH4",2,0,0,"6.49417777777778","6.79417777777778","20","","PEtOH(39:4)+NH4",17610440,0,0,"6.49417777777778","6.79417777777778","20","","PEtOH(39:4)+NH4",784.58465,0,0,"6.49417777777778","6.79417777777778","20","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","6.49417777777778","6.79417777777778","20"
"","PEtOH(39:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PEtOH(39:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PEtOH(39:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PEtOH(39:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PEtOH(39:4)+NH4",0,0,0,"4.10959305555556","4.40959305555556","7134","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","4.10959305555556","4.40959305555556","7134"
"","PEtOH(39:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PEtOH(39:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PEtOH(39:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PEtOH(39:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PEtOH(39:4)+NH4",0,0,0,"12.3792611111111","12.6792611111111","7271","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","12.3792611111111","12.6792611111111","7271"
"","PEtOH(39:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PEtOH(39:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PEtOH(39:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PEtOH(39:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PEtOH(39:4)+NH4",0,0,0,"10.4203263888889","10.7203263888889","11726","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","10.4203263888889","10.7203263888889","11726"
"","PEtOH(39:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PEtOH(39:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PEtOH(39:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PEtOH(39:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PEtOH(39:4)+NH4",0,0,0,"12.5186527777778","12.8186527777778","12087","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","12.5186527777778","12.8186527777778","12087"
"","PEtOH(39:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PEtOH(39:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PEtOH(39:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PEtOH(39:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PEtOH(39:4)+NH4",0,0,0,"10.4464291666667","10.7464291666667","13376","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","10.4464291666667","10.7464291666667","13376"
"","PEtOH(39:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PEtOH(39:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PEtOH(39:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PEtOH(39:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PEtOH(39:4)+NH4",0,0,0,"11.2811444444444","11.5811444444444","13553","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","11.2811444444444","11.5811444444444","13553"
"","PEtOH(39:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PEtOH(39:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PEtOH(39:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PEtOH(39:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PEtOH(39:4)+NH4",0,0,0,"11.9020444444444","12.2020444444444","13958","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","11.9020444444444","12.2020444444444","13958"
"","PEtOH(39:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PEtOH(39:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PEtOH(39:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PEtOH(39:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PEtOH(39:4)+NH4",0,0,0,"15.5348125","15.8348125","14421","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","15.5348125","15.8348125","14421"
"","PEtOH(39:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PEtOH(39:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PEtOH(39:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PEtOH(39:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PEtOH(39:4)+NH4",0,0,0,"15.8475333333333","16.1475333333333","14906","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","15.8475333333333","16.1475333333333","14906"
"","PEtOH(39:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PEtOH(39:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PEtOH(39:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PEtOH(39:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PEtOH(39:4)+NH4",0,0,0,"9.55243194444445","9.85243194444445","15267","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","9.55243194444445","9.85243194444445","15267"
"","PEtOH(39:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PEtOH(39:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PEtOH(39:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PEtOH(39:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PEtOH(39:4)+NH4",0,0,0,"15.1663986111111","15.4663986111111","16201","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","15.1663986111111","15.4663986111111","16201"
"","PEtOH(39:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PEtOH(39:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PEtOH(39:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PEtOH(39:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PEtOH(39:4)+NH4",0,0,0,"10.9894625","11.2894625","16304","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","10.9894625","11.2894625","16304"
"","PEtOH(39:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PEtOH(39:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PEtOH(39:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PEtOH(39:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PEtOH(39:4)+NH4",0,0,0,"9.9527383333333","10.2527383333333","17319","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","9.9527383333333","10.2527383333333","17319"
"","PEtOH(39:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PEtOH(39:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PEtOH(39:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PEtOH(39:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PEtOH(39:4)+NH4",0,0,0,"11.7741638888889","12.0741638888889","18130","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","11.7741638888889","12.0741638888889","18130"
"","PEtOH(39:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PEtOH(39:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PEtOH(39:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PEtOH(39:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PEtOH(39:4)+NH4",0,0,0,"15.2890652777778","15.5890652777778","18211","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","15.2890652777778","15.5890652777778","18211"
"","PEtOH(39:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PEtOH(39:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PEtOH(39:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PEtOH(39:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PEtOH(39:4)+NH4",0,0,0,"4.90746111111111","5.20746111111111","18439","","PEtOH(39:4)+NH4","784.58517","641.5504","183.0417","4.90746111111111","5.20746111111111","18439"
"","PEtOH(39:5)+NH4",1,0,0,"6.19623055555556","6.49623055555556","3","","PEtOH(39:5)+NH4",6.377342,0,0,"6.19623055555556","6.49623055555556","3","","PEtOH(39:5)+NH4",2,0,0,"6.19623055555556","6.49623055555556","3","","PEtOH(39:5)+NH4",51438020,0,0,"6.19623055555556","6.49623055555556","3","","PEtOH(39:5)+NH4",782.5691,0,0,"6.19623055555556","6.49623055555556","3","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","6.19623055555556","6.49623055555556","3"
"","PEtOH(39:5)+NH4",1,0,0,"5.52218333333333","5.82218333333333","43","","PEtOH(39:5)+NH4",5.727679,0,0,"5.52218333333333","5.82218333333333","43","","PEtOH(39:5)+NH4",1,0,0,"5.52218333333333","5.82218333333333","43","","PEtOH(39:5)+NH4",8179768,0,0,"5.52218333333333","5.82218333333333","43","","PEtOH(39:5)+NH4",782.569,0,0,"5.52218333333333","5.82218333333333","43","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","5.52218333333333","5.82218333333333","43"
"","PEtOH(39:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PEtOH(39:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PEtOH(39:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PEtOH(39:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PEtOH(39:5)+NH4",0,0,0,"12.2616666666667","12.5616666666667","6963","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","12.2616666666667","12.5616666666667","6963"
"","PEtOH(39:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PEtOH(39:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PEtOH(39:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PEtOH(39:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PEtOH(39:5)+NH4",0,0,0,"10.3432375","10.6432375","9736","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","10.3432375","10.6432375","9736"
"","PEtOH(39:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PEtOH(39:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PEtOH(39:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PEtOH(39:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PEtOH(39:5)+NH4",0,0,0,"11.0342708333333","11.3342708333333","10498","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","11.0342708333333","11.3342708333333","10498"
"","PEtOH(39:5)+NH4",1,0,0,"5.86516388888889","6.16516388888889","12643","","PEtOH(39:5)+NH4",5.995445,0,0,"5.86516388888889","6.16516388888889","12643","","PEtOH(39:5)+NH4",2,0,0,"5.86516388888889","6.16516388888889","12643","","PEtOH(39:5)+NH4",1579572,0,0,"5.86516388888889","6.16516388888889","12643","","PEtOH(39:5)+NH4",782.5701,0,0,"5.86516388888889","6.16516388888889","12643","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","5.86516388888889","6.16516388888889","12643"
"","PEtOH(39:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PEtOH(39:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PEtOH(39:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PEtOH(39:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PEtOH(39:5)+NH4",0,0,0,"15.5131666666667","15.8131666666667","14395","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","15.5131666666667","15.8131666666667","14395"
"","PEtOH(39:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PEtOH(39:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PEtOH(39:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PEtOH(39:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PEtOH(39:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","15.7256883333333","16.0256883333333","14656"
"","PEtOH(39:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PEtOH(39:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PEtOH(39:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PEtOH(39:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PEtOH(39:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","12.1170097222222","12.4170097222222","14679"
"","PEtOH(39:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PEtOH(39:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PEtOH(39:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PEtOH(39:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PEtOH(39:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","12.4584611111111","12.7584611111111","14686"
"","PEtOH(39:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PEtOH(39:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PEtOH(39:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PEtOH(39:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PEtOH(39:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","15.9129181818182","16.2129181818182","15002"
"","PEtOH(39:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PEtOH(39:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PEtOH(39:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PEtOH(39:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PEtOH(39:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","15.3159638888889","15.6159638888889","15041"
"","PEtOH(39:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PEtOH(39:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PEtOH(39:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PEtOH(39:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PEtOH(39:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","11.3367458333333","11.6367458333333","16812"
"","PEtOH(39:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PEtOH(39:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PEtOH(39:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PEtOH(39:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PEtOH(39:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","12.1465472222222","12.4465472222222","16819"
"","PEtOH(39:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PEtOH(39:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PEtOH(39:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PEtOH(39:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PEtOH(39:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PEtOH(39:5)+NH4","782.56947","639.5347","183.0417","12.4149430555556","12.7149430555556","18942"
"","PEtOH(39:6)+NH4",1,0,0,"5.37506805555555","5.67506805555555","64","","PEtOH(39:6)+NH4",5.598378,0,0,"5.37506805555555","5.67506805555555","64","","PEtOH(39:6)+NH4",2,0,0,"5.37506805555555","5.67506805555555","64","","PEtOH(39:6)+NH4",2547703,0,0,"5.37506805555555","5.67506805555555","64","","PEtOH(39:6)+NH4",780.5538,0,0,"5.37506805555555","5.67506805555555","64","","PEtOH(39:6)+NH4","780.55387","637.5191","183.0417","5.37506805555555","5.67506805555555","64"
"","PEtOH(39:6)+NH4",1,0,0,"5.00485151515152","5.30485151515152","125","","PEtOH(39:6)+NH4",5.199954,0,0,"5.00485151515152","5.30485151515152","125","","PEtOH(39:6)+NH4",2,0,0,"5.00485151515152","5.30485151515152","125","","PEtOH(39:6)+NH4",2002326,0,0,"5.00485151515152","5.30485151515152","125","","PEtOH(39:6)+NH4",780.5555,0,0,"5.00485151515152","5.30485151515152","125","","PEtOH(39:6)+NH4","780.55387","637.5191","183.0417","5.00485151515152","5.30485151515152","125"
