"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_NAGly","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_NAGly 18:1/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;YZAQTLHKBMRULL-OXKNCCIJNA-N;C40H71NO5",0,0,0,0,0,0,"8.48262361111111","8.78262361111111","16844","","MSDIAL_NAGly 18:1/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;YZAQTLHKBMRULL-OXKNCCIJNA-N;C40H71NO5",0,0,0,0,0,0,"8.48262361111111","8.78262361111111","16844","","MSDIAL_NAGly 18:1/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;YZAQTLHKBMRULL-OXKNCCIJNA-N;C40H71NO5",0,0,0,0,0,0,"8.48262361111111","8.78262361111111","16844","","MSDIAL_NAGly 18:1/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;YZAQTLHKBMRULL-OXKNCCIJNA-N;C40H71NO5",0,0,0,0,0,0,"8.48262361111111","8.78262361111111","16844","","MSDIAL_NAGly 18:1/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;YZAQTLHKBMRULL-OXKNCCIJNA-N;C40H71NO5",0,0,0,0,0,0,"8.48262361111111","8.78262361111111","16844","","MSDIAL_NAGly 18:1/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;YZAQTLHKBMRULL-OXKNCCIJNA-N;C40H71NO5","646.54050","364.2846","76.03931","271.2420","289.2526","646.5405","8.48262361111111","8.78262361111111","16844"
"","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5","664.58745","382.3316","76.03931","289.2890","307.2995","664.5875","9.30266111111111","9.60266111111111","2683"
"","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5",0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","MSDIAL_NAGly 18:1/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;PRLDQPRLMIJTNO-MSUUIHNZNA-N;C41H77NO5","664.58745","382.3316","76.03931","289.2890","307.2995","664.5875","8.28925277777778","8.58925277777778","9324"
"","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5","662.57180","380.3159","76.03931","287.2733","305.2839","662.5718","8.58332361111111","8.88332361111111","1927"
"","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5","662.57180","380.3159","76.03931","287.2733","305.2839","662.5718","9.08300972222222","9.38300972222222","2460"
"","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5",0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","MSDIAL_NAGly 18:1/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;QIXDCOQUVRZICC-PBHXQKEHNA-N;C41H75NO5","662.57180","380.3159","76.03931","287.2733","305.2839","662.5718","8.84175833333333","9.14175833333333","11409"
"","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"8.0459625","8.3459625","609","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"8.0459625","8.3459625","609","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"8.0459625","8.3459625","609","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"8.0459625","8.3459625","609","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"8.0459625","8.3459625","609","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5","660.55615","378.3003","76.03931","285.2577","303.2682","660.5562","8.0459625","8.3459625","609"
"","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5",0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","MSDIAL_NAGly 18:1/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCC/C=C\CCCCCCCC(=O)O%10;DYJAOUONXLPPDD-OTDIMJFWNA-N;C41H73NO5","660.55615","378.3003","76.03931","285.2577","303.2682","660.5562","7.70324722222222","8.00324722222222","2166"
"","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.41963194444444","1.71963194444444","6339","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.41963194444444","1.71963194444444","6339","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.41963194444444","1.71963194444444","6339","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.41963194444444","1.71963194444444","6339","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.41963194444444","1.71963194444444","6339","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5","536.43095","256.1907","76.03931","163.1481","181.1587","536.4310","1.41963194444444","1.71963194444444","6339"
"","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.78105416666667","2.08105416666667","7202","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.78105416666667","2.08105416666667","7202","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.78105416666667","2.08105416666667","7202","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.78105416666667","2.08105416666667","7202","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5",0,0,0,0,0,0,"1.78105416666667","2.08105416666667","7202","","MSDIAL_NAGly 18:2/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;KFIKOMPBKVKYJX-UTJQPWESNA-N;C32H57NO5","536.43095","256.1907","76.03931","163.1481","181.1587","536.4310","1.78105416666667","2.08105416666667","7202"
"","MSDIAL_NAGly 18:2/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;QHIYKCUHVFUDBK-ALPHVNEANA-N;C33H57NO5",0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","MSDIAL_NAGly 18:2/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;QHIYKCUHVFUDBK-ALPHVNEANA-N;C33H57NO5",0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","MSDIAL_NAGly 18:2/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;QHIYKCUHVFUDBK-ALPHVNEANA-N;C33H57NO5",0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","MSDIAL_NAGly 18:2/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;QHIYKCUHVFUDBK-ALPHVNEANA-N;C33H57NO5",0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","MSDIAL_NAGly 18:2/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;QHIYKCUHVFUDBK-ALPHVNEANA-N;C33H57NO5",0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","MSDIAL_NAGly 18:2/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;QHIYKCUHVFUDBK-ALPHVNEANA-N;C33H57NO5","548.43095","268.1907","76.03931","175.1481","193.1587","548.4310","5.06224696969697","5.36224696969697","8699"
"","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80260606060606","5.10260606060606","4512","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80260606060606","5.10260606060606","4512","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80260606060606","5.10260606060606","4512","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80260606060606","5.10260606060606","4512","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80260606060606","5.10260606060606","4512","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5","562.44660","282.2064","76.03931","189.1638","207.1743","562.4466","4.80260606060606","5.10260606060606","4512"
"","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80338472222222","5.10338472222222","12960","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80338472222222","5.10338472222222","12960","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80338472222222","5.10338472222222","12960","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80338472222222","5.10338472222222","12960","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5",0,0,0,0,0,0,"4.80338472222222","5.10338472222222","12960","","MSDIAL_NAGly 18:2/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCC/C=C\C/C=C\CCCCCCCC(=O)O%10;NENZJXXHHUFDOW-KAFJAHLUNA-N;C34H59NO5","562.44660","282.2064","76.03931","189.1638","207.1743","562.4466","4.80338472222222","5.10338472222222","12960"
