"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2","244.22711","226.2165","79.05423","196.2060","208.2060","93.06988","0.439566666666667","0.739566666666667","13949"
"","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"8.94827424242424","9.24827424242424","19166","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"8.94827424242424","9.24827424242424","19166","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"8.94827424242424","9.24827424242424","19166","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"8.94827424242424","9.24827424242424","19166","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"8.94827424242424","9.24827424242424","19166","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2","342.33666","324.3261","79.05423","294.3155","306.3155","93.06988","8.94827424242424","9.24827424242424","19166"
"","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"5.43830416666667","5.73830416666667","19219","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"5.43830416666667","5.73830416666667","19219","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"5.43830416666667","5.73830416666667","19219","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"5.43830416666667","5.73830416666667","19219","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2",0,0,0,0,0,0,"5.43830416666667","5.73830416666667","19219","","MSDIAL_SPB 21:1;2O;[M+H]+;CCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;ZAQHRPVUJOMDFI-ISLYRVAYNA-N;C21H43NO2","342.33666","324.3261","79.05423","294.3155","306.3155","93.06988","5.43830416666667","5.73830416666667","19219"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.10014722222222","2.40014722222222","5547","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.10014722222222","2.40014722222222","5547","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.10014722222222","2.40014722222222","5547","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.10014722222222","2.40014722222222","5547","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.10014722222222","2.40014722222222","5547","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","2.10014722222222","2.40014722222222","5547"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.44993055555556","2.74993055555556","5753","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.44993055555556","2.74993055555556","5753","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.44993055555556","2.74993055555556","5753","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.44993055555556","2.74993055555556","5753","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"2.44993055555556","2.74993055555556","5753","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","2.44993055555556","2.74993055555556","5753"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"1.86483611111111","2.16483611111111","5813","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"1.86483611111111","2.16483611111111","5813","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"1.86483611111111","2.16483611111111","5813","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"1.86483611111111","2.16483611111111","5813","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"1.86483611111111","2.16483611111111","5813","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","1.86483611111111","2.16483611111111","5813"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.1119458333333","13.4119458333333","6111","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.1119458333333","13.4119458333333","6111","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.1119458333333","13.4119458333333","6111","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.1119458333333","13.4119458333333","6111","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.1119458333333","13.4119458333333","6111","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","13.1119458333333","13.4119458333333","6111"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6797055555556","14.9797055555556","7342","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6797055555556","14.9797055555556","7342","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6797055555556","14.9797055555556","7342","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6797055555556","14.9797055555556","7342","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6797055555556","14.9797055555556","7342","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.6797055555556","14.9797055555556","7342"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"0.4324125","0.7324125","8011","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"0.4324125","0.7324125","8011","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"0.4324125","0.7324125","8011","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"0.4324125","0.7324125","8011","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"0.4324125","0.7324125","8011","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","0.4324125","0.7324125","8011"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02083472222222","5.32083472222222","8099","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02083472222222","5.32083472222222","8099","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02083472222222","5.32083472222222","8099","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02083472222222","5.32083472222222","8099","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02083472222222","5.32083472222222","8099","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","5.02083472222222","5.32083472222222","8099"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9082180555556","15.2082180555556","8130","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9082180555556","15.2082180555556","8130","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9082180555556","15.2082180555556","8130","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9082180555556","15.2082180555556","8130","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9082180555556","15.2082180555556","8130","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.9082180555556","15.2082180555556","8130"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.0733986111111","14.3733986111111","8218","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.0733986111111","14.3733986111111","8218","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.0733986111111","14.3733986111111","8218","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.0733986111111","14.3733986111111","8218","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.0733986111111","14.3733986111111","8218","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.0733986111111","14.3733986111111","8218"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.68462777777778","5.98462777777778","8687","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.68462777777778","5.98462777777778","8687","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.68462777777778","5.98462777777778","8687","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.68462777777778","5.98462777777778","8687","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.68462777777778","5.98462777777778","8687","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","5.68462777777778","5.98462777777778","8687"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",1,1,0,0,0,0,"1.39069722222222","1.69069722222222","10386","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",1.405808,1.405808,0,0,0,0,"1.39069722222222","1.69069722222222","10386","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",1,1,0,0,0,0,"1.39069722222222","1.69069722222222","10386","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",23704.94,1490.366,0,0,0,0,"1.39069722222222","1.69069722222222","10386","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",356.353,338.342,0,0,0,0,"1.39069722222222","1.69069722222222","10386","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","1.39069722222222","1.69069722222222","10386"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.78623333333333","5.08623333333333","11133","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.78623333333333","5.08623333333333","11133","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.78623333333333","5.08623333333333","11133","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.78623333333333","5.08623333333333","11133","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.78623333333333","5.08623333333333","11133","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","4.78623333333333","5.08623333333333","11133"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"9.66222083333333","9.96222083333333","11226","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"9.66222083333333","9.96222083333333","11226","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"9.66222083333333","9.96222083333333","11226","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"9.66222083333333","9.96222083333333","11226","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"9.66222083333333","9.96222083333333","11226","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","9.66222083333333","9.96222083333333","11226"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.5050569444444","12.8050569444444","12571","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.5050569444444","12.8050569444444","12571","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.5050569444444","12.8050569444444","12571","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.5050569444444","12.8050569444444","12571","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.5050569444444","12.8050569444444","12571","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","12.5050569444444","12.8050569444444","12571"
