"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2734125","15.5734125","15354","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2734125","15.5734125","15354","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2734125","15.5734125","15354","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2734125","15.5734125","15354","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2734125","15.5734125","15354","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5","665.58270","115.0866","70.06513","321.2537","133.0972","339.2642","665.5827","207.1743","15.2734125","15.5734125","15354"
"","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.1661121212121","10.4661121212121","16173","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.1661121212121","10.4661121212121","16173","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.1661121212121","10.4661121212121","16173","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.1661121212121","10.4661121212121","16173","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.1661121212121","10.4661121212121","16173","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5","665.58270","115.0866","70.06513","321.2537","133.0972","339.2642","665.5827","207.1743","10.1661121212121","10.4661121212121","16173"
"","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.1849652777778","11.4849652777778","17316","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.1849652777778","11.4849652777778","17316","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.1849652777778","11.4849652777778","17316","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.1849652777778","11.4849652777778","17316","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.1849652777778","11.4849652777778","17316","","MSDIAL_NAOrn 21:0/14:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCC;VPFUCHZJWZPQIL-JVCXMKTPNA-N;C40H76N2O5","665.58270","115.0866","70.06513","321.2537","133.0972","339.2642","665.5827","207.1743","11.1849652777778","11.4849652777778","17316"
"","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5","679.59835","115.0866","70.06513","335.2693","133.0972","353.2799","679.5983","221.1900","9.28951388888889","9.58951388888889","8136"
"","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 21:0/15:1;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCC;JZLCXPBFZZUINJ-ZXPTYKNPNA-N;C41H78N2O5","679.59835","115.0866","70.06513","335.2693","133.0972","353.2799","679.5983","221.1900","9.28394166666667","9.58394166666667","17591"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"7.02528888888889","7.32528888888889","2493","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"7.02528888888889","7.32528888888889","2493","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"7.02528888888889","7.32528888888889","2493","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"7.02528888888889","7.32528888888889","2493","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"7.02528888888889","7.32528888888889","2493","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","7.02528888888889","7.32528888888889","2493"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.1639","8.4639","5434","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.1639","8.4639","5434","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.1639","8.4639","5434","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.1639","8.4639","5434","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.1639","8.4639","5434","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","8.1639","8.4639","5434"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.64407083333333","8.94407083333333","7040","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.64407083333333","8.94407083333333","7040","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.64407083333333","8.94407083333333","7040","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.64407083333333","8.94407083333333","7040","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.64407083333333","8.94407083333333","7040","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","8.64407083333333","8.94407083333333","7040"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.13405833333333","9.43405833333333","7587","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.13405833333333","9.43405833333333","7587","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.13405833333333","9.43405833333333","7587","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.13405833333333","9.43405833333333","7587","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.13405833333333","9.43405833333333","7587","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","9.13405833333333","9.43405833333333","7587"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"12.3121333333333","12.6121333333333","8564","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"12.3121333333333","12.6121333333333","8564","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"12.3121333333333","12.6121333333333","8564","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"12.3121333333333","12.6121333333333","8564","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"12.3121333333333","12.6121333333333","8564","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","12.3121333333333","12.6121333333333","8564"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"11.3558361111111","11.6558361111111","8750","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"11.3558361111111","11.6558361111111","8750","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"11.3558361111111","11.6558361111111","8750","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"11.3558361111111","11.6558361111111","8750","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"11.3558361111111","11.6558361111111","8750","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","11.3558361111111","11.6558361111111","8750"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.57913055555556","9.87913055555556","12296","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.57913055555556","9.87913055555556","12296","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.57913055555556","9.87913055555556","12296","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.57913055555556","9.87913055555556","12296","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"9.57913055555556","9.87913055555556","12296","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","9.57913055555556","9.87913055555556","12296"
"","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.63362083333333","8.93362083333333","13470","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.63362083333333","8.93362083333333","13470","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.63362083333333","8.93362083333333","13470","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.63362083333333","8.93362083333333","13470","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5",0,0,0,0,0,0,0,0,"8.63362083333333","8.93362083333333","13470","","MSDIAL_NAOrn 21:0/16:2;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCC;QFDHCYMKSMSCHL-VFJVLJOSNA-N;C42H78N2O5","691.59835","115.0866","70.06513","347.2693","133.0972","365.2799","691.5983","233.1900","8.63362083333333","8.93362083333333","13470"
