"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","RT at Max Intensity","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Number of Scans","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Max Intensity","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Average m/z","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEG","[M+?]+","fragment 1","fragment 2","RT_min","RT_max","Comment"
"","PEG(n=7_NH4+_CH2=11_DBE=5_)","1","1","1","0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)"," 0.6279176"," 0.6279176"," 0.6279176","0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)","1","1","1","0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)","9.025836e+03","  4276.1700"," 5882.7370","0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)"," 488.3231","89.05988","133.0861","0.450670833333333","0.750670833333333","1055","","PEG(n=7_NH4+_CH2=11_DBE=5_)","488.322","89.0602","133.0859","0.450670833333333","0.750670833333333","1055"
"","PEG(n=4_NH4+_CH2=18_DBE=0_(2-OH))","0","1","1","1.31695833333333","1.61695833333333","2389","","PEG(n=4_NH4+_CH2=18_DBE=0_(2-OH))"," 0.0000000"," 1.4428490"," 1.4428490","1.31695833333333","1.61695833333333","2389","","PEG(n=4_NH4+_CH2=18_DBE=0_(2-OH))","0","2","2","1.31695833333333","1.61695833333333","2389","","PEG(n=4_NH4+_CH2=18_DBE=0_(2-OH))","0.000000e+00"," 39780.9100","34165.8100","1.31695833333333","1.61695833333333","2389","","PEG(n=4_NH4+_CH2=18_DBE=0_(2-OH))","   0.0000","89.05984","133.0861","1.31695833333333","1.61695833333333","2389","","PEG(n=4_NH4+_CH2=18_DBE=0_(2-OH))","496.420","89.0602","133.0859","1.31695833333333","1.61695833333333","2389"
"","PEG(n=5_NH4+_CH2=16_DBE=0_(1-OH))","0","1","1","1.31695833333333","1.61695833333333","2389","","PEG(n=5_NH4+_CH2=16_DBE=0_(1-OH))"," 0.0000000"," 1.4428490"," 1.4428490","1.31695833333333","1.61695833333333","2389","","PEG(n=5_NH4+_CH2=16_DBE=0_(1-OH))","0","2","2","1.31695833333333","1.61695833333333","2389","","PEG(n=5_NH4+_CH2=16_DBE=0_(1-OH))","0.000000e+00"," 39780.9100","34165.8100","1.31695833333333","1.61695833333333","2389","","PEG(n=5_NH4+_CH2=16_DBE=0_(1-OH))","   0.0000","89.05984","133.0861","1.31695833333333","1.61695833333333","2389","","PEG(n=5_NH4+_CH2=16_DBE=0_(1-OH))","496.421","89.0602","133.0859","1.31695833333333","1.61695833333333","2389"
"","PEG(n=4_NH4+_CH2=18_DBE=5_(3-OH))","1","1","1","0.464777777777778","0.764777777777778","797","","PEG(n=4_NH4+_CH2=18_DBE=5_(3-OH))"," 0.5902226"," 0.6892593"," 0.6892593","0.464777777777778","0.764777777777778","797","","PEG(n=4_NH4+_CH2=18_DBE=5_(3-OH))","1","2","2","0.464777777777778","0.764777777777778","797","","PEG(n=4_NH4+_CH2=18_DBE=5_(3-OH))","6.161516e+04"," 15171.9100","20102.1100","0.464777777777778","0.764777777777778","797","","PEG(n=4_NH4+_CH2=18_DBE=5_(3-OH))"," 502.3387","89.05978","133.0860","0.464777777777778","0.764777777777778","797","","PEG(n=4_NH4+_CH2=18_DBE=5_(3-OH))","502.337","89.0602","133.0859","0.464777777777778","0.764777777777778","797"
"","PEG(n=4_NH4+_CH2=19_DBE=2_(2=O))","0","1","1","0.642130555555556","0.942130555555556","1420","","PEG(n=4_NH4+_CH2=19_DBE=2_(2=O))"," 0.0000000"," 0.6892593"," 0.6892593","0.642130555555556","0.942130555555556","1420","","PEG(n=4_NH4+_CH2=19_DBE=2_(2=O))","0","1","1","0.642130555555556","0.942130555555556","1420","","PEG(n=4_NH4+_CH2=19_DBE=2_(2=O))","0.000000e+00"," 15171.9100","20102.1100","0.642130555555556","0.942130555555556","1420","","PEG(n=4_NH4+_CH2=19_DBE=2_(2=O))","   0.0000","89.05978","133.0860","0.642130555555556","0.942130555555556","1420","","PEG(n=4_NH4+_CH2=19_DBE=2_(2=O))","502.373","89.0602","133.0859","0.642130555555556","0.942130555555556","1420"
"","PEG(n=5_NH4+_CH2=18_DBE=3_(2-NH3))","1","1","1","0.515615277777778","0.815615277777778","326","","PEG(n=5_NH4+_CH2=18_DBE=3_(2-NH3))"," 0.6892593"," 0.6892593"," 0.6892593","0.515615277777778","0.815615277777778","326","","PEG(n=5_NH4+_CH2=18_DBE=3_(2-NH3))","2","2","2","0.515615277777778","0.815615277777778","326","","PEG(n=5_NH4+_CH2=18_DBE=3_(2-NH3))","3.196958e+06"," 15171.9100","20102.1100","0.515615277777778","0.815615277777778","326","","PEG(n=5_NH4+_CH2=18_DBE=3_(2-NH3))"," 502.4593","89.05978","133.0860","0.515615277777778","0.815615277777778","326","","PEG(n=5_NH4+_CH2=18_DBE=3_(2-NH3))","502.457","89.0602","133.0859","0.515615277777778","0.815615277777778","326"
"","PEG(n=4_NH4+_CH2=19_DBE=0_(2-OH))","0","1","1","1.60373194444444","1.90373194444444","3123","","PEG(n=4_NH4+_CH2=19_DBE=0_(2-OH))"," 0.0000000"," 1.6706220"," 1.6809450","1.60373194444444","1.90373194444444","3123","","PEG(n=4_NH4+_CH2=19_DBE=0_(2-OH))","0","1","2","1.60373194444444","1.90373194444444","3123","","PEG(n=4_NH4+_CH2=19_DBE=0_(2-OH))","0.000000e+00","  9396.1510"," 8378.5110","1.60373194444444","1.90373194444444","3123","","PEG(n=4_NH4+_CH2=19_DBE=0_(2-OH))","   0.0000","89.05980","133.0861","1.60373194444444","1.90373194444444","3123","","PEG(n=4_NH4+_CH2=19_DBE=0_(2-OH))","510.436","89.0602","133.0859","1.60373194444444","1.90373194444444","3123"
"","PEG(n=5_NH4+_CH2=19_DBE=2_(2=O))","0","1","1","0.642130555555556","0.942130555555556","1240","","PEG(n=5_NH4+_CH2=19_DBE=2_(2=O))"," 0.0000000"," 0.9303991"," 0.9303991","0.642130555555556","0.942130555555556","1240","","PEG(n=5_NH4+_CH2=19_DBE=2_(2=O))","0","1","1","0.642130555555556","0.942130555555556","1240","","PEG(n=5_NH4+_CH2=19_DBE=2_(2=O))","0.000000e+00","  4013.4100"," 3511.6820","0.642130555555556","0.942130555555556","1240","","PEG(n=5_NH4+_CH2=19_DBE=2_(2=O))","   0.0000","89.05980","133.0861","0.642130555555556","0.942130555555556","1240","","PEG(n=5_NH4+_CH2=19_DBE=2_(2=O))","546.399","89.0602","133.0859","0.642130555555556","0.942130555555556","1240"
"","PEG(n=6_NH4+_CH2=17_DBE=3_(1=O))","0","1","1","0.642130555555556","0.942130555555556","1240","","PEG(n=6_NH4+_CH2=17_DBE=3_(1=O))"," 0.0000000"," 0.9303991"," 0.9303991","0.642130555555556","0.942130555555556","1240","","PEG(n=6_NH4+_CH2=17_DBE=3_(1=O))","0","1","1","0.642130555555556","0.942130555555556","1240","","PEG(n=6_NH4+_CH2=17_DBE=3_(1=O))","0.000000e+00","  4013.4100"," 3511.6820","0.642130555555556","0.942130555555556","1240","","PEG(n=6_NH4+_CH2=17_DBE=3_(1=O))","   0.0000","89.05980","133.0861","0.642130555555556","0.942130555555556","1240","","PEG(n=6_NH4+_CH2=17_DBE=3_(1=O))","546.400","89.0602","133.0859","0.642130555555556","0.942130555555556","1240"
"","PEG(n=12_NH4+_CH2=15_DBE=4_(2-NH3))","0","1","1","11.3031597222222","11.6031597222222","17410","","PEG(n=12_NH4+_CH2=15_DBE=4_(2-NH3))"," 0.0000000","11.5810300","11.5810300","11.3031597222222","11.6031597222222","17410","","PEG(n=12_NH4+_CH2=15_DBE=4_(2-NH3))","0","1","1","11.3031597222222","11.6031597222222","17410","","PEG(n=12_NH4+_CH2=15_DBE=4_(2-NH3))","0.000000e+00","  1317.5480"," 1011.1070","11.3031597222222","11.6031597222222","17410","","PEG(n=12_NH4+_CH2=15_DBE=4_(2-NH3))","   0.0000","89.05978","133.0861","11.3031597222222","11.6031597222222","17410","","PEG(n=12_NH4+_CH2=15_DBE=4_(2-NH3))","766.578","89.0602","133.0859","11.3031597222222","11.6031597222222","17410"
