"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:1/23:1)-H","854.6721","692.6193","422.3629","392.3523","367.3218","179.0556","321.3163","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:1/23:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:1/23:1)-H","854.6721","692.6193","422.3629","392.3523","367.3218","179.0556","321.3163","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t20:2/23:0)-H","854.6721","692.6193","424.3785","394.368","369.3374","179.0556","323.3319","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:2/23:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t20:2/23:0)-H","854.6721","692.6193","424.3785","394.368","369.3374","179.0556","323.3319","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t21:0/20:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:0/20:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:0/20:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:0/20:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:0/20:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:0/20:1)-H","828.6565","666.6036","380.3159","350.3054","325.2748","179.0556","279.2693","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t21:0/21:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:0/21:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:0/21:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:0/21:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:0/21:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:0/21:1)-H","842.6721","680.6193","394.3316","364.321","339.2905","179.0556","293.285","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t21:0/22:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:0/22:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:0/22:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:0/22:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:0/22:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:0/22:1)-H","856.6878","694.6349","408.3472","378.3367","353.3061","179.0556","307.3006","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:0/22:2)-H","854.6721","692.6193","406.3316","376.321","351.2905","179.0556","305.285","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:0/22:2)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:0/22:2)-H","854.6721","692.6193","406.3316","376.321","351.2905","179.0556","305.285","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t21:1/20:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:1/20:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:1/20:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:1/20:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:1/20:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t21:1/20:0)-H","828.6565","666.6036","382.3316","352.321","327.2905","179.0556","281.285","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t21:1/21:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:1/21:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:1/21:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:1/21:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:1/21:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t21:1/21:0)-H","842.6721","680.6193","396.3472","366.3367","341.3061","179.0556","295.3006","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t21:1/22:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:1/22:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:1/22:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:1/22:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:1/22:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t21:1/22:0)-H","856.6878","694.6349","410.3629","380.3523","355.3218","179.0556","309.3163","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:1/22:1)-H","854.6721","692.6193","408.3472","378.3367","353.3061","179.0556","307.3006","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:1/22:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:1/22:1)-H","854.6721","692.6193","408.3472","378.3367","353.3061","179.0556","307.3006","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t21:2/22:0)-H","854.6721","692.6193","410.3629","380.3523","355.3218","179.0556","309.3163","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:2/22:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t21:2/22:0)-H","854.6721","692.6193","410.3629","380.3523","355.3218","179.0556","309.3163","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t22:0/19:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:0/19:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:0/19:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:0/19:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:0/19:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:0/19:1)-H","828.6565","666.6036","366.3003","336.2897","311.2592","179.0556","265.2537","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t22:0/20:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:0/20:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:0/20:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:0/20:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:0/20:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:0/20:1)-H","842.6721","680.6193","380.3159","350.3054","325.2748","179.0556","279.2693","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t22:0/21:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:0/21:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:0/21:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:0/21:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:0/21:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:0/21:1)-H","856.6878","694.6349","394.3316","364.321","339.2905","179.0556","293.285","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t22:1/19:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:1/19:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:1/19:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:1/19:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:1/19:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t22:1/19:0)-H","828.6565","666.6036","368.3159","338.3054","313.2748","179.0556","267.2693","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t22:1/20:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:1/20:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:1/20:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:1/20:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:1/20:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t22:1/20:0)-H","842.6721","680.6193","382.3316","352.321","327.2905","179.0556","281.285","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t22:1/21:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:1/21:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:1/21:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:1/21:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:1/21:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t22:1/21:0)-H","856.6878","694.6349","396.3472","366.3367","341.3061","179.0556","295.3006","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:1/21:1)-H","854.6721","692.6193","394.3316","364.321","339.2905","179.0556","293.285","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:1/21:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:1/21:1)-H","854.6721","692.6193","394.3316","364.321","339.2905","179.0556","293.285","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t22:2/21:0)-H","854.6721","692.6193","396.3472","366.3367","341.3061","179.0556","295.3006","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:2/21:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t22:2/21:0)-H","854.6721","692.6193","396.3472","366.3367","341.3061","179.0556","295.3006","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t23:0/18:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:0/18:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:0/18:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:0/18:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:0/18:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:0/18:1)-H","828.6565","666.6036","352.2846","322.2741","297.2435","179.0556","251.238","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t23:0/19:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:0/19:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:0/19:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:0/19:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:0/19:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:0/19:1)-H","842.6721","680.6193","366.3003","336.2897","311.2592","179.0556","265.2537","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t23:0/20:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:0/20:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:0/20:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:0/20:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:0/20:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:0/20:1)-H","856.6878","694.6349","380.3159","350.3054","325.2748","179.0556","279.2693","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:0/20:2)-H","854.6721","692.6193","378.3003","348.2897","323.2592","179.0556","277.2537","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:0/20:2)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:0/20:2)-H","854.6721","692.6193","378.3003","348.2897","323.2592","179.0556","277.2537","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t23:1/18:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:1/18:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:1/18:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:1/18:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:1/18:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t23:1/18:0)-H","828.6565","666.6036","354.3003","324.2897","299.2592","179.0556","253.2537","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t23:1/19:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:1/19:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:1/19:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:1/19:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:1/19:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t23:1/19:0)-H","842.6721","680.6193","368.3159","338.3054","313.2748","179.0556","267.2693","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t23:1/20:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:1/20:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:1/20:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:1/20:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:1/20:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t23:1/20:0)-H","856.6878","694.6349","382.3316","352.321","327.2905","179.0556","281.285","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:1/20:1)-H","854.6721","692.6193","380.3159","350.3054","325.2748","179.0556","279.2693","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:1/20:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:1/20:1)-H","854.6721","692.6193","380.3159","350.3054","325.2748","179.0556","279.2693","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t23:2/20:0)-H","854.6721","692.6193","382.3316","352.321","327.2905","179.0556","281.285","9.50652121212121","9.80652121212121","730"
