"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Average m/z","Cer-AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-AP","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment"
"","Cer-AP(t17:1/26:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t17:1/26:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t17:1/26:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t17:1/26:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t17:1/26:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t17:1/26:0)-H","694.6349","466.4255","411.3844","365.3789","209.19","10.5101439393939","10.8101439393939","1160"
"","Cer-AP(t17:1/26:0)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t17:1/26:0)-H",11.29021,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t17:1/26:0)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t17:1/26:0)-H",8007.366,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t17:1/26:0)-H",694.6364,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t17:1/26:0)-H","694.6349","466.4255","411.3844","365.3789","209.19","11.0714060606061","11.3714060606061","3271"
"","Cer-AP(t17:1/26:1)-H",0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:1/26:1)-H",10.4723,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:1/26:1)-H",2,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:1/26:1)-H",774.0684,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:1/26:1)-H",692.62145,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:1/26:1)-H","692.6193","464.4099","409.3687","363.3633","209.19","10.3349015151515","10.6349015151515","366"
"","Cer-AP(t17:1/26:1)-H",0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:1/26:1)-H",10.4723,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:1/26:1)-H",2,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:1/26:1)-H",774.0684,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:1/26:1)-H",692.62145,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:1/26:1)-H","692.6193","464.4099","409.3687","363.3633","209.19","10.1740090909091","10.4740090909091","470"
"","Cer-AP(t17:1/26:2)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:1/26:2)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:1/26:2)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:1/26:2)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:1/26:2)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:1/26:2)-H","690.6036","462.3942","407.3531","361.3476","209.19","9.3155606060606","9.6155606060606","1495"
"","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t17:1/27:0)-H","708.6506","480.4411","425.4","379.3945","209.19","11.3712712121212","11.6712712121212","402"
"","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t17:1/27:0)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t17:1/27:0)-H","708.6506","480.4411","425.4","379.3945","209.19","11.5306954545455","11.8306954545455","2733"
"","Cer-AP(t17:1/27:1)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:1/27:1)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:1/27:1)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:1/27:1)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:1/27:1)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:1/27:1)-H","706.6349","478.4255","423.3844","377.3789","209.19","10.4557772727273","10.7557772727273","1755"
"","Cer-AP(t17:1/28:0)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t17:1/28:0)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t17:1/28:0)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t17:1/28:0)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t17:1/28:0)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t17:1/28:0)-H","722.6663","494.4568","439.4157","393.4102","209.19","11.9297696969697","12.2297696969697","759"
"","Cer-AP(t17:2/25:0)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t17:2/25:0)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t17:2/25:0)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t17:2/25:0)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t17:2/25:0)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t17:2/25:0)-H","678.6036","452.4099","397.3687","351.3633","207.1743","9.8607848484848","10.1607848484848","1372"
"","Cer-AP(t17:2/26:0)-H",0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:2/26:0)-H",10.4723,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:2/26:0)-H",2,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:2/26:0)-H",774.0684,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:2/26:0)-H",692.62145,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-AP(t17:2/26:0)-H","692.6193","466.4255","411.3844","365.3789","207.1743","10.3349015151515","10.6349015151515","366"
"","Cer-AP(t17:2/26:0)-H",0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:2/26:0)-H",10.4723,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:2/26:0)-H",2,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:2/26:0)-H",774.0684,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:2/26:0)-H",692.62145,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-AP(t17:2/26:0)-H","692.6193","466.4255","411.3844","365.3789","207.1743","10.1740090909091","10.4740090909091","470"
"","Cer-AP(t17:2/26:1)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:2/26:1)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:2/26:1)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:2/26:1)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:2/26:1)-H",0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-AP(t17:2/26:1)-H","690.6036","464.4099","409.3687","363.3633","207.1743","9.3155606060606","9.6155606060606","1495"
"","Cer-AP(t17:2/27:0)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:2/27:0)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:2/27:0)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:2/27:0)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:2/27:0)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t17:2/27:0)-H","706.6349","480.4411","425.4","379.3945","207.1743","10.4557772727273","10.7557772727273","1755"
"","Cer-AP(t18:0/21:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:0/21:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:0/21:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:0/21:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:0/21:1)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:0/21:1)-H","638.5723","394.3316","339.2905","293.285","225.2213","9.27443484848485","9.57443484848485","1335"
"","Cer-AP(t18:0/22:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:0/22:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:0/22:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:0/22:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:0/22:1)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:0/22:1)-H","652.588","408.3472","353.3061","307.3006","225.2213","9.77759848484848","10.0775984848485","3025"
"","Cer-AP(t18:0/23:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-AP(t18:0/23:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-AP(t18:0/23:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-AP(t18:0/23:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-AP(t18:0/23:0)-H",0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer-AP(t18:0/23:0)-H","668.6193","424.3785","369.3374","323.3319","225.2213","10.5709893939394","10.8709893939394","708"
"","Cer-AP(t18:0/23:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:0/23:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:0/23:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:0/23:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:0/23:1)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:0/23:1)-H","666.6036","422.3629","367.3218","321.3163","225.2213","10.2572696969697","10.5572696969697","287"
"","Cer-AP(t18:0/24:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-AP(t18:0/24:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-AP(t18:0/24:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-AP(t18:0/24:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-AP(t18:0/24:0)-H",0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-AP(t18:0/24:0)-H","682.6349","438.3942","383.3531","337.3476","225.2213","11.0019590909091","11.3019590909091","863"
"","Cer-AP(t18:0/24:1)-H",1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:0/24:1)-H",10.8619,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:0/24:1)-H",1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:0/24:1)-H",1057.556,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:0/24:1)-H",680.6201,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:0/24:1)-H","680.6193","436.3785","381.3374","335.3319","225.2213","10.6999696969697","10.9999696969697","227"
"","Cer-AP(t18:0/24:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:0/24:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:0/24:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:0/24:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:0/24:1)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:0/24:1)-H","680.6193","436.3785","381.3374","335.3319","225.2213","10.5248181818182","10.8248181818182","1553"
"","Cer-AP(t18:0/24:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:0/24:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:0/24:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:0/24:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:0/24:2)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:0/24:2)-H","678.6036","434.3629","379.3218","333.3163","225.2213","9.8607848484848","10.1607848484848","1372"
"","Cer-AP(t18:0/25:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-AP(t18:0/25:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-AP(t18:0/25:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-AP(t18:0/25:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-AP(t18:0/25:0)-H",0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-AP(t18:0/25:0)-H","696.6506","452.4099","397.3687","351.3633","225.2213","11.4208166666667","11.7208166666667","399"
"","Cer-AP(t18:0/25:1)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:0/25:1)-H",11.29021,0,0,11.29021,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:0/25:1)-H",1,0,0,1,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:0/25:1)-H",8007.366,0,0,845.0863,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:0/25:1)-H",694.6364,0,0,349.3473,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:0/25:1)-H","694.6349","450.3942","395.3531","349.3476","225.2213","11.1295590909091","11.4295590909091","108"
"","Cer-AP(t18:0/25:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:0/25:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:0/25:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:0/25:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:0/25:1)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:0/25:1)-H","694.6349","450.3942","395.3531","349.3476","225.2213","10.5101439393939","10.8101439393939","1160"
"","Cer-AP(t18:0/25:1)-H",1,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t18:0/25:1)-H",11.29021,0,0,11.29021,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t18:0/25:1)-H",1,0,0,1,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t18:0/25:1)-H",8007.366,0,0,845.0863,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t18:0/25:1)-H",694.6364,0,0,349.3473,0,"11.0714060606061","11.3714060606061","3271","","Cer-AP(t18:0/25:1)-H","694.6349","450.3942","395.3531","349.3476","225.2213","11.0714060606061","11.3714060606061","3271"
"","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-AP(t18:0/26:1)-H","708.6506","464.4099","409.3687","363.3633","225.2213","11.3712712121212","11.6712712121212","402"
"","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t18:0/26:1)-H",0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-AP(t18:0/26:1)-H","708.6506","464.4099","409.3687","363.3633","225.2213","11.5306954545455","11.8306954545455","2733"
"","Cer-AP(t18:0/26:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t18:0/26:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t18:0/26:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t18:0/26:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t18:0/26:2)-H",0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-AP(t18:0/26:2)-H","706.6349","462.3942","407.3531","361.3476","225.2213","10.4557772727273","10.7557772727273","1755"
"","Cer-AP(t18:0/27:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-AP(t18:0/27:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-AP(t18:0/27:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-AP(t18:0/27:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-AP(t18:0/27:0)-H",0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-AP(t18:0/27:0)-H","724.6819","480.4411","425.4","379.3945","225.2213","12.1783683333333","12.4783683333333","3694"
"","Cer-AP(t18:0/27:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t18:0/27:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t18:0/27:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t18:0/27:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t18:0/27:1)-H",0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-AP(t18:0/27:1)-H","722.6663","478.4255","423.3844","377.3789","225.2213","11.9297696969697","12.2297696969697","759"
"","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-AP(t18:0/36:0)-H","850.8228","606.582","551.5409","505.5354","225.2213","15.1353378787879","15.4353378787879","1451"
"","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-AP(t18:0/36:0)-H","850.8228","606.582","551.5409","505.5354","225.2213","14.7103075757576","15.0103075757576","1902"
"","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-AP(t18:0/36:0)-H",0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-AP(t18:0/36:0)-H","850.8228","606.582","551.5409","505.5354","225.2213","15.1195863636364","15.4195863636364","4139"
"","Cer-AP(t18:1/21:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:1/21:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:1/21:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:1/21:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:1/21:0)-H",0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer-AP(t18:1/21:0)-H","638.5723","396.3472","341.3061","295.3006","223.2056","9.27443484848485","9.57443484848485","1335"
"","Cer-AP(t18:1/22:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:1/22:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:1/22:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:1/22:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:1/22:0)-H",0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer-AP(t18:1/22:0)-H","652.588","410.3629","355.3218","309.3163","223.2056","9.77759848484848","10.0775984848485","3025"
"","Cer-AP(t18:1/23:0)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:1/23:0)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:1/23:0)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:1/23:0)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:1/23:0)-H",0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer-AP(t18:1/23:0)-H","666.6036","424.3785","369.3374","323.3319","223.2056","10.2572696969697","10.5572696969697","287"
"","Cer-AP(t18:1/24:0)-H",1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:1/24:0)-H",10.8619,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:1/24:0)-H",1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:1/24:0)-H",1057.556,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:1/24:0)-H",680.6201,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-AP(t18:1/24:0)-H","680.6193","438.3942","383.3531","337.3476","223.2056","10.6999696969697","10.9999696969697","227"
"","Cer-AP(t18:1/24:0)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:1/24:0)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:1/24:0)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:1/24:0)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:1/24:0)-H",0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-AP(t18:1/24:0)-H","680.6193","438.3942","383.3531","337.3476","223.2056","10.5248181818182","10.8248181818182","1553"
"","Cer-AP(t18:1/24:1)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:1/24:1)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:1/24:1)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:1/24:1)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:1/24:1)-H",0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer-AP(t18:1/24:1)-H","678.6036","436.3785","381.3374","335.3319","223.2056","9.8607848484848","10.1607848484848","1372"
"","Cer-AP(t18:1/25:0)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:1/25:0)-H",11.29021,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:1/25:0)-H",1,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:1/25:0)-H",8007.366,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:1/25:0)-H",694.6364,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-AP(t18:1/25:0)-H","694.6349","452.4099","397.3687","351.3633","223.2056","11.1295590909091","11.4295590909091","108"
"","Cer-AP(t18:1/25:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:1/25:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:1/25:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:1/25:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:1/25:0)-H",0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-AP(t18:1/25:0)-H","694.6349","452.4099","397.3687","351.3633","223.2056","10.5101439393939","10.8101439393939","1160"
