"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment"
"","Cer_BS(d18:2/29:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d18:2/29:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d18:2/29:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d18:2/29:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d18:2/29:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d18:2/29:7)+HCO2","764.5829","718.5775","338.2701","306.2439","296.2595","235.2068","7.76112727272727","8.06112727272727","1915"
"","Cer_BS(d18:2/31:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d18:2/31:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d18:2/31:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d18:2/31:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d18:2/31:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d18:2/31:7)+HCO2","792.6142","746.6088","338.2701","306.2439","296.2595","235.2068","8.84105909090909","9.14105909090909","1763"
"","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2","844.7394","798.7339","338.2701","306.2439","296.2595","235.2068","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2","720.6142","674.6088","352.2857","320.2595","310.2751","249.2224","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2","718.5986","672.5931","352.2857","320.2595","310.2751","249.2224","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2","734.6299","688.6244","352.2857","320.2595","310.2751","249.2224","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2","732.6142","686.6088","352.2857","320.2595","310.2751","249.2224","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2","748.6455","702.64","352.2857","320.2595","310.2751","249.2224","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2","746.6299","700.6244","352.2857","320.2595","310.2751","249.2224","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2","744.6142","698.6088","352.2857","320.2595","310.2751","249.2224","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d19:2/28:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d19:2/28:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d19:2/28:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d19:2/28:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d19:2/28:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d19:2/28:7)+HCO2","764.5829","718.5775","352.2857","320.2595","310.2751","249.2224","7.76112727272727","8.06112727272727","1915"
"","Cer_BS(d19:2/30:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d19:2/30:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d19:2/30:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d19:2/30:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d19:2/30:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d19:2/30:7)+HCO2","792.6142","746.6088","352.2857","320.2595","310.2751","249.2224","8.84105909090909","9.14105909090909","1763"
"","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2","844.7394","798.7339","352.2857","320.2595","310.2751","249.2224","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2","720.6142","674.6088","366.3014","334.2751","324.2908","263.238","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2","718.5986","672.5931","366.3014","334.2751","324.2908","263.238","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2","734.6299","688.6244","366.3014","334.2751","324.2908","263.238","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2","732.6142","686.6088","366.3014","334.2751","324.2908","263.238","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2","748.6455","702.64","366.3014","334.2751","324.2908","263.238","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2","746.6299","700.6244","366.3014","334.2751","324.2908","263.238","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2","744.6142","698.6088","366.3014","334.2751","324.2908","263.238","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d20:2/27:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d20:2/27:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d20:2/27:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d20:2/27:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d20:2/27:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d20:2/27:7)+HCO2","764.5829","718.5775","366.3014","334.2751","324.2908","263.238","7.76112727272727","8.06112727272727","1915"
"","Cer_BS(d20:2/29:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d20:2/29:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d20:2/29:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d20:2/29:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d20:2/29:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d20:2/29:7)+HCO2","792.6142","746.6088","366.3014","334.2751","324.2908","263.238","8.84105909090909","9.14105909090909","1763"
"","Cer_BS(d20:2/32:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:2/32:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:2/32:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:2/32:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:2/32:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d20:2/32:2)+HCO2","844.7394","798.7339","366.3014","334.2751","324.2908","263.238","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d21:2/22:1)+HCO2","720.6142","674.6088","380.317","348.2908","338.3065","277.2537","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d21:2/22:2)+HCO2","718.5986","672.5931","380.317","348.2908","338.3065","277.2537","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d21:2/23:1)+HCO2","734.6299","688.6244","380.317","348.2908","338.3065","277.2537","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d21:2/23:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:2/23:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:2/23:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:2/23:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:2/23:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d21:2/23:2)+HCO2","732.6142","686.6088","380.317","348.2908","338.3065","277.2537","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d21:2/24:1)+HCO2","748.6455","702.64","380.317","348.2908","338.3065","277.2537","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d21:2/24:2)+HCO2","746.6299","700.6244","380.317","348.2908","338.3065","277.2537","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d21:2/24:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:2/24:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:2/24:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:2/24:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:2/24:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d21:2/24:3)+HCO2","744.6142","698.6088","380.317","348.2908","338.3065","277.2537","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d21:2/26:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d21:2/26:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d21:2/26:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d21:2/26:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d21:2/26:7)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d21:2/26:7)+HCO2","764.5829","718.5775","380.317","348.2908","338.3065","277.2537","7.76112727272727","8.06112727272727","1915"
"","Cer_BS(d21:2/28:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d21:2/28:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d21:2/28:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d21:2/28:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d21:2/28:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d21:2/28:7)+HCO2","792.6142","746.6088","380.317","348.2908","338.3065","277.2537","8.84105909090909","9.14105909090909","1763"
"","Cer_BS(d21:2/31:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:2/31:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:2/31:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:2/31:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:2/31:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d21:2/31:2)+HCO2","844.7394","798.7339","380.317","348.2908","338.3065","277.2537","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d22:2/21:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:2/21:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:2/21:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:2/21:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:2/21:1)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d22:2/21:1)+HCO2","720.6142","674.6088","394.3327","362.3065","352.3221","291.2693","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d22:2/21:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:2/21:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:2/21:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:2/21:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:2/21:2)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d22:2/21:2)+HCO2","718.5986","672.5931","394.3327","362.3065","352.3221","291.2693","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d22:2/22:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:2/22:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:2/22:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:2/22:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:2/22:1)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d22:2/22:1)+HCO2","734.6299","688.6244","394.3327","362.3065","352.3221","291.2693","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d22:2/22:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:2/22:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:2/22:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:2/22:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:2/22:2)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:2/22:2)+HCO2","732.6142","686.6088","394.3327","362.3065","352.3221","291.2693","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d22:2/23:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:2/23:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:2/23:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:2/23:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:2/23:1)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:2/23:1)+HCO2","748.6455","702.64","394.3327","362.3065","352.3221","291.2693","11.7283893939394","12.0283893939394","790"
