"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NDS","[M+HCO2]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment"
"","Cer-NDS(d28:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d28:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d28:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d28:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d28:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d28:0/13:0)+HCO2","682.6349","636.6295","604.6033","588.6083","440.4473","254.212","238.2171","212.202","379.3945","195.1992","11.0019590909091","11.3019590909091","863"
"","Cer-NDS(d28:0/13:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d28:0/13:1)+HCO2",10.8619,10.8619,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d28:0/13:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d28:0/13:1)+HCO2",1057.556,65958.08,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d28:0/13:1)+HCO2",680.6201,634.6152,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d28:0/13:1)+HCO2","680.6193","634.6138","602.5876","586.5927","440.4473","252.1964","236.2014","210.1863","379.3945","193.1836","10.6999696969697","10.9999696969697","227"
"","Cer-NDS(d28:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d28:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d28:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d28:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d28:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d28:0/13:1)+HCO2","680.6193","634.6138","602.5876","586.5927","440.4473","252.1964","236.2014","210.1863","379.3945","193.1836","10.5248181818182","10.8248181818182","1553"
"","Cer-NDS(d28:0/14:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d28:0/14:0)+HCO2",0,11.55784,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d28:0/14:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d28:0/14:0)+HCO2",0,37248.86,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d28:0/14:0)+HCO2",0,650.6465,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d28:0/14:0)+HCO2","696.6506","650.6451","618.6189","602.624","440.4473","268.2277","252.2328","226.2176","379.3945","209.2149","11.4208166666667","11.7208166666667","399"
"","Cer-NDS(d28:0/14:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d28:0/14:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d28:0/14:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d28:0/14:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d28:0/14:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d28:0/14:1)+HCO2","694.6349","648.6295","616.6033","600.6083","440.4473","266.212","250.2171","224.202","379.3945","207.1992","11.1295590909091","11.4295590909091","108"
"","Cer-NDS(d28:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d28:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d28:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d28:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d28:0/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d28:0/14:1)+HCO2","694.6349","648.6295","616.6033","600.6083","440.4473","266.212","250.2171","224.202","379.3945","207.1992","10.5101439393939","10.8101439393939","1160"
"","Cer-NDS(d28:0/14:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d28:0/14:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d28:0/14:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d28:0/14:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d28:0/14:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d28:0/14:1)+HCO2","694.6349","648.6295","616.6033","600.6083","440.4473","266.212","250.2171","224.202","379.3945","207.1992","11.0714060606061","11.3714060606061","3271"
"","Cer-NDS(d28:0/15:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d28:0/15:1)+HCO2",0,11.52146,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d28:0/15:1)+HCO2",0,2,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d28:0/15:1)+HCO2",0,44391.68,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d28:0/15:1)+HCO2",0,662.64675,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d28:0/15:1)+HCO2","708.6506","662.6451","630.6189","614.624","440.4473","280.2277","264.2328","238.2176","379.3945","221.2149","11.3712712121212","11.6712712121212","402"
"","Cer-NDS(d28:0/15:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d28:0/15:1)+HCO2",0,11.66083,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d28:0/15:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d28:0/15:1)+HCO2",0,27088.57,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d28:0/15:1)+HCO2",0,662.6468,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d28:0/15:1)+HCO2","708.6506","662.6451","630.6189","614.624","440.4473","280.2277","264.2328","238.2176","379.3945","221.2149","11.5306954545455","11.8306954545455","2733"
"","Cer-NDS(d28:0/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d28:0/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d28:0/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d28:0/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d28:0/16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d28:0/16:0)+HCO2","724.6819","678.6765","646.6502","630.6553","440.4473","296.259","280.264","254.2489","379.3945","237.2462","12.1783683333333","12.4783683333333","3694"
"","Cer-NDS(d28:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d28:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d28:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d28:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d28:0/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d28:0/16:1)+HCO2","722.6663","676.6608","644.6346","628.6396","440.4473","294.2433","278.2484","252.2333","379.3945","235.2305","11.9297696969697","12.2297696969697","759"
"","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d28:0/25:0)+HCO2","850.8228","804.8173","772.7911","756.7961","440.4473","422.3998","406.4049","380.3898","379.3945","363.3871","15.1353378787879","15.4353378787879","1451"
"","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d28:0/25:0)+HCO2","850.8228","804.8173","772.7911","756.7961","440.4473","422.3998","406.4049","380.3898","379.3945","363.3871","14.7103075757576","15.0103075757576","1902"
"","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d28:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d28:0/25:0)+HCO2","850.8228","804.8173","772.7911","756.7961","440.4473","422.3998","406.4049","380.3898","379.3945","363.3871","15.1195863636364","15.4195863636364","4139"
"","Cer-NDS(d29:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d29:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d29:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d29:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d29:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer-NDS(d29:0/12:0)+HCO2","682.6349","636.6295","604.6033","588.6083","454.463","240.1964","224.2014","198.1863","393.4102","181.1836","11.0019590909091","11.3019590909091","863"
"","Cer-NDS(d29:0/12:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d29:0/12:1)+HCO2",10.8619,10.8619,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d29:0/12:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d29:0/12:1)+HCO2",1057.556,65958.08,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d29:0/12:1)+HCO2",680.6201,634.6152,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer-NDS(d29:0/12:1)+HCO2","680.6193","634.6138","602.5876","586.5927","454.463","238.1807","222.1858","196.1707","393.4102","179.168","10.6999696969697","10.9999696969697","227"
"","Cer-NDS(d29:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d29:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d29:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d29:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d29:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer-NDS(d29:0/12:1)+HCO2","680.6193","634.6138","602.5876","586.5927","454.463","238.1807","222.1858","196.1707","393.4102","179.168","10.5248181818182","10.8248181818182","1553"
"","Cer-NDS(d29:0/13:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d29:0/13:0)+HCO2",0,11.55784,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d29:0/13:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d29:0/13:0)+HCO2",0,37248.86,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d29:0/13:0)+HCO2",0,650.6465,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d29:0/13:0)+HCO2","696.6506","650.6451","618.6189","602.624","454.463","254.212","238.2171","212.202","393.4102","195.1992","11.4208166666667","11.7208166666667","399"
"","Cer-NDS(d29:0/13:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d29:0/13:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d29:0/13:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d29:0/13:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d29:0/13:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d29:0/13:1)+HCO2","694.6349","648.6295","616.6033","600.6083","454.463","252.1964","236.2014","210.1863","393.4102","193.1836","11.1295590909091","11.4295590909091","108"
"","Cer-NDS(d29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d29:0/13:1)+HCO2","694.6349","648.6295","616.6033","600.6083","454.463","252.1964","236.2014","210.1863","393.4102","193.1836","10.5101439393939","10.8101439393939","1160"
"","Cer-NDS(d29:0/13:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d29:0/13:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d29:0/13:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d29:0/13:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d29:0/13:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer-NDS(d29:0/13:1)+HCO2","694.6349","648.6295","616.6033","600.6083","454.463","252.1964","236.2014","210.1863","393.4102","193.1836","11.0714060606061","11.3714060606061","3271"
"","Cer-NDS(d29:0/14:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d29:0/14:1)+HCO2",0,11.52146,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d29:0/14:1)+HCO2",0,2,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d29:0/14:1)+HCO2",0,44391.68,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d29:0/14:1)+HCO2",0,662.64675,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-NDS(d29:0/14:1)+HCO2","708.6506","662.6451","630.6189","614.624","454.463","266.212","250.2171","224.202","393.4102","207.1992","11.3712712121212","11.6712712121212","402"
"","Cer-NDS(d29:0/14:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d29:0/14:1)+HCO2",0,11.66083,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d29:0/14:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d29:0/14:1)+HCO2",0,27088.57,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d29:0/14:1)+HCO2",0,662.6468,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-NDS(d29:0/14:1)+HCO2","708.6506","662.6451","630.6189","614.624","454.463","266.212","250.2171","224.202","393.4102","207.1992","11.5306954545455","11.8306954545455","2733"
"","Cer-NDS(d29:0/15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d29:0/15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d29:0/15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d29:0/15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d29:0/15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer-NDS(d29:0/15:0)+HCO2","724.6819","678.6765","646.6502","630.6553","454.463","282.2433","266.2484","240.2333","393.4102","223.2305","12.1783683333333","12.4783683333333","3694"
"","Cer-NDS(d29:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d29:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d29:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d29:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d29:0/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-NDS(d29:0/15:1)+HCO2","722.6663","676.6608","644.6346","628.6396","454.463","280.2277","264.2328","238.2176","393.4102","221.2149","11.9297696969697","12.2297696969697","759"
"","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer-NDS(d29:0/24:0)+HCO2","850.8228","804.8173","772.7911","756.7961","454.463","408.3842","392.3893","366.3741","393.4102","349.3714","15.1353378787879","15.4353378787879","1451"
"","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer-NDS(d29:0/24:0)+HCO2","850.8228","804.8173","772.7911","756.7961","454.463","408.3842","392.3893","366.3741","393.4102","349.3714","14.7103075757576","15.0103075757576","1902"
"","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d29:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer-NDS(d29:0/24:0)+HCO2","850.8228","804.8173","772.7911","756.7961","454.463","408.3842","392.3893","366.3741","393.4102","349.3714","15.1195863636364","15.4195863636364","4139"
"","Cer-NDS(d30:0/12:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d30:0/12:0)+HCO2",0,11.55784,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d30:0/12:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d30:0/12:0)+HCO2",0,37248.86,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d30:0/12:0)+HCO2",0,650.6465,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer-NDS(d30:0/12:0)+HCO2","696.6506","650.6451","618.6189","602.624","468.4786","240.1964","224.2014","198.1863","407.4258","181.1836","11.4208166666667","11.7208166666667","399"
"","Cer-NDS(d30:0/12:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d30:0/12:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d30:0/12:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d30:0/12:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d30:0/12:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer-NDS(d30:0/12:1)+HCO2","694.6349","648.6295","616.6033","600.6083","468.4786","238.1807","222.1858","196.1707","407.4258","179.168","11.1295590909091","11.4295590909091","108"
"","Cer-NDS(d30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer-NDS(d30:0/12:1)+HCO2","694.6349","648.6295","616.6033","600.6083","468.4786","238.1807","222.1858","196.1707","407.4258","179.168","10.5101439393939","10.8101439393939","1160"
