"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment"
"","HexCer-NS(d18:2/22:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d18:2/22:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d18:2/22:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d18:2/22:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d18:2/22:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d18:2/22:0)-H","780.6354","618.5825","364.3579","321.3401","235.2067","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:2/22:1)-H","778.6197","616.5669","362.3423","319.3245","235.2067","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:2/22:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:2/22:1)-H","778.6197","616.5669","362.3423","319.3245","235.2067","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d18:2/24:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d18:2/24:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d18:2/24:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d18:2/24:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d18:2/24:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d18:2/24:0)-H","808.6666","646.6138","392.3893","349.3714","235.2067","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d18:3/22:0)-H","778.6197","616.5669","364.3579","321.3401","233.1911","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:3/22:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d18:3/22:0)-H","778.6197","616.5669","364.3579","321.3401","233.1911","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d18:3/27:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d18:3/27:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d18:3/27:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d18:3/27:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d18:3/27:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d18:3/27:1)-H","846.6823","684.6295","432.4206","389.4027","233.1911","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d18:3/29:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d18:3/29:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d18:3/29:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d18:3/29:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d18:3/29:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d18:3/29:1)-H","874.7136","712.6608","460.4518","417.434","233.1911","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d19:1/19:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:1/19:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:1/19:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:1/19:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:1/19:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:1/19:1)-H","752.6041","590.5512","320.2953","277.2775","251.238","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d19:1/20:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:1/20:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:1/20:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:1/20:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:1/20:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:1/20:1)-H","766.6197","604.5669","334.311","291.2932","251.238","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d19:1/21:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:1/21:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:1/21:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:1/21:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:1/21:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:1/21:1)-H","780.6354","618.5825","348.3267","305.3088","251.238","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d19:1/23:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:1/23:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:1/23:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:1/23:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:1/23:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:1/23:1)-H","808.6666","646.6138","376.3579","333.3401","251.238","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d19:2/19:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:2/19:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:2/19:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:2/19:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:2/19:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d19:2/19:0)-H","752.6041","590.5512","322.311","279.2932","249.2224","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d19:2/20:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:2/20:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:2/20:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:2/20:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:2/20:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d19:2/20:0)-H","766.6197","604.5669","336.3267","293.3088","249.2224","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d19:2/21:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:2/21:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:2/21:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:2/21:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:2/21:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d19:2/21:0)-H","780.6354","618.5825","350.3423","307.3245","249.2224","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:2/21:1)-H","778.6197","616.5669","348.3267","305.3088","249.2224","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:2/21:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:2/21:1)-H","778.6197","616.5669","348.3267","305.3088","249.2224","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d19:2/23:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:2/23:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:2/23:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:2/23:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:2/23:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d19:2/23:0)-H","808.6666","646.6138","378.3736","335.3557","249.2224","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d19:2/26:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:2/26:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:2/26:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:2/26:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:2/26:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:2/26:2)-H","846.6823","684.6295","416.3893","373.3714","249.2224","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d19:2/28:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:2/28:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:2/28:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:2/28:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:2/28:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:2/28:2)-H","874.7136","712.6608","444.4206","401.4027","249.2224","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d19:3/21:0)-H","778.6197","616.5669","350.3423","307.3245","247.2067","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:3/21:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d19:3/21:0)-H","778.6197","616.5669","350.3423","307.3245","247.2067","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d19:3/26:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:3/26:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:3/26:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:3/26:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:3/26:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d19:3/26:1)-H","846.6823","684.6295","418.4049","375.3871","247.2067","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d19:3/26:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d19:3/26:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d19:3/26:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d19:3/26:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d19:3/26:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d19:3/26:2)-H","844.6666","682.6138","416.3893","373.3714","247.2067","179.0556","8.67744696969697","8.97744696969697","1978"
"","HexCer-NS(d19:3/28:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:3/28:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:3/28:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:3/28:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:3/28:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d19:3/28:1)-H","874.7136","712.6608","446.4362","403.4183","247.2067","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d20:1/18:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:1/18:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:1/18:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:1/18:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:1/18:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:1/18:1)-H","752.6041","590.5512","306.2797","263.2618","265.2537","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d20:1/19:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:1/19:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:1/19:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:1/19:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:1/19:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:1/19:1)-H","766.6197","604.5669","320.2953","277.2775","265.2537","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d20:1/20:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:1/20:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:1/20:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:1/20:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:1/20:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:1/20:1)-H","780.6354","618.5825","334.311","291.2932","265.2537","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:1/20:2)-H","778.6197","616.5669","332.2953","289.2775","265.2537","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:1/20:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:1/20:2)-H","778.6197","616.5669","332.2953","289.2775","265.2537","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d20:1/22:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:1/22:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:1/22:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:1/22:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:1/22:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:1/22:1)-H","808.6666","646.6138","362.3423","319.3245","265.2537","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d20:2/18:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:2/18:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:2/18:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:2/18:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:2/18:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d20:2/18:0)-H","752.6041","590.5512","308.2953","265.2775","263.238","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d20:2/19:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:2/19:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:2/19:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:2/19:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:2/19:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d20:2/19:0)-H","766.6197","604.5669","322.311","279.2932","263.238","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d20:2/20:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:2/20:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:2/20:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:2/20:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:2/20:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d20:2/20:0)-H","780.6354","618.5825","336.3267","293.3088","263.238","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:2/20:1)-H","778.6197","616.5669","334.311","291.2932","263.238","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:2/20:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:2/20:1)-H","778.6197","616.5669","334.311","291.2932","263.238","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d20:2/22:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:2/22:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:2/22:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:2/22:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:2/22:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d20:2/22:0)-H","808.6666","646.6138","364.3579","321.3401","263.238","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d20:3/20:0)-H","778.6197","616.5669","336.3267","293.3088","261.2224","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:3/20:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d20:3/20:0)-H","778.6197","616.5669","336.3267","293.3088","261.2224","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d20:3/25:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d20:3/25:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d20:3/25:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d20:3/25:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d20:3/25:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d20:3/25:1)-H","846.6823","684.6295","404.3893","361.3714","261.2224","179.0556","9.9384351851852","10.2384351851852","1337"
