"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-EOS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-EOS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Number of Scans","Cer-EOS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Max Intensity","Cer-EOS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Average m/z","Cer-EOS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-EOS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment"
"","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2","790.6561","744.6506","510.4522","310.2751","251.2017","284.2595","181.1598","11.9250136363636","12.2250136363636","586"
"","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/17:0-O-16:2)+HCO2","790.6561","744.6506","510.4522","310.2751","251.2017","284.2595","181.1598","11.7702621212121","12.0702621212121","3066"
"","Cer-EOS(d14:1/12:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:1-O-17:0)+HCO2","736.6091","690.6036","438.3583","238.1813","269.2486","212.1656","181.1598","10.5703878787879","10.8703878787879","306"
"","Cer-EOS(d14:1/13:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:1-O-17:0)+HCO2","750.6248","704.6193","452.374","252.1969","269.2486","226.1813","181.1598","11.0025560606061","11.3025560606061","394"
"","Cer-EOS(d14:1/14:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:1-O-17:0)+HCO2","764.6404","718.6349","466.3896","266.2126","269.2486","240.1969","181.1598","11.4196181818182","11.7196181818182","210"
"","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2","778.6561","732.6506","480.4053","280.2282","269.2486","254.2126","181.1598","11.6581515151515","11.9581515151515","2922"
"","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:1-O-17:0)+HCO2","778.6561","732.6506","480.4053","280.2282","269.2486","254.2126","181.1598","11.8050363636364","12.1050363636364","2984"
"","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2","790.6561","744.6506","492.4053","292.2282","269.2486","266.2126","181.1598","11.9250136363636","12.2250136363636","586"
"","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:2-O-17:0)+HCO2","790.6561","744.6506","492.4053","292.2282","269.2486","266.2126","181.1598","11.7702621212121","12.0702621212121","3066"
"","Cer-EOS(d14:1/12:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EOS(d14:1/12:0-O-17:1)+HCO2","736.6091","690.6036","440.374","240.1969","267.233","214.1813","181.1598","10.5703878787879","10.8703878787879","306"
"","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2","734.5935","688.588","438.3583","238.1813","267.233","212.1656","181.1598","10.2551090909091","10.5551090909091","171"
"","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:1-O-17:1)+HCO2","734.5935","688.588","438.3583","238.1813","267.233","212.1656","181.1598","10.0804848484848","10.3804848484848","4126"
"","Cer-EOS(d14:1/13:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EOS(d14:1/13:0-O-17:1)+HCO2","750.6248","704.6193","454.3896","254.2126","267.233","228.1969","181.1598","11.0025560606061","11.3025560606061","394"
"","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2","748.6091","702.6036","452.374","252.1969","267.233","226.1813","181.1598","10.6981590909091","10.9981590909091","136"
"","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:1-O-17:1)+HCO2","748.6091","702.6036","452.374","252.1969","267.233","226.1813","181.1598","10.5236848484849","10.8236848484849","675"
"","Cer-EOS(d14:1/14:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EOS(d14:1/14:0-O-17:1)+HCO2","764.6404","718.6349","468.4053","268.2282","267.233","242.2126","181.1598","11.4196181818182","11.7196181818182","210"
"","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2","762.6248","716.6193","466.3896","266.2126","267.233","240.1969","181.1598","11.1295590909091","11.4295590909091","66"
"","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2","762.6248","716.6193","466.3896","266.2126","267.233","240.1969","181.1598","10.5101439393939","10.8101439393939","492"
"","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EOS(d14:1/14:1-O-17:1)+HCO2","762.6248","716.6193","466.3896","266.2126","267.233","240.1969","181.1598","10.9706818181818","11.2706818181818","1958"
"","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2","778.6561","732.6506","482.4209","282.2439","267.233","256.2282","181.1598","11.6581515151515","11.9581515151515","2922"
"","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EOS(d14:1/15:0-O-17:1)+HCO2","778.6561","732.6506","482.4209","282.2439","267.233","256.2282","181.1598","11.8050363636364","12.1050363636364","2984"
"","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2","776.6404","730.6349","480.4053","280.2282","267.233","254.2126","181.1598","11.3751787878788","11.6751787878788","222"
"","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EOS(d14:1/15:1-O-17:1)+HCO2","776.6404","730.6349","480.4053","280.2282","267.233","254.2126","181.1598","11.5348393939394","11.8348393939394","2693"
"","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2","790.6561","744.6506","494.4209","294.2439","267.233","268.2282","181.1598","11.9250136363636","12.2250136363636","586"
"","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EOS(d14:1/16:1-O-17:1)+HCO2","790.6561","744.6506","494.4209","294.2439","267.233","268.2282","181.1598","11.7702621212121","12.0702621212121","3066"
"","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.0492560606061","11.3492560606061","1223","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2","788.6404","742.6349","492.4053","292.2282","267.233","266.2126","181.1598","11.0492560606061","11.3492560606061","1223"
"","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2",0,0,0,0,0,0,0,"11.2153303030303","11.5153303030303","3389","","Cer-EOS(d14:1/16:2-O-17:1)+HCO2","788.6404","742.6349","492.4053","292.2282","267.233","266.2126","181.1598","11.2153303030303","11.5153303030303","3389"
"","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2","734.5935","688.588","440.374","240.1969","265.2173","214.1813","181.1598","10.2551090909091","10.5551090909091","171"
"","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EOS(d14:1/12:0-O-17:2)+HCO2","734.5935","688.588","440.374","240.1969","265.2173","214.1813","181.1598","10.0804848484848","10.3804848484848","4126"
"","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.36986666666667","9.66986666666667","466","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2","732.5778","686.5723","438.3583","238.1813","265.2173","212.1656","181.1598","9.36986666666667","9.66986666666667","466"
"","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2",0,0,0,0,0,0,0,"9.21552272727273","9.51552272727273","752","","Cer-EOS(d14:1/12:1-O-17:2)+HCO2","732.5778","686.5723","438.3583","238.1813","265.2173","212.1656","181.1598","9.21552272727273","9.51552272727273","752"
"","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2","748.6091","702.6036","454.3896","254.2126","265.2173","228.1969","181.1598","10.6981590909091","10.9981590909091","136"
"","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EOS(d14:1/13:0-O-17:2)+HCO2","748.6091","702.6036","454.3896","254.2126","265.2173","228.1969","181.1598","10.5236848484849","10.8236848484849","675"
