"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","RT at Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Number of Scans","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Average m/z","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment"
"","FAHFA(16:0/10:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(16:0/10:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(16:0/10:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(16:0/10:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(16:0/10:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(16:0/10:0)-H","425.3636","187.134","169.1234","255.233","2.17962575757576","2.47962575757576","1277"
"","FAHFA(16:0/11:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(16:0/11:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(16:0/11:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(16:0/11:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(16:0/11:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(16:0/11:0)-H","439.3793","201.1496","183.1391","255.233","1.72563787878788","2.02563787878788","4178"
"","FAHFA(16:0/20:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:0/20:3)-H","559.4732","321.2435","303.2329","255.233","5.08944545454546","5.38944545454546","1869"
"","FAHFA(16:0/20:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:0/20:3)-H","559.4732","321.2435","303.2329","255.233","5.35008787878788","5.65008787878788","2583"
"","FAHFA(16:0/20:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:0/20:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:0/20:3)-H","559.4732","321.2435","303.2329","255.233","5.3546303030303","5.6546303030303","3217"
"","FAHFA(16:0/20:4)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:0/20:4)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:0/20:4)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:0/20:4)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:0/20:4)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:0/20:4)-H","557.4575","319.2279","301.2173","255.233","4.31202575757576","4.61202575757576","474"
"","FAHFA(16:0/20:4)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:0/20:4)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:0/20:4)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:0/20:4)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:0/20:4)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:0/20:4)-H","557.4575","319.2279","301.2173","255.233","3.87228787878788","4.17228787878788","1317"
"","FAHFA(16:0/20:4)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:0/20:4)-H","557.4575","319.2279","301.2173","255.233","5.0820803030303","5.3820803030303","1438"
"","FAHFA(16:0/20:4)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:0/20:4)-H","557.4575","319.2279","301.2173","255.233","5.34444545454545","5.64444545454545","1868"
"","FAHFA(16:0/20:4)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:0/20:4)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:0/20:4)-H","557.4575","319.2279","301.2173","255.233","5.01075666666667","5.31075666666667","3592"
"","FAHFA(16:1/3:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(16:1/3:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(16:1/3:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(16:1/3:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(16:1/3:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(16:1/3:0)-H","325.2384","89.02442","71.01385","253.2173","1.36632575757576","1.66632575757576","2882"
"","FAHFA(16:1/16:3)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:1/16:3)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:1/16:3)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:1/16:3)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:1/16:3)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:1/16:3)-H","501.3949","265.1809","247.1703","253.2173","2.52443636363636","2.82443636363636","1569"
"","FAHFA(16:1/20:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:1/20:2)-H","559.4732","323.2592","305.2486","253.2173","5.08944545454546","5.38944545454546","1869"
"","FAHFA(16:1/20:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:1/20:2)-H","559.4732","323.2592","305.2486","253.2173","5.35008787878788","5.65008787878788","2583"
"","FAHFA(16:1/20:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:1/20:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:1/20:2)-H","559.4732","323.2592","305.2486","253.2173","5.3546303030303","5.6546303030303","3217"
"","FAHFA(16:1/20:3)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:1/20:3)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:1/20:3)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:1/20:3)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:1/20:3)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:1/20:3)-H","557.4575","321.2435","303.2329","253.2173","4.31202575757576","4.61202575757576","474"
"","FAHFA(16:1/20:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:1/20:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:1/20:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:1/20:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:1/20:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:1/20:3)-H","557.4575","321.2435","303.2329","253.2173","3.87228787878788","4.17228787878788","1317"
"","FAHFA(16:1/20:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:1/20:3)-H","557.4575","321.2435","303.2329","253.2173","5.0820803030303","5.3820803030303","1438"
"","FAHFA(16:1/20:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:1/20:3)-H","557.4575","321.2435","303.2329","253.2173","5.34444545454545","5.64444545454545","1868"
"","FAHFA(16:1/20:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:1/20:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:1/20:3)-H","557.4575","321.2435","303.2329","253.2173","5.01075666666667","5.31075666666667","3592"
"","FAHFA(16:2/12:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(16:2/12:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(16:2/12:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(16:2/12:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(16:2/12:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(16:2/12:0)-H","449.3636","215.1653","197.1547","251.2016","2.09649242424242","2.39649242424242","1686"
"","FAHFA(16:2/16:2)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:2/16:2)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:2/16:2)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:2/16:2)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:2/16:2)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:2/16:2)-H","501.3949","267.1966","249.186","251.2016","2.52443636363636","2.82443636363636","1569"
"","FAHFA(16:2/20:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:2/20:1)-H","559.4732","325.2748","307.2643","251.2016","5.08944545454546","5.38944545454546","1869"
"","FAHFA(16:2/20:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:2/20:1)-H","559.4732","325.2748","307.2643","251.2016","5.35008787878788","5.65008787878788","2583"
"","FAHFA(16:2/20:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:2/20:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:2/20:1)-H","559.4732","325.2748","307.2643","251.2016","5.3546303030303","5.6546303030303","3217"
"","FAHFA(16:2/20:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:2/20:2)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:2/20:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:2/20:2)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:2/20:2)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:2/20:2)-H","557.4575","323.2592","305.2486","251.2016","4.31202575757576","4.61202575757576","474"
"","FAHFA(16:2/20:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:2/20:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:2/20:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:2/20:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:2/20:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:2/20:2)-H","557.4575","323.2592","305.2486","251.2016","3.87228787878788","4.17228787878788","1317"
"","FAHFA(16:2/20:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:2/20:2)-H","557.4575","323.2592","305.2486","251.2016","5.0820803030303","5.3820803030303","1438"
"","FAHFA(16:2/20:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:2/20:2)-H","557.4575","323.2592","305.2486","251.2016","5.34444545454545","5.64444545454545","1868"
"","FAHFA(16:2/20:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:2/20:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:2/20:2)-H","557.4575","323.2592","305.2486","251.2016","5.01075666666667","5.31075666666667","3592"
"","FAHFA(16:3/12:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(16:3/12:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(16:3/12:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(16:3/12:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(16:3/12:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(16:3/12:0)-H","447.348","215.1653","197.1547","249.186","2.24880303030303","2.54880303030303","3086"
"","FAHFA(16:3/12:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(16:3/12:0)-H","447.348","215.1653","197.1547","249.186","1.81304090909091","2.11304090909091","3509"
"","FAHFA(16:3/12:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(16:3/12:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(16:3/12:0)-H","447.348","215.1653","197.1547","249.186","1.93801666666667","2.23801666666667","3544"
"","FAHFA(16:3/14:1)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:3/14:1)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:3/14:1)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:3/14:1)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:3/14:1)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:3/14:1)-H","473.3636","241.1809","223.1703","249.186","1.93971363636364","2.23971363636364","1765"
"","FAHFA(16:3/14:1)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:3/14:1)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:3/14:1)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:3/14:1)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:3/14:1)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:3/14:1)-H","473.3636","241.1809","223.1703","249.186","2.15844696969697","2.45844696969697","3115"
"","FAHFA(16:3/16:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:3/16:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:3/16:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:3/16:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:3/16:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:3/16:1)-H","501.3949","269.2122","251.2016","249.186","2.52443636363636","2.82443636363636","1569"
"","FAHFA(16:3/20:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(16:3/20:0)-H","559.4732","327.2905","309.2799","249.186","5.08944545454546","5.38944545454546","1869"
"","FAHFA(16:3/20:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(16:3/20:0)-H","559.4732","327.2905","309.2799","249.186","5.35008787878788","5.65008787878788","2583"
"","FAHFA(16:3/20:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:3/20:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(16:3/20:0)-H","559.4732","327.2905","309.2799","249.186","5.3546303030303","5.6546303030303","3217"
"","FAHFA(16:3/20:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:3/20:1)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:3/20:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:3/20:1)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:3/20:1)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:3/20:1)-H","557.4575","325.2748","307.2643","249.186","4.31202575757576","4.61202575757576","474"
"","FAHFA(16:3/20:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:3/20:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:3/20:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:3/20:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:3/20:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:3/20:1)-H","557.4575","325.2748","307.2643","249.186","3.87228787878788","4.17228787878788","1317"
"","FAHFA(16:3/20:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:3/20:1)-H","557.4575","325.2748","307.2643","249.186","5.0820803030303","5.3820803030303","1438"
"","FAHFA(16:3/20:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:3/20:1)-H","557.4575","325.2748","307.2643","249.186","5.34444545454545","5.64444545454545","1868"
"","FAHFA(16:3/20:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:3/20:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:3/20:1)-H","557.4575","325.2748","307.2643","249.186","5.01075666666667","5.31075666666667","3592"
"","FAHFA(16:4/12:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(16:4/12:0)-H",1.860396,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(16:4/12:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(16:4/12:0)-H",56801.45,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(16:4/12:0)-H",445.3327,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(16:4/12:0)-H","445.3323","215.1653","197.1547","247.1703","1.69611212121212","1.99611212121212","638"
"","FAHFA(16:4/12:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(16:4/12:0)-H",1.860396,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(16:4/12:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(16:4/12:0)-H",56801.45,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(16:4/12:0)-H",445.3327,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(16:4/12:0)-H","445.3323","215.1653","197.1547","247.1703","1.61559393939394","1.91559393939394","2790"
"","FAHFA(16:4/14:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:4/14:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:4/14:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:4/14:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:4/14:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(16:4/14:0)-H","473.3636","243.1966","225.186","247.1703","1.93971363636364","2.23971363636364","1765"
