"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M+HCO2]-","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment"
"","HexCer-NS(d28:1/14:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:1/14:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:1/14:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:1/14:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:1/14:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:1/14:1)+HCO2","854.6721","808.6666","646.6138","250.2171","207.1992","377.3789","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d28:2/14:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:2/14:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:2/14:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:2/14:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:2/14:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d28:2/14:0)+HCO2","854.6721","808.6666","646.6138","252.2328","209.2149","375.3633","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d28:2/14:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:2/14:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:2/14:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:2/14:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:2/14:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d28:2/14:0)+HCO2","854.6721","808.6666","646.6138","252.2328","209.2149","375.3633","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d29:1/12:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d29:1/12:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d29:1/12:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d29:1/12:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d29:1/12:0)+HCO2",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-NS(d29:1/12:0)+HCO2","842.6721","796.6666","634.6138","224.2014","181.1836","391.3945","179.0556","10.0420727272727","10.3420727272727","692"
"","HexCer-NS(d29:1/13:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d29:1/13:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d29:1/13:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d29:1/13:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d29:1/13:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d29:1/13:0)+HCO2","856.6877","810.6823","648.6295","238.2171","195.1992","391.3945","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d29:1/13:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:1/13:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:1/13:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:1/13:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:1/13:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:1/13:1)+HCO2","854.6721","808.6666","646.6138","236.2014","193.1836","391.3945","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d29:1/13:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:1/13:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:1/13:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:1/13:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:1/13:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:1/13:1)+HCO2","854.6721","808.6666","646.6138","236.2014","193.1836","391.3945","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d29:2/13:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:2/13:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:2/13:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:2/13:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:2/13:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d29:2/13:0)+HCO2","854.6721","808.6666","646.6138","238.2171","195.1992","389.3789","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d29:2/13:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:2/13:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:2/13:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:2/13:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:2/13:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d29:2/13:0)+HCO2","854.6721","808.6666","646.6138","238.2171","195.1992","389.3789","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d30:1/12:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d30:1/12:0)+HCO2",0,10.65975,10.65975,0,0,0,10.65975,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d30:1/12:0)+HCO2",0,1,1,0,0,0,1,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d30:1/12:0)+HCO2",0,88811.39,34414.57,0,0,0,11269.56,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d30:1/12:0)+HCO2",0,810.684,648.6307,0,0,0,179.0562,"10.4955393939394","10.7955393939394","349","","HexCer-NS(d30:1/12:0)+HCO2","856.6877","810.6823","648.6295","224.2014","181.1836","405.4102","179.0556","10.4955393939394","10.7955393939394","349"
"","HexCer-NS(d30:1/12:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:1/12:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:1/12:1)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:1/12:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:1/12:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:1/12:1)+HCO2","854.6721","808.6666","646.6138","222.1858","179.168","405.4102","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d30:1/12:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:1/12:1)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:1/12:1)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:1/12:1)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:1/12:1)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:1/12:1)+HCO2","854.6721","808.6666","646.6138","222.1858","179.168","405.4102","179.0556","9.66252727272727","9.96252727272727","2994"
"","HexCer-NS(d30:2/12:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:2/12:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:2/12:0)+HCO2",0,1,1,0,0,0,1,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:2/12:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:2/12:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.50652121212121","9.80652121212121","730","","HexCer-NS(d30:2/12:0)+HCO2","854.6721","808.6666","646.6138","224.2014","181.1836","403.3945","179.0556","9.50652121212121","9.80652121212121","730"
"","HexCer-NS(d30:2/12:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:2/12:0)+HCO2",0,9.674962,9.674962,0,0,0,9.674962,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:2/12:0)+HCO2",0,1,1,0,0,0,1,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:2/12:0)+HCO2",0,34922.98,13336.11,0,0,0,3696.735,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:2/12:0)+HCO2",0,808.6688,646.6154,0,0,0,179.0563,"9.66252727272727","9.96252727272727","2994","","HexCer-NS(d30:2/12:0)+HCO2","854.6721","808.6666","646.6138","224.2014","181.1836","403.3945","179.0556","9.66252727272727","9.96252727272727","2994"
