"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-EODS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-EODS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Number of Scans","Cer-EODS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Max Intensity","Cer-EODS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Average m/z","Cer-EODS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-EODS","[M+HCO2]-","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment"
"","Cer-EODS(d14:0/12:1-O-21:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d14:0/12:1-O-21:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d14:0/12:1-O-21:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d14:0/12:1-O-21:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d14:0/12:1-O-21:2)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d14:0/12:1-O-21:2)+HCO2","790.6561","744.6506","440.374","238.1813","321.2799","212.1656","183.1754","11.7702621212121","12.0702621212121","3066"
"","Cer-EODS(d15:0/16:2-O-14:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:2-O-14:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:2-O-14:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:2-O-14:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:2-O-14:0)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:2-O-14:0)+HCO2","764.6404","718.6349","508.4366","292.2282","227.2017","266.2126","197.1911","11.4196181818182","11.7196181818182","210"
"","Cer-EODS(d15:0/12:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-EODS(d15:0/12:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-EODS(d15:0/12:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-EODS(d15:0/12:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-EODS(d15:0/12:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-EODS(d15:0/12:1-O-14:1)+HCO2","708.5778","662.5723","454.3896","238.1813","225.186","212.1656","197.1911","9.63075303030303","9.93075303030303","2513"
"","Cer-EODS(d15:0/14:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/14:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/14:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/14:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/14:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/14:1-O-14:1)+HCO2","736.6091","690.6036","482.4209","266.2126","225.186","240.1969","197.1911","10.5703878787879","10.8703878787879","306"
"","Cer-EODS(d15:0/15:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/15:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/15:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/15:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/15:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/15:1-O-14:1)+HCO2","750.6248","704.6193","496.4366","280.2282","225.186","254.2126","197.1911","11.0025560606061","11.3025560606061","394"
"","Cer-EODS(d15:0/16:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:1-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/16:1-O-14:1)+HCO2","764.6404","718.6349","510.4522","294.2439","225.186","268.2282","197.1911","11.4196181818182","11.7196181818182","210"
"","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2","762.6248","716.6193","508.4366","292.2282","225.186","266.2126","197.1911","11.1295590909091","11.4295590909091","66"
"","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2","762.6248","716.6193","508.4366","292.2282","225.186","266.2126","197.1911","10.5101439393939","10.8101439393939","492"
"","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-EODS(d15:0/16:2-O-14:1)+HCO2","762.6248","716.6193","508.4366","292.2282","225.186","266.2126","197.1911","10.9706818181818","11.2706818181818","1958"
"","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2","790.6561","744.6506","536.4679","320.2595","225.186","294.2439","197.1911","11.9250136363636","12.2250136363636","586"
"","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/18:2-O-14:1)+HCO2","790.6561","744.6506","536.4679","320.2595","225.186","294.2439","197.1911","11.7702621212121","12.0702621212121","3066"
"","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2","778.6561","732.6506","508.4366","292.2282","241.2173","266.2126","197.1911","11.6581515151515","11.9581515151515","2922"
"","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:2-O-15:0)+HCO2","778.6561","732.6506","508.4366","292.2282","241.2173","266.2126","197.1911","11.8050363636364","12.1050363636364","2984"
"","Cer-EODS(d15:0/13:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/13:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/13:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/13:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/13:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/13:1-O-15:1)+HCO2","736.6091","690.6036","468.4053","252.1969","239.2017","226.1813","197.1911","10.5703878787879","10.8703878787879","306"
"","Cer-EODS(d15:0/14:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/14:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/14:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/14:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/14:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/14:1-O-15:1)+HCO2","750.6248","704.6193","482.4209","266.2126","239.2017","240.1969","197.1911","11.0025560606061","11.3025560606061","394"
"","Cer-EODS(d15:0/15:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/15:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/15:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/15:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/15:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/15:1-O-15:1)+HCO2","764.6404","718.6349","496.4366","280.2282","239.2017","254.2126","197.1911","11.4196181818182","11.7196181818182","210"
"","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2","778.6561","732.6506","510.4522","294.2439","239.2017","268.2282","197.1911","11.6581515151515","11.9581515151515","2922"
"","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/16:1-O-15:1)+HCO2","778.6561","732.6506","510.4522","294.2439","239.2017","268.2282","197.1911","11.8050363636364","12.1050363636364","2984"
"","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2","776.6404","730.6349","508.4366","292.2282","239.2017","266.2126","197.1911","11.3751787878788","11.6751787878788","222"
"","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2",0,0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-EODS(d15:0/16:2-O-15:1)+HCO2","776.6404","730.6349","508.4366","292.2282","239.2017","266.2126","197.1911","11.5348393939394","11.8348393939394","2693"
"","Cer-EODS(d15:0/12:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:1-O-16:1)+HCO2","736.6091","690.6036","454.3896","238.1813","253.2173","212.1656","197.1911","10.5703878787879","10.8703878787879","306"
"","Cer-EODS(d15:0/13:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:1-O-16:1)+HCO2","750.6248","704.6193","468.4053","252.1969","253.2173","226.1813","197.1911","11.0025560606061","11.3025560606061","394"
"","Cer-EODS(d15:0/14:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/14:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/14:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/14:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/14:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-EODS(d15:0/14:1-O-16:1)+HCO2","764.6404","718.6349","482.4209","266.2126","253.2173","240.1969","197.1911","11.4196181818182","11.7196181818182","210"
"","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2","778.6561","732.6506","496.4366","280.2282","253.2173","254.2126","197.1911","11.6581515151515","11.9581515151515","2922"
"","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-EODS(d15:0/15:1-O-16:1)+HCO2","778.6561","732.6506","496.4366","280.2282","253.2173","254.2126","197.1911","11.8050363636364","12.1050363636364","2984"
"","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2","790.6561","744.6506","508.4366","292.2282","253.2173","266.2126","197.1911","11.9250136363636","12.2250136363636","586"
"","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2",0,0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-EODS(d15:0/16:2-O-16:1)+HCO2","790.6561","744.6506","508.4366","292.2282","253.2173","266.2126","197.1911","11.7702621212121","12.0702621212121","3066"
"","Cer-EODS(d15:0/12:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-EODS(d15:0/12:0-O-16:2)+HCO2","736.6091","690.6036","456.4053","240.1969","251.2017","214.1813","197.1911","10.5703878787879","10.8703878787879","306"
"","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2","734.5935","688.588","454.3896","238.1813","251.2017","212.1656","197.1911","10.2551090909091","10.5551090909091","171"
"","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-EODS(d15:0/12:1-O-16:2)+HCO2","734.5935","688.588","454.3896","238.1813","251.2017","212.1656","197.1911","10.0804848484848","10.3804848484848","4126"
"","Cer-EODS(d15:0/13:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:0-O-16:2)+HCO2",0,0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-EODS(d15:0/13:0-O-16:2)+HCO2","750.6248","704.6193","470.4209","254.2126","251.2017","228.1969","197.1911","11.0025560606061","11.3025560606061","394"
"","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2","748.6091","702.6036","468.4053","252.1969","251.2017","226.1813","197.1911","10.6981590909091","10.9981590909091","136"
"","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2",0,0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-EODS(d15:0/13:1-O-16:2)+HCO2","748.6091","702.6036","468.4053","252.1969","251.2017","226.1813","197.1911","10.5236848484849","10.8236848484849","675"
