"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:6_17:1(OO))+HCO2","894.5502","834.52906","763.45556","552.30957","524.29939","534.29901","506.28883","3393.06881","299.22279","327.23297","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:6_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:6_17:1(OO))+HCO2","894.5502","834.52906","763.45556","552.30957","524.29939","534.29901","506.28883","3393.06881","299.22279","327.23297","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(22:6_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:2(OO))+HCO2","892.5346","832.51346","761.43996","552.30957","522.28379","534.29901","504.27323","3394.06881","297.20719","327.23297","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
"","OxPC(22:6_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:6_17:1(Ke,OH))+HCO2","892.53454","832.5134","761.4399","552.30957","522.28373","534.29901","504.27317","3474.06881","297.20713","327.23297","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
"","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:5_15:1(OO))+HCO2","868.53455","808.51341","737.43991","554.32522","496.26809","536.31466","478.25753","3512.06881","271.19149","329.24862","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","1492"
"","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:5_15:1(OO))+HCO2","868.53455","808.51341","737.43991","554.32522","496.26809","536.31466","478.25753","3512.06881","271.19149","329.24862","168.04314","152.99586","96.96964","78.95852","5.38814393939394","5.68814393939394","1627"
"","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:5_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:5_15:1(OO))+HCO2","868.53455","808.51341","737.43991","554.32522","496.26809","536.31466","478.25753","3512.06881","271.19149","329.24862","168.04314","152.99586","96.96964","78.95852","5.59400757575758","5.89400757575758","2606"
"","OxPC(22:5_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:5_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:5_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:5_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:5_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:5_17:1(OO))+HCO2","896.56585","836.54471","765.47121","554.32522","524.29939","536.31466","506.28883","3514.06881","299.22279","329.24862","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:2(OO))+HCO2","894.55025","834.52911","763.45561","554.32522","522.28379","536.31466","504.27323","3515.06881","297.20719","329.24862","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:2(OO))+HCO2","894.55025","834.52911","763.45561","554.32522","522.28379","536.31466","504.27323","3515.06881","297.20719","329.24862","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:5_17:1(Ke,OH))+HCO2","894.55019","834.52905","763.45555","554.32522","522.28373","536.31466","504.27317","3595.06881","297.20713","329.24862","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:5_17:1(Ke,OH))+HCO2","894.55019","834.52905","763.45555","554.32522","522.28373","536.31466","504.27317","3595.06881","297.20713","329.24862","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(22:5_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:5_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:5_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:5_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:5_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(22:5_17:2(Ke,OH))+HCO2","892.53459","832.51345","761.43995","554.32522","520.26813","536.31466","502.25757","3596.06881","295.19153","329.24862","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
"","OxPC(22:4_14:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:4_14:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:4_14:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:4_14:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:4_14:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:4_14:1(OO))+HCO2","856.5346","796.51346","725.43996","556.34087","482.25249","538.33031","464.24193","3632.06881","257.17589","331.26427","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(22:4_15:1(OO))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:4_15:1(OO))+HCO2",6.37818,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:4_15:1(OO))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:4_15:1(OO))+HCO2",1177.938,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:4_15:1(OO))+HCO2",870.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(22:4_15:1(OO))+HCO2","870.5502","810.52906","739.45556","556.34087","496.26809","538.33031","478.25753","3633.06881","271.19149","331.26427","168.04314","152.99586","96.96964","78.95852","6.23912121212121","6.53912121212121","662"
"","OxPC(22:4_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:4_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:4_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:4_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:4_17:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:4_17:1(OO))+HCO2","898.5815","838.56036","767.48686","556.34087","524.29939","538.33031","506.28883","3635.06881","299.22279","331.26427","168.04314","152.99586","96.96964","78.95852","7.41586515151515","7.71586515151515","1611"
"","OxPC(22:4_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:2(OO))+HCO2","896.5659","836.54476","765.47126","556.34087","522.28379","538.33031","504.27323","3636.06881","297.20719","331.26427","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(22:4_15:1(Ke,OH))+HCO2","868.53454","808.5134","737.4399","556.34087","494.25243","538.33031","476.24187","3714.06881","269.17583","331.26427","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","1492"
"","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(22:4_15:1(Ke,OH))+HCO2","868.53454","808.5134","737.4399","556.34087","494.25243","538.33031","476.24187","3714.06881","269.17583","331.26427","168.04314","152.99586","96.96964","78.95852","5.38814393939394","5.68814393939394","1627"
"","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:4_15:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(22:4_15:1(Ke,OH))+HCO2","868.53454","808.5134","737.4399","556.34087","494.25243","538.33031","476.24187","3714.06881","269.17583","331.26427","168.04314","152.99586","96.96964","78.95852","5.59400757575758","5.89400757575758","2606"
"","OxPC(22:4_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(22:4_17:1(Ke,OH))+HCO2","896.56584","836.5447","765.4712","556.34087","522.28373","538.33031","504.27317","3716.06881","297.20713","331.26427","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(22:4_17:2(Ke,OH))+HCO2","894.55024","834.5291","763.4556","556.34087","520.26813","538.33031","502.25757","3717.06881","295.19153","331.26427","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:4_17:2(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(22:4_17:2(Ke,OH))+HCO2","894.55024","834.5291","763.4556","556.34087","520.26813","538.33031","502.25757","3717.06881","295.19153","331.26427","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(22:3_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:3_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:3_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:3_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:3_15:1(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.15863787878788","7.45863787878788","1554","","OxPC(22:3_15:1(OO))+HCO2","872.56585","812.54471","741.47121","558.35652","496.26809","540.34596","478.25753","3754.06881","271.19149","333.27992","168.04314","152.99586","96.96964","78.95852","7.15863787878788","7.45863787878788","1554"
"","OxPC(22:3_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3_17:2(OO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(22:3_17:2(OO))+HCO2","898.58155","838.56041","767.48691","558.35652","522.28379","540.34596","504.27323","3757.06881","297.20719","333.27992","168.04314","152.99586","96.96964","78.95852","7.41586515151515","7.71586515151515","1611"
"","OxPC(22:3_14:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3_14:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3_14:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3_14:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3_14:1(Ke,OH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(22:3_14:1(Ke,OH))+HCO2","856.53459","796.51345","725.43995","558.35652","480.23683","540.34596","462.22627","3834.06881","255.16023","333.27992","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
