"MSDIAL_EtherPC","[M+H]+","1","2","3"
"MSDIAL_PC O-25:5;[M+H]+;CCCCCCC(=O)OC(COCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C;VFCSZQHBIROEKI-MFPUCXCHNA-N;C33H58NO7P","612.40237","184.0739","612.4023","429.3363"
"MSDIAL_PC O-25:6;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC;SHCPCXLKDCAKRU-MMRRFZAGNA-N;C33H56NO7P","610.38672","184.0739","610.3867","427.3207"
"MSDIAL_PC O-26:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;PKFDLOFVSXATPI-UHFFFAOYNA-N;C34H70NO7P","636.49627","184.0739","636.4963","453.4302"
"MSDIAL_PC O-26:1;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC;AWODWRAAWVAUGL-ZCXUNETKNA-N;C34H68NO7P","634.48062","184.0739","634.4806","451.4146"
"MSDIAL_PC O-26:2;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC;OKCAUCFHHILEFV-NFYLBXPENA-N;C34H66NO7P","632.46497","184.0739","632.465","449.3989"
"MSDIAL_PC O-26:3;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;NLKWIJKRJDSGIJ-BLMAZVTDNA-N;C34H64NO7P","630.44932","184.0739","630.4493","447.3833"
"MSDIAL_PC O-26:4;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC;HLROOYLDBNCXND-FFSDQCCLNA-N;C34H62NO7P","628.43367","184.0739","628.4337","445.3676"
"MSDIAL_PC O-26:5;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;YFZILEBAVLHDRG-BOSZLVJWNA-N;C34H60NO7P","626.41802","184.0739","626.418","443.352"
"MSDIAL_PC O-26:6;[M+H]+;CCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C;RSTYANUBLPBIKB-MMRRFZAGNA-N;C34H58NO7P","624.40237","184.0739","624.4023","441.3363"
"MSDIAL_PC O-27:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;IUUPTXUQAHQOAN-UHFFFAOYNA-N;C35H72NO7P","650.51192","184.0739","650.5119","467.4459"
"MSDIAL_PC O-27:1;[M+H]+;CCCCCCCCC\C=C/CCCCCCCC(=O)OC(COCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;PRDNJPUGVOHONY-HNENSFHCNA-N;C35H70NO7P","648.49627","184.0739","648.4963","465.4302"
"MSDIAL_PC O-27:2;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCCC;SKOHQWINASCOMW-GJLVVWLQNA-N;C35H68NO7P","646.48062","184.0739","646.4806","463.4146"
"MSDIAL_PC O-27:3;[M+H]+;CCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;CNSQBDFWJULCCH-BLMAZVTDNA-N;C35H66NO7P","644.46497","184.0739","644.465","461.3989"
"MSDIAL_PC O-27:4;[M+H]+;CCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC;OGZPQZADAGROAE-FFSDQCCLNA-N;C35H64NO7P","642.44932","184.0739","642.4493","459.3833"
"MSDIAL_PC O-27:5;[M+H]+;CCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;JLFDSIRZXSIBRY-KQCXCOIKNA-N;C35H62NO7P","640.43367","184.0739","640.4337","457.3676"
"MSDIAL_PC O-27:6;[M+H]+;CCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C;OCYVBCGRIXFDAC-MTPCXLQNNA-N;C35H60NO7P","638.41802","184.0739","638.418","455.352"
"MSDIAL_PC O-28:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;XXLQKVUVBTUOQV-UHFFFAOYNA-N;C36H74NO7P","664.52757","184.0739","664.5276","481.4615"
"MSDIAL_PC O-28:1;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCCCC;VWBOSGXPBOWJDM-ZCXUNETKNA-N;C36H72NO7P","662.51192","184.0739","662.5119","479.4459"
"MSDIAL_PC O-28:2;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC;YCQDTUDKQFWQJX-NFYLBXPENA-N;C36H70NO7P","660.49627","184.0739","660.4963","477.4302"
"MSDIAL_PC O-28:3;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC;JEMWADWRONVGPI-BLMAZVTDNA-N;C36H68NO7P","658.48062","184.0739","658.4806","475.4146"
"MSDIAL_PC O-28:4;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;FHWQRQLHBMJOOM-FFSDQCCLNA-N;C36H66NO7P","656.46497","184.0739","656.465","473.3989"
"MSDIAL_PC O-28:5;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;OIWGWTLRXRVPOK-KDPMOZFYNA-N;C36H64NO7P","654.44932","184.0739","654.4493","471.3833"
"MSDIAL_PC O-28:6;[M+H]+;CCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C;QRHJIECTZWGLRL-MTPCXLQNNA-N;C36H62NO7P","652.43367","184.0739","652.4337","469.3676"
"MSDIAL_PC O-28:7;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(C)=O;QZPRWSYKRAXEHP-SWAQLNFRNA-N;C36H60NO7P","650.41802","184.0739","650.418","467.352"
"MSDIAL_PC O-29:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;ZQGOFPZFTPJOJU-UHFFFAOYNA-N;C37H76NO7P","678.54322","184.0739","678.5432","495.4772"
"MSDIAL_PC O-29:1;[M+H]+;CCCCCCCCC\C=C/CCCCCCCCCC(=O)OC(COCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;BZUTVWIRVFMRHC-HNENSFHCNA-N;C37H74NO7P","676.52757","184.0739","676.5276","493.4615"
"MSDIAL_PC O-29:2;[M+H]+;CCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCCC;ZJRDYFWFGHYPGS-GJLVVWLQNA-N;C37H72NO7P","674.51192","184.0739","674.5119","491.4459"
"MSDIAL_PC O-29:3;[M+H]+;CCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC;PJRXEKAKBLLXJS-BLMAZVTDNA-N;C37H70NO7P","672.49627","184.0739","672.4963","489.4302"
"MSDIAL_PC O-29:4;[M+H]+;CCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC;UUEGCQIWCOTWQQ-FFSDQCCLNA-N;C37H68NO7P","670.48062","184.0739","670.4806","487.4146"
"MSDIAL_PC O-29:5;[M+H]+;CCCCCCCCCOCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;TXJSUQLCMZCSRJ-KDPMOZFYNA-N;C37H66NO7P","668.46497","184.0739","668.465","485.3989"
"MSDIAL_PC O-29:6;[M+H]+;CCCCCCC(=O)OC(COCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C;DEYMMXRVKPUIJV-QUAAIENRNA-N;C37H64NO7P","666.44932","184.0739","666.4493","483.3833"
