"MSDIAL_DLCL","[M-H]-","1","2","3","4","5","6"
"MSDIAL_DLCL 14:1_20:1;[M-H]-;CCCCCCCC\C=C\CCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;WFILYOUUDQFBHM-OLRLHGRONA-N;C43H82O15P2","899.50562","899.5056","152.9958","225.186","309.2799","379.1891","463.283"
"MSDIAL_DLCL 14:1_20:2;[M-H]-;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;DHEMIBTXONBSFW-AWDDGWGJNA-N;C43H80O15P2","897.48997","897.49","152.9958","225.186","307.2643","379.1891","461.2674"
"MSDIAL_DLCL 14:1_20:3;[M-H]-;CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;QZBOBOONVNKGAU-XQUOWRLLNA-N;C43H78O15P2","895.47432","895.4743","152.9958","225.186","305.2486","379.1891","459.2517"
"MSDIAL_DLCL 14:1_20:4;[M-H]-;CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;CWHGCUHGCIQFLZ-HAHHNJBSNA-N;C43H76O15P2","893.45867","893.4587","152.9958","225.186","303.2329","379.1891","457.2361"
"MSDIAL_DLCL 14:1_20:5;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;TVQUFYXFHCENPW-RXUDENIYNA-N;C43H74O15P2","891.44302","891.443","152.9958","225.186","301.2173","379.1891","455.2204"
"MSDIAL_DLCL 14:1_20:6;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCC\C=C\C=C\C=C/C=C/C=C/C=C\CC;DZDMXWKFECKBJQ-BNRJZVAZNA-N;C43H72O15P2","889.42737","889.4274","152.9958","225.186","299.2017","379.1891","453.2048"
"MSDIAL_DLCL 22:0_14:1;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;PNJYRNKSAUAQGZ-BENRWUELNA-N;C45H88O15P2","929.55257","929.5526","152.9958","225.186","339.3268","379.1891","493.33"
"MSDIAL_DLCL 14:1_22:1;[M-H]-;CCCCCCCC\C=C\CCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;UDICMPARLVSDIU-OLRLHGRONA-N;C45H86O15P2","927.53692","927.5369","152.9958","225.186","337.3112","379.1891","491.3143"
"MSDIAL_DLCL 14:1_22:2;[M-H]-;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;UGDKRPNIQUELEY-AWDDGWGJNA-N;C45H84O15P2","925.52127","925.5212","152.9958","225.186","335.2956","379.1891","489.2987"
"MSDIAL_DLCL 14:1_22:3;[M-H]-;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;UHVPHTWZNDEFHB-XQUOWRLLNA-N;C45H82O15P2","923.50562","923.5056","152.9958","225.186","333.2799","379.1891","487.283"
"MSDIAL_DLCL 14:1_22:4;[M-H]-;CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCCCC\C=C/CCCC;FBFBRQQHCSLLDA-YGSBILISNA-N;C45H80O15P2","921.48997","921.49","152.9958","225.186","331.2643","379.1891","485.2674"
"MSDIAL_DLCL 14:1_22:5;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;UNHQTSHNSKKSJF-ZMYORBKKNA-N;C45H78O15P2","919.47432","919.4743","152.9958","225.186","329.2486","379.1891","483.2517"
"MSDIAL_DLCL 14:1_22:6;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;WQFVDCLGWPLUTD-PPKWXVRLNA-N;C45H76O15P2","917.45867","917.4587","152.9958","225.186","327.2329","379.1891","481.2361"
"MSDIAL_DLCL 14:1_22:7;[M-H]-;CCCC\C=C/CCCCCCCC(=O)OCC(O)COP(O)(=O)OCC(O)COP(O)(=O)OCC(O)COC(=O)CCCCC\C=C\C=C\C=C\C=C\C=C/C=C/C=C/CC;BCXNENGFKMPIDE-XZBRGWKQNA-N;C45H74O15P2","915.44302","915.443","152.9958","225.186","325.2173","379.1891","479.2204"
