MLCL,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,T3_RCOO-,T4_OH-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18,LPA(R3+R4),LPA(R3+R4)+56,LPA(R3+R4)+136
MLCL(18:3_20:4_18:3)-H,1205.703984,152.995833,171.006398,277.217304,303.232954,277.217304,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,431.220413,487.246627,567.212958
MLCL(18:3_20:4_18:4)-H,1203.688334,152.995833,171.006398,277.217304,303.232954,275.201654,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,429.204763,485.230977,565.197308
MLCL(18:3_20:4_18:5)-H,1201.672684,152.995833,171.006398,277.217304,303.232954,273.186004,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,427.189113,483.215327,563.181658
MLCL(18:3_20:4_20:0)-H,1239.782234,152.995833,171.006398,277.217304,303.232954,311.295554,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,465.298663,521.324877,601.291208
MLCL(18:3_20:4_20:1)-H,1237.766584,152.995833,171.006398,277.217304,303.232954,309.279904,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,463.283013,519.309227,599.275558
MLCL(18:3_20:4_20:2)-H,1235.750934,152.995833,171.006398,277.217304,303.232954,307.264254,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,461.267363,517.293577,597.259908
MLCL(18:3_20:4_20:3)-H,1233.735284,152.995833,171.006398,277.217304,303.232954,305.248604,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,459.251713,515.277927,595.244258
MLCL(18:3_20:4_20:4)-H,1231.719634,152.995833,171.006398,277.217304,303.232954,303.232954,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,457.236063,513.262277,593.228608
MLCL(18:3_20:4_20:5)-H,1229.703984,152.995833,171.006398,277.217304,303.232954,301.217304,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,455.220413,511.246627,591.212958
MLCL(18:3_20:4_22:0)-H,1267.813534,152.995833,171.006398,277.217304,303.232954,339.326854,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,493.329963,549.356177,629.322508
MLCL(18:3_20:4_22:1)-H,1265.797884,152.995833,171.006398,277.217304,303.232954,337.311204,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,491.314313,547.340527,627.306858
MLCL(18:3_20:4_22:2)-H,1263.782234,152.995833,171.006398,277.217304,303.232954,335.295554,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,489.298663,545.324877,625.291208
MLCL(18:3_20:4_22:3)-H,1261.766584,152.995833,171.006398,277.217304,303.232954,333.279904,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,487.283013,543.309227,623.275558
MLCL(18:3_20:4_22:4)-H,1259.750934,152.995833,171.006398,277.217304,303.232954,331.264254,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,485.267363,541.293577,621.259908
MLCL(18:3_20:4_22:5)-H,1257.735284,152.995833,171.006398,277.217304,303.232954,329.248604,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,483.251713,539.277927,619.244258
MLCL(18:3_20:4_22:6)-H,1255.719634,152.995833,171.006398,277.217304,303.232954,327.232954,17.003288,717.450079,439.225499,413.209849,457.236064,431.220414,773.476293,853.442624,847.513072,481.236063,537.262277,617.228608
MLCL(18:3_20:5_12:0)-H,1125.641384,152.995833,171.006398,277.217304,301.217304,199.170354,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,353.173463,409.199677,489.166008
MLCL(18:3_20:5_14:0)-H,1153.672684,152.995833,171.006398,277.217304,301.217304,227.201654,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,381.204763,437.230977,517.197308
MLCL(18:3_20:5_14:1)-H,1151.657034,152.995833,171.006398,277.217304,301.217304,225.186004,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,379.189113,435.215327,515.181658
MLCL(18:3_20:5_16:0)-H,1181.703984,152.995833,171.006398,277.217304,301.217304,255.232954,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,409.236063,465.262277,545.228608
MLCL(18:3_20:5_16:1)-H,1179.688334,152.995833,171.006398,277.217304,301.217304,253.217304,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,407.220413,463.246627,543.212958
MLCL(18:3_20:5_16:2)-H,1177.672684,152.995833,171.006398,277.217304,301.217304,251.201654,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,405.204763,461.230977,541.197308
MLCL(18:3_20:5_16:3)-H,1175.657034,152.995833,171.006398,277.217304,301.217304,249.186004,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,403.189113,459.215327,539.181658
MLCL(18:3_20:5_16:4)-H,1173.641384,152.995833,171.006398,277.217304,301.217304,247.170354,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,401.173463,457.199677,537.166008
MLCL(18:3_20:5_18:0)-H,1209.735284,152.995833,171.006398,277.217304,301.217304,283.264254,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,437.267363,493.293577,573.259908
MLCL(18:3_20:5_18:1)-H,1207.719634,152.995833,171.006398,277.217304,301.217304,281.248604,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,435.251713,491.277927,571.244258
MLCL(18:3_20:5_18:2)-H,1205.703984,152.995833,171.006398,277.217304,301.217304,279.232954,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,433.236063,489.262277,569.228608
MLCL(18:3_20:5_18:3)-H,1203.688334,152.995833,171.006398,277.217304,301.217304,277.217304,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,431.220413,487.246627,567.212958
MLCL(18:3_20:5_18:4)-H,1201.672684,152.995833,171.006398,277.217304,301.217304,275.201654,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,429.204763,485.230977,565.197308
MLCL(18:3_20:5_18:5)-H,1199.657034,152.995833,171.006398,277.217304,301.217304,273.186004,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,427.189113,483.215327,563.181658
MLCL(18:3_20:5_20:0)-H,1237.766584,152.995833,171.006398,277.217304,301.217304,311.295554,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,465.298663,521.324877,601.291208
MLCL(18:3_20:5_20:1)-H,1235.750934,152.995833,171.006398,277.217304,301.217304,309.279904,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,463.283013,519.309227,599.275558
MLCL(18:3_20:5_20:2)-H,1233.735284,152.995833,171.006398,277.217304,301.217304,307.264254,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,461.267363,517.293577,597.259908
MLCL(18:3_20:5_20:3)-H,1231.719634,152.995833,171.006398,277.217304,301.217304,305.248604,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,459.251713,515.277927,595.244258
MLCL(18:3_20:5_20:4)-H,1229.703984,152.995833,171.006398,277.217304,301.217304,303.232954,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,457.236063,513.262277,593.228608
MLCL(18:3_20:5_20:5)-H,1227.688334,152.995833,171.006398,277.217304,301.217304,301.217304,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,455.220413,511.246627,591.212958
MLCL(18:3_20:5_22:0)-H,1265.797884,152.995833,171.006398,277.217304,301.217304,339.326854,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,493.329963,549.356177,629.322508
MLCL(18:3_20:5_22:1)-H,1263.782234,152.995833,171.006398,277.217304,301.217304,337.311204,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,491.314313,547.340527,627.306858
MLCL(18:3_20:5_22:2)-H,1261.766584,152.995833,171.006398,277.217304,301.217304,335.295554,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,489.298663,545.324877,625.291208
MLCL(18:3_20:5_22:3)-H,1259.750934,152.995833,171.006398,277.217304,301.217304,333.279904,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,487.283013,543.309227,623.275558
MLCL(18:3_20:5_22:4)-H,1257.735284,152.995833,171.006398,277.217304,301.217304,331.264254,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,485.267363,541.293577,621.259908
MLCL(18:3_20:5_22:5)-H,1255.719634,152.995833,171.006398,277.217304,301.217304,329.248604,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,483.251713,539.277927,619.244258
MLCL(18:3_20:5_22:6)-H,1253.703984,152.995833,171.006398,277.217304,301.217304,327.232954,17.003288,715.434429,437.209849,413.209849,455.220414,431.220414,771.460643,851.426974,845.497422,481.236063,537.262277,617.228608
MLCL(18:3_22:0_12:0)-H,1163.750934,152.995833,171.006398,277.217304,339.326854,199.170354,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,353.173463,409.199677,489.166008
MLCL(18:3_22:0_14:0)-H,1191.782234,152.995833,171.006398,277.217304,339.326854,227.201654,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,381.204763,437.230977,517.197308
MLCL(18:3_22:0_14:1)-H,1189.766584,152.995833,171.006398,277.217304,339.326854,225.186004,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,379.189113,435.215327,515.181658
MLCL(18:3_22:0_16:0)-H,1219.813534,152.995833,171.006398,277.217304,339.326854,255.232954,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,409.236063,465.262277,545.228608
MLCL(18:3_22:0_16:1)-H,1217.797884,152.995833,171.006398,277.217304,339.326854,253.217304,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,407.220413,463.246627,543.212958
MLCL(18:3_22:0_16:2)-H,1215.782234,152.995833,171.006398,277.217304,339.326854,251.201654,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,405.204763,461.230977,541.197308
MLCL(18:3_22:0_16:3)-H,1213.766584,152.995833,171.006398,277.217304,339.326854,249.186004,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,403.189113,459.215327,539.181658
MLCL(18:3_22:0_16:4)-H,1211.750934,152.995833,171.006398,277.217304,339.326854,247.170354,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,401.173463,457.199677,537.166008
MLCL(18:3_22:0_18:0)-H,1247.844834,152.995833,171.006398,277.217304,339.326854,283.264254,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,437.267363,493.293577,573.259908
MLCL(18:3_22:0_18:1)-H,1245.829184,152.995833,171.006398,277.217304,339.326854,281.248604,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,435.251713,491.277927,571.244258
MLCL(18:3_22:0_18:2)-H,1243.813534,152.995833,171.006398,277.217304,339.326854,279.232954,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,433.236063,489.262277,569.228608
MLCL(18:3_22:0_18:3)-H,1241.797884,152.995833,171.006398,277.217304,339.326854,277.217304,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,431.220413,487.246627,567.212958
MLCL(18:3_22:0_18:4)-H,1239.782234,152.995833,171.006398,277.217304,339.326854,275.201654,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,429.204763,485.230977,565.197308
MLCL(18:3_22:0_18:5)-H,1237.766584,152.995833,171.006398,277.217304,339.326854,273.186004,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,427.189113,483.215327,563.181658
MLCL(18:3_22:0_20:0)-H,1275.876134,152.995833,171.006398,277.217304,339.326854,311.295554,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,465.298663,521.324877,601.291208
MLCL(18:3_22:0_20:1)-H,1273.860484,152.995833,171.006398,277.217304,339.326854,309.279904,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,463.283013,519.309227,599.275558
MLCL(18:3_22:0_20:2)-H,1271.844834,152.995833,171.006398,277.217304,339.326854,307.264254,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,461.267363,517.293577,597.259908
MLCL(18:3_22:0_20:3)-H,1269.829184,152.995833,171.006398,277.217304,339.326854,305.248604,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,459.251713,515.277927,595.244258
MLCL(18:3_22:0_20:4)-H,1267.813534,152.995833,171.006398,277.217304,339.326854,303.232954,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,457.236063,513.262277,593.228608
MLCL(18:3_22:0_20:5)-H,1265.797884,152.995833,171.006398,277.217304,339.326854,301.217304,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,455.220413,511.246627,591.212958
MLCL(18:3_22:0_22:0)-H,1303.907434,152.995833,171.006398,277.217304,339.326854,339.326854,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,493.329963,549.356177,629.322508
MLCL(18:3_22:0_22:1)-H,1301.891784,152.995833,171.006398,277.217304,339.326854,337.311204,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,491.314313,547.340527,627.306858
MLCL(18:3_22:0_22:2)-H,1299.876134,152.995833,171.006398,277.217304,339.326854,335.295554,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,489.298663,545.324877,625.291208
MLCL(18:3_22:0_22:3)-H,1297.860484,152.995833,171.006398,277.217304,339.326854,333.279904,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,487.283013,543.309227,623.275558
MLCL(18:3_22:0_22:4)-H,1295.844834,152.995833,171.006398,277.217304,339.326854,331.264254,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,485.267363,541.293577,621.259908
MLCL(18:3_22:0_22:5)-H,1293.829184,152.995833,171.006398,277.217304,339.326854,329.248604,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,483.251713,539.277927,619.244258
MLCL(18:3_22:0_22:6)-H,1291.813534,152.995833,171.006398,277.217304,339.326854,327.232954,17.003288,753.543979,475.319399,413.209849,493.329964,431.220414,809.570193,889.536524,883.606972,481.236063,537.262277,617.228608
MLCL(18:3_22:1_12:0)-H,1161.735284,152.995833,171.006398,277.217304,337.311204,199.170354,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,353.173463,409.199677,489.166008
MLCL(18:3_22:1_14:0)-H,1189.766584,152.995833,171.006398,277.217304,337.311204,227.201654,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,381.204763,437.230977,517.197308
MLCL(18:3_22:1_14:1)-H,1187.750934,152.995833,171.006398,277.217304,337.311204,225.186004,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,379.189113,435.215327,515.181658
MLCL(18:3_22:1_16:0)-H,1217.797884,152.995833,171.006398,277.217304,337.311204,255.232954,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,409.236063,465.262277,545.228608
MLCL(18:3_22:1_16:1)-H,1215.782234,152.995833,171.006398,277.217304,337.311204,253.217304,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,407.220413,463.246627,543.212958
MLCL(18:3_22:1_16:2)-H,1213.766584,152.995833,171.006398,277.217304,337.311204,251.201654,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,405.204763,461.230977,541.197308
MLCL(18:3_22:1_16:3)-H,1211.750934,152.995833,171.006398,277.217304,337.311204,249.186004,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,403.189113,459.215327,539.181658
MLCL(18:3_22:1_16:4)-H,1209.735284,152.995833,171.006398,277.217304,337.311204,247.170354,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,401.173463,457.199677,537.166008
MLCL(18:3_22:1_18:0)-H,1245.829184,152.995833,171.006398,277.217304,337.311204,283.264254,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,437.267363,493.293577,573.259908
MLCL(18:3_22:1_18:1)-H,1243.813534,152.995833,171.006398,277.217304,337.311204,281.248604,17.003288,751.528329,473.303749,413.209849,491.314314,431.220414,807.554543,887.520874,881.591322,435.251713,491.277927,571.244258
