"MSDIAL_NAGly","[M+H]+","1","2","3","4","5"
"MSDIAL_NAGly 10:0/22:3;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C/C=C\C%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;RXAPREKPRIDTTB-WYUJFRCANA-N;C34H59NO5","562.44660","390.3003","76.03931","297.2577","315.2682","562.4466"
"MSDIAL_NAGly 10:0/22:4;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\C%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;HXEMQCOJKGHRTI-AITVBMPKNA-N;C34H57NO5","560.43095","388.2846","76.03931","295.242","313.2526","560.431"
"MSDIAL_NAGly 10:0/22:5;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C%10CCCCC(=O)%20.CCCCCCCCCC(=O)O%10;CDFQSFSSXFIRBL-SDDLPGHANA-N;C34H55NO5","558.41530","386.269","76.03931","293.2264","311.2369","558.4153"
"MSDIAL_NAGly 10:0/23:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;SFEUQEMGYNHGJE-UHFFFAOYNA-N;C35H67NO5","582.50920","410.3629","76.03931","317.3203","335.3308","582.5092"
"MSDIAL_NAGly 10:0/24:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;MNEKCOAHPXBNJS-UHFFFAOYNA-N;C36H69NO5","596.52485","424.3785","76.03931","331.3359","349.3465","596.5248"
"MSDIAL_NAGly 10:0/24:1;[M+H]+;OC(=O)CN%20.CCCCCCCCCC/C=C\CCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;MNSQPBJQAIZMJM-VLGSPTGONA-N;C36H67NO5","594.50920","422.3629","76.03931","329.3203","347.3308","594.5092"
"MSDIAL_NAGly 10:0/24:2;[M+H]+;OC(=O)CN%20.CCCCCCC/C=C\C/C=C\CCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;DUJDAILTQYJDDW-OICJTPSNNA-N;C36H65NO5","592.49355","420.3472","76.03931","327.3046","345.3152","592.4935"
"MSDIAL_NAGly 10:0/24:4;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\CCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;AKQIRDRHZHTQKX-OCKHJZJCNA-N;C36H61NO5","588.46225","416.3159","76.03931","323.2733","341.2839","588.4623"
"MSDIAL_NAGly 10:0/25:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;KAGJWEHEQNVFEK-UHFFFAOYNA-N;C37H71NO5","610.54050","438.3942","76.03931","345.3516","363.3622","610.5405"
"MSDIAL_NAGly 10:0/26:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;ITODAZOFDJIKOU-UHFFFAOYNA-N;C38H73NO5","624.55615","452.4098","76.03931","359.3672","377.3778","624.5562"
"MSDIAL_NAGly 10:0/26:1;[M+H]+;OC(=O)CN%20.CCCCCCCCCC/C=C\CCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;ZBBONSKEGQTPQW-MSUUIHNZNA-N;C38H71NO5","622.54050","450.3942","76.03931","357.3516","375.3622","622.5405"
"MSDIAL_NAGly 10:0/26:2;[M+H]+;OC(=O)CN%20.CCCCCCC/C=C\C/C=C\CCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;FUNLCXBIVVTTJD-AUGURXLVNA-N;C38H69NO5","620.52485","448.3785","76.03931","355.3359","373.3465","620.5248"
"MSDIAL_NAGly 10:0/26:4;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCC(=O)O%10;NFJRTDROHIXCTA-XWVIRPHINA-N;C38H65NO5","616.49355","444.3472","76.03931","351.3046","369.3152","616.4935"
"MSDIAL_NAGly 11:0/10:0;[M+H]+;OC(=O)CN%20.CCCC%10CCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;KXDULMCLQHDNPT-UHFFFAOYNA-N;C23H43NO5","414.32140","228.1594","76.03931","135.1168","153.1274","414.3214"
"MSDIAL_NAGly 11:0/11:0;[M+H]+;OC(=O)CN%20.CCCCC%10CCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;DRXSXGBOXHRISR-UHFFFAOYNA-N;C24H45NO5","428.33705","242.1751","76.03931","149.1325","167.143","428.337"
"MSDIAL_NAGly 11:0/12:0;[M+H]+;OC(=O)CN%20.CCCCCC%10CCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;VUNYPBWWTRCBMS-UHFFFAOYNA-N;C25H47NO5","442.35270","256.1907","76.03931","163.1481","181.1587","442.3527"
"MSDIAL_NAGly 11:0/13:0;[M+H]+;OC(=O)CN%20.CCCCCCC%10CCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;LJNXTJGFXZPWAU-UHFFFAOYNA-N;C26H49NO5","456.36835","270.2064","76.03931","177.1638","195.1743","456.3683"
"MSDIAL_NAGly 11:0/13:1;[M+H]+;OC(=O)CN%20.CCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;XYSJGBHSABYVJO-JXAWBTAJNA-N;C26H47NO5","454.35270","268.1907","76.03931","175.1481","193.1587","454.3527"
"MSDIAL_NAGly 11:0/14:0;[M+H]+;OC(=O)CN%20.CCCCCCC%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;YABZOKIYQPXLGL-UHFFFAOYNA-N;C27H51NO5","470.38400","284.222","76.03931","191.1794","209.19","470.384"
"MSDIAL_NAGly 11:0/14:1;[M+H]+;OC(=O)CN%20.CCCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;KCCYGBXZSCFFQQ-CYVLTUHYNA-N;C27H49NO5","468.36835","282.2064","76.03931","189.1638","207.1743","468.3683"
"MSDIAL_NAGly 11:0/15:0;[M+H]+;OC(=O)CN%20.CCCCCCCC%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;USZCTAQRNXPOSZ-UHFFFAOYNA-N;C28H53NO5","484.39965","298.2377","76.03931","205.1951","223.2056","484.3997"
"MSDIAL_NAGly 11:0/15:1;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;YNQGPIGNOWKDEY-SILNSSARNA-N;C28H51NO5","482.38400","296.222","76.03931","203.1794","221.19","482.384"
"MSDIAL_NAGly 11:0/16:0;[M+H]+;OC(=O)CN%20.CCCCCCCCC%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;KLMINDNITMLCPP-UHFFFAOYNA-N;C29H55NO5","498.41530","312.2533","76.03931","219.2107","237.2213","498.4153"
"MSDIAL_NAGly 11:0/16:1;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;QAFFKQUBQKUWKP-FXBPSFAMNA-N;C29H53NO5","496.39965","310.2377","76.03931","217.1951","235.2056","496.3997"
"MSDIAL_NAGly 11:0/16:2;[M+H]+;OC(=O)CN%20.CCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;GTJRZKJIWOPDEL-HFMSQLAXNA-N;C29H51NO5","494.38400","308.222","76.03931","215.1794","233.19","494.384"
"MSDIAL_NAGly 11:0/16:3;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C%10/C=C\CCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;MTGOUGPIDYENOS-XEJVNOAGNA-N;C29H49NO5","492.36835","306.2064","76.03931","213.1638","231.1743","492.3683"
"MSDIAL_NAGly 11:0/17:0;[M+H]+;OC(=O)CN%20.CCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;UDVQAHPFFTVQSR-UHFFFAOYNA-N;C30H57NO5","512.43095","326.269","76.03931","233.2264","251.2369","512.431"
"MSDIAL_NAGly 11:0/17:1;[M+H]+;OC(=O)CN%20.CCCCCCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;OPURZDYTCOFXHP-PYCFMQQDNA-N;C30H55NO5","510.41530","324.2533","76.03931","231.2107","249.2213","510.4153"
"MSDIAL_NAGly 11:0/17:2;[M+H]+;OC(=O)CN%20.CCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;DVAAQFCNWWYMHK-JPCDAXRKNA-N;C30H53NO5","508.39965","322.2377","76.03931","229.1951","247.2056","508.3997"
