"MSDIAL_PI_Cer","[M-H]-","1","2","3","4","5"
"MSDIAL_PI-Cer 16:3;2O/20:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;OZAFRDGNUKZNJU-OLRORJHQNA-N;C42H76NO12P","816.50324","816.5032","508.2306","654.4504","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/20:2;O;[M-H]-;CCCCC\C=C/C\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;ZQBQZEXBRSALHZ-LPGQURLUNA-N;C42H74NO12P","814.48759","814.4876","508.2306","652.4348","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/21:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;UGLPTASQQNXSOY-QVDKXTRONA-N;C43H80NO12P","832.53454","832.5345","508.2306","670.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/21:1;O;[M-H]-;CCCCCCCCCCC\C=C/CCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;JHDQRPSMRXXQAP-VPHJLVQNNA-N;C43H78NO12P","830.51889","830.5189","508.2306","668.4661","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/22:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;XYFJHKVBZXQZBY-OTAZPGOHNA-N;C44H82NO12P","846.55019","846.5502","508.2306","684.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/22:1;O;[M-H]-;CCCCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;SJWZLVVFYBEUIM-HEPYWKDONA-N;C44H80NO12P","844.53454","844.5345","508.2306","682.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/22:2;O;[M-H]-;CCCCC\C=C/C=C\CCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;XSDQUHXPCZINLU-AGJJTYMMNA-N;C44H78NO12P","842.51889","842.5189","508.2306","680.4661","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/23:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;SDZBCJKWDMBYCA-NABNNDNNNA-N;C45H84NO12P","860.56584","860.5659","508.2306","698.513","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/23:1;O;[M-H]-;CCCCCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;IDXOFIRUIAJMIS-YYTLUMFVNA-N;C45H82NO12P","858.55019","858.5502","508.2306","696.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/24:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;CKORWQFSBWWTRL-WSGHXPBTNA-N;C46H86NO12P","874.58149","874.5815","508.2306","712.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/24:1;O;[M-H]-;CCCCCCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;HCSOCBHKOMOVAI-QADBNVSBNA-N;C46H84NO12P","872.56584","872.5659","508.2306","710.513","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/24:2;O;[M-H]-;CCC\C=C\CC\C=C\CC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCCCCC\C=C/C\C=C/CC;HIHNBWDCYUPWJH-NWISREQMNA-N;C46H82NO12P","870.55019","870.5502","508.2306","708.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/25:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;ADEAIWSXZYNKMN-IDQJYGNUNA-N;C47H88NO12P","888.59714","888.5972","508.2306","726.5443","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/25:1;O;[M-H]-;CCCCCCCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;WDSJMJVPFBWZBG-QXDISAKINA-N;C47H86NO12P","886.58149","886.5815","508.2306","724.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/26:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;ZNKXATYDVMPBCB-RQMCPKMINA-N;C48H90NO12P","902.61279","902.6128","508.2306","740.5599","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/26:1;O;[M-H]-;CCCCCCCCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;NQRIMDOLOBOWCB-PNJVGRPLNA-N;C48H88NO12P","900.59714","900.5972","508.2306","738.5443","78.95905","241.0119"
"MSDIAL_PI-Cer 16:3;2O/26:2;O;[M-H]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCC;YOXKQZSASNSWMT-WGZCCJGLNA-N;C48H86NO12P","898.58149","898.5815","508.2306","736.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/12:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCC;JTUNWAOOMUTPOD-UHFFFAOYNA-N;C35H70NO12P","726.45629","726.4563","528.2932","564.4034","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/12:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)C\C=C/CCCCCC;BZTOHZCGBBOMGT-ZZEZOPTANA-N;C35H68NO12P","724.44064","724.4406","528.2932","562.3878","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/13:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCC;ITYFHSPWTQIKGD-UHFFFAOYNA-N;C36H72NO12P","740.47194","740.4719","528.2932","578.4191","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/13:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCC\C=C/CCCC;YSEIZJZMDKSCAA-BENRWUELNA-N;C36H70NO12P","738.45629","738.4563","528.2932","576.4034","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/14:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCC;YIPAAMJOTGDOOE-UHFFFAOYNA-N;C37H74NO12P","754.48759","754.4876","528.2932","592.4348","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/14:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCC;UZYMNMOTFMESIN-BENRWUELNA-N;C37H72NO12P","752.47194","752.4719","528.2932","590.4191","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/15:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCCC;MZYPNDPXYZBAHT-UHFFFAOYNA-N;C38H76NO12P","768.50324","768.5032","528.2932","606.4504","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/15:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCCC;SYTAUDSXIYTGAQ-OWBHPGMINA-N;C38H74NO12P","766.48759","766.4876","528.2932","604.4348","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/16:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCCCC;KVKCKWVSLHAWAY-UHFFFAOYNA-N;C39H78NO12P","782.51889","782.5189","528.2932","620.4661","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/16:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCC\C=C/CCCCCCCC;BEXBOLJTDCHLJV-ZZEZOPTANA-N;C39H76NO12P","780.50324","780.5032","528.2932","618.4504","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/16:2;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)\C=C/C\C=C/CCCCCCCC;PTCNKNLQURCJTQ-UJTOJERFNA-N;C39H74NO12P","778.48759","778.4876","528.2932","616.4348","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/17:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;WFRCRQCWNKTETD-UHFFFAOYNA-N;C40H80NO12P","796.53454","796.5345","528.2932","634.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/18:0;O;[M-H]-;CCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;LSXAFPOPOKURHO-UHFFFAOYNA-N;C41H82NO12P","810.55019","810.5502","528.2932","648.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/18:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCC;QMSSSIAZFSBKAW-SQFISAMPNA-N;C41H80NO12P","808.53454","808.5345","528.2932","646.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/18:2;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCC\C=C/C=C\CCCCC;SQSRBRSTXPJEFS-CCLKJPSRNA-N;C41H78NO12P","806.51889","806.5189","528.2932","644.4661","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/19:0;O;[M-H]-;CCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;RDCQBNZXWPBRRQ-UHFFFAOYNA-N;C42H84NO12P","824.56584","824.5659","528.2932","662.513","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/19:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCCCCCCC;PQTBYPZHVCDXGC-HNENSFHCNA-N;C42H82NO12P","822.55019","822.5502","528.2932","660.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/20:0;O;[M-H]-;CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;ALJKPKFZQWUQRT-UHFFFAOYNA-N;C43H86NO12P","838.58149","838.5815","528.2932","676.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/20:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCCCC;KZCIFMYZERKMBF-ZCXUNETKNA-N;C43H84NO12P","836.56584","836.5659","528.2932","674.513","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/20:2;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/C\C=C/CCCCC;MIVCSLFGPJBWOJ-BCTRXSSUNA-N;C43H82NO12P","834.55019","834.5502","528.2932","672.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/21:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;RBOLGQWNLBMCNL-UHFFFAOYNA-N;C44H88NO12P","852.59714","852.5972","528.2932","690.5443","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/21:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCCCCCCCCC;KDXBIKPTCVMGCD-MRCUWXFGNA-N;C44H86NO12P","850.58149","850.5815","528.2932","688.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/22:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;KHXPZWKHHFXQAY-UHFFFAOYNA-N;C45H90NO12P","866.61279","866.6128","528.2932","704.5599","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/22:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCCCCCC;NVMZJNXGZIBTFQ-VXPUYCOJNA-N;C45H88NO12P","864.59714","864.5972","528.2932","702.5443","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/22:2;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCC\C=C/C=C\CCCCC;SDVRDGAPEQKBEC-CCLKJPSRNA-N;C45H86NO12P","862.58149","862.5815","528.2932","700.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/23:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;YVHXFFCPSIVZEX-UHFFFAOYNA-N;C46H92NO12P","880.62844","880.6284","528.2932","718.5756","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/23:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCCCCCCC;HLKSSOQPNAALNB-MRCUWXFGNA-N;C46H90NO12P","878.61279","878.6128","528.2932","716.5599","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/24:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;IDLLEANGOPPAJY-UHFFFAOYNA-N;C47H94NO12P","894.64409","894.6441","528.2932","732.5912","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/24:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCCCCCCCC;NXFQPCFMPANHCZ-DQRAZIAONA-N;C47H92NO12P","892.62844","892.6284","528.2932","730.5756","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/24:2;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCCCCC\C=C/C\C=C/CC;XHGXTGFFKNBTLH-DPTWWRMPNA-N;C47H90NO12P","890.61279","890.6128","528.2932","728.5599","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/25:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;QAJVJTCUIRXQAN-UHFFFAOYNA-N;C48H96NO12P","908.65974","908.6597","528.2932","746.6069","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/25:1;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCCCCCCCCC;UJUMWMIPFZWHLR-FCQUAONHNA-N;C48H94NO12P","906.64409","906.6441","528.2932","744.5912","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/26:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;NDZWMRJGRRNBOC-UHFFFAOYNA-N;C49H98NO12P","922.67539","922.6754","528.2932","760.6226","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/26:1;O;[M-H]-;CCCCCCCCCCCCCC\C=C/CCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)CCCCCCCCCCCCCC;DSRMHBCVZKMIHA-VHXPQNKSNA-N;C49H96NO12P","920.65974","920.6597","528.2932","758.6069","78.95905","241.0119"
"MSDIAL_PI-Cer 17:0;2O/26:2;O;[M-H]-;CCCCCCCCCCCCCCC(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/C\C=C/CCCCCCCCCCC;YFASOEIJLCTLRY-IFLFXUNCNA-N;C49H94NO12P","918.64409","918.6441","528.2932","756.5912","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/12:0;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCC;IJCABHNHSBARDL-XTQSDGFTNA-N;C35H68NO12P","724.44064","724.4406","526.2776","562.3878","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/12:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)C\C=C/CCCCCC;CPRWWILJKCFCAM-WDIQAHRZNA-N;C35H66NO12P","722.42499","722.425","526.2776","560.3721","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/13:0;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCC;PTOWQLRSKQPYDD-ZNTNEXAZNA-N;C36H70NO12P","738.45629","738.4563","526.2776","576.4034","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/13:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCC\C=C/CCCC;JJILAUUUOPBOPW-QZIXUXQDNA-N;C36H68NO12P","736.44064","736.4406","526.2776","574.3878","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/14:0;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCC;AWKUSQMFPXWSTG-WJTDDFOZNA-N;C37H72NO12P","752.47194","752.4719","526.2776","590.4191","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/14:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCC;SSDSMMYIOZGNEP-QBEAOEMZNA-N;C37H70NO12P","750.45629","750.4563","526.2776","588.4034","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/15:0;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCCCCCCC;RKDCTTUDDQVRJE-SHHOIMCANA-N;C38H74NO12P","766.48759","766.4876","526.2776","604.4348","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/15:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCCC;WRAAJBRIVCSTNX-RRBYBTCSNA-N;C38H72NO12P","764.47194","764.4719","526.2776","602.4191","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/16:0;O;[M-H]-;CCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCC;BCDVWCDTFBXWFJ-IMVLJIQENA-N;C39H76NO12P","780.50324","780.5032","526.2776","618.4504","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/16:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCC\C=C/CCCCCCCC;FFELQBWJXPWYTF-YVULUBTBNA-N;C39H74NO12P","778.48759","778.4876","526.2776","616.4348","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/16:2;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)\C=C/C\C=C/CCCCCCCC;WVBTWEBYONIMDD-YWGMWJFONA-N;C39H72NO12P","776.47194","776.4719","526.2776","614.4191","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/17:0;O;[M-H]-;CCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCC;FUABFFWBHHEBFK-BYCLXTJYNA-N;C40H78NO12P","794.51889","794.5189","526.2776","632.4661","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/18:0;O;[M-H]-;CCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCC;YLWUJMGVXISDAQ-ORIPQNMZNA-N;C41H80NO12P","808.53454","808.5345","526.2776","646.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/18:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCC;IXGJGRQTGOPAIB-XMWBTZCWNA-N;C41H78NO12P","806.51889","806.5189","526.2776","644.4661","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/18:2;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCC\C=C/C=C\CCCCC;PCZFNSTYTOSTAW-RGJCRIPLNA-N;C41H76NO12P","804.50324","804.5032","526.2776","642.4504","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/19:0;O;[M-H]-;CCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCC;YTMFVDNSIQMJTM-SJCQXOIGNA-N;C42H82NO12P","822.55019","822.5502","526.2776","660.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/19:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCCCCCCC;IYVHIBMKWBTDFY-BJQJZDQJNA-N;C42H80NO12P","820.53454","820.5345","526.2776","658.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/20:0;O;[M-H]-;CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCC;KXSGHAXCGYSWGA-OWWNRXNENA-N;C43H84NO12P","836.56584","836.5659","526.2776","674.513","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/20:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/CCCCCCCC;WFLOMZOKHSWPHZ-BXBVYGNFNA-N;C43H82NO12P","834.55019","834.5502","526.2776","672.4974","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/20:2;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCCCC\C=C/C\C=C/CCCCC;NDWKQFCXRNVJJC-GHSVNOJVNA-N;C43H80NO12P","832.53454","832.5345","526.2776","670.4817","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/21:0;O;[M-H]-;CCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCC;MVMQBCPJEOTECG-NHQGMKOONA-N;C44H86NO12P","850.58149","850.5815","526.2776","688.5287","78.95905","241.0119"
"MSDIAL_PI-Cer 17:1;2O/21:1;O;[M-H]-;CCCCCCCCCCCC\C=C\C(O)C(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)NC(=O)CC(O)CCCCC\C=C/CCCCCCCCCCC;JLYVDRQAFHSJRE-OGRXCSKZNA-N;C44H84NO12P","848.56584","848.5659","526.2776","686.513","78.95905","241.0119"
