DLCL-BPMlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T3_RCOO-,LPA(R1),LPA(R1)+56,LPA(R1)+136,LPA(R1)+56+18,LPA(R3),LPA(R3)+56,LPA(R3)+136,LPA(R3)+56+18
DLCL-BMPlike(17:0_26:0)-H,1029.677768,152.995833,171.006398,269.248604,395.389454,423.251713,479.277927,559.244258,497.288492,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(17:1_8:0)-H,775.380417,152.995833,171.006398,267.232954,143.107753,421.236063,477.262277,557.228608,495.272842,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(17:1_10:0)-H,803.411718,152.995833,171.006398,267.232954,171.139054,421.236063,477.262277,557.228608,495.272842,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(17:1_12:0)-H,831.443018,152.995833,171.006398,267.232954,199.170354,421.236063,477.262277,557.228608,495.272842,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(17:1_13:0)-H,845.458668,152.995833,171.006398,267.232954,213.186004,421.236063,477.262277,557.228608,495.272842,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(17:1_14:0)-H,859.474318,152.995833,171.006398,267.232954,227.201654,421.236063,477.262277,557.228608,495.272842,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(17:1_14:1)-H,857.458668,152.995833,171.006398,267.232954,225.186004,421.236063,477.262277,557.228608,495.272842,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(17:1_15:0)-H,873.489968,152.995833,171.006398,267.232954,241.217304,421.236063,477.262277,557.228608,495.272842,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(17:1_15:1)-H,871.474318,152.995833,171.006398,267.232954,239.201654,421.236063,477.262277,557.228608,495.272842,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(17:1_16:0)-H,887.505618,152.995833,171.006398,267.232954,255.232954,421.236063,477.262277,557.228608,495.272842,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(17:1_16:1)-H,885.489968,152.995833,171.006398,267.232954,253.217304,421.236063,477.262277,557.228608,495.272842,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(17:1_16:2)-H,883.474318,152.995833,171.006398,267.232954,251.201654,421.236063,477.262277,557.228608,495.272842,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(17:1_16:3)-H,881.458668,152.995833,171.006398,267.232954,249.186004,421.236063,477.262277,557.228608,495.272842,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(17:1_16:4)-H,879.443018,152.995833,171.006398,267.232954,247.170354,421.236063,477.262277,557.228608,495.272842,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(17:1_17:0)-H,901.521268,152.995833,171.006398,267.232954,269.248604,421.236063,477.262277,557.228608,495.272842,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(17:1_17:1)-H,899.505618,152.995833,171.006398,267.232954,267.232954,421.236063,477.262277,557.228608,495.272842,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(17:1_17:2)-H,897.489968,152.995833,171.006398,267.232954,265.217304,421.236063,477.262277,557.228608,495.272842,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(17:1_18:0)-H,915.536918,152.995833,171.006398,267.232954,283.264254,421.236063,477.262277,557.228608,495.272842,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(17:1_18:1)-H,913.521268,152.995833,171.006398,267.232954,281.248604,421.236063,477.262277,557.228608,495.272842,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(17:1_18:2)-H,911.505618,152.995833,171.006398,267.232954,279.232954,421.236063,477.262277,557.228608,495.272842,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(17:1_18:3)-H,909.489968,152.995833,171.006398,267.232954,277.217304,421.236063,477.262277,557.228608,495.272842,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(17:1_18:4)-H,907.474318,152.995833,171.006398,267.232954,275.201654,421.236063,477.262277,557.228608,495.272842,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(17:1_18:4)-H,905.458668,152.995833,171.006398,267.232954,273.186004,421.236063,477.262277,557.228608,495.272842,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(17:1_19:0)-H,929.552568,152.995833,171.006398,267.232954,297.279904,421.236063,477.262277,557.228608,495.272842,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(17:1_19:1)-H,927.536908,152.995833,171.006398,267.232954,295.264244,421.236063,477.262277,557.228608,495.272842,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(17:1_20:0)-H,943.568218,152.995833,171.006398,267.232954,311.295554,421.236063,477.262277,557.228608,495.272842,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(17:1_20:1)-H,941.552568,152.995833,171.006398,267.232954,309.279904,421.236063,477.262277,557.228608,495.272842,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(17:1_20:2)-H,939.536918,152.995833,171.006398,267.232954,307.264254,421.236063,477.262277,557.228608,495.272842,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(17:1_20:3)-H,937.521268,152.995833,171.006398,267.232954,305.248604,421.236063,477.262277,557.228608,495.272842,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(17:1_20:4)-H,935.505618,152.995833,171.006398,267.232954,303.232954,421.236063,477.262277,557.228608,495.272842,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(17:1_20:5)-H,933.489968,152.995833,171.006398,267.232954,301.217304,421.236063,477.262277,557.228608,495.272842,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(17:1_21:0)-H,957.583868,152.995833,171.006398,267.232954,325.311204,421.236063,477.262277,557.228608,495.272842,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(17:1_22:0)-H,971.599518,152.995833,171.006398,267.232954,339.326854,421.236063,477.262277,557.228608,495.272842,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(17:1_22:1)-H,969.583868,152.995833,171.006398,267.232954,337.311204,421.236063,477.262277,557.228608,495.272842,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(17:1_22:2)-H,967.568218,152.995833,171.006398,267.232954,335.295554,421.236063,477.262277,557.228608,495.272842,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(17:1_22:3)-H,965.552568,152.995833,171.006398,267.232954,333.279904,421.236063,477.262277,557.228608,495.272842,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(17:1_22:4)-H,963.536918,152.995833,171.006398,267.232954,331.264254,421.236063,477.262277,557.228608,495.272842,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(17:1_22:5)-H,961.521268,152.995833,171.006398,267.232954,329.248604,421.236063,477.262277,557.228608,495.272842,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(17:1_22:6)-H,959.505618,152.995833,171.006398,267.232954,327.232954,421.236063,477.262277,557.228608,495.272842,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(17:1_23:0)-H,985.615168,152.995833,171.006398,267.232954,353.342504,421.236063,477.262277,557.228608,495.272842,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(17:1_24:0)-H,999.630818,152.995833,171.006398,267.232954,367.358154,421.236063,477.262277,557.228608,495.272842,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(17:1_24:1)-H,997.615168,152.995833,171.006398,267.232954,365.342504,421.236063,477.262277,557.228608,495.272842,519.345613,575.371827,655.338158,593.382392
DLCL-BMPlike(17:1_25:0)-H,1013.646468,152.995833,171.006398,267.232954,381.373804,421.236063,477.262277,557.228608,495.272842,535.376913,591.403127,671.369458,609.413692
DLCL-BMPlike(17:1_26:0)-H,1027.662118,152.995833,171.006398,267.232954,395.389454,421.236063,477.262277,557.228608,495.272842,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(17:2_8:0)-H,773.364767,152.995833,171.006398,265.217304,143.107753,419.220413,475.246627,555.212958,493.257192,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(17:2_10:0)-H,801.396068,152.995833,171.006398,265.217304,171.139054,419.220413,475.246627,555.212958,493.257192,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(17:2_12:0)-H,829.427368,152.995833,171.006398,265.217304,199.170354,419.220413,475.246627,555.212958,493.257192,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(17:2_13:0)-H,843.443018,152.995833,171.006398,265.217304,213.186004,419.220413,475.246627,555.212958,493.257192,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(17:2_14:0)-H,857.458668,152.995833,171.006398,265.217304,227.201654,419.220413,475.246627,555.212958,493.257192,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(17:2_14:1)-H,855.443018,152.995833,171.006398,265.217304,225.186004,419.220413,475.246627,555.212958,493.257192,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(17:2_15:0)-H,871.474318,152.995833,171.006398,265.217304,241.217304,419.220413,475.246627,555.212958,493.257192,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(17:2_15:1)-H,869.458668,152.995833,171.006398,265.217304,239.201654,419.220413,475.246627,555.212958,493.257192,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(17:2_16:0)-H,885.489968,152.995833,171.006398,265.217304,255.232954,419.220413,475.246627,555.212958,493.257192,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(17:2_16:1)-H,883.474318,152.995833,171.006398,265.217304,253.217304,419.220413,475.246627,555.212958,493.257192,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(17:2_16:2)-H,881.458668,152.995833,171.006398,265.217304,251.201654,419.220413,475.246627,555.212958,493.257192,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(17:2_16:3)-H,879.443018,152.995833,171.006398,265.217304,249.186004,419.220413,475.246627,555.212958,493.257192,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(17:2_16:4)-H,877.427368,152.995833,171.006398,265.217304,247.170354,419.220413,475.246627,555.212958,493.257192,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(17:2_17:0)-H,899.505618,152.995833,171.006398,265.217304,269.248604,419.220413,475.246627,555.212958,493.257192,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(17:2_17:1)-H,897.489968,152.995833,171.006398,265.217304,267.232954,419.220413,475.246627,555.212958,493.257192,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(17:2_17:2)-H,895.474318,152.995833,171.006398,265.217304,265.217304,419.220413,475.246627,555.212958,493.257192,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(17:2_18:0)-H,913.521268,152.995833,171.006398,265.217304,283.264254,419.220413,475.246627,555.212958,493.257192,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(17:2_18:1)-H,911.505618,152.995833,171.006398,265.217304,281.248604,419.220413,475.246627,555.212958,493.257192,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(17:2_18:2)-H,909.489968,152.995833,171.006398,265.217304,279.232954,419.220413,475.246627,555.212958,493.257192,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(17:2_18:3)-H,907.474318,152.995833,171.006398,265.217304,277.217304,419.220413,475.246627,555.212958,493.257192,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(17:2_18:4)-H,905.458668,152.995833,171.006398,265.217304,275.201654,419.220413,475.246627,555.212958,493.257192,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(17:2_18:4)-H,903.443018,152.995833,171.006398,265.217304,273.186004,419.220413,475.246627,555.212958,493.257192,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(17:2_19:0)-H,927.536918,152.995833,171.006398,265.217304,297.279904,419.220413,475.246627,555.212958,493.257192,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(17:2_19:1)-H,925.521258,152.995833,171.006398,265.217304,295.264244,419.220413,475.246627,555.212958,493.257192,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(17:2_20:0)-H,941.552568,152.995833,171.006398,265.217304,311.295554,419.220413,475.246627,555.212958,493.257192,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(17:2_20:1)-H,939.536918,152.995833,171.006398,265.217304,309.279904,419.220413,475.246627,555.212958,493.257192,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(17:2_20:2)-H,937.521268,152.995833,171.006398,265.217304,307.264254,419.220413,475.246627,555.212958,493.257192,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(17:2_20:3)-H,935.505618,152.995833,171.006398,265.217304,305.248604,419.220413,475.246627,555.212958,493.257192,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(17:2_20:4)-H,933.489968,152.995833,171.006398,265.217304,303.232954,419.220413,475.246627,555.212958,493.257192,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(17:2_20:5)-H,931.474318,152.995833,171.006398,265.217304,301.217304,419.220413,475.246627,555.212958,493.257192,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(17:2_21:0)-H,955.568218,152.995833,171.006398,265.217304,325.311204,419.220413,475.246627,555.212958,493.257192,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(17:2_22:0)-H,969.583868,152.995833,171.006398,265.217304,339.326854,419.220413,475.246627,555.212958,493.257192,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(17:2_22:1)-H,967.568218,152.995833,171.006398,265.217304,337.311204,419.220413,475.246627,555.212958,493.257192,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(17:2_22:2)-H,965.552568,152.995833,171.006398,265.217304,335.295554,419.220413,475.246627,555.212958,493.257192,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(17:2_22:3)-H,963.536918,152.995833,171.006398,265.217304,333.279904,419.220413,475.246627,555.212958,493.257192,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(17:2_22:4)-H,961.521268,152.995833,171.006398,265.217304,331.264254,419.220413,475.246627,555.212958,493.257192,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(17:2_22:5)-H,959.505618,152.995833,171.006398,265.217304,329.248604,419.220413,475.246627,555.212958,493.257192,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(17:2_22:6)-H,957.489968,152.995833,171.006398,265.217304,327.232954,419.220413,475.246627,555.212958,493.257192,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(17:2_23:0)-H,983.599518,152.995833,171.006398,265.217304,353.342504,419.220413,475.246627,555.212958,493.257192,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(17:2_24:0)-H,997.615168,152.995833,171.006398,265.217304,367.358154,419.220413,475.246627,555.212958,493.257192,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(17:2_24:1)-H,995.599518,152.995833,171.006398,265.217304,365.342504,419.220413,475.246627,555.212958,493.257192,519.345613,575.371827,655.338158,593.382392
DLCL-BMPlike(17:2_25:0)-H,1011.630818,152.995833,171.006398,265.217304,381.373804,419.220413,475.246627,555.212958,493.257192,535.376913,591.403127,671.369458,609.413692
DLCL-BMPlike(17:2_26:0)-H,1025.646468,152.995833,171.006398,265.217304,395.389454,419.220413,475.246627,555.212958,493.257192,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(18:0_8:0)-H,791.411717,152.995833,171.006398,283.264254,143.107753,437.267363,493.293577,573.259908,511.304142,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(18:0_10:0)-H,819.443018,152.995833,171.006398,283.264254,171.139054,437.267363,493.293577,573.259908,511.304142,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(18:0_12:0)-H,847.474318,152.995833,171.006398,283.264254,199.170354,437.267363,493.293577,573.259908,511.304142,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(18:0_13:0)-H,861.489968,152.995833,171.006398,283.264254,213.186004,437.267363,493.293577,573.259908,511.304142,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(18:0_14:0)-H,875.505618,152.995833,171.006398,283.264254,227.201654,437.267363,493.293577,573.259908,511.304142,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(18:0_14:1)-H,873.489968,152.995833,171.006398,283.264254,225.186004,437.267363,493.293577,573.259908,511.304142,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(18:0_15:0)-H,889.521268,152.995833,171.006398,283.264254,241.217304,437.267363,493.293577,573.259908,511.304142,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(18:0_15:1)-H,887.505618,152.995833,171.006398,283.264254,239.201654,437.267363,493.293577,573.259908,511.304142,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(18:0_16:0)-H,903.536918,152.995833,171.006398,283.264254,255.232954,437.267363,493.293577,573.259908,511.304142,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(18:0_16:1)-H,901.521268,152.995833,171.006398,283.264254,253.217304,437.267363,493.293577,573.259908,511.304142,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(18:0_16:2)-H,899.505618,152.995833,171.006398,283.264254,251.201654,437.267363,493.293577,573.259908,511.304142,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(18:0_16:3)-H,897.489968,152.995833,171.006398,283.264254,249.186004,437.267363,493.293577,573.259908,511.304142,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(18:0_16:4)-H,895.474318,152.995833,171.006398,283.264254,247.170354,437.267363,493.293577,573.259908,511.304142,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(18:0_17:0)-H,917.552568,152.995833,171.006398,283.264254,269.248604,437.267363,493.293577,573.259908,511.304142,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(18:0_17:1)-H,915.536918,152.995833,171.006398,283.264254,267.232954,437.267363,493.293577,573.259908,511.304142,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(18:0_17:2)-H,913.521268,152.995833,171.006398,283.264254,265.217304,437.267363,493.293577,573.259908,511.304142,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(18:0_18:0)-H,931.568218,152.995833,171.006398,283.264254,283.264254,437.267363,493.293577,573.259908,511.304142,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(18:0_18:1)-H,929.552568,152.995833,171.006398,283.264254,281.248604,437.267363,493.293577,573.259908,511.304142,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(18:0_18:2)-H,927.536918,152.995833,171.006398,283.264254,279.232954,437.267363,493.293577,573.259908,511.304142,433.236063,489.262277,569.228608,507.272842
