"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_Cer 14:3;2O/31:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;OEHAGLGNBQOBFV-YNYGCOHZNA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:3;2O/31:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;OEHAGLGNBQOBFV-YNYGCOHZNA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:3;2O/31:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;OEHAGLGNBQOBFV-YNYGCOHZNA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:3;2O/31:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;OEHAGLGNBQOBFV-YNYGCOHZNA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:3;2O/31:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;OEHAGLGNBQOBFV-YNYGCOHZNA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 14:3;2O/31:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;OEHAGLGNBQOBFV-YNYGCOHZNA-N;C45H85NO4","748.64607","280.1918","702.6406","177.1285","203.1441","250.1813","684.6300","748.6461","11.7283893939394","12.0283893939394","790"
"","MSDIAL_Cer 14:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AZMKTILMDQYNDR-HGCSKDMFNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 14:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AZMKTILMDQYNDR-HGCSKDMFNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 14:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AZMKTILMDQYNDR-HGCSKDMFNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 14:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AZMKTILMDQYNDR-HGCSKDMFNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 14:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AZMKTILMDQYNDR-HGCSKDMFNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 14:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;AZMKTILMDQYNDR-HGCSKDMFNA-N;C45H83NO4","746.63042","280.1918","700.6249","177.1285","203.1441","250.1813","682.6144","746.6304","10.9594772727273","11.2594772727273","525"
"","MSDIAL_Cer 14:3;2O/38:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;DIGXNJFWZOSNQE-JBIDZQOANA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:3;2O/38:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;DIGXNJFWZOSNQE-JBIDZQOANA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:3;2O/38:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;DIGXNJFWZOSNQE-JBIDZQOANA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:3;2O/38:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;DIGXNJFWZOSNQE-JBIDZQOANA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:3;2O/38:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;DIGXNJFWZOSNQE-JBIDZQOANA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 14:3;2O/38:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\C;DIGXNJFWZOSNQE-JBIDZQOANA-N;C52H97NO4","844.73997","280.1918","798.7345","177.1285","203.1441","250.1813","780.7239","844.7400","12.0117515151515","12.3117515151515","1639"
"","MSDIAL_Cer 15:1;2O/27:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QMDIUPFQFKWBNQ-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 15:1;2O/27:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QMDIUPFQFKWBNQ-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 15:1;2O/27:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QMDIUPFQFKWBNQ-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 15:1;2O/27:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QMDIUPFQFKWBNQ-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 15:1;2O/27:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QMDIUPFQFKWBNQ-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 15:1;2O/27:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QMDIUPFQFKWBNQ-JMUUFCRMNA-N;C42H83NO4","710.63042","298.2388","664.6249","195.1754","221.1911","268.2282","646.6144","710.6304","10.7806166666667","11.0806166666667","1422"
"","MSDIAL_Cer 15:1;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YALCPOPIEAQAEQ-JYWYJQOPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:1;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YALCPOPIEAQAEQ-JYWYJQOPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:1;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YALCPOPIEAQAEQ-JYWYJQOPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:1;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YALCPOPIEAQAEQ-JYWYJQOPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:1;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YALCPOPIEAQAEQ-JYWYJQOPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:1;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;YALCPOPIEAQAEQ-JYWYJQOPNA-N;C43H81NO4","720.61477","298.2388","674.6093","195.1754","221.1911","268.2282","656.5987","720.6147","10.9162772727273","11.2162772727273","972"
"","MSDIAL_Cer 15:1;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QHCSKKNQGYCSIK-MFGUHEHENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:1;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QHCSKKNQGYCSIK-MFGUHEHENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:1;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QHCSKKNQGYCSIK-MFGUHEHENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:1;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QHCSKKNQGYCSIK-MFGUHEHENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:1;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QHCSKKNQGYCSIK-MFGUHEHENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:1;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CCCCCCCCCC;QHCSKKNQGYCSIK-MFGUHEHENA-N;C45H85NO4","748.64607","298.2388","702.6406","195.1754","221.1911","268.2282","684.6300","748.6461","11.7283893939394","12.0283893939394","790"
"","MSDIAL_Cer 15:2;2O/28:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KIXQHUJCBPCCJJ-WPRWWTBPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:2;2O/28:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KIXQHUJCBPCCJJ-WPRWWTBPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:2;2O/28:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KIXQHUJCBPCCJJ-WPRWWTBPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:2;2O/28:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KIXQHUJCBPCCJJ-WPRWWTBPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:2;2O/28:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KIXQHUJCBPCCJJ-WPRWWTBPNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:2;2O/28:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KIXQHUJCBPCCJJ-WPRWWTBPNA-N;C43H81NO4","720.61477","296.2231","674.6093","193.1598","219.1754","266.2126","656.5987","720.6147","10.9162772727273","11.2162772727273","972"
"","MSDIAL_Cer 15:2;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KCHJLSJKDQMLFD-XCXZEFOLNA-N;C43H79NO4",0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 15:2;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KCHJLSJKDQMLFD-XCXZEFOLNA-N;C43H79NO4",0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 15:2;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KCHJLSJKDQMLFD-XCXZEFOLNA-N;C43H79NO4",0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 15:2;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KCHJLSJKDQMLFD-XCXZEFOLNA-N;C43H79NO4",0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 15:2;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KCHJLSJKDQMLFD-XCXZEFOLNA-N;C43H79NO4",0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","MSDIAL_Cer 15:2;2O/28:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;KCHJLSJKDQMLFD-XCXZEFOLNA-N;C43H79NO4","718.59912","296.2231","672.5936","193.1598","219.1754","266.2126","654.5831","718.5991","10.0734984848485","10.3734984848485","908"
"","MSDIAL_Cer 15:2;2O/29:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;DGJLYCBHOOVBBV-UIPVOICLNA-N;C44H83NO4",0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 15:2;2O/29:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;DGJLYCBHOOVBBV-UIPVOICLNA-N;C44H83NO4",0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 15:2;2O/29:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;DGJLYCBHOOVBBV-UIPVOICLNA-N;C44H83NO4",0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 15:2;2O/29:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;DGJLYCBHOOVBBV-UIPVOICLNA-N;C44H83NO4",0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 15:2;2O/29:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;DGJLYCBHOOVBBV-UIPVOICLNA-N;C44H83NO4",0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","MSDIAL_Cer 15:2;2O/29:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;DGJLYCBHOOVBBV-UIPVOICLNA-N;C44H83NO4","734.63042","296.2231","688.6249","193.1598","219.1754","266.2126","670.6144","734.6304","11.3263590909091","11.6263590909091","1402"
"","MSDIAL_Cer 15:2;2O/30:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;VGBCPMDQYGHDRO-PRZXLVCENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:2;2O/30:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;VGBCPMDQYGHDRO-PRZXLVCENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:2;2O/30:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;VGBCPMDQYGHDRO-PRZXLVCENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:2;2O/30:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;VGBCPMDQYGHDRO-PRZXLVCENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:2;2O/30:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;VGBCPMDQYGHDRO-PRZXLVCENA-N;C45H85NO4",0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","MSDIAL_Cer 15:2;2O/30:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;VGBCPMDQYGHDRO-PRZXLVCENA-N;C45H85NO4","748.64607","296.2231","702.6406","193.1598","219.1754","266.2126","684.6300","748.6461","11.7283893939394","12.0283893939394","790"
"","MSDIAL_Cer 15:2;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;RSWHHFWBHFZCQC-GIVGDOONNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 15:2;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;RSWHHFWBHFZCQC-GIVGDOONNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 15:2;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;RSWHHFWBHFZCQC-GIVGDOONNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 15:2;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;RSWHHFWBHFZCQC-GIVGDOONNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 15:2;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;RSWHHFWBHFZCQC-GIVGDOONNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 15:2;2O/30:2;(3OH);[M+HCOO]-;CCCCCCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCC;RSWHHFWBHFZCQC-GIVGDOONNA-N;C45H83NO4","746.63042","296.2231","700.6249","193.1598","219.1754","266.2126","682.6144","746.6304","10.9594772727273","11.2594772727273","525"
"","MSDIAL_Cer 15:3;2O/28:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CC;OENCIVJBADWXSN-ZPCUNRRYNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:3;2O/28:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CC;OENCIVJBADWXSN-ZPCUNRRYNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:3;2O/28:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CC;OENCIVJBADWXSN-ZPCUNRRYNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:3;2O/28:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CC;OENCIVJBADWXSN-ZPCUNRRYNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:3;2O/28:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CC;OENCIVJBADWXSN-ZPCUNRRYNA-N;C43H81NO4",0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","MSDIAL_Cer 15:3;2O/28:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CC;OENCIVJBADWXSN-ZPCUNRRYNA-N;C43H81NO4","720.61477","294.2075","674.6093","191.1441","217.1598","264.1969","656.5987","720.6147","10.9162772727273","11.2162772727273","972"
