"MSDIAL_HBMP","[M+NH4]+","1","2","3","4","5"
"MSDIAL_HBMP 12:0_12:0_22:5;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC;WEKATDIDYNYYJI-WJGKFJHVNA-N;C52H91O11P","940.66373","569.457","940.6638","257.2112","387.2894","1"
"MSDIAL_HBMP 12:0_12:0_22:6;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC;NCWZGNHAHAWVAS-SUTNPNSNNA-N;C52H89O11P","938.64808","567.4413","938.6481","257.2112","385.2737","1"
"MSDIAL_HBMP 12:0_14:0_12:0;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;RSFFMOMQDZTXHK-UHFFFAOYNA-N;C44H85O11P","838.61678","467.41","838.6168","257.2112","285.2424","1"
"MSDIAL_HBMP 12:0_14:0_14:0;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC;BAZUAWZQICUFPK-UHFFFAOYNA-N;C46H89O11P","866.64808","495.4413","866.6481","285.2424","257.2112","1"
"MSDIAL_HBMP 12:0_14:0_14:1;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;GAKVQOUMAQIBJO-SSZFMOIBNA-N;C46H87O11P","864.63243","493.4257","864.6324","257.2112","283.2268","285.2424"
"MSDIAL_HBMP 12:0_14:0_16:0;[M+NH4]+;CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC;KJHNUNYTZZBVQD-UHFFFAOYNA-N;C48H93O11P","894.67938","523.4726","894.6794","257.2112","285.2424","313.2737"
"MSDIAL_HBMP 12:0_14:0_16:1;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;KPKOPZAITCYMEY-VZCXRCSSNA-N;C48H91O11P","892.66373","521.457","892.6638","257.2112","285.2424","311.2581"
"MSDIAL_HBMP 12:0_14:0_16:2;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/C\C=C/CCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;KRRPFTPVLALIQD-HMTRZLGANA-N;C48H89O11P","890.64808","519.4413","890.6481","257.2112","285.2424","309.2424"
"MSDIAL_HBMP 12:0_14:0_16:3;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;LLWRCVYUJMUWKG-GTPUAJEFNA-N;C48H87O11P","888.63243","517.4257","888.6324","257.2112","285.2424","307.2268"
"MSDIAL_HBMP 12:0_14:0_16:4;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;FOCSJOZOYAKZOP-JNLFKJSVNA-N;C48H85O11P","886.61678","515.41","886.6168","257.2112","285.2424","305.2112"
