"MSDIAL_CerP","[M+H]+","1","2","3","4","5","6"
"MSDIAL_CerP 16:1;2O/26:1;[M+H]+;CCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;HSBXJWZQQUAWTK-JQCPXHSASA-N;C42H82NO6P","728.59577","728.5958","236.2377","710.5852","612.6083","630.6189","648.6295"
"MSDIAL_CerP 17:0;2O/2:0;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;GBJKOPICSALYEU-RBUKOAKNSA-N;C19H40NO6P","410.26716","410.2672","252.269","392.2566","294.2797","312.2903","330.3008"
"MSDIAL_CerP 17:0;2O/10:0;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;KLTAYLNJCVANRC-IZZNHLLZSA-N;C27H56NO6P","522.39234","522.3923","252.269","504.3818","406.4049","424.4154","442.426"
"MSDIAL_CerP 17:0;2O/12:0;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;WMMSDLPBVAEHRD-WUFINQPMSA-N;C29H60NO6P","550.42365","550.4236","252.269","532.4131","434.4362","452.4467","470.4573"
"MSDIAL_CerP 17:0;2O/14:0;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;IHLNFHVSHOQDNN-XZWHSSHBSA-N;C31H64NO6P","578.45496","578.455","252.269","560.4444","462.4675","480.4781","498.4886"
"MSDIAL_CerP 17:0;2O/16:0;[M+H]+;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;BLYNLMVNSQNJTI-AJQTZOPKSA-N;C33H68NO6P","606.48627","606.4863","252.269","588.4757","490.4988","508.5094","526.52"
"MSDIAL_CerP 17:0;2O/18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;IDDQBFLXDUJFDA-SZAHLOSFSA-N;C35H72NO6P","634.51752","634.5175","252.269","616.507","518.5301","536.5406","554.5512"
"MSDIAL_CerP 17:0;2O/18:1;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;JSDJJKURZLLGCU-QBPXSDKASA-N;C35H70NO6P","632.50190","632.5019","252.269","614.4913","516.5145","534.525","552.5356"
"MSDIAL_CerP 17:0;2O/20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;QAOZUJPZUDGPKN-MPQUPPDSSA-N;C37H76NO6P","662.54884","662.5488","252.269","644.5383","546.5614","564.572","582.5825"
"MSDIAL_CerP 17:0;2O/22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;RLBLUCMBOYKSPZ-QPPIDDCLSA-N;C39H80NO6P","690.58015","690.5801","252.269","672.5696","574.5927","592.6033","610.6138"
"MSDIAL_CerP 17:0;2O/24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;DYXUBMOKSIXEKB-IOLBBIBUSA-N;C41H84NO6P","718.61146","718.6115","252.269","700.6009","602.624","620.6346","638.6451"
"MSDIAL_CerP 17:0;2O/24:1;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;XDIVYUNWFSAMCY-QVEKJMDDSA-N;C41H82NO6P","716.59577","716.5958","252.269","698.5852","600.6083","618.6189","636.6295"
"MSDIAL_CerP 17:0;2O/24:4;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;IMIPSSQJXNWSGR-ZTWRODJDSA-N;C41H76NO6P","710.54884","710.5488","252.269","692.5383","594.5614","612.572","630.5825"
"MSDIAL_CerP 17:0;2O/26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCC;NTGHSXOLJJFWOC-ACEXITHZSA-N;C43H88NO6P","746.64277","746.6428","252.269","728.6322","630.6553","648.6659","666.6765"
"MSDIAL_CerP 17:0;2O/26:1;[M+H]+;CCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;REJXOFXSNRPNNP-WTYGFHJRSA-N;C43H86NO6P","744.62708","744.6271","252.269","726.6165","628.6396","646.6502","664.6608"
"MSDIAL_CerP 17:1;2O/2:0;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;NJLNMMFZFNLWHM-CXISOLTFSA-N;C19H38NO6P","408.25150","408.2515","250.2533","390.2409","292.264","310.2746","328.2852"
"MSDIAL_CerP 17:1;2O/10:0;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;GINZVDBJXCXREP-XQAXIDAFSA-N;C27H54NO6P","520.37672","520.3767","250.2533","502.3661","404.3893","422.3998","440.4104"
"MSDIAL_CerP 17:1;2O/12:0;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;LJSDJRTUSJGWGA-LVDQGNEYSA-N;C29H58NO6P","548.40797","548.408","250.2533","530.3974","432.4205","450.4311","468.4417"
"MSDIAL_CerP 17:1;2O/14:0;[M+H]+;CCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;AJJKQURIKPZFJU-INXZUHKUSA-N;C31H62NO6P","576.43928","576.4393","250.2533","558.4287","460.4518","478.4624","496.473"
"MSDIAL_CerP 17:1;2O/16:0;[M+H]+;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;ZJADRTLINQHCSK-STSAHMJASA-N;C33H66NO6P","604.47059","604.4706","250.2533","586.46","488.4831","506.4937","524.5043"
"MSDIAL_CerP 17:1;2O/18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;IVGXYRCJGDLKKF-QKSCFGQVSA-N;C35H70NO6P","632.50190","632.5019","250.2533","614.4913","516.5145","534.525","552.5356"
"MSDIAL_CerP 17:1;2O/18:1;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;WIOGLULBUMCDIR-ADNXNCCNSA-N;C35H68NO6P","630.48627","630.4863","250.2533","612.4757","514.4988","532.5094","550.52"
"MSDIAL_CerP 17:1;2O/20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;FUPIXNFLRRXAMP-RQDJVNCUSA-N;C37H74NO6P","660.53321","660.5332","250.2533","642.5226","544.5458","562.5563","580.5669"
"MSDIAL_CerP 17:1;2O/22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;QKMOHYSVIMMTSH-PQPBPFPMSA-N;C39H78NO6P","688.56452","688.5645","250.2533","670.554","572.5771","590.5876","608.5982"
"MSDIAL_CerP 17:1;2O/24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;LHXOZSMUMLTIQN-PUYNVXOJSA-N;C41H82NO6P","716.59577","716.5958","250.2533","698.5852","600.6083","618.6189","636.6295"
"MSDIAL_CerP 17:1;2O/24:1;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;PNSOAPZLCLLIJS-AHTJCSRDSA-N;C41H80NO6P","714.58015","714.5801","250.2533","696.5696","598.5927","616.6033","634.6138"
"MSDIAL_CerP 17:1;2O/24:4;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;RUQMWHKTYPONKD-PYHKDTPJSA-N;C41H74NO6P","708.53321","708.5332","250.2533","690.5226","592.5458","610.5563","628.5669"
"MSDIAL_CerP 17:1;2O/26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCC;VMZGFVJSMXQCEU-PVNBSDFKSA-N;C43H86NO6P","744.62708","744.6271","250.2533","726.6165","628.6396","646.6502","664.6608"
"MSDIAL_CerP 17:1;2O/26:1;[M+H]+;CCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;YVWSGKRRYRFODP-RKSZCXCNSA-N;C43H84NO6P","742.61146","742.6115","250.2533","724.6009","626.624","644.6346","662.6451"
"MSDIAL_CerP 18:0;2O/2:0;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;YSNJGXVLQXFYDP-VQTJNVASSA-N;C20H42NO6P","424.28278","424.2828","266.2846","406.2722","308.2953","326.3059","344.3164"
"MSDIAL_CerP 18:0;2O/10:0;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;RFYRIOJHUMALJK-RRPNLBNLSA-N;C28H58NO6P","536.40797","536.408","266.2846","518.3974","420.4205","438.4311","456.4417"
"MSDIAL_CerP 18:0;2O/12:0;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;KFOUXAHUKDWPQW-URLMMPGGSA-N;C30H62NO6P","564.43928","564.4393","266.2846","546.4287","448.4518","466.4624","484.473"
"MSDIAL_CerP 18:0;2O/14:0;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;WFRVRIUOFIEPGP-IOWSJCHKSA-N;C32H66NO6P","592.47059","592.4706","266.2846","574.46","476.4831","494.4937","512.5043"
"MSDIAL_CerP 18:0;2O/16:0;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC;ILHPMPAVRAZOJB-JHOUSYSJSA-N;C34H70NO6P","620.50190","620.5019","266.2846","602.4913","504.5144","522.525","540.5356"
"MSDIAL_CerP 18:0;2O/18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;BSVXPECCEHDYJN-OIDHKYIRSA-N;C36H74NO6P","648.53321","648.5332","266.2846","630.5226","532.5458","550.5563","568.5669"
"MSDIAL_CerP 18:0;2O/18:1;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;QCIYNYMPUZFCGH-WWUCIAQXSA-N;C36H72NO6P","646.51752","646.5175","266.2846","628.507","530.5301","548.5406","566.5512"
"MSDIAL_CerP 18:0;2O/20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;LLEOYPVQNKHVKY-PQQNNWGCSA-N;C38H78NO6P","676.56452","676.5645","266.2846","658.554","560.5771","578.5876","596.5982"
"MSDIAL_CerP 18:0;2O/22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;PRDJANAKQPJRFK-ZESVVUHVSA-N;C40H82NO6P","704.59577","704.5958","266.2846","686.5852","588.6083","606.6189","624.6295"
"MSDIAL_CerP 18:0;2O/24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;DKGXSZRQWMDPQX-WVILEFPPSA-N;C42H86NO6P","732.62708","732.6271","266.2846","714.6165","616.6396","634.6502","652.6608"
"MSDIAL_CerP 18:0;2O/24:1;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;ZGGHXSWDPFRYNU-ATHUGRIKSA-N;C42H84NO6P","730.61146","730.6115","266.2846","712.6009","614.624","632.6346","650.6451"
"MSDIAL_CerP 18:0;2O/24:4;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;URXIHZBWKPHNFX-OOUUYYCASA-N;C42H78NO6P","724.56452","724.5645","266.2846","706.554","608.5771","626.5876","644.5982"
"MSDIAL_CerP 18:0;2O/26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCC;OCUXRVUARMHIJY-WZYYJWNZSA-N;C44H90NO6P","760.65839","760.6584","266.2846","742.6478","644.671","662.6815","680.6921"
"MSDIAL_CerP 18:0;2O/26:1;[M+H]+;CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;OZNGKAXWRSAVME-SNMLQRCYSA-N;C44H88NO6P","758.64277","758.6428","266.2846","740.6322","642.6553","660.6659","678.6765"
"MSDIAL_CerP 18:1;2O/2:0;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;HWPZKJVGDYNEAW-QUDYQQOWSA-N;C20H40NO6P","422.26716","422.2672","264.269","404.2566","306.2797","324.2903","342.3008"
"MSDIAL_CerP 18:1;2O/10:0;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;WQUGODXHDAKAMW-NBNLIBPQSA-N;C28H56NO6P","534.39234","534.3923","264.269","516.3818","418.4049","436.4154","454.426"
"MSDIAL_CerP 18:1;2O/12:0;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;KXEMZGPJXBKYJP-VARSQMIESA-N;C30H60NO6P","562.42365","562.4236","264.269","544.4131","446.4362","464.4467","482.4573"
"MSDIAL_CerP 18:1;2O/14:0;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;SKNPSPOYFIEDJT-JHRQRACZSA-N;C32H64NO6P","590.45496","590.455","264.269","572.4444","474.4675","492.4781","510.4886"
"MSDIAL_CerP 18:1;2O/16:0;[M+H]+;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;UNRULDRRONAKLU-TURZORIXSA-N;C34H68NO6P","618.48627","618.4863","264.269","600.4757","502.4988","520.5094","538.52"
"MSDIAL_CerP 18:1;2O/18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;ZQQLMECVOXKFJK-NXCSZAMKSA-N;C36H72NO6P","646.51752","646.5175","264.269","628.507","530.5301","548.5406","566.5512"
"MSDIAL_CerP 18:1;2O/18:1;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;HOOJDMQIUTXSPU-RHPAUOISSA-N;C36H70NO6P","644.50190","644.5019","264.269","626.4913","528.5145","546.525","564.5356"
"MSDIAL_CerP 18:1;2O/20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;QDXTYNOQCQVNET-NUKVNZTCSA-N;C38H76NO6P","674.54884","674.5488","264.269","656.5383","558.5614","576.572","594.5825"
"MSDIAL_CerP 18:1;2O/22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;ZRTZYMMYLZPKEQ-GLQCRSEXSA-N;C40H80NO6P","702.58015","702.5801","264.269","684.5696","586.5927","604.6033","622.6138"
"MSDIAL_CerP 18:1;2O/24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;SEEJZRCEDNOVGA-AUTSUKAISA-N;C42H84NO6P","730.61146","730.6115","264.269","712.6009","614.624","632.6346","650.6451"
"MSDIAL_CerP 18:1;2O/24:1;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;RURFWJXZZZCIOZ-KPEYJIHVSA-N;C42H82NO6P","728.59577","728.5958","264.269","710.5852","612.6083","630.6189","648.6295"
"MSDIAL_CerP 18:1;2O/24:4;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;YMYIHCTUGKBFTG-NQZNIIGXSA-N;C42H76NO6P","722.54884","722.5488","264.269","704.5383","606.5614","624.572","642.5825"
"MSDIAL_CerP 18:1;2O/26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCC;APJQQWPKXQLDRV-GVOPMEMSSA-N;C44H88NO6P","758.64277","758.6428","264.269","740.6322","642.6553","660.6659","678.6765"
"MSDIAL_CerP 18:1;2O/26:1;[M+H]+;CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;GLKCYFNEMOJHTR-BWFPRIDFSA-N;C44H86NO6P","756.62708","756.6271","264.269","738.6165","640.6396","658.6502","676.6608"
"MSDIAL_CerP 19:0;2O/2:0;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CIXCAJOBWGGEPH-LEWJYISDSA-N;C21H44NO6P","438.29844","438.2984","280.3002","420.2879","322.311","340.3215","358.3321"
"MSDIAL_CerP 19:0;2O/10:0;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;IZZPCDKIPKRJBY-WUFINQPMSA-N;C29H60NO6P","550.42365","550.4236","280.3002","532.4131","434.4362","452.4467","470.4573"
"MSDIAL_CerP 19:0;2O/12:0;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;NEFHKWPUNRFKCK-XZWHSSHBSA-N;C31H64NO6P","578.45496","578.455","280.3002","560.4444","462.4675","480.4781","498.4886"
"MSDIAL_CerP 19:0;2O/14:0;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;HPWYJMZAQOAFPZ-AJQTZOPKSA-N;C33H68NO6P","606.48627","606.4863","280.3002","588.4757","490.4988","508.5094","526.52"
"MSDIAL_CerP 19:0;2O/16:0;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC;BSTBXLGREAFSTM-SZAHLOSFSA-N;C35H72NO6P","634.51752","634.5175","280.3002","616.507","518.5301","536.5406","554.5512"
"MSDIAL_CerP 19:0;2O/18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;WRPCIFUNXMWCBH-MPQUPPDSSA-N;C37H76NO6P","662.54884","662.5488","280.3002","644.5383","546.5614","564.572","582.5825"
"MSDIAL_CerP 19:0;2O/18:1;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;TYJCGCTUKDIASG-MVHMQQIXSA-N;C37H74NO6P","660.53321","660.5332","280.3002","642.5226","544.5458","562.5563","580.5669"
"MSDIAL_CerP 19:0;2O/20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;NOYXVULLZKVOJP-QPPIDDCLSA-N;C39H80NO6P","690.58015","690.5801","280.3002","672.5696","574.5927","592.6033","610.6138"
"MSDIAL_CerP 19:0;2O/22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;DOYZKCNEQVWTCV-IOLBBIBUSA-N;C41H84NO6P","718.61146","718.6115","280.3002","700.6009","602.624","620.6346","638.6451"
"MSDIAL_CerP 19:0;2O/24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;LWFZPKCHQVDASK-ACEXITHZSA-N;C43H88NO6P","746.64277","746.6428","280.3002","728.6322","630.6553","648.6659","666.6765"
"MSDIAL_CerP 19:0;2O/24:1;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;FBIBVYKTRULAOV-RBNOWSNYSA-N;C43H86NO6P","744.62708","744.6271","280.3002","726.6165","628.6396","646.6502","664.6608"
"MSDIAL_CerP 19:0;2O/24:4;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;AGHXHYNRUAZZJG-NKHYBXOLSA-N;C43H80NO6P","738.58015","738.5801","280.3002","720.5696","622.5927","640.6033","658.6138"
"MSDIAL_CerP 19:0;2O/26:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)CCCCCCCCCCCCCCCC;ZQVDFWXKMHUQCB-JCGOJSMZSA-N;C45H92NO6P","774.67402","774.674","280.3002","756.6635","658.6866","676.6971","694.7077"
"MSDIAL_CerP 19:0;2O/26:1;[M+H]+;CCCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC;QQFSBKFPBXHCGW-XHZRVOHISA-N;C45H90NO6P","772.65839","772.6584","280.3002","754.6478","656.671","674.6815","692.6921"
"MSDIAL_CerP 19:1;2O/2:0;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(C)=O;CBCUHLIURDBHIN-IVDRKEIJSA-N;C21H42NO6P","436.28278","436.2828","278.2846","418.2722","320.2953","338.3059","356.3164"
"MSDIAL_CerP 19:1;2O/10:0;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCC;GQEPGKXJRBEFOC-LVDQGNEYSA-N;C29H58NO6P","548.40797","548.408","278.2846","530.3974","432.4205","450.4311","468.4417"
"MSDIAL_CerP 19:1;2O/12:0;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCC;MVKHYKCGGZXMFP-INXZUHKUSA-N;C31H62NO6P","576.43928","576.4393","278.2846","558.4287","460.4518","478.4624","496.473"
"MSDIAL_CerP 19:1;2O/14:0;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC;SDVODAZYQAVNMH-STSAHMJASA-N;C33H66NO6P","604.47059","604.4706","278.2846","586.46","488.4831","506.4937","524.5043"
"MSDIAL_CerP 19:1;2O/16:0;[M+H]+;CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;YZEIMKBTQIJVMY-QKSCFGQVSA-N;C35H70NO6P","632.50190","632.5019","278.2846","614.4913","516.5145","534.525","552.5356"
"MSDIAL_CerP 19:1;2O/18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;ZCRCGUJFMGSPGW-RQDJVNCUSA-N;C37H74NO6P","660.53321","660.5332","278.2846","642.5226","544.5458","562.5563","580.5669"
"MSDIAL_CerP 19:1;2O/18:1;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCC\C=C/CCCCCCCC;BIFOOMVOUXHCBG-BIRKIQPVSA-N;C37H72NO6P","658.51752","658.5175","278.2846","640.507","542.5301","560.5406","578.5512"
"MSDIAL_CerP 19:1;2O/20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;YJHZYYINBYZHQU-PQPBPFPMSA-N;C39H78NO6P","688.56452","688.5645","278.2846","670.554","572.5771","590.5876","608.5982"
"MSDIAL_CerP 19:1;2O/22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;OLHPDKLTCAFIDV-PUYNVXOJSA-N;C41H82NO6P","716.59577","716.5958","278.2846","698.5852","600.6083","618.6189","636.6295"
"MSDIAL_CerP 19:1;2O/24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)[C@H](O)\C=C\CCCCCCCCCCCCCC;PWUCBOCSHOUZOT-PVNBSDFKSA-N;C43H86NO6P","744.62708","744.6271","278.2846","726.6165","628.6396","646.6502","664.6608"
"MSDIAL_CerP 19:1;2O/24:1;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC;WPLQBBRGONEPQN-IUUXZCATSA-N;C43H84NO6P","742.61146","742.6115","278.2846","724.6009","626.624","644.6346","662.6451"
"MSDIAL_CerP 19:1;2O/24:4;[M+H]+;CCCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP(O)(O)=O)NC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC;BXRKEGKZLITWHY-PIINGDCBSA-N;C43H78NO6P","736.56452","736.5645","278.2846","718.554","620.5771","638.5876","656.5982"
