DLCL-PGlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18
DLCL-PGlike(22:0_20:5)-H,1005.583868,152.995833,171.006398,339.326854,301.217304,777.543979,437.209849,475.319399,455.220414,493.329964,833.570193,913.536524,851.580758
DLCL-PGlike(22:0_21:0)-H,1029.677768,152.995833,171.006398,339.326854,325.311204,801.637879,461.303749,475.319399,479.314314,493.329964,857.664093,937.630424,875.674658
DLCL-PGlike(22:0_22:0)-H,1043.693418,152.995833,171.006398,339.326854,339.326854,815.653529,475.319399,475.319399,493.329964,493.329964,871.679743,951.646074,889.690308
DLCL-PGlike(22:0_22:1)-H,1041.677768,152.995833,171.006398,339.326854,337.311204,813.637879,473.303749,475.319399,491.314314,493.329964,869.664093,949.630424,887.674658
DLCL-PGlike(22:0_22:2)-H,1039.662118,152.995833,171.006398,339.326854,335.295554,811.622229,471.288099,475.319399,489.298664,493.329964,867.648443,947.614774,885.659008
DLCL-PGlike(22:0_22:3)-H,1037.646468,152.995833,171.006398,339.326854,333.279904,809.606579,469.272449,475.319399,487.283014,493.329964,865.632793,945.599124,883.643358
DLCL-PGlike(22:0_22:4)-H,1035.630818,152.995833,171.006398,339.326854,331.264254,807.590929,467.256799,475.319399,485.267364,493.329964,863.617143,943.583474,881.627708
DLCL-PGlike(22:0_22:5)-H,1033.615168,152.995833,171.006398,339.326854,329.248604,805.575279,465.241149,475.319399,483.251714,493.329964,861.601493,941.567824,879.612058
DLCL-PGlike(22:0_22:6)-H,1031.599518,152.995833,171.006398,339.326854,327.232954,803.559629,463.225499,475.319399,481.236064,493.329964,859.585843,939.552174,877.596408
DLCL-PGlike(22:0_23:0)-H,1057.709068,152.995833,171.006398,339.326854,353.342504,829.669179,489.335049,475.319399,507.345614,493.329964,885.695393,965.661724,903.705958
DLCL-PGlike(22:0_24:0)-H,1071.724718,152.995833,171.006398,339.326854,367.358154,843.684829,503.350699,475.319399,521.361264,493.329964,899.711043,979.677374,917.721608
DLCL-PGlike(22:0_24:1)-H,1069.709068,152.995833,171.006398,339.326854,365.342504,841.669179,501.335049,475.319399,519.345614,493.329964,897.695393,977.661724,915.705958
DLCL-PGlike(22:0_25:0)-H,1085.740368,152.995833,171.006398,339.326854,381.373804,857.700479,517.366349,475.319399,535.376914,493.329964,913.726693,993.693024,931.737258
DLCL-PGlike(22:0_26:0)-H,1099.756018,152.995833,171.006398,339.326854,395.389454,871.716129,531.381999,475.319399,549.392564,493.329964,927.742343,1007.708674,945.752908
DLCL-PGlike(22:1_8:0)-H,845.458667,152.995833,171.006398,337.311204,143.107753,617.418778,279.100298,473.303749,297.110863,491.314314,673.444992,753.411323,691.455557
DLCL-PGlike(22:1_10:0)-H,873.489968,152.995833,171.006398,337.311204,171.139054,645.450079,307.131599,473.303749,325.142164,491.314314,701.476293,781.442624,719.486858
DLCL-PGlike(22:1_12:0)-H,901.521268,152.995833,171.006398,337.311204,199.170354,673.481379,335.162899,473.303749,353.173464,491.314314,729.507593,809.473924,747.518158
DLCL-PGlike(22:1_13:0)-H,915.536918,152.995833,171.006398,337.311204,213.186004,687.497029,349.178549,473.303749,367.189114,491.314314,743.523243,823.489574,761.533808
DLCL-PGlike(22:1_14:0)-H,929.552568,152.995833,171.006398,337.311204,227.201654,701.512679,363.194199,473.303749,381.204764,491.314314,757.538893,837.505224,775.549458
DLCL-PGlike(22:1_14:1)-H,927.536918,152.995833,171.006398,337.311204,225.186004,699.497029,361.178549,473.303749,379.189114,491.314314,755.523243,835.489574,773.533808
DLCL-PGlike(22:1_15:0)-H,943.568218,152.995833,171.006398,337.311204,241.217304,715.528329,377.209849,473.303749,395.220414,491.314314,771.554543,851.520874,789.565108
DLCL-PGlike(22:1_15:1)-H,941.552568,152.995833,171.006398,337.311204,239.201654,713.512679,375.194199,473.303749,393.204764,491.314314,769.538893,849.505224,787.549458
DLCL-PGlike(22:1_16:0)-H,957.583868,152.995833,171.006398,337.311204,255.232954,729.543979,391.225499,473.303749,409.236064,491.314314,785.570193,865.536524,803.580758
DLCL-PGlike(22:1_16:1)-H,955.568218,152.995833,171.006398,337.311204,253.217304,727.528329,389.209849,473.303749,407.220414,491.314314,783.554543,863.520874,801.565108
DLCL-PGlike(22:1_16:2)-H,953.552568,152.995833,171.006398,337.311204,251.201654,725.512679,387.194199,473.303749,405.204764,491.314314,781.538893,861.505224,799.549458
DLCL-PGlike(22:1_16:3)-H,951.536918,152.995833,171.006398,337.311204,249.186004,723.497029,385.178549,473.303749,403.189114,491.314314,779.523243,859.489574,797.533808
DLCL-PGlike(22:1_16:4)-H,949.521268,152.995833,171.006398,337.311204,247.170354,721.481379,383.162899,473.303749,401.173464,491.314314,777.507593,857.473924,795.518158
DLCL-PGlike(22:1_17:0)-H,971.599518,152.995833,171.006398,337.311204,269.248604,743.559629,405.241149,473.303749,423.251714,491.314314,799.585843,879.552174,817.596408
DLCL-PGlike(22:1_17:1)-H,969.583868,152.995833,171.006398,337.311204,267.232954,741.543979,403.225499,473.303749,421.236064,491.314314,797.570193,877.536524,815.580758
DLCL-PGlike(22:1_17:2)-H,967.568218,152.995833,171.006398,337.311204,265.217304,739.528329,401.209849,473.303749,419.220414,491.314314,795.554543,875.520874,813.565108
DLCL-PGlike(22:1_18:0)-H,985.615168,152.995833,171.006398,337.311204,283.264254,757.575279,419.256799,473.303749,437.267364,491.314314,813.601493,893.567824,831.612058
DLCL-PGlike(22:1_18:1)-H,983.599518,152.995833,171.006398,337.311204,281.248604,755.559629,417.241149,473.303749,435.251714,491.314314,811.585843,891.552174,829.596408
DLCL-PGlike(22:1_18:2)-H,981.583868,152.995833,171.006398,337.311204,279.232954,753.543979,415.225499,473.303749,433.236064,491.314314,809.570193,889.536524,827.580758
DLCL-PGlike(22:1_18:3)-H,979.568218,152.995833,171.006398,337.311204,277.217304,751.528329,413.209849,473.303749,431.220414,491.314314,807.554543,887.520874,825.565108
DLCL-PGlike(22:1_18:4)-H,977.552568,152.995833,171.006398,337.311204,275.201654,749.512679,411.194199,473.303749,429.204764,491.314314,805.538893,885.505224,823.549458
DLCL-PGlike(22:1_18:4)-H,975.536918,152.995833,171.006398,337.311204,273.186004,747.497029,409.178549,473.303749,427.189114,491.314314,803.523243,883.489574,821.533808
DLCL-PGlike(22:1_19:0)-H,999.630818,152.995833,171.006398,337.311204,297.279904,771.590929,433.272449,473.303749,451.283014,491.314314,827.617143,907.583474,845.627708
DLCL-PGlike(22:1_19:1)-H,997.615158,152.995833,171.006398,337.311204,295.264244,769.575269,431.256789,473.303749,449.267354,491.314314,825.601483,905.567814,843.612048
DLCL-PGlike(22:1_20:0)-H,1013.646468,152.995833,171.006398,337.311204,311.295554,785.606579,447.288099,473.303749,465.298664,491.314314,841.632793,921.599124,859.643358
DLCL-PGlike(22:1_20:1)-H,1011.630818,152.995833,171.006398,337.311204,309.279904,783.590929,445.272449,473.303749,463.283014,491.314314,839.617143,919.583474,857.627708
DLCL-PGlike(22:1_20:2)-H,1009.615168,152.995833,171.006398,337.311204,307.264254,781.575279,443.256799,473.303749,461.267364,491.314314,837.601493,917.567824,855.612058
DLCL-PGlike(22:1_20:3)-H,1007.599518,152.995833,171.006398,337.311204,305.248604,779.559629,441.241149,473.303749,459.251714,491.314314,835.585843,915.552174,853.596408
DLCL-PGlike(22:1_20:4)-H,1005.583868,152.995833,171.006398,337.311204,303.232954,777.543979,439.225499,473.303749,457.236064,491.314314,833.570193,913.536524,851.580758
DLCL-PGlike(22:1_20:5)-H,1003.568218,152.995833,171.006398,337.311204,301.217304,775.528329,437.209849,473.303749,455.220414,491.314314,831.554543,911.520874,849.565108
DLCL-PGlike(22:1_21:0)-H,1027.662118,152.995833,171.006398,337.311204,325.311204,799.622229,461.303749,473.303749,479.314314,491.314314,855.648443,935.614774,873.659008
DLCL-PGlike(22:1_22:0)-H,1041.677768,152.995833,171.006398,337.311204,339.326854,813.637879,475.319399,473.303749,493.329964,491.314314,869.664093,949.630424,887.674658
DLCL-PGlike(22:1_22:1)-H,1039.662118,152.995833,171.006398,337.311204,337.311204,811.622229,473.303749,473.303749,491.314314,491.314314,867.648443,947.614774,885.659008
DLCL-PGlike(22:1_22:2)-H,1037.646468,152.995833,171.006398,337.311204,335.295554,809.606579,471.288099,473.303749,489.298664,491.314314,865.632793,945.599124,883.643358
DLCL-PGlike(22:1_22:3)-H,1035.630818,152.995833,171.006398,337.311204,333.279904,807.590929,469.272449,473.303749,487.283014,491.314314,863.617143,943.583474,881.627708
DLCL-PGlike(22:1_22:4)-H,1033.615168,152.995833,171.006398,337.311204,331.264254,805.575279,467.256799,473.303749,485.267364,491.314314,861.601493,941.567824,879.612058
DLCL-PGlike(22:1_22:5)-H,1031.599518,152.995833,171.006398,337.311204,329.248604,803.559629,465.241149,473.303749,483.251714,491.314314,859.585843,939.552174,877.596408
DLCL-PGlike(22:1_22:6)-H,1029.583868,152.995833,171.006398,337.311204,327.232954,801.543979,463.225499,473.303749,481.236064,491.314314,857.570193,937.536524,875.580758
DLCL-PGlike(22:1_23:0)-H,1055.693418,152.995833,171.006398,337.311204,353.342504,827.653529,489.335049,473.303749,507.345614,491.314314,883.679743,963.646074,901.690308
DLCL-PGlike(22:1_24:0)-H,1069.709068,152.995833,171.006398,337.311204,367.358154,841.669179,503.350699,473.303749,521.361264,491.314314,897.695393,977.661724,915.705958
DLCL-PGlike(22:1_24:1)-H,1067.693418,152.995833,171.006398,337.311204,365.342504,839.653529,501.335049,473.303749,519.345614,491.314314,895.679743,975.646074,913.690308
DLCL-PGlike(22:1_25:0)-H,1083.724718,152.995833,171.006398,337.311204,381.373804,855.684829,517.366349,473.303749,535.376914,491.314314,911.711043,991.677374,929.721608
DLCL-PGlike(22:1_26:0)-H,1097.740368,152.995833,171.006398,337.311204,395.389454,869.700479,531.381999,473.303749,549.392564,491.314314,925.726693,1005.693024,943.737258
DLCL-PGlike(22:2_8:0)-H,843.443017,152.995833,171.006398,335.295554,143.107753,615.403128,279.100298,471.288099,297.110863,489.298664,671.429342,751.395673,689.439907
DLCL-PGlike(22:2_10:0)-H,871.474318,152.995833,171.006398,335.295554,171.139054,643.434429,307.131599,471.288099,325.142164,489.298664,699.460643,779.426974,717.471208
DLCL-PGlike(22:2_12:0)-H,899.505618,152.995833,171.006398,335.295554,199.170354,671.465729,335.162899,471.288099,353.173464,489.298664,727.491943,807.458274,745.502508
DLCL-PGlike(22:2_13:0)-H,913.521268,152.995833,171.006398,335.295554,213.186004,685.481379,349.178549,471.288099,367.189114,489.298664,741.507593,821.473924,759.518158
DLCL-PGlike(22:2_14:0)-H,927.536918,152.995833,171.006398,335.295554,227.201654,699.497029,363.194199,471.288099,381.204764,489.298664,755.523243,835.489574,773.533808
DLCL-PGlike(22:2_14:1)-H,925.521268,152.995833,171.006398,335.295554,225.186004,697.481379,361.178549,471.288099,379.189114,489.298664,753.507593,833.473924,771.518158
DLCL-PGlike(22:2_15:0)-H,941.552568,152.995833,171.006398,335.295554,241.217304,713.512679,377.209849,471.288099,395.220414,489.298664,769.538893,849.505224,787.549458
DLCL-PGlike(22:2_15:1)-H,939.536918,152.995833,171.006398,335.295554,239.201654,711.497029,375.194199,471.288099,393.204764,489.298664,767.523243,847.489574,785.533808
DLCL-PGlike(22:2_16:0)-H,955.568218,152.995833,171.006398,335.295554,255.232954,727.528329,391.225499,471.288099,409.236064,489.298664,783.554543,863.520874,801.565108
DLCL-PGlike(22:2_16:1)-H,953.552568,152.995833,171.006398,335.295554,253.217304,725.512679,389.209849,471.288099,407.220414,489.298664,781.538893,861.505224,799.549458
DLCL-PGlike(22:2_16:2)-H,951.536918,152.995833,171.006398,335.295554,251.201654,723.497029,387.194199,471.288099,405.204764,489.298664,779.523243,859.489574,797.533808
DLCL-PGlike(22:2_16:3)-H,949.521268,152.995833,171.006398,335.295554,249.186004,721.481379,385.178549,471.288099,403.189114,489.298664,777.507593,857.473924,795.518158
DLCL-PGlike(22:2_16:4)-H,947.505618,152.995833,171.006398,335.295554,247.170354,719.465729,383.162899,471.288099,401.173464,489.298664,775.491943,855.458274,793.502508
DLCL-PGlike(22:2_17:0)-H,969.583868,152.995833,171.006398,335.295554,269.248604,741.543979,405.241149,471.288099,423.251714,489.298664,797.570193,877.536524,815.580758
DLCL-PGlike(22:2_17:1)-H,967.568218,152.995833,171.006398,335.295554,267.232954,739.528329,403.225499,471.288099,421.236064,489.298664,795.554543,875.520874,813.565108
DLCL-PGlike(22:2_17:2)-H,965.552568,152.995833,171.006398,335.295554,265.217304,737.512679,401.209849,471.288099,419.220414,489.298664,793.538893,873.505224,811.549458
DLCL-PGlike(22:2_18:0)-H,983.599518,152.995833,171.006398,335.295554,283.264254,755.559629,419.256799,471.288099,437.267364,489.298664,811.585843,891.552174,829.596408
DLCL-PGlike(22:2_18:1)-H,981.583868,152.995833,171.006398,335.295554,281.248604,753.543979,417.241149,471.288099,435.251714,489.298664,809.570193,889.536524,827.580758
DLCL-PGlike(22:2_18:2)-H,979.568218,152.995833,171.006398,335.295554,279.232954,751.528329,415.225499,471.288099,433.236064,489.298664,807.554543,887.520874,825.565108
DLCL-PGlike(22:2_18:3)-H,977.552568,152.995833,171.006398,335.295554,277.217304,749.512679,413.209849,471.288099,431.220414,489.298664,805.538893,885.505224,823.549458
DLCL-PGlike(22:2_18:4)-H,975.536918,152.995833,171.006398,335.295554,275.201654,747.497029,411.194199,471.288099,429.204764,489.298664,803.523243,883.489574,821.533808
DLCL-PGlike(22:2_18:4)-H,973.521268,152.995833,171.006398,335.295554,273.186004,745.481379,409.178549,471.288099,427.189114,489.298664,801.507593,881.473924,819.518158
DLCL-PGlike(22:2_19:0)-H,997.615168,152.995833,171.006398,335.295554,297.279904,769.575279,433.272449,471.288099,451.283014,489.298664,825.601493,905.567824,843.612058
DLCL-PGlike(22:2_19:1)-H,995.599508,152.995833,171.006398,335.295554,295.264244,767.559619,431.256789,471.288099,449.267354,489.298664,823.585833,903.552164,841.596398
DLCL-PGlike(22:2_20:0)-H,1011.630818,152.995833,171.006398,335.295554,311.295554,783.590929,447.288099,471.288099,465.298664,489.298664,839.617143,919.583474,857.627708
DLCL-PGlike(22:2_20:1)-H,1009.615168,152.995833,171.006398,335.295554,309.279904,781.575279,445.272449,471.288099,463.283014,489.298664,837.601493,917.567824,855.612058
DLCL-PGlike(22:2_20:2)-H,1007.599518,152.995833,171.006398,335.295554,307.264254,779.559629,443.256799,471.288099,461.267364,489.298664,835.585843,915.552174,853.596408
DLCL-PGlike(22:2_20:3)-H,1005.583868,152.995833,171.006398,335.295554,305.248604,777.543979,441.241149,471.288099,459.251714,489.298664,833.570193,913.536524,851.580758
DLCL-PGlike(22:2_20:4)-H,1003.568218,152.995833,171.006398,335.295554,303.232954,775.528329,439.225499,471.288099,457.236064,489.298664,831.554543,911.520874,849.565108
DLCL-PGlike(22:2_20:5)-H,1001.552568,152.995833,171.006398,335.295554,301.217304,773.512679,437.209849,471.288099,455.220414,489.298664,829.538893,909.505224,847.549458
DLCL-PGlike(22:2_21:0)-H,1025.646468,152.995833,171.006398,335.295554,325.311204,797.606579,461.303749,471.288099,479.314314,489.298664,853.632793,933.599124,871.643358
DLCL-PGlike(22:2_22:0)-H,1039.662118,152.995833,171.006398,335.295554,339.326854,811.622229,475.319399,471.288099,493.329964,489.298664,867.648443,947.614774,885.659008
DLCL-PGlike(22:2_22:1)-H,1037.646468,152.995833,171.006398,335.295554,337.311204,809.606579,473.303749,471.288099,491.314314,489.298664,865.632793,945.599124,883.643358
DLCL-PGlike(22:2_22:2)-H,1035.630818,152.995833,171.006398,335.295554,335.295554,807.590929,471.288099,471.288099,489.298664,489.298664,863.617143,943.583474,881.627708
DLCL-PGlike(22:2_22:3)-H,1033.615168,152.995833,171.006398,335.295554,333.279904,805.575279,469.272449,471.288099,487.283014,489.298664,861.601493,941.567824,879.612058
DLCL-PGlike(22:2_22:4)-H,1031.599518,152.995833,171.006398,335.295554,331.264254,803.559629,467.256799,471.288099,485.267364,489.298664,859.585843,939.552174,877.596408
DLCL-PGlike(22:2_22:5)-H,1029.583868,152.995833,171.006398,335.295554,329.248604,801.543979,465.241149,471.288099,483.251714,489.298664,857.570193,937.536524,875.580758
DLCL-PGlike(22:2_22:6)-H,1027.568218,152.995833,171.006398,335.295554,327.232954,799.528329,463.225499,471.288099,481.236064,489.298664,855.554543,935.520874,873.565108
DLCL-PGlike(22:2_23:0)-H,1053.677768,152.995833,171.006398,335.295554,353.342504,825.637879,489.335049,471.288099,507.345614,489.298664,881.664093,961.630424,899.674658
DLCL-PGlike(22:2_24:0)-H,1067.693418,152.995833,171.006398,335.295554,367.358154,839.653529,503.350699,471.288099,521.361264,489.298664,895.679743,975.646074,913.690308
DLCL-PGlike(22:2_24:1)-H,1065.677768,152.995833,171.006398,335.295554,365.342504,837.637879,501.335049,471.288099,519.345614,489.298664,893.664093,973.630424,911.674658
DLCL-PGlike(22:2_25:0)-H,1081.709068,152.995833,171.006398,335.295554,381.373804,853.669179,517.366349,471.288099,535.376914,489.298664,909.695393,989.661724,927.705958
DLCL-PGlike(22:2_26:0)-H,1095.724718,152.995833,171.006398,335.295554,395.389454,867.684829,531.381999,471.288099,549.392564,489.298664,923.711043,1003.677374,941.721608
DLCL-PGlike(22:3_8:0)-H,841.427367,152.995833,171.006398,333.279904,143.107753,613.387478,279.100298,469.272449,297.110863,487.283014,669.413692,749.380023,687.424257
DLCL-PGlike(22:3_10:0)-H,869.458668,152.995833,171.006398,333.279904,171.139054,641.418779,307.131599,469.272449,325.142164,487.283014,697.444993,777.411324,715.455558
DLCL-PGlike(22:3_12:0)-H,897.489968,152.995833,171.006398,333.279904,199.170354,669.450079,335.162899,469.272449,353.173464,487.283014,725.476293,805.442624,743.486858
DLCL-PGlike(22:3_13:0)-H,911.505618,152.995833,171.006398,333.279904,213.186004,683.465729,349.178549,469.272449,367.189114,487.283014,739.491943,819.458274,757.502508
DLCL-PGlike(22:3_14:0)-H,925.521268,152.995833,171.006398,333.279904,227.201654,697.481379,363.194199,469.272449,381.204764,487.283014,753.507593,833.473924,771.518158
DLCL-PGlike(22:3_14:1)-H,923.505618,152.995833,171.006398,333.279904,225.186004,695.465729,361.178549,469.272449,379.189114,487.283014,751.491943,831.458274,769.502508
DLCL-PGlike(22:3_15:0)-H,939.536918,152.995833,171.006398,333.279904,241.217304,711.497029,377.209849,469.272449,395.220414,487.283014,767.523243,847.489574,785.533808
DLCL-PGlike(22:3_15:1)-H,937.521268,152.995833,171.006398,333.279904,239.201654,709.481379,375.194199,469.272449,393.204764,487.283014,765.507593,845.473924,783.518158
DLCL-PGlike(22:3_16:0)-H,953.552568,152.995833,171.006398,333.279904,255.232954,725.512679,391.225499,469.272449,409.236064,487.283014,781.538893,861.505224,799.549458
DLCL-PGlike(22:3_16:1)-H,951.536918,152.995833,171.006398,333.279904,253.217304,723.497029,389.209849,469.272449,407.220414,487.283014,779.523243,859.489574,797.533808
DLCL-PGlike(22:3_16:2)-H,949.521268,152.995833,171.006398,333.279904,251.201654,721.481379,387.194199,469.272449,405.204764,487.283014,777.507593,857.473924,795.518158
DLCL-PGlike(22:3_16:3)-H,947.505618,152.995833,171.006398,333.279904,249.186004,719.465729,385.178549,469.272449,403.189114,487.283014,775.491943,855.458274,793.502508
DLCL-PGlike(22:3_16:4)-H,945.489968,152.995833,171.006398,333.279904,247.170354,717.450079,383.162899,469.272449,401.173464,487.283014,773.476293,853.442624,791.486858
DLCL-PGlike(22:3_17:0)-H,967.568218,152.995833,171.006398,333.279904,269.248604,739.528329,405.241149,469.272449,423.251714,487.283014,795.554543,875.520874,813.565108
DLCL-PGlike(22:3_17:1)-H,965.552568,152.995833,171.006398,333.279904,267.232954,737.512679,403.225499,469.272449,421.236064,487.283014,793.538893,873.505224,811.549458
DLCL-PGlike(22:3_17:2)-H,963.536918,152.995833,171.006398,333.279904,265.217304,735.497029,401.209849,469.272449,419.220414,487.283014,791.523243,871.489574,809.533808
DLCL-PGlike(22:3_18:0)-H,981.583868,152.995833,171.006398,333.279904,283.264254,753.543979,419.256799,469.272449,437.267364,487.283014,809.570193,889.536524,827.580758
DLCL-PGlike(22:3_18:1)-H,979.568218,152.995833,171.006398,333.279904,281.248604,751.528329,417.241149,469.272449,435.251714,487.283014,807.554543,887.520874,825.565108
DLCL-PGlike(22:3_18:2)-H,977.552568,152.995833,171.006398,333.279904,279.232954,749.512679,415.225499,469.272449,433.236064,487.283014,805.538893,885.505224,823.549458
DLCL-PGlike(22:3_18:3)-H,975.536918,152.995833,171.006398,333.279904,277.217304,747.497029,413.209849,469.272449,431.220414,487.283014,803.523243,883.489574,821.533808
DLCL-PGlike(22:3_18:4)-H,973.521268,152.995833,171.006398,333.279904,275.201654,745.481379,411.194199,469.272449,429.204764,487.283014,801.507593,881.473924,819.518158
DLCL-PGlike(22:3_18:4)-H,971.505618,152.995833,171.006398,333.279904,273.186004,743.465729,409.178549,469.272449,427.189114,487.283014,799.491943,879.458274,817.502508
DLCL-PGlike(22:3_19:0)-H,995.599518,152.995833,171.006398,333.279904,297.279904,767.559629,433.272449,469.272449,451.283014,487.283014,823.585843,903.552174,841.596408
DLCL-PGlike(22:3_19:1)-H,993.583858,152.995833,171.006398,333.279904,295.264244,765.543969,431.256789,469.272449,449.267354,487.283014,821.570183,901.536514,839.580748
DLCL-PGlike(22:3_20:0)-H,1009.615168,152.995833,171.006398,333.279904,311.295554,781.575279,447.288099,469.272449,465.298664,487.283014,837.601493,917.567824,855.612058
DLCL-PGlike(22:3_20:1)-H,1007.599518,152.995833,171.006398,333.279904,309.279904,779.559629,445.272449,469.272449,463.283014,487.283014,835.585843,915.552174,853.596408
DLCL-PGlike(22:3_20:2)-H,1005.583868,152.995833,171.006398,333.279904,307.264254,777.543979,443.256799,469.272449,461.267364,487.283014,833.570193,913.536524,851.580758
DLCL-PGlike(22:3_20:3)-H,1003.568218,152.995833,171.006398,333.279904,305.248604,775.528329,441.241149,469.272449,459.251714,487.283014,831.554543,911.520874,849.565108
DLCL-PGlike(22:3_20:4)-H,1001.552568,152.995833,171.006398,333.279904,303.232954,773.512679,439.225499,469.272449,457.236064,487.283014,829.538893,909.505224,847.549458
DLCL-PGlike(22:3_20:5)-H,999.536918,152.995833,171.006398,333.279904,301.217304,771.497029,437.209849,469.272449,455.220414,487.283014,827.523243,907.489574,845.533808
DLCL-PGlike(22:3_21:0)-H,1023.630818,152.995833,171.006398,333.279904,325.311204,795.590929,461.303749,469.272449,479.314314,487.283014,851.617143,931.583474,869.627708
DLCL-PGlike(22:3_22:0)-H,1037.646468,152.995833,171.006398,333.279904,339.326854,809.606579,475.319399,469.272449,493.329964,487.283014,865.632793,945.599124,883.643358
DLCL-PGlike(22:3_22:1)-H,1035.630818,152.995833,171.006398,333.279904,337.311204,807.590929,473.303749,469.272449,491.314314,487.283014,863.617143,943.583474,881.627708
DLCL-PGlike(22:3_22:2)-H,1033.615168,152.995833,171.006398,333.279904,335.295554,805.575279,471.288099,469.272449,489.298664,487.283014,861.601493,941.567824,879.612058
DLCL-PGlike(22:3_22:3)-H,1031.599518,152.995833,171.006398,333.279904,333.279904,803.559629,469.272449,469.272449,487.283014,487.283014,859.585843,939.552174,877.596408
DLCL-PGlike(22:3_22:4)-H,1029.583868,152.995833,171.006398,333.279904,331.264254,801.543979,467.256799,469.272449,485.267364,487.283014,857.570193,937.536524,875.580758
DLCL-PGlike(22:3_22:5)-H,1027.568218,152.995833,171.006398,333.279904,329.248604,799.528329,465.241149,469.272449,483.251714,487.283014,855.554543,935.520874,873.565108
DLCL-PGlike(22:3_22:6)-H,1025.552568,152.995833,171.006398,333.279904,327.232954,797.512679,463.225499,469.272449,481.236064,487.283014,853.538893,933.505224,871.549458
DLCL-PGlike(22:3_23:0)-H,1051.662118,152.995833,171.006398,333.279904,353.342504,823.622229,489.335049,469.272449,507.345614,487.283014,879.648443,959.614774,897.659008
DLCL-PGlike(22:3_24:0)-H,1065.677768,152.995833,171.006398,333.279904,367.358154,837.637879,503.350699,469.272449,521.361264,487.283014,893.664093,973.630424,911.674658
DLCL-PGlike(22:3_24:1)-H,1063.662118,152.995833,171.006398,333.279904,365.342504,835.622229,501.335049,469.272449,519.345614,487.283014,891.648443,971.614774,909.659008
DLCL-PGlike(22:3_25:0)-H,1079.693418,152.995833,171.006398,333.279904,381.373804,851.653529,517.366349,469.272449,535.376914,487.283014,907.679743,987.646074,925.690308
DLCL-PGlike(22:3_26:0)-H,1093.709068,152.995833,171.006398,333.279904,395.389454,865.669179,531.381999,469.272449,549.392564,487.283014,921.695393,1001.661724,939.705958
DLCL-PGlike(22:4_8:0)-H,839.411717,152.995833,171.006398,331.264254,143.107753,611.371828,279.100298,467.256799,297.110863,485.267364,667.398042,747.364373,685.408607
DLCL-PGlike(22:4_10:0)-H,867.443018,152.995833,171.006398,331.264254,171.139054,639.403129,307.131599,467.256799,325.142164,485.267364,695.429343,775.395674,713.439908
DLCL-PGlike(22:4_12:0)-H,895.474318,152.995833,171.006398,331.264254,199.170354,667.434429,335.162899,467.256799,353.173464,485.267364,723.460643,803.426974,741.471208
DLCL-PGlike(22:4_13:0)-H,909.489968,152.995833,171.006398,331.264254,213.186004,681.450079,349.178549,467.256799,367.189114,485.267364,737.476293,817.442624,755.486858
DLCL-PGlike(22:4_14:0)-H,923.505618,152.995833,171.006398,331.264254,227.201654,695.465729,363.194199,467.256799,381.204764,485.267364,751.491943,831.458274,769.502508
DLCL-PGlike(22:4_14:1)-H,921.489968,152.995833,171.006398,331.264254,225.186004,693.450079,361.178549,467.256799,379.189114,485.267364,749.476293,829.442624,767.486858
DLCL-PGlike(22:4_15:0)-H,937.521268,152.995833,171.006398,331.264254,241.217304,709.481379,377.209849,467.256799,395.220414,485.267364,765.507593,845.473924,783.518158
DLCL-PGlike(22:4_15:1)-H,935.505618,152.995833,171.006398,331.264254,239.201654,707.465729,375.194199,467.256799,393.204764,485.267364,763.491943,843.458274,781.502508
DLCL-PGlike(22:4_16:0)-H,951.536918,152.995833,171.006398,331.264254,255.232954,723.497029,391.225499,467.256799,409.236064,485.267364,779.523243,859.489574,797.533808
DLCL-PGlike(22:4_16:1)-H,949.521268,152.995833,171.006398,331.264254,253.217304,721.481379,389.209849,467.256799,407.220414,485.267364,777.507593,857.473924,795.518158
DLCL-PGlike(22:4_16:2)-H,947.505618,152.995833,171.006398,331.264254,251.201654,719.465729,387.194199,467.256799,405.204764,485.267364,775.491943,855.458274,793.502508
DLCL-PGlike(22:4_16:3)-H,945.489968,152.995833,171.006398,331.264254,249.186004,717.450079,385.178549,467.256799,403.189114,485.267364,773.476293,853.442624,791.486858
DLCL-PGlike(22:4_16:4)-H,943.474318,152.995833,171.006398,331.264254,247.170354,715.434429,383.162899,467.256799,401.173464,485.267364,771.460643,851.426974,789.471208
DLCL-PGlike(22:4_17:0)-H,965.552568,152.995833,171.006398,331.264254,269.248604,737.512679,405.241149,467.256799,423.251714,485.267364,793.538893,873.505224,811.549458
DLCL-PGlike(22:4_17:1)-H,963.536918,152.995833,171.006398,331.264254,267.232954,735.497029,403.225499,467.256799,421.236064,485.267364,791.523243,871.489574,809.533808
DLCL-PGlike(22:4_17:2)-H,961.521268,152.995833,171.006398,331.264254,265.217304,733.481379,401.209849,467.256799,419.220414,485.267364,789.507593,869.473924,807.518158
