"MSDIAL_CL","[M+NH4]+","1","2","3","4"
"MSDIAL_CL 28:1_36:1;[M+NH4]+;CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCC;YPFOPWLWOIXPRX-NXMGNDNGNA-N;C73H138O17P2","1366.97475","493.4251","605.5504","1366.975","1349.948"
"MSDIAL_CL 28:1_36:10;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;HNYOJFMZVGRBMP-ZSLMYEKKNA-N;C73H120O17P2","1348.83390","493.4251","587.4095","1348.834","1331.807"
"MSDIAL_CL 28:1_36:2;[M+NH4]+;CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCC;IYECFXXNSBIBPN-DXDFUAPDNA-N;C73H136O17P2","1364.95910","493.4251","603.5347","1364.959","1347.932"
"MSDIAL_CL 28:1_36:3;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCC;YFFDJXNDADPZGJ-ORVQNOIZNA-N;C73H134O17P2","1362.94345","493.4251","601.519","1362.943","1345.917"
"MSDIAL_CL 28:1_36:4;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCC;SYAKGJMOAZDYII-IZDFRWQMNA-N;C73H132O17P2","1360.92780","493.4251","599.5034","1360.928","1343.901"
"MSDIAL_CL 28:1_36:5;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;GXZBGMXKPOYNMS-XHFZCCLUNA-N;C73H130O17P2","1358.91215","493.4251","597.4877","1358.912","1341.886"
"MSDIAL_CL 28:1_36:6;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC;OCILJMGLCVSMEL-JAFGWSSYNA-N;C73H128O17P2","1356.89650","493.4251","595.4721","1356.896","1339.87"
"MSDIAL_CL 28:1_36:7;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC;UBHLDNRXSQXPLC-HMAKJVNWNA-N;C73H126O17P2","1354.88085","493.4251","593.4564","1354.881","1337.854"
"MSDIAL_CL 28:1_36:8;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC;AWMAASSLCICYQJ-IWHLSIHDNA-N;C73H124O17P2","1352.86520","493.4251","591.4408","1352.865","1335.839"
"MSDIAL_CL 28:1_36:9;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC;UEKJWBDKTDLZJN-KLISHZODNA-N;C73H122O17P2","1350.84955","493.4251","589.4251","1350.85","1333.823"
"MSDIAL_CL 28:1_38:10;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC;KCDWUISHOBRBQI-UNJMXRTINA-N;C75H124O17P2","1376.86520","493.4251","615.4408","1376.865","1359.839"
"MSDIAL_CL 28:1_38:3;[M+NH4]+;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(O)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCC;DRXNGNWVMKPEJA-BCRUMBCANA-N;C75H138O17P2","1390.97475","493.4251","629.5504","1390.975","1373.948"
